变量名,gateID,extraVersion,_beizhu,itemMap,count,probability,probability_tw,probability_kr,itemCount
3910,12909,6,,{6336=100;6337=100},,30,,,
3911,12910,6,,{6336=100;6337=100},,30,,,
3912,22901,6,,{6336=100;6337=100},,60,,,
3913,22902,6,,{6336=100;6337=100},,60,,,
3914,22903,6,,{6336=100;6337=100},,60,,,
3915,22904,6,,{6336=100;6337=100},,60,,,
3916,22905,6,,{6336=100;6337=100},,60,,,
3917,13001,6,,{6336=100;6337=100},,30,,,
3918,13002,6,,{6336=100;6337=100},,30,,,
3919,13003,6,,{6336=100;6337=100},,30,,,
3920,13004,6,,{6336=100;6337=100},,30,,,
3921,13005,6,,{6336=100;6337=100},,30,,,
3922,13006,6,,{6336=100;6337=100},,30,,,
3923,13007,6,,{6336=100;6337=100},,30,,,
3924,13008,6,,{6336=100;6337=100},,30,,,
3925,13009,6,,{6336=100;6337=100},,30,,,
3926,13010,6,,{6336=100;6337=100},,30,,,
3927,23001,6,,{6336=100;6337=100},,60,,,
3928,23002,6,,{6336=100;6337=100},,60,,,
3929,23003,6,,{6336=100;6337=100},,60,,,
3930,23004,6,,{6336=100;6337=100},,60,,,
3931,23005,6,,{6336=100;6337=100},,60,,,
