变量名,huodongID,_beizhu,name,limit,levelLimit,item,rechargeID,rmbCost,sort,refresh,status,icon,hot,oldPrice,languages,clientParam,idLimit
100538,100410,普通形象自选礼包,普通形象自选礼包,5,1,{rmb=25888;2181=1},102,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100539,100410,限定形象自选礼包,限定形象自选礼包,5,1,{rmb=300000;2182=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100540,100410,芽衣(圣诞限定)的信物,芽衣(圣诞限定)的信物,1,1,{rmb=300000;2259=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100541,100410,阿塞萝拉(万圣节)的信物,阿塞萝拉(万圣节)的信物,1,1,{rmb=300000;2257=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100542,100410,莉莉艾(活动限定)的信物,莉莉艾(活动限定)的信物,1,1,{rmb=300000;2255=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100543,100410,美月(新春限定)的信物,美月(新春限定)的信物,1,1,{rmb=300000;2250=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100544,100410,武藏（春节）的信物,武藏（春节）的信物,1,1,{rmb=300000;2289=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100545,100410,奇树（圣诞节）的信物,奇树（圣诞节）的信物,1,1,{rmb=300000;2288=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100546,100410,小次郎(万圣节)的信物,小次郎(万圣节)的信物,1,1,{rmb=300000;2286=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100547,100410,小刚(活动限定)的信物,小刚(活动限定)的信物,1,1,{rmb=300000;2282=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100548,100410,小智(活动限定)的信物,小智(活动限定)的信物,1,1,{rmb=300000;2281=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100549,100410,小霞(夏日限定)的信物,小霞(夏日限定)的信物,1,1,{rmb=300000;2279=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100550,100410,莉可(新春限定)的信物,莉可(新春限定)的信物,1,1,{rmb=300000;2273=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100551,100410,欧尼奥(万圣节)的信物,欧尼奥(万圣节)的信物,1,1,{rmb=300000;2270=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100552,100410,卡露妮（活动限定）的信物,卡露妮（活动限定）的信物,1,1,{rmb=300000;2268=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100553,100410,玛奥(新春限定)的信物,玛奥(新春限定)的信物,1,1,{rmb=300000;2260=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100554,100410,艾岚(活动限定)的信物,艾岚(活动限定)的信物,1,1,{rmb=300000;2251=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100555,100410,斗子(圣诞限定)的信物,斗子(圣诞限定)的信物,1,1,{rmb=300000;2249=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100556,100410,小霞(圣诞限定)的信物,小霞(圣诞限定)的信物,1,1,{rmb=300000;2238=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100557,100410,小智(圣诞限定)的信物,小智(圣诞限定)的信物,1,1,{rmb=300000;2237=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100558,100410,修（活动限定）的信物,修（活动限定）的信物,1,1,{rmb=300000;2290=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100559,100410,天桐（活动限定）的信物,天桐（活动限定）的信物,1,1,{rmb=300000;2292=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100560,100410,派帕（夏日限定）的信物,派帕（夏日限定）的信物,1,1,{rmb=300000;2294=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100561,100410,小光（月兔版）的信物,小光（月兔版）的信物,1,1,{rmb=300000;2296=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100562,100410,竹兰（活动限定）的信物,竹兰（活动限定）的信物,1,1,{rmb=300000;2297=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
100563,100410,婉龙（万圣节）的信物,婉龙（万圣节）的信物,1,1,{rmb=300000;2298=1},106,,,,,activity/direct_gift/icon_qxlb.png,,100,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,携带商城,,,,,,,,,,,,,,,
101160,100411,携带核心礼包,携带核心礼包,40,1,{6071=1000;2103=1000},106,,,,,activity/direct_gift/box_18_1.png,,,,,
101161,100411,携带核心大礼包,携带核心大礼包,40,1,{6071=2000;2103=2000},107,,,,,activity/direct_gift/box_18_1.png,,,,,
101162,100411,携带核心超级大礼包,核心超级大礼包,20,1,{6071=25888;2103=25888},113,,,,,activity/direct_gift/box_18_1.png,,,,,
101163,100411,漆黑缰绳礼包,漆黑缰绳礼包,20,1,{30449=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101164,100411,苍白缰绳礼包,苍白缰绳礼包,20,1,{30452=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101165,100411,无极碎星礼包,无极碎星礼包,20,1,{30456=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101166,100411,强子引擎礼包,强子引擎礼包,20,1,{30459=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101167,100411,绯红引擎礼包,绯红引擎礼包,20,1,{30463=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101168,100411,冠军奖杯礼包,冠军奖杯礼包,20,1,{30460=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101169,100411,血翼飞刃礼包,血翼飞刃礼包,20,1,{30464=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101170,100411,波导魂骨礼包,波导魂骨礼包,20,1,{30451=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101171,100411,暗黑涡轮礼包,暗黑涡轮礼包,20,1,{30461=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101172,100411,焰白涡轮礼包,焰白涡轮礼包,20,1,{30454=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101173,100411,虫鸣巨钳礼包,虫鸣巨钳礼包,20,1,{30465=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101174,100411,暴烈血镰礼包,暴烈血镰礼包,20,1,{30450=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101175,100411,黄昏之冠礼包,黄昏之冠礼包,20,1,{30466=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101176,100411,大金刚宝玉礼包,大金刚宝玉礼包,20,1,{30467=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101177,100411,勇气巨角礼包,勇气巨角礼包,20,1,{30468=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101178,100411,制裁巨剪礼包,制裁巨剪礼包,20,1,{30469=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101179,100411,苍穹之翼礼包,苍穹之翼礼包,20,1,{30470=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101180,100411,空间信标礼包,空间信标礼包,20,1,{30471=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101181,100411,傀儡锁链礼包,傀儡锁链礼包,20,1,{30472=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101182,100411,拂晓之冕礼包,拂晓之冕礼包,20,1,{30473=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
101183,100411,钛晶面具礼包,钛晶面具礼包,20,1,{30474=1;2103=3000},108,,,,,activity/direct_gift/box_18_1.png,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,精灵商城,,,,,,,,,,,,,,,
101186,100412,百变怪礼包,百变怪礼包,5,1,{rmb=50000;29001=188;29002=188;29003=188;902=888},106,,,,,activity/direct_gift/box_2.png,,,,,
101187,100412,苍响礼包,苍响礼包,5,1,{card={id=4591};2129=1;521=188;902=888},106,,,,,activity/direct_gift/box_2.png,,,,,
101188,100412,藏玛然特礼包,藏玛然特礼包,5,1,{card={id=4601};2125=1;521=188;902=888},106,,,,,activity/direct_gift/box_2.png,,,,,
101189,100412,闪光超级耿鬼礼包,闪光超级耿鬼礼包,5,1,{card={id=7021};2069=1;521=188;902=888},106,,,,,activity/direct_gift/box_2.png,,,,,
101190,100412,闪光超级班基拉斯礼包,闪光超级班基拉斯礼包,5,1,{card={id=7031};2121=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101191,100412,闪光超级路卡利欧礼包,闪光超级路卡利欧礼包,5,1,{card={id=7111};2135=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101192,100412,闪光超级妙蛙花礼包,闪光超级妙蛙花礼包,5,1,{card={id=7151};2143=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101193,100412,闪光超级蜥蜴王礼包,闪光超级蜥蜴王礼包,5,1,{card={id=7141};2142=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101194,100412,闪光超级暴雪王礼包,闪光超级暴雪王礼包,5,1,{card={id=7131};2139=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101195,100412,大吾超级巨金怪礼包,大吾超级巨金怪礼包,5,1,{card={id=7081};2131=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101196,100412,闪光超级化石翼龙,闪光超级化石翼龙,5,1,{card={id=7221};2955=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101197,100412,闪光超级龙头地鼠,闪光超级龙头地鼠,5,1,{card={id=7231};2960=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101198,100412,起源梦幻礼包,起源梦幻礼包,5,1,{card={id=7041};2123=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101199,100412,萨戮德礼包,萨戮德礼包,5,1,{card={id=4631};2130=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101200,100412,艾岚X喷礼包,艾岚X喷礼包,5,1,{card={id=7121};2137=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101201,100412,凯路迪欧·觉悟礼包,凯路迪欧·觉悟礼包,5,1,{card={id=7071};2128=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101202,100412,竹兰超级烈咬陆鲨礼包,竹兰超级烈咬陆鲨礼包,5,1,{card={id=7091};2134=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101203,100412,黑马蕾冠王礼包,黑马蕾冠王礼包,5,1,{card={id=4683};2133=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101204,100412,白马蕾冠王礼包,白马蕾冠王礼包,5,1,{card={id=4682};2136=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101205,100412,无极汰那礼包,无极汰那礼包,5,1,{card={id=4611};2140=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101206,100412,小刚大钢蛇礼包,小刚大钢蛇礼包,5,1,{card={id=7171};2147=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101207,100412,密勒顿礼包,密勒顿礼包,5,1,{card={id=5391};2144=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101208,100412,故勒顿礼包,故勒顿礼包,5,1,{card={id=5381};2148=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101209,100412,冠军皮卡丘礼包,冠军皮卡丘礼包,5,1,{card={id=7161};2146=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101210,100412,希嘉娜暴飞龙礼包,希嘉娜暴飞龙礼包,5,1,{card={id=7181};2149=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101211,100412,帝牙卢卡·起源礼包,帝牙卢卡·起源礼包,5,1,{card={id=2352};2952=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101212,100412,帕路奇亚·起源礼包,帕路奇亚·起源礼包,5,1,{card={id=2362};2956=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101213,100412,红色闪电超级巨钳螳螂礼包,红色闪电超级巨钳螳螂礼包,5,1,{card={id=7191};2150=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101214,100412,桃歹郎礼包,桃歹郎礼包,5,1,{card={id=5561};2957=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101215,100412,厄诡_礼包,厄诡_礼包,5,1,{card={id=5481};2959=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101216,100412,虫王赫拉克罗斯礼包,虫王赫拉克罗斯礼包,5,1,{card={id=7201};2953=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
101217,100412,大甲超级凯罗斯礼包,大甲超级凯罗斯礼包,5,1,{card={id=7211};2954=1;902=1888;521=500},108,,,,,activity/direct_gift/box_3.png,,,,,
,,,,,,,,,,,,,,,,,
,,超进化商城,,,,,,,,,,,,,,,
101223,100413,黑白超进化礼包,黑白超进化礼包,2,1,{501=50;3133=50;3031=100;521=200},106,,,,,activity/direct_gift/icon_zjbx.png,,100,,,
101224,100413,日月超进化礼包,日月超进化礼包,2,1,{501=50;3134=50;3031=100;521=200},106,,,,,activity/direct_gift/icon_zjbx.png,,100,,,
101225,100413,XY超进化礼包,XY超进化礼包,2,1,{501=50;3128=80;3031=100;521=200},106,,,,,activity/direct_gift/icon_zjbx.png,,100,,,
101226,100413,盖欧卡超进化礼包,盖欧卡超进化礼包,2,1,{501=50;3121=80;3031=100;521=200},106,,,,,activity/direct_gift/icon_zjbx.png,,100,,,
101227,100413,固拉多超进化礼包,固拉多超进化礼包,2,1,{501=50;3117=80;3031=100;521=200},106,,,,,activity/direct_gift/icon_zjbx.png,,100,,,
101228,100413,裂空座超进化礼包,裂空座超进化礼包,2,1,{501=50;3110=80;3031=100;521=200},106,,,,,activity/direct_gift/icon_zjbx.png,,100,,,
101229,100413,公主超进化礼包,公主超进化礼包,2,1,{501=50;3127=80;3031=100;521=200},106,,,,,activity/direct_gift/icon_zjbx.png,,100,,,
101230,100413,假面火鸡超进化礼包,假面火鸡超进化礼包,2,1,{501=30;3132=120;3120=40;3031=20;3030=60},106,,,,,activity/direct_gift/icon_zjbx.png,,100,,,
101231,100413,超进化礼包,超进化礼包,2,1,{gold=50000000;501=10;502=100;3030=60},102,,,,,activity/direct_gift/icon_zjbx.png,,100,,,
,,,,,,,,,,,,,,,,,
,惊喜捞一捞-限时礼包,,,,,,,,,,,,,,,,
23401,23401,新手捞宝礼包,新手捞宝礼包,1,1,{8122=20;8125=200;gold=100000},102,,,,,activity/direct_gift/icon_cjbx1.png,,60,,,
23402,23401,进阶捞宝礼包,进阶捞宝礼包,2,20,{8122=50;8126=100;gold=300000},106,,,,,activity/direct_gift/icon_cjbx2.png,,198,,,
23403,23401,豪华捞宝礼包,豪华捞宝礼包,1,30,{8122=100;8127=50;502=5},107,,,,,activity/direct_gift/icon_cjbx3.png,,328,,,
,,,,,,,,,,,,,,,,,
,启示之塔-优惠购物,,,,,,,,,,,,,,,,
23501,23500,新手启示礼包,新手启示礼包,1,1,{8121=20;gold=100000},102,,,,,activity/direct_gift/icon_cjbx1.png,,60,,,
23502,23500,进阶启示礼包,进阶启示礼包,2,20,{8121=50;gold=300000},106,,,,,activity/direct_gift/icon_cjbx2.png,,198,,,
23503,23500,豪华启示礼包,豪华启示礼包,1,30,{8121=100;502=5},107,,,,,activity/direct_gift/icon_cjbx3.png,,328,,,
,,,,,,,,,,,,,,,,,
,礼盒转转乐礼包-特惠礼包 huodongID=103101,,,,,,,,,,,,,,,,
23611,103101,新手惊喜礼包,新手惊喜礼包,1,1,{8128=20;gold=100000},102,,,,,activity/direct_gift/icon_cjbx1.png,,60,,,
23612,103101,进阶惊喜礼包,进阶惊喜礼包,2,20,{8128=50;gold=300000},106,,,,,activity/direct_gift/icon_cjbx2.png,,198,,,
23613,103101,豪华惊喜礼包,豪华惊喜礼包,1,30,{8128=100;502=5},107,,,,,activity/direct_gift/icon_cjbx3.png,,328,,,
,,,,,,,,,,,,,,,,,
,好运抽奖-优惠购物,,,,,,,,,,,,,,,,
23701,104003,新手好运礼包,新手好运礼包,1,1,{8120=20;gold=100000},102,,,,,activity/direct_gift/icon_cjbx1.png,,60,,,
23702,104003,进阶好运礼包,进阶好运礼包,2,20,{8120=50;gold=300000},106,,,,,activity/direct_gift/icon_cjbx2.png,,198,,,
23703,104003,豪华好运礼包,豪华好运礼包,1,30,{8120=100;502=5},107,,,,,activity/direct_gift/icon_cjbx3.png,,328,,,
,,,,,,,,,,,,,,,,,
,惊喜连连-升星大礼 huodongID=110002,,,,,,,,,,,,,,,,
1100021,110002,免费升星礼包,免费升星礼包,1,1,{501=10;3031=20;gold=100000},,0,,,0,activity/direct_gift/icon_cjbx1.png,,0,,,0
1100022,110002,特惠升星礼包,特惠升星礼包,1,1,{501=30;3031=50;521=100},102,,,,0,activity/direct_gift/icon_cjbx2.png,,60,,,1100021
1100023,110002,豪华升星礼包,豪华升星礼包,1,1,{501=50;3031=80;502=5},,288,,,,activity/direct_gift/icon_cjbx3.png,,328,,,1100022
,,,,,,,,,,,,,,,,,
,惊喜连连-体力满满 huodongID=110003,,,,,,,,,,,,,,,,
1100031,110003,免费体力礼包,免费体力礼包,1,1,{stamina=100;gold=50000},,0,,,0,activity/direct_gift/icon_cjbx1.png,,0,,,0
1100032,110003,特惠体力礼包,特惠体力礼包,1,1,{stamina=300;gold=200000;515=5},102,,,,0,activity/direct_gift/icon_cjbx2.png,,60,,,1100031
1100033,110003,豪华体力礼包,豪华体力礼包,1,1,{stamina=500;gold=500000;515=10},,288,,,,activity/direct_gift/icon_cjbx3.png,,328,,,1100032
