变量名,seq,level,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3
2967,30,67,1,22212,7,4408,8,4408
2968,30,68,1,22433,7,4452,8,4452
2969,30,69,1,22654,7,4495,8,4495
2970,30,70,1,22875,7,4539,8,4539
2971,30,71,1,23630,7,4689,8,4689
2972,30,72,1,23859,7,4734,8,4734
2973,30,73,1,24087,7,4780,8,4780
2974,30,74,1,24316,7,4825,8,4825
2975,30,75,1,24545,7,4871,8,4871
2976,30,76,1,25345,7,5029,8,5029
2977,30,77,1,25581,7,5076,8,5076
2978,30,78,1,25818,7,5123,8,5123
2979,30,79,1,26054,7,5170,8,5170
2980,30,80,1,26290,7,5217,8,5217
2981,30,81,1,27136,7,5385,8,5385
2982,30,82,1,27380,7,5433,8,5433
2983,30,83,1,27624,7,5482,8,5482
2984,30,84,1,27868,7,5530,8,5530
2985,30,85,1,28112,7,5578,8,5578
2986,30,86,1,29004,7,5755,8,5755
2987,30,87,1,29255,7,5805,8,5805
2988,30,88,1,29507,7,5855,8,5855
2989,30,89,1,29758,7,5905,8,5905
2990,30,90,1,30010,7,5955,8,5955
2991,30,91,1,30948,7,6141,8,6141
2992,30,92,1,31207,7,6192,8,6192
2993,30,93,1,31466,7,6244,8,6244
2994,30,94,1,31725,7,6295,8,6295
2995,30,95,1,31984,7,6347,8,6347
2996,30,96,1,32968,7,6542,8,6542
2997,30,97,1,33234,7,6595,8,6595
2998,30,98,1,33501,7,6648,8,6648
2999,30,99,1,33768,7,6701,8,6701
3000,30,100,1,34035,7,6754,8,6754
5001,1,101,1,12751,,,,
5002,1,102,1,12851,,,,
5003,1,103,1,13234,,,,
5004,1,104,1,13336,,,,
5005,1,105,1,13727,,,,
5006,1,106,1,13832,,,,
5007,1,107,1,14231,,,,
5008,1,108,1,14340,,,,
5009,1,109,1,14747,,,,
5010,1,110,1,14858,,,,
5011,1,111,1,15274,,,,
5012,1,112,1,15387,,,,
5013,1,113,1,15811,,,,
5014,1,114,1,15928,,,,
5015,1,115,1,16360,,,,
5016,1,116,1,16480,,,,
5017,1,117,1,16920,,,,
5018,1,118,1,17042,,,,
5019,1,119,1,17491,,,,
5020,1,120,1,17616,,,,
5101,2,101,7,2530,8,2530,,
5102,2,102,7,2550,8,2550,,
5103,2,103,7,2626,8,2626,,
5104,2,104,7,2646,8,2646,,
5105,2,105,7,2724,8,2724,,
5106,2,106,7,2745,8,2745,,
5107,2,107,7,2824,8,2824,,
5108,2,108,7,2845,8,2845,,
5109,2,109,7,2926,8,2926,,
5110,2,110,7,2948,8,2948,,
5111,2,111,7,3031,8,3031,,
5112,2,112,7,3053,8,3053,,
5113,2,113,7,3137,8,3137,,
5114,2,114,7,3160,8,3160,,
5115,2,115,7,3246,8,3246,,
5116,2,116,7,3270,8,3270,,
5117,2,117,7,3357,8,3357,,
5118,2,118,7,3381,8,3381,,
5119,2,119,7,3471,8,3471,,
5120,2,120,7,3495,8,3495,,
5201,3,101,9,1771,10,1771,,
5202,3,102,9,1785,10,1785,,
5203,3,103,9,1838,10,1838,,
5204,3,104,9,1852,10,1852,,
5205,3,105,9,1907,10,1907,,
5206,3,106,9,1921,10,1921,,
5207,3,107,9,1977,10,1977,,
5208,3,108,9,1992,10,1992,,
5209,3,109,9,2048,10,2048,,
5210,3,110,9,2064,10,2064,,
5211,3,111,9,2121,10,2121,,
5212,3,112,9,2137,10,2137,,
5213,3,113,9,2196,10,2196,,
5214,3,114,9,2212,10,2212,,
5215,3,115,9,2272,10,2272,,
5216,3,116,9,2289,10,2289,,
5217,3,117,9,2350,10,2350,,
5218,3,118,9,2367,10,2367,,
5219,3,119,9,2429,10,2429,,
5220,3,120,9,2447,10,2447,,
5301,4,101,1,6376,7,1265,8,1265
5302,4,102,1,6426,7,1275,8,1275
5303,4,103,1,6617,7,1313,8,1313
5304,4,104,1,6668,7,1323,8,1323
5305,4,105,1,6864,7,1362,8,1362
5306,4,106,1,6916,7,1373,8,1373
5307,4,107,1,7116,7,1412,8,1412
5308,4,108,1,7170,7,1423,8,1423
5309,4,109,1,7374,7,1463,8,1463
5310,4,110,1,7429,7,1474,8,1474
5311,4,111,1,7637,7,1516,8,1516
5312,4,112,1,7694,7,1527,8,1527
5313,4,113,1,7906,7,1569,8,1569
5314,4,114,1,7964,7,1580,8,1580
5315,4,115,1,8180,7,1623,8,1623
5316,4,116,1,8240,7,1635,8,1635
5317,4,117,1,8460,7,1679,8,1679
5318,4,118,1,8521,7,1691,8,1691
5319,4,119,1,8746,7,1736,8,1736
5320,4,120,1,8808,7,1748,8,1748
5401,5,101,9,1771,10,1771,,
5402,5,102,9,1785,10,1785,,
5403,5,103,9,1838,10,1838,,
5404,5,104,9,1852,10,1852,,
5405,5,105,9,1907,10,1907,,
5406,5,106,9,1921,10,1921,,
5407,5,107,9,1977,10,1977,,
5408,5,108,9,1992,10,1992,,
5409,5,109,9,2048,10,2048,,
5410,5,110,9,2064,10,2064,,
5411,5,111,9,2121,10,2121,,
5412,5,112,9,2137,10,2137,,
5413,5,113,9,2196,10,2196,,
5414,5,114,9,2212,10,2212,,
5415,5,115,9,2272,10,2272,,
5416,5,116,9,2289,10,2289,,
5417,5,117,9,2350,10,2350,,
5418,5,118,9,2367,10,2367,,
5419,5,119,9,2429,10,2429,,
5420,5,120,9,2447,10,2447,,
5501,6,101,1,6376,7,1265,8,1265
5502,6,102,1,6426,7,1275,8,1275
5503,6,103,1,6617,7,1313,8,1313
5504,6,104,1,6668,7,1323,8,1323
5505,6,105,1,6864,7,1362,8,1362
5506,6,106,1,6916,7,1373,8,1373
5507,6,107,1,7116,7,1412,8,1412
5508,6,108,1,7170,7,1423,8,1423
5509,6,109,1,7374,7,1463,8,1463
5510,6,110,1,7429,7,1474,8,1474
5511,6,111,1,7637,7,1516,8,1516
5512,6,112,1,7694,7,1527,8,1527
5513,6,113,1,7906,7,1569,8,1569
5514,6,114,1,7964,7,1580,8,1580
5515,6,115,1,8180,7,1623,8,1623
5516,6,116,1,8240,7,1635,8,1635
5517,6,117,1,8460,7,1679,8,1679
5518,6,118,1,8521,7,1691,8,1691
5519,6,119,1,8746,7,1736,8,1736
5520,6,120,1,8808,7,1748,8,1748
5601,7,101,1,21045,,,,
5602,7,102,1,21210,,,,
5603,7,103,1,21841,,,,
5604,7,104,1,22010,,,,
5605,7,105,1,22655,,,,
5606,7,106,1,22829,,,,
5607,7,107,1,23488,,,,
5608,7,108,1,23666,,,,
5609,7,109,1,24339,,,,
5610,7,110,1,24522,,,,
5611,7,111,1,25208,,,,
5612,7,112,1,25396,,,,
5613,7,113,1,26096,,,,
5614,7,114,1,26288,,,,
5615,7,115,1,27002,,,,
5616,7,116,1,27198,,,,
5617,7,117,1,27926,,,,
5618,7,118,1,28127,,,,
5619,7,119,1,28868,,,,
5620,7,120,1,29074,,,,
5701,8,101,7,4175,8,4175,,
5702,8,102,7,4207,8,4207,,
5703,8,103,7,4332,8,4332,,
5704,8,104,7,4366,8,4366,,
5705,8,105,7,4494,8,4494,,
5706,8,106,7,4528,8,4528,,
5707,8,107,7,4659,8,4659,,
5708,8,108,7,4694,8,4694,,
5709,8,109,7,4828,8,4828,,
5710,8,110,7,4864,8,4864,,
5711,8,111,7,5000,8,5000,,
5712,8,112,7,5038,8,5038,,
5713,8,113,7,5176,8,5176,,
5714,8,114,7,5214,8,5214,,
5715,8,115,7,5356,8,5356,,
5716,8,116,7,5395,8,5395,,
5717,8,117,7,5539,8,5539,,
5718,8,118,7,5579,8,5579,,
5719,8,119,7,5726,8,5726,,
5720,8,120,7,5767,8,5767,,
5801,9,101,9,2921,10,2921,,
5802,9,102,9,2944,10,2944,,
5803,9,103,9,3031,10,3031,,
5804,9,104,9,3055,10,3055,,
5805,9,105,9,3145,10,3145,,
5806,9,106,9,3169,10,3169,,
5807,9,107,9,3260,10,3260,,
5808,9,108,9,3285,10,3285,,
5809,9,109,9,3378,10,3378,,
5810,9,110,9,3404,10,3404,,
5811,9,111,9,3499,10,3499,,
5812,9,112,9,3525,10,3525,,
5813,9,113,9,3622,10,3622,,
5814,9,114,9,3649,10,3649,,
5815,9,115,9,3748,10,3748,,
5816,9,116,9,3775,10,3775,,
5817,9,117,9,3876,10,3876,,
5818,9,118,9,3904,10,3904,,
5819,9,119,9,4007,10,4007,,
5820,9,120,9,4035,10,4035,,
5901,10,101,1,10523,7,2088,8,2088
5902,10,102,1,10605,7,2104,8,2104
5903,10,103,1,10921,7,2166,8,2166
5904,10,104,1,11005,7,2183,8,2183
5905,10,105,1,11328,7,2247,8,2247
5906,10,106,1,11415,7,2264,8,2264
5907,10,107,1,11744,7,2330,8,2330
5908,10,108,1,11833,7,2347,8,2347
5909,10,109,1,12170,7,2414,8,2414
5910,10,110,1,12261,7,2432,8,2432
5911,10,111,1,12604,7,2500,8,2500
5912,10,112,1,12698,7,2519,8,2519
5913,10,113,1,13048,7,2588,8,2588
5914,10,114,1,13144,7,2607,8,2607
5915,10,115,1,13501,7,2678,8,2678
5916,10,116,1,13599,7,2698,8,2698
5917,10,117,1,13963,7,2770,8,2770
5918,10,118,1,14064,7,2790,8,2790
5919,10,119,1,14434,7,2863,8,2863
5920,10,120,1,14537,7,2884,8,2884
6001,11,101,9,2921,10,2921,,
6002,11,102,9,2944,10,2944,,
6003,11,103,9,3031,10,3031,,
6004,11,104,9,3055,10,3055,,
6005,11,105,9,3145,10,3145,,
6006,11,106,9,3169,10,3169,,
6007,11,107,9,3260,10,3260,,
6008,11,108,9,3285,10,3285,,
6009,11,109,9,3378,10,3378,,
6010,11,110,9,3404,10,3404,,
6011,11,111,9,3499,10,3499,,
6012,11,112,9,3525,10,3525,,
6013,11,113,9,3622,10,3622,,
6014,11,114,9,3649,10,3649,,
6015,11,115,9,3748,10,3748,,
6016,11,116,9,3775,10,3775,,
6017,11,117,9,3876,10,3876,,
6018,11,118,9,3904,10,3904,,
6019,11,119,9,4007,10,4007,,
6020,11,120,9,4035,10,4035,,
6101,12,101,1,10523,7,2088,8,2088
6102,12,102,1,10605,7,2104,8,2104
6103,12,103,1,10921,7,2166,8,2166
6104,12,104,1,11005,7,2183,8,2183
6105,12,105,1,11328,7,2247,8,2247
6106,12,106,1,11415,7,2264,8,2264
6107,12,107,1,11744,7,2330,8,2330
6108,12,108,1,11833,7,2347,8,2347
6109,12,109,1,12170,7,2414,8,2414
6110,12,110,1,12261,7,2432,8,2432
6111,12,111,1,12604,7,2500,8,2500
6112,12,112,1,12698,7,2519,8,2519
6113,12,113,1,13048,7,2588,8,2588
6114,12,114,1,13144,7,2607,8,2607
6115,12,115,1,13501,7,2678,8,2678
6116,12,116,1,13599,7,2698,8,2698
6117,12,117,1,13963,7,2770,8,2770
6118,12,118,1,14064,7,2790,8,2790
6119,12,119,1,14434,7,2863,8,2863
6120,12,120,1,14537,7,2884,8,2884
6201,13,101,1,30855,,,,
6202,13,102,1,31096,,,,
6203,13,103,1,32022,,,,
6204,13,104,1,32270,,,,
6205,13,105,1,33216,,,,
6206,13,106,1,33470,,,,
6207,13,107,1,34436,,,,
6208,13,108,1,34698,,,,
6209,13,109,1,35684,,,,
6210,13,110,1,35952,,,,
6211,13,111,1,36958,,,,
6212,13,112,1,37233,,,,
6213,13,113,1,38260,,,,
6214,13,114,1,38541,,,,
6215,13,115,1,39588,,,,
6216,13,116,1,39876,,,,
6217,13,117,1,40943,,,,
6218,13,118,1,41238,,,,
6219,13,119,1,42324,,,,
6220,13,120,1,42626,,,,
6301,14,101,7,6118,8,6118,,
6302,14,102,7,6166,8,6166,,
6303,14,103,7,6349,8,6349,,
6304,14,104,7,6399,8,6399,,
6305,14,105,7,6586,8,6586,,
6306,14,106,7,6637,8,6637,,
6307,14,107,7,6828,8,6828,,
6308,14,108,7,6880,8,6880,,
6309,14,109,7,7076,8,7076,,
6310,14,110,7,7129,8,7129,,
6311,14,111,7,7328,8,7328,,
6312,14,112,7,7383,8,7383,,
6313,14,113,7,7586,8,7586,,
6314,14,114,7,7642,8,7642,,
6315,14,115,7,7850,8,7850,,
6316,14,116,7,7907,8,7907,,
6317,14,117,7,8118,8,8118,,
6318,14,118,7,8177,8,8177,,
6319,14,119,7,8392,8,8392,,
6320,14,120,7,8452,8,8452,,
6401,15,101,9,4290,10,4290,,
6402,15,102,9,4323,10,4323,,
6403,15,103,9,4452,10,4452,,
6404,15,104,9,4486,10,4486,,
6405,15,105,9,4618,10,4618,,
6406,15,106,9,4653,10,4653,,
6407,15,107,9,4787,10,4787,,
6408,15,108,9,4824,10,4824,,
6409,15,109,9,4961,10,4961,,
6410,15,110,9,4998,10,4998,,
6411,15,111,9,5138,10,5138,,
6412,15,112,9,5176,10,5176,,
6413,15,113,9,5319,10,5319,,
6414,15,114,9,5358,10,5358,,
6415,15,115,9,5504,10,5504,,
6416,15,116,9,5544,10,5544,,
6417,15,117,9,5692,10,5692,,
6418,15,118,9,5733,10,5733,,
6419,15,119,9,5884,10,5884,,
6420,15,120,9,5926,10,5926,,
6501,16,101,1,15428,7,3059,8,3059
6502,16,102,1,15548,7,3083,8,3083
6503,16,103,1,16011,7,3175,8,3175
6504,16,104,1,16135,7,3200,8,3200
6505,16,105,1,16608,7,3293,8,3293
6506,16,106,1,16735,7,3319,8,3319
6507,16,107,1,17218,7,3414,8,3414
6508,16,108,1,17349,7,3440,8,3440
6509,16,109,1,17842,7,3538,8,3538
6510,16,110,1,17976,7,3565,8,3565
6511,16,111,1,18479,7,3664,8,3664
6512,16,112,1,18617,7,3692,8,3692
6513,16,113,1,19130,7,3793,8,3793
6514,16,114,1,19271,7,3821,8,3821
6515,16,115,1,19794,7,3925,8,3925
6516,16,116,1,19938,7,3954,8,3954
6517,16,117,1,20472,7,4059,8,4059
6518,16,118,1,20619,7,4089,8,4089
6519,16,119,1,21162,7,4196,8,4196
6520,16,120,1,21313,7,4226,8,4226
6601,17,101,9,4290,10,4290,,
6602,17,102,9,4323,10,4323,,
6603,17,103,9,4452,10,4452,,
6604,17,104,9,4486,10,4486,,
6605,17,105,9,4618,10,4618,,
6606,17,106,9,4653,10,4653,,
6607,17,107,9,4787,10,4787,,
6608,17,108,9,4824,10,4824,,
6609,17,109,9,4961,10,4961,,
6610,17,110,9,4998,10,4998,,
6611,17,111,9,5138,10,5138,,
6612,17,112,9,5176,10,5176,,
6613,17,113,9,5319,10,5319,,
6614,17,114,9,5358,10,5358,,
6615,17,115,9,5504,10,5504,,
6616,17,116,9,5544,10,5544,,
6617,17,117,9,5692,10,5692,,
6618,17,118,9,5733,10,5733,,
6619,17,119,9,5884,10,5884,,
6620,17,120,9,5926,10,5926,,
6701,18,101,1,15428,7,3059,8,3059
6702,18,102,1,15548,7,3083,8,3083
6703,18,103,1,16011,7,3175,8,3175
6704,18,104,1,16135,7,3200,8,3200
6705,18,105,1,16608,7,3293,8,3293
6706,18,106,1,16735,7,3319,8,3319
6707,18,107,1,17218,7,3414,8,3414
6708,18,108,1,17349,7,3440,8,3440
6709,18,109,1,17842,7,3538,8,3538
6710,18,110,1,17976,7,3565,8,3565
6711,18,111,1,18479,7,3664,8,3664
6712,18,112,1,18617,7,3692,8,3692
6713,18,113,1,19130,7,3793,8,3793
6714,18,114,1,19271,7,3821,8,3821
6715,18,115,1,19794,7,3925,8,3925
6716,18,116,1,19938,7,3954,8,3954
6717,18,117,1,20472,7,4059,8,4059
6718,18,118,1,20619,7,4089,8,4089
6719,18,119,1,21162,7,4196,8,4196
6720,18,120,1,21313,7,4226,8,4226
6801,19,101,1,47691,,,,
6802,19,102,1,48064,,,,
6803,19,103,1,49494,,,,
6804,19,104,1,49878,,,,
6805,19,105,1,51340,,,,
6806,19,106,1,51734,,,,
6807,19,107,1,53227,,,,
6808,19,108,1,53631,,,,
6809,19,109,1,55155,,,,
6810,19,110,1,55570,,,,
6811,19,111,1,57125,,,,
6812,19,112,1,57550,,,,
6813,19,113,1,59136,,,,
6814,19,114,1,59572,,,,
6815,19,115,1,61189,,,,
6816,19,116,1,61635,,,,
6817,19,117,1,63283,,,,
6818,19,118,1,63739,,,,
6819,19,119,1,65419,,,,
6820,19,120,1,65885,,,,
6901,20,101,7,9465,8,9465,,
6902,20,102,7,9539,8,9539,,
6903,20,103,7,9823,8,9823,,
6904,20,104,7,9899,8,9899,,
6905,20,105,7,10189,8,10189,,
6906,20,106,7,10267,8,10267,,
6907,20,107,7,10563,8,10563,,
6908,20,108,7,10643,8,10643,,
6909,20,109,7,10946,8,10946,,
6910,20,110,7,11028,8,11028,,
6911,20,111,7,11337,8,11337,,
6912,20,112,7,11421,8,11421,,
6913,20,113,7,11736,8,11736,,
6914,20,114,7,11822,8,11822,,
6915,20,115,7,12143,8,12143,,
6916,20,116,7,12232,8,12232,,
6917,20,117,7,12559,8,12559,,
6918,20,118,7,12650,8,12650,,
6919,20,119,7,12983,8,12983,,
6920,20,120,7,13075,8,13075,,
7001,21,101,9,6624,10,6624,,
7002,21,102,9,6676,10,6676,,
7003,21,103,9,6875,10,6875,,
7004,21,104,9,6928,10,6928,,
7005,21,105,9,7131,10,7131,,
7006,21,106,9,7186,10,7186,,
7007,21,107,9,7393,10,7393,,
7008,21,108,9,7449,10,7449,,
7009,21,109,9,7661,10,7661,,
7010,21,110,9,7718,10,7718,,
7011,21,111,9,7934,10,7934,,
7012,21,112,9,7993,10,7993,,
7013,21,113,9,8214,10,8214,,
7014,21,114,9,8274,10,8274,,
7015,21,115,9,8499,10,8499,,
7016,21,116,9,8561,10,8561,,
7017,21,117,9,8790,10,8790,,
7018,21,118,9,8853,10,8853,,
7019,21,119,9,9086,10,9086,,
7020,21,120,9,9151,10,9151,,
7101,22,101,1,23846,7,4733,8,4733
7102,22,102,1,24032,7,4770,8,4770
7103,22,103,1,24747,7,4912,8,4912
7104,22,104,1,24939,7,4950,8,4950
7105,22,105,1,25670,7,5095,8,5095
7106,22,106,1,25867,7,5134,8,5134
7107,22,107,1,26614,7,5282,8,5282
7108,22,108,1,26816,7,5322,8,5322
7109,22,109,1,27578,7,5473,8,5473
7110,22,110,1,27785,7,5514,8,5514
7111,22,111,1,28563,7,5669,8,5669
7112,22,112,1,28775,7,5711,8,5711
7113,22,113,1,29568,7,5868,8,5868
7114,22,114,1,29786,7,5911,8,5911
7115,22,115,1,30595,7,6072,8,6072
7116,22,116,1,30818,7,6116,8,6116
7117,22,117,1,31642,7,6280,8,6280
7118,22,118,1,31870,7,6325,8,6325
7119,22,119,1,32710,7,6492,8,6492
7120,22,120,1,32943,7,6538,8,6538
7201,23,101,9,6624,10,6624,,
7202,23,102,9,6676,10,6676,,
7203,23,103,9,6875,10,6875,,
7204,23,104,9,6928,10,6928,,
7205,23,105,9,7131,10,7131,,
7206,23,106,9,7186,10,7186,,
7207,23,107,9,7393,10,7393,,
7208,23,108,9,7449,10,7449,,
7209,23,109,9,7661,10,7661,,
7210,23,110,9,7718,10,7718,,
7211,23,111,9,7934,10,7934,,
7212,23,112,9,7993,10,7993,,
7213,23,113,9,8214,10,8214,,
7214,23,114,9,8274,10,8274,,
7215,23,115,9,8499,10,8499,,
7216,23,116,9,8561,10,8561,,
7217,23,117,9,8790,10,8790,,
7218,23,118,9,8853,10,8853,,
7219,23,119,9,9086,10,9086,,
7220,23,120,9,9151,10,9151,,
7301,24,101,1,23846,7,4733,8,4733
7302,24,102,1,24032,7,4770,8,4770
7303,24,103,1,24747,7,4912,8,4912
7304,24,104,1,24939,7,4950,8,4950
7305,24,105,1,25670,7,5095,8,5095
7306,24,106,1,25867,7,5134,8,5134
7307,24,107,1,26614,7,5282,8,5282
7308,24,108,1,26816,7,5322,8,5322
7309,24,109,1,27578,7,5473,8,5473
7310,24,110,1,27785,7,5514,8,5514
7311,24,111,1,28563,7,5669,8,5669
7312,24,112,1,28775,7,5711,8,5711
7313,24,113,1,29568,7,5868,8,5868
7314,24,114,1,29786,7,5911,8,5911
7315,24,115,1,30595,7,6072,8,6072
7316,24,116,1,30818,7,6116,8,6116
7317,24,117,1,31642,7,6280,8,6280
7318,24,118,1,31870,7,6325,8,6325
7319,24,119,1,32710,7,6492,8,6492
7320,24,120,1,32943,7,6538,8,6538
7401,25,101,1,70127,,,,
7402,25,102,1,70676,,,,
7403,25,103,1,72780,,,,
7404,25,104,1,73344,,,,
7405,25,105,1,75493,,,,
7406,25,106,1,76073,,,,
7407,25,107,1,78268,,,,
7408,25,108,1,78862,,,,
7409,25,109,1,81103,,,,
7410,25,110,1,81713,,,,
7411,25,111,1,84000,,,,
7412,25,112,1,84625,,,,
7413,25,113,1,86957,,,,
7414,25,114,1,87598,,,,
7415,25,115,1,89976,,,,
7416,25,116,1,90632,,,,
7417,25,117,1,93055,,,,
7418,25,118,1,93726,,,,
7419,25,119,1,96196,,,,
7420,25,120,1,96882,,,,
7501,26,101,7,13915,8,13915,,
7502,26,102,7,14024,8,14024,,
7503,26,103,7,14441,8,14441,,
7504,26,104,7,14553,8,14553,,
7505,26,105,7,14980,8,14980,,
7506,26,106,7,15095,8,15095,,
7507,26,107,7,15530,8,15530,,
7508,26,108,7,15648,8,15648,,
7509,26,109,7,16093,8,16093,,
7510,26,110,7,16214,8,16214,,
7511,26,111,7,16668,8,16668,,
7512,26,112,7,16792,8,16792,,
7513,26,113,7,17255,8,17255,,
7514,26,114,7,17382,8,17382,,
7515,26,115,7,17854,8,17854,,
7516,26,116,7,17984,8,17984,,
7517,26,117,7,18465,8,18465,,
7518,26,118,7,18598,8,18598,,
7519,26,119,7,19088,8,19088,,
7520,26,120,7,19224,8,19224,,
7601,27,101,9,9741,10,9741,,
7602,27,102,9,9817,10,9817,,
7603,27,103,9,10109,10,10109,,
7604,27,104,9,10187,10,10187,,
7605,27,105,9,10486,10,10486,,
7606,27,106,9,10566,10,10566,,
7607,27,107,9,10871,10,10871,,
7608,27,108,9,10954,10,10954,,
7609,27,109,9,11265,10,11265,,
7610,27,110,9,11350,10,11350,,
7611,27,111,9,11667,10,11667,,
7612,27,112,9,11754,10,11754,,
7613,27,113,9,12078,10,12078,,
7614,27,114,9,12167,10,12167,,
7615,27,115,9,12497,10,12497,,
7616,27,116,9,12589,10,12589,,
7617,27,117,9,12925,10,12925,,
7618,27,118,9,13018,10,13018,,
7619,27,119,9,13361,10,13361,,
7620,27,120,9,13457,10,13457,,
7701,28,101,1,35064,7,6958,8,6958
7702,28,102,1,35338,7,7012,8,7012
7703,28,103,1,36390,7,7221,8,7221
7704,28,104,1,36672,7,7277,8,7277
7705,28,105,1,37747,7,7490,8,7490
7706,28,106,1,38037,7,7548,8,7548
7707,28,107,1,39134,7,7765,8,7765
7708,28,108,1,39431,7,7824,8,7824
7709,28,109,1,40552,7,8047,8,8047
7710,28,110,1,40857,7,8107,8,8107
7711,28,111,1,42000,7,8334,8,8334
7712,28,112,1,42313,7,8396,8,8396
7713,28,113,1,43479,7,8628,8,8628
7714,28,114,1,43799,7,8691,8,8691
7715,28,115,1,44988,7,8927,8,8927
7716,28,116,1,45316,7,8992,8,8992
7717,28,117,1,46528,7,9233,8,9233
7718,28,118,1,46863,7,9299,8,9299
7719,28,119,1,48098,7,9544,8,9544
7720,28,120,1,48441,7,9612,8,9612
7801,29,101,9,9741,10,9741,,
7802,29,102,9,9817,10,9817,,
7803,29,103,9,10109,10,10109,,
7804,29,104,9,10187,10,10187,,
7805,29,105,9,10486,10,10486,,
7806,29,106,9,10566,10,10566,,
7807,29,107,9,10871,10,10871,,
7808,29,108,9,10954,10,10954,,
7809,29,109,9,11265,10,11265,,
7810,29,110,9,11350,10,11350,,
7811,29,111,9,11667,10,11667,,
7812,29,112,9,11754,10,11754,,
7813,29,113,9,12078,10,12078,,
7814,29,114,9,12167,10,12167,,
7815,29,115,9,12497,10,12497,,
7816,29,116,9,12589,10,12589,,
7817,29,117,9,12925,10,12925,,
7818,29,118,9,13018,10,13018,,
7819,29,119,9,13361,10,13361,,
7820,29,120,9,13457,10,13457,,
7901,30,101,1,35064,7,6958,8,6958
7902,30,102,1,35338,7,7012,8,7012
7903,30,103,1,36390,7,7221,8,7221
7904,30,104,1,36672,7,7277,8,7277
7905,30,105,1,37747,7,7490,8,7490
7906,30,106,1,38037,7,7548,8,7548
7907,30,107,1,39134,7,7765,8,7765
7908,30,108,1,39431,7,7824,8,7824
7909,30,109,1,40552,7,8047,8,8047
7910,30,110,1,40857,7,8107,8,8107
7911,30,111,1,42000,7,8334,8,8334
7912,30,112,1,42313,7,8396,8,8396
7913,30,113,1,43479,7,8628,8,8628
7914,30,114,1,43799,7,8691,8,8691
7915,30,115,1,44988,7,8927,8,8927
7916,30,116,1,45316,7,8992,8,8992
7917,30,117,1,46528,7,9233,8,9233
7918,30,118,1,46863,7,9299,8,9299
7919,30,119,1,48098,7,9544,8,9544
7920,30,120,1,48441,7,9612,8,9612
