变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
412464,,1,14,,,,,,,<4024810>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
412465,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {14})",,,,,<4024811>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<target:id()>,,
413111,,,,,,,,,,,,,,,413111,
413112,,,,,,,,,,<4131111>,<3>,<self:flagZ1() and 0.8 or 0.6>,,<self:specialDamage()*0.4>,,
413121,,,,,,,,,,,,,,,413121,
413122,,,,,,,,,,<4131111>,<3>,<self:flagZ2() and 1 or 0.6>,,<self:specialDamage()*0.4>,,
413123,,1,14,,,,,,,<4131121>,<2>,<1>,,<3000>,,
413131,,,4,,,,,,,,,,,,413131,
413132,,,4,,,,,,,,,,,,413132,
413133,,,4,,,,,,,<4131111;4131111;4131112>,<3;3;1>,"<1;moreE(self:star(),11) and 1 or 0;self:flagZ3() and lessE((target:hp()/target:hpMax()),0.3) and 1 or 0>",,<self:specialDamage()*0.4;self:specialDamage()*0.4;3000>,,
413134,,1,14,,,,,,,<4131122;4131123>,<1;1>,"<moreE(self:star(),11) and 1 or 0;moreE(self:star(),11) and 1 or 0>",,<3000;6000>,,
413135,,,4,,,,,,,<4131115>,<1>,<1>,,<self:specialDamage()*0.4*target:getBuffOverlayCount(4131111)>,,
413161,,1,14,,,,,,,<4131116>,<999>,<1>,,<0>,,
413162,,1,14,,,,,,,<4131120>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
413163,,1,14,,,,,,,<4131124>,<999>,<self:flagZ4() and 1 or 0>,,<0>,,
413211,,,,,,,,,,,,,,,413211,
413212,,,,,,,,,,<4131111>,<3>,<self:flagZ1() and 0.8 or 0.6>,,<self:specialDamage()*0.4>,,
413221,,,,,,,,,,,,,,,413221,
413222,,,,,,,,,,<4131111>,<3>,<self:flagZ2() and 1 or 0.6>,,<self:specialDamage()*0.4>,,
413223,,1,14,,,,,,,<4131121>,<2>,<1>,,<3000>,,
413231,,,4,,,,,,,,,,,,413231,
413232,,,4,,,,,,,,,,,,413232,
413233,,,4,,,,,,,<4131111;4131111;4131112>,<3;3;1>,"<1;moreE(self:star(),11) and 1 or 0;self:flagZ3() and lessE((target:hp()/target:hpMax()),0.3) and 1 or 0>",,<self:specialDamage()*0.4;self:specialDamage()*0.4;3000>,,
413234,,1,14,,,,,,,<4131122;4131123>,<1;1>,"<moreE(self:star(),11) and 1 or 0;moreE(self:star(),11) and 1 or 0>",,<3000;6000>,,
413235,,,4,,,,,,,<4131115>,<1>,<1>,,<self:specialDamage()*0.4*target:getBuffOverlayCount(4131111)>,,
413261,,1,14,,,,,,,<4131116>,<999>,<1>,,<0>,,
413262,,1,14,,,,,,,<4131120>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
413263,,1,14,,,,,,,<4131124>,<999>,<self:flagZ4() and 1 or 0>,,<0>,,
414111,,,,,,,,,,,,,,,414111,
414112,,1,14,,,,,,,<4141111>,<2>,<1>,,<0>,,
414121,,,,,,,,,,,,,,,100,
414122,,1,14,,,,,,,<4141121;4141127>,<999;999>,<1;(countForceNum(self:force())==1) and 1 or 0>,,<self:defence()*(self:flagZ2() and 3.4 or 3)+skillLevel*4*48;1200>,,
414123,,1,,,,,,,,<4141122>,<3>,<target:id()==self:id() and 0 or 1>,,<<2;0;1;1;1;1;1;1>>,,
414131,,,11,,,,,,,,,,,,414131,
414132,,,11,,,,,,,,,,,,414132,
414133,,1,14,,,,,,,<4141131>,<1>,<1>,,<self:hp()*0.1>,,
414134,,1,14,,,,,,,<4141134>,<999>,<1>,,<0>,,
414161,,1,14,,,,,,,<4141161;4141195>,<999;1>,<1;1>,,<0;0>,,
414162,,1,14,,,,,,,<4141171>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
414163,,1,14,,,,,,,<4141181>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
414164,,1,14,,,,,,,<4141143;4141173;4141173;4141173;4141173;4141173>,<1;999;999;999;999;999>,"<moreE(self:star(),8) and 1 or 0;moreE(self:star(),8) and 1 or 0;moreE(self:star(),8) and 1 or 0;moreE(self:star(),8) and 1 or 0;moreE(self:star(),8) and 1 or 0;moreE(self:star(),8) and 1 or 0>",,<0;0;0;0;0;0>,,
414165,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {13,17})|random(1)",,,,,<4141191>,<999>,<1>,,<0>,,
414211,,,,,,,,,,,,,,,414211,
414212,,1,14,,,,,,,<4141111>,<2>,<1>,,<0>,,
414221,,,,,,,,,,,,,,,100,
414222,,1,14,,,,,,,<4141121;4141127>,<999;999>,<1;(countForceNum(self:force())==1) and 1 or 0>,,<self:defence()*(self:flagZ2() and 3.4 or 3)+skillLevel*4*48;1200>,,
414223,,1,,,,,,,,<4141122>,<3>,<target:id()==self:id() and 0 or 1>,,<<2;0;1;1;1;1;1;1>>,,
414231,,,11,,,,,,,,,,,,414231,
414232,,,11,,,,,,,,,,,,414232,
414233,,1,14,,,,,,,<4141131>,<1>,<1>,,<self:hp()*0.1>,,
414234,,1,14,,,,,,,<4141134>,<999>,<1>,,<0>,,
414261,,1,14,,,,,,,<4141161;4141195>,<999;1>,<1;1>,,<0;0>,,
414262,,1,14,,,,,,,<4141171>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
414263,,1,14,,,,,,,<4141181>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
414264,,1,14,,,,,,,<4141143;4141173;4141173;4141173;4141173;4141173>,<1;999;999;999;999;999>,"<moreE(self:star(),8) and 1 or 0;moreE(self:star(),8) and 1 or 0;moreE(self:star(),8) and 1 or 0;moreE(self:star(),8) and 1 or 0;moreE(self:star(),8) and 1 or 0;moreE(self:star(),8) and 1 or 0>",,<0;0;0;0;0;0>,,
414265,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {13,17})|random(1)",,,,,<4141191>,<999>,<1>,,<0>,,
415111,,,,,,,,,,,,,,,415111,
415112,,1,14,,,,,,,<4151111>,<2>,<1>,,<self:flagZ1() and 1000 or 500>,,
415113,,,11,,,,,,,<4151133>,<1>,<target:hasBuff(4151132) and (0.2+skillLevel*0.015-0.015) or 0>,,<0>,,
415114,,1,14,,,,,,,<4151136;4151137>,<1;1>,<target:hasBuff(4151132) and 1 or 0;target:hasBuff(4151132) and 1 or 0>,,<1000;1500>,,
415121,,,,,,,,,,,,,,,415121,
415122,,,,,,,,,,<4151121>,<2>,<1>,,<0>,,
415123,,,11,,,,,,,<4151133>,<1>,<target:hasBuff(4151132) and (0.2+skillLevel*0.015-0.015) or 0>,,<0>,,
415124,,1,14,,,,,,,<4151136;4151137>,<1;1>,<target:hasBuff(4151132) and 1 or 0;target:hasBuff(4151132) and 1 or 0>,,<1000;1500>,,
415131,,,11,,,,,,,,,,,,415131,
415132,,,11,,,,,,,,,,,,415132,
415133,,1,14,,,,,,,<4151131>,<999>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
415134,,,,enemyForce | nodead,"random(ifElse(self:hasBuff(4151131),4,2))",,,,,<4151132>,<2>,<1>,,<0>,,
415135,,,11,,,,,,,<4151133>,<1>,<target:hasBuff(4151132) and (0.2+skillLevel*0.015-0.015) or 0>,,<0>,,
415136,,1,14,,,,,,,<4151136;4151137>,<1;1>,<target:hasBuff(4151132) and 1 or 0;target:hasBuff(4151132) and 1 or 0>,,<1000;1500>,,
415137,,1,14,,,,,,,<4151138;4151139>,<999;1>,<1;self:flagZ3() and 1 or 0>,,<0;0>,,
415161,,1,14,,,,,,,<4151161>,<999>,<1>,,<0>,,
415162,,,,selfForce|nodead,"battleFlagDiffer('battleFlag', {1200})",,,,,<4151167;4151168>,<999;999>,"<moreE(self:star(),6) and 1 or 0;moreE(self:star(),6) and 1 or 0>",,<600;600>,,
415163,,1,14,,,,,,,<4151171>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<<0;self:hpMax()*0.01;0;15>>,,
416111,,,,,,,,,,,,,,,416111,
416112,,1,14,,,,,,,<4162111>,<2>,<self:flagZ1() and 1 or 0>,,<self:Bspeed()*0.06>,,
416113,,,,,,,,,,,,,,,,
416121,,,,,,,,,,,,,,,416121,
416122,,1,14,,,,,,,<4162211>,<2>,<1>,,<0>,,
416123,,1,14,,,,,,,<4162221>,<2>,<1>,,<0>,,
416131,,1,14,,,,,,,<4162310;4162330>,"<1;(lessE(self:getBuffOverlayCount(4162341),2) and self:flagZ3()) and 2 or 1>","<1;self:hasBuff(4162330) and 0 or (moreE(self:star(),11) and (self:hasBuff(4162212) and 1 or 0) or 0)>",,<0;0>,,
416132,,,,,,,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416131,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416133,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416132,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416134,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416133,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416135,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416134,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416136,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416135,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416137,,,,,,,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416136,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416138,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416137,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416139,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416138,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416140,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416139,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416141,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416140,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416142,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416141,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416143,,,11,,,,,,,,,,,,416142,
416144,,,11,,,,,,,,,,,,416143,
416145,,1,14,,,,,,,<4162312;4162341>,<1;999>,"<moreE(countObjByBuff(3-self:force(),{4162311}),3) and 1 or 1;1>",,<0;0>,,
416146,,1,14,,,,,,,<4162321>,<1>,<self:flagZ3() and 1 or 0>,,<300>,,
416161,,1,14,,,,,,,<4162611;4162621>,<999;999>,<1;1>,,<0;0>,,
416162,,1,14,,,,,,,<4162681>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
416163,,1,14,,,,,,,<4162690>,<5>,"<moreE(self:star(),11) and 1 or 0>",,<2500>,,
416211,,,,,,,,,,,,,,,416211,
416212,,1,14,,,,,,,<4162111>,<2>,<self:flagZ1() and 1 or 0>,,<self:Bspeed()*0.06>,,
416213,,,,,,,,,,,,,,,,
416221,,,,,,,,,,,,,,,416221,
416222,,1,14,,,,,,,<4162211>,<2>,<1>,,<0>,,
416223,,1,14,,,,,,,<4162221>,<2>,<1>,,<0>,,
416231,,1,14,,,,,,,<4162310;4162330>,"<1;(lessE(self:getBuffOverlayCount(4162341),2) and self:flagZ3()) and 2 or 1>","<1;self:hasBuff(4162330) and 0 or (moreE(self:star(),11) and (self:hasBuff(4162212) and 1 or 0) or 0)>",,<0;0>,,
416232,,,,,,,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416231,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416233,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416232,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416234,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416233,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416235,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416234,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416236,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416235,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416237,,,,,,,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416236,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416238,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416237,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416239,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416238,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416240,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416239,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416241,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416240,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416242,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416241,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416243,,,11,,,,,,,,,,,,416242,
416244,,,11,,,,,,,,,,,,416243,
416245,,1,14,,,,,,,<4162312;4162341>,<1;999>,"<moreE(countObjByBuff(3-self:force(),{4162311}),3) and 1 or 1;1>",,<0;0>,,
416246,,1,14,,,,,,,<4162321>,<1>,<self:flagZ3() and 1 or 0>,,<300>,,
416261,,1,14,,,,,,,<4162611;4162621>,<999;999>,<1;1>,,<0;0>,,
416262,,1,14,,,,,,,<4162681>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
416263,,1,14,,,,,,,<4162690>,<5>,"<moreE(self:star(),11) and 1 or 0>",,<2500>,,
416311,,,,,,,,,,,,,,,416311,
416312,,1,14,,,,,,,<4162111>,<2>,<self:flagZ1() and 1 or 0>,,<self:Bspeed()*0.06>,,
416313,,,,,,,,,,,,,,,,
416321,,,,,,,,,,,,,,,416321,
416322,,1,14,,,,,,,<4162211>,<2>,<1>,,<0>,,
416323,,1,14,,,,,,,<4162221>,<2>,<1>,,<0>,,
416331,,1,14,,,,,,,<4162310;4162330>,"<1;(lessE(self:getBuffOverlayCount(4162341),2) and self:flagZ3()) and 2 or 1>","<1;self:hasBuff(4162330) and 0 or (moreE(self:star(),11) and (self:hasBuff(4162212) and 1 or 0) or 0)>",,<0;0>,,
416332,,,,,,,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416331,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416333,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416332,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416334,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416333,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416335,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416334,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416336,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416335,{prob=self:hasBuff(4162330) and 0 or 1;needUpdateTarget=TRUE}
416337,,,,,,,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416336,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416338,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416337,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416339,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416338,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416340,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416339,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416341,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416340,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416342,,,,enemyForce | nodead,"buffDifferExclude('group',{c.yinshenplus_oc()})|random(1)",,,,,<4162351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<self:damage()*1>,416341,{prob=self:hasBuff(4162330) and 1 or 0;needUpdateTarget=TRUE}
416343,,,11,,,,,,,,,,,,416342,
416344,,,11,,,,,,,,,,,,416343,
416345,,1,14,,,,,,,<4162312;4162341>,<1;999>,"<moreE(countObjByBuff(3-self:force(),{4162311}),3) and 1 or 1;1>",,<0;0>,,
416346,,1,14,,,,,,,<4162321>,<1>,<self:flagZ3() and 1 or 0>,,<300>,,
416361,,1,14,,,,,,,<4162611;4162621>,<999;999>,<1;1>,,<0;0>,,
416362,,1,14,,,,,,,<4162681>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
416363,,1,14,,,,,,,<4162690>,<5>,"<moreE(self:star(),11) and 1 or 0>",,<2500>,,
416511,,,,,,,,,,<4162510>,<1>,<1>,,<0>,416511,
416611,,,,,,,,,,<4162510>,<1>,<1>,,<0>,416611,
416711,,,,,,,,,,,,,,,416711,
417111,,,,,,,,,,,,,,,417111,
417112,,1,14,,,,,,,<4171111>,<2>,<1>,,<2000>,,
417113,,1,14,,,,,,,<4171112>,<2>,<self:flagZ1() and 1 or 0>,,<2000>,,
417121,,,,,,,,,,,,,,,417121,
417122,,1,14,,,,,,,<4171211>,<1>,<1>,,<3000>,,
417123,,1,14,,,,,,,<4171212>,<1>,<1>,,<<2;2;1>>,,
417124,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {17})|random(1)",,,,,<4171213>,<1>,<1>,,<0>,,
417125,,,,selfForce | nodead,"otherProcessExcept(417122,417124)|attrDiffer('natureType', {17})|random(1)",,,,,<4171213>,<1>,<self:flagZ2() and 1 or 0>,,<0>,,
417131,,,,enemyForce | nodead,frontRowRandom(1),,,,,,,,,,417131,
417132,,,,enemyForce | nodead,backRowRandom(1),,,,,,,,,,417132,
417133,,,,enemyForce | nodead,"useOtherProcess(417131,417132)",,,,,,,,,,417133,
417134,,1,14,,,,,,,<4171311>,<1>,<1>,,"<min(self:getBuff(4171312):getValue(),6000+((skillLv(41723) or 0)-1)*20)>",,
417135,,,,enemyForce | nodead,"useOtherProcess(417131,417132)",,,,,<4171313>,<2>,<1>,,<0>,,
417136,,1,14,,,,,,,<4171321>,<999>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
417137,,,,enemyForce | nodead,otherProcessExcept(417135)|random(2),,,,,<4171313>,<2>,<self:flagZ3() and 1 or 0>,,<0>,,
417138,,1,14,,,,,,,<4171341>,<2>,<self:flagZ3() and 1 or 0>,,<5000>,,
417139,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {17})",,,,,<4171351>,<1>,<self:flagZ3() and 1 or 0>,,<0>,,
417161,,1,14,,,,,,,<4171611>,<999>,<1>,,<0>,,
417162,,1,14,,,,,,,<4172623;4171621>,<999;999>,<1;1>,,<0;0>,,
417163,,1,14,,,,,,,<4171711>,<999>,<1>,,<0>,,
417164,,1,14,,,,,,,<4171731>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
417165,,1,14,,,,,,,<4171811>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
417211,,,,,,,,,,,,,,,417211,
417212,,1,14,,,,,,,<4171111>,<2>,<1>,,<2000>,,
417213,,1,14,,,,,,,<4171112>,<2>,<self:flagZ1() and 1 or 0>,,<2000>,,
417221,,,,,,,,,,,,,,,417221,
417222,,1,14,,,,,,,<4171211>,<1>,<1>,,<3000>,,
417223,,1,14,,,,,,,<4171212>,<1>,<1>,,<<2;2;1>>,,
417224,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {17})|random(1)",,,,,<4171213>,<1>,<1>,,<0>,,
417225,,,,selfForce | nodead,"otherProcessExcept(417222,417224)|attrDiffer('natureType', {17})|random(1)",,,,,<4171213>,<1>,<self:flagZ2() and 1 or 0>,,<0>,,
417231,,,,enemyForce | nodead,frontRowRandom(1),,,,,,,,,,417231,
417232,,,,enemyForce | nodead,backRowRandom(1),,,,,,,,,,417232,
417233,,,,enemyForce | nodead,"useOtherProcess(417231,417232)",,,,,,,,,,417233,
417234,,1,14,,,,,,,<4171311>,<1>,<1>,,"<min(self:getBuff(4171312):getValue(),6000+((skillLv(41723) or 0)-1)*20)>",,
417235,,,,enemyForce | nodead,"useOtherProcess(417231,417232)",,,,,<4171313>,<2>,<1>,,<0>,,
417236,,1,14,,,,,,,<4171321>,<999>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
417237,,,,enemyForce | nodead,otherProcessExcept(417235)|random(2),,,,,<4171313>,<2>,<self:flagZ3() and 1 or 0>,,<0>,,
417238,,1,14,,,,,,,<4171341>,<2>,<self:flagZ3() and 1 or 0>,,<5000>,,
417239,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {17})",,,,,<4171351>,<1>,<self:flagZ3() and 1 or 0>,,<0>,,
417261,,1,14,,,,,,,<4171611>,<999>,<1>,,<0>,,
417262,,1,14,,,,,,,<4172623;4172621>,<999;999>,<1;1>,,<0;0>,,
417263,,1,14,,,,,,,<4171711>,<999>,<1>,,<0>,,
417264,,1,14,,,,,,,<4171731>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
417265,,1,14,,,,,,,<4171811>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
417271,,,,,,,,,,,,,,,417211,
417272,,1,15,,,,,,,<4171327>,<999>,"<less(self:getBuffOverlayCount(4171326),2) and moreE(self:star(),6) and 1 or 0>",,<self:defence()*(target:natureIntersection(list(17)) and 4 or 2)>,,
417273,,1,14,,,,,,,<4171326>,<1>,"<less(self:getBuffOverlayCount(4171326),2) and moreE(self:star(),6) and 1 or 0>",,<0>,,
417281,,,,,,,,,,,,,,,417211,
417282,,1,15,,,,,,,<4171327>,<999>,"<less(self:getBuffOverlayCount(4171326),2) and moreE(self:star(),6) and 1 or 0>",,<self:defence()*(target:natureIntersection(list(17)) and 8 or 4)>,,
417283,,1,14,,,,,,,<4171326>,<1>,"<less(self:getBuffOverlayCount(4171326),2) and moreE(self:star(),6) and 1 or 0>",,<0>,,
417291,,,,,,,,,,,,,,,417211,
417311,,,,,,,,,,,,,,,417311,
417312,,1,14,,,,,,,<4171111>,<2>,<1>,,<2000>,,
417313,,1,14,,,,,,,<4171112>,<2>,<self:flagZ1() and 1 or 0>,,<2000>,,
417321,,,,,,,,,,,,,,,417321,
417322,,1,14,,,,,,,<4171211>,<1>,<1>,,<3000>,,
417323,,1,14,,,,,,,<4171212>,<1>,<1>,,<<2;2;1>>,,
417324,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {17})|random(1)",,,,,<4171213>,<1>,<1>,,<0>,,
417325,,,,selfForce | nodead,"otherProcessExcept(417322,417324)|attrDiffer('natureType', {17})|random(1)",,,,,<4171213>,<1>,<self:flagZ2() and 1 or 0>,,<0>,,
417331,,,,enemyForce | nodead,frontRowRandom(1),,,,,,,,,,417331,
417332,,,,enemyForce | nodead,backRowRandom(1),,,,,,,,,,417332,
417333,,,,enemyForce | nodead,"useOtherProcess(417331,417332)",,,,,,,,,,417333,
417334,,1,14,,,,,,,<4171311>,<1>,<1>,,"<min(self:getBuff(4171312):getValue(),6000+((skillLv(41723) or 0)-1)*20)>",,
417335,,,,enemyForce | nodead,"useOtherProcess(417331,417332)",,,,,<4171313>,<2>,<1>,,<0>,,
417336,,1,14,,,,,,,<4171321>,<999>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
417337,,,,enemyForce | nodead,otherProcessExcept(417335)|random(2),,,,,<4171313>,<2>,<self:flagZ3() and 1 or 0>,,<0>,,
417338,,1,14,,,,,,,<4171341>,<2>,<self:flagZ3() and 1 or 0>,,<5000>,,
417339,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {17})",,,,,<4171351>,<1>,<self:flagZ3() and 1 or 0>,,<0>,,
