变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
3261651,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=3;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=1;cfgId=3261652;lifeRound=1}>>}},,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3261652,,,,,geminiBattleRound,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,<1;10>,,,,,,,,
3261653,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=3;onSomeFlag=<self:cardID()==3261 and less(self:getBuffOverlayCount(3261661),1)>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{lifeRound=99;holder=2;value=<self:hasBuff(3265001) and 3268 or 3264;<speed;damage;specialDamage>>;caster=2;cfgId=3261660}>;<{value=0;holder=2;caster=2;cfgId=3261661;lifeRound=99}>>}}",,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3261654,,,,,changeShape,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<TRUE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261655,,,,,buff1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=6;onSomeFlag=<extraBattleRoundMode()==0 and self:cardID()==3261>;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=2;caster=2;cfgId=3261656;lifeRound=1}>>};2={triggerPoint=6;onSomeFlag=<extraBattleRoundMode()==0 and  self:cardID()==3262>;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=99;holder=2;value=<self:hasBuff(3265001) and 3267 or 3263;<speed;damage;specialDamage>>;caster=2;cfgId=3261657}>>}},,,,,,,,1,,,,,,,<3005>,,{gameEnd=0;wave=0},,,,,,,
3261656,,,,,,,,,,,,,<3261654;3261660>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261657,,,,,changeShape,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<TRUE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261658,,,,,buff1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=6;onSomeFlag=<extraBattleRoundMode()==3 and self:cardID()==3261>;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=99;holder=2;value=<self:hasBuff(3265001) and 3268 or 3264;<speed;damage;specialDamage>>;caster=2;cfgId=3261654}>>};2={triggerPoint=6;onSomeFlag=<extraBattleRoundMode()==3 and  self:cardID()==3262>;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=2;caster=2;cfgId=3261659;lifeRound=1}>>}},,,,,,,,1,,,,,,,<3005>,,{gameEnd=0;wave=0},,,,,,,
3261659,,,,,,,,,,,,,<3261154>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261660,,,,,changeShape,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<TRUE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261661,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261662,,,,,addHpMax,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,{gameEnd=0;wave=0},,,,,,,
3261671,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=32;effectFuncs=<castBuff>;funcArgs=<<{value=1500;cfgId=3261672;caster=1;bond=1;holder=13;lifeRound=1;prob=target2:hasBuffGroup(c.meihuo_oc()) and 1 or 0}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
3261672,,,,,damageReduce,,,2,,,,,,,,1,,FALSE,battle/buff_icon/logo_shjc_down.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,2,,,,,,,,,,,,,,,,,,,,,,
3261681,,,,,changeObjNature,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,<1;10>,{gameEnd=0;wave=0},,,,,,,
3261682,,,,,changeSkillNature,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,<1;10>,{gameEnd=0;wave=0},,,,,,,
3265001,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3271111,,,,,damage,,,,1001,,,,,,1,1,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3271211,,,,,,,,,15301,,,,,,1,1,,,battle/buff_icon/logo_zc.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_zc.png,,,,,1,<1>,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1000;cfgId=3271213;caster=2;holder=1;bond=1;lifeRound=999}>;<{lifeRound=999;cfgId=3271212;value=<list();list(c.yinshen_oc())>;bond=1;holder={input=selfForce|nodead;process=attrDiffer(""natureType"", {12,17})};caster=2}>>};2={triggerPoint=14;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<1;99;3>;holder=15;caster=2;prob=self:flagZ2() and (target2:cardID() == 3271) and 1 or 0;cfgId=3271214}>>}}",,,,,,,,,,,,,,,,<1;20>,,,,,,,,
3271212,,,,,ignoreSpecBuff,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<<>>,"<{input=enemyForce|nodead;process=buffDiffer('id',{3271211})}>",1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3271213,,,,,damageDeepen,,,2,11030,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3271214,,,,,alterDmgRecordVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{nature={natureFlag=strong;nature=1.2}}>,,1,<1>,{0={triggerPoint=1};1={triggerPoint=42;delSelfWhenTriggered=1}},,,,,,,,,,,,,,,,,,,,,,,,
3271311,,,,,,,,,81006,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271312,,,,,,,,,70006,,,<1981110;1982124>,<1981110;1982124>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=3271314;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,<9999>,,,,,,,,,
3271313,,,,,,,,,81006,,,,,,1,1,,,,,,,,,,,,,buff/qusan/qusan.skel,qusan,,,,,,,,,,,,,,1,<1>,{1={triggerPoint=42;delSelfWhenTriggered=1;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=3271314;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
3271314,,,,,,,,,81006,,,,<3271312>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3271315,,,,,stun,,,2,81006,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{0={triggerPoint=1};1={triggerPoint=29;onSomeFlag=<exitInTab(trigger.beAddBuff:getGroup(),list(c.kongzhis_oc()))>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=3271333;prob=1;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=3271317;prob=1;lifeRound=1}>;<{lifeRound=1;value=<list(0,0,1);1;1;list(32715)>;holder=2;caster=2;prob=1;cfgId=3271316}>>};2={triggerPoint=19;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;holder=2;value=<list(0,0,1);1;1;list(32714)>;caster=2;cfgId=3271316}>>};3={triggerPoint=1;onSomeFlag=<moreE(self:star(),11)>;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=3271341;caster=2;holder=2;bond=1;lifeRound=999}>>}}",,,,,,,,,,,,,,,,,,{action={hit=xuli_hit;standby_loop=xuli_loop};unitRes=<koudai_gainuosaikete2/hero_gainuosaikete.skel>},,,,,,
3271316,,,,,assistAttack,,,2,81006,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3271317,,,,,,,,2,81006,,,,<3271315>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<2032>,,,,,,,,,
3271318,,,,,,,,2,9300,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_ptzt.png,,,,,1,<1>,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=min(self:hasBuff(3271634) and self:getBuff(3271634):getValue() or 0,self:Bdamage()*0.2);caster=2;holder=2;cfgId=3271633;prob=1;lifeRound=1}>;<{value=1-target2:speed();cfgId=3271319;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>;<{value=3000;cfgId=3271320;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>;<{value=3000;cfgId=3271321;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>;<{value=0;cfgId=3271322;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>;<{value=0;cfgId=3271326;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>;<{value=0;cfgId=3271326;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>;<{value=0;cfgId=3271326;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>;<{value=0;cfgId=3271341;caster=2;bond=1;holder=2;lifeRound=999;prob=self:flagZ3() and 1 or 0}>>};2={extraAttackTrigger=2;triggerPoint=5;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=3271331;caster=2;holder=2;bond=1;lifeRound=1}>>};3={extraAttackTrigger=3;triggerPoint=8;onSomeFlag=<target:getExAttackMode()==3>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;holder=2;caster=2;cfgId=3271329;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=3271327;prob=self:hasBuff(3271326) and 1 or 0;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=3271330;prob=self:hasBuff(3271326) and 0 or 1;lifeRound=1}>>}}",,3,0,,,,,,,,,,,,<3023>,,{gameEnd=0;wave=0},{action={standby=paotai_loop;hit=paotai_hit};unitRes=<koudai_gainuosaikete2/hero_gainuosaikete.skel>},,,,,,
3271319,,,,,speed,,,2,11041,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdjd.png,,,,,1,<1>,,,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271320,,,,,immuneControlVal,,,2,2048,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_mkltg.png,,,,,1,<1>,,,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271321,,,,,damageSub,,,2,2025,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,1,<1>,,,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271322,,,,,fieldBuff,,,2,81006,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=3271323;caster=1;bond=1;holder=20;lifeRound=999;prob=(target2:force()==self:force()) and (target2:natureIntersection(list(12)) or target2:natureIntersection(list(17)))  and 1 or 0}>>}},,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271323,,,,,,,,,81006,,,,,,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{1={triggerPoint=5;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=999;cfgId=3271324;value=<<0;0;1>;1;1>;caster=2;holder=2;bond=1;prob=target2:hasBuff(3271318) and 1 or 0}>>};2={triggerPoint=6;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=3271325;prob=1;lifeRound=1}>>}},,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271324,,,,,syncAttack,,,,81006,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<<0;1;2>>,,1,<1>,,,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271325,,,,,,,,2,81006,,,,<3271324>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271326,,,,,,,,2,81006,,,,,,2,3,,,battle/buff_icon/icon_ptzt.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,3,0,,,,,,,,,,,,,<0;20>,{gameEnd=0;wave=0},,,,,,,
3271327,,,,,,,,2,81006,,,,<3271326>,<1;1;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3271328,,,,,replaceSkill,,,,81006,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271329,,,,,,,,2,81006,,,,<3271328;3271331>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271330,,,,,,,,2,81006,,,,<3271318>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271331,,,,,,,,,81006,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{1={extraAttackTrigger=3;triggerPoint=1;onSomeFlag=<target:getExAttackMode()==3>;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;cfgId=3271328;value=<list(32713);list(32717)>;holder=2;caster=2;bond=1}>>}},,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271332,,,,,addMp1,,,,81006,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{ignoreMp1Recover=TRUE;changeMpOverflow=TRUE;ignoreLockMp1Add=TRUE}>,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3271333,,,,,qusan,,,,71016,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3271334,,,,,,,,2,9300,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_ptzt.png,,,,,1,<1>,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=min(target2:hasBuff(3271634) and target2:getBuff(3271634):getValue() or 0,target2:Bdamage()*0.2);caster=1;holder=1;cfgId=3271633;prob=1;lifeRound=1}>;<{value=1-target2:speed();cfgId=3271319;caster=1;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=3000;cfgId=3271320;caster=1;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=3000;cfgId=3271321;caster=1;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=0;cfgId=3271322;caster=1;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=0;cfgId=3271326;caster=1;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=0;cfgId=3271326;caster=1;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=0;cfgId=3271326;caster=1;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=0;cfgId=3271341;caster=1;bond=1;holder=1;lifeRound=999;prob=target2:flagZ3() and 1 or 0}>>};2={extraAttackTrigger=2;triggerPoint=5;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=3271331;caster=1;holder=1;bond=1;lifeRound=1}>>};3={extraAttackTrigger=3;triggerPoint=8;onSomeFlag=<target:getExAttackMode()==3>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;holder=1;caster=1;cfgId=3271329;lifeRound=1}>;<{value=0;caster=1;holder=1;cfgId=3271327;prob=target2:hasBuff(3271326) and 1 or 0;lifeRound=1}>;<{value=0;caster=1;holder=1;cfgId=3271330;prob=target2:hasBuff(3271326) and 0 or 1;lifeRound=1}>>}}",,3,0,,,,,,,,,,,,<3023>,,{gameEnd=0;wave=0},{action={standby=paotai_loop;hit=paotai_hit};unitRes=<koudai_gainuosaikete2/hero_gainuosaikete.skel>},,,,,,
3271341,,,,,,,,,9300,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_swms.png,,,,,1,<1>,"{1={extraAttackTrigger=2;triggerPoint=14;onSomeFlag=<less(self:getBuffOverlayCount(3271342),4)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=self:damage()*1.2;caster=2;holder=15;cfgId=3271343;prob=moreE(self:getBuffOverlayCount(3271713),1) and 1 or 0;lifeRound=1}>;<{value=0;caster=2;holder=2;cfgId=3271342;prob=moreE(self:getBuffOverlayCount(3271713),1) and 1 or 0;lifeRound=1}>;<{value=self:damage()*1.2;caster=2;holder=15;cfgId=3271343;prob=moreE(self:getBuffOverlayCount(3271713),2) and 1 or 0;lifeRound=1}>>};2={triggerPoint=32;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=3000*self:getBuffOverlayCount(3271713);cfgId=3271344;caster=2;bond=1;holder=2;lifeRound=999;prob=self:hasBuff(3271713) and 1 or 0}>;<{value=3000*self:getBuffOverlayCount(3271713);cfgId=3271345;caster=2;bond=1;holder=2;lifeRound=999;prob=self:hasBuff(3271713) and 1 or 0}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
3271342,,,,,,,,,81006,,,,,,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,2,,,,,,,,,,,,,,,,,,,,,,
3271343,,,,,buffDamage,,,2,81006,,,,,,1,1,,,,,,,,,,,,,koudai_gainuosaikete2/hero_gainuosaikete.skel,sb1_attack,,1,,{x=0;y=-200},TRUE,,,,,,,<{processId=32714;damageType=0}>,,1,<1>,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
3271344,,,,,immuneControlVal,,,2,2048,,,,,,1,1,,FALSE,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_mkltg.png,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3271345,,,,,damageSub,,,2,2025,,,,,,1,1,,FALSE,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3271611,,,,,,,,,81006,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{1={triggerPoint=29;onSomeFlag=<>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=trigger.beAddBuff:getValue();caster=2;holder=2;cfgId=3271612;prob=exitInTab(trigger.beAddBuff:getGroup(),list(1002)) and 1 or 0;lifeRound=2}>;<{value=trigger.beAddBuff:getValue();caster=2;holder=2;cfgId=3271613;prob=exitInTab(trigger.beAddBuff:getGroup(),list(1001)) and 1 or 0;lifeRound=2}>>}}",,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271612,,,,,damage,,,,2001,,,,,,6,99,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3271613,,,,,specialDamage,,,,2002,,,,,,6,99,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3271621,,,,,,,,,81006,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=999;holder=2;value=<0;1;self:mp1();15>;caster=2;cfgId=3271622}>>};2={triggerPoint=13;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.notbuff_fly_oc()})|random(1)};cfgId=3271629;prob=(self:hasBuff(3271624) or self:hasBuff(3271625) or self:hasBuff(3271626) or self:hasBuff(3271627)) and 1 or 0;lifeRound=1}>;<{value=0;caster=2;holder={input=enemyForce|nodead;process=buffDiffer('id',{3271629})|random(1)};cfgId=3271629;prob=(self:hasBuff(3271625) or self:hasBuff(3271626) or self:hasBuff(3271627)) and 1 or 0;lifeRound=1}>;<{value=0;caster=2;holder={input=enemyForce|nodead;process=buffDiffer('id',{3271629})|random(1)};cfgId=3271629;prob=(self:hasBuff(3271626) or self:hasBuff(3271627)) and 1 or 0;lifeRound=1}>>}}",,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},{action={death=zibao};unitRes=<koudai_gainuosaikete2/hero_gainuosaikete.skel>},,,,,,
3271622,,,,,reborn,,,,81006,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{lifeRound=999;holder=2;value=<1>;caster=2;cfgId=3271623}>;<{value=0;holder=2;caster=2;cfgId=3271624;lifeRound=1}>;<{value=min(self:hasBuff(3271634) and self:getBuff(3271634):getValue() or 0,self:Bdamage()*0.2);caster=2;holder=2;cfgId=3271633;prob=self:flagZ4() and 1 or 0;lifeRound=999}>>}}",,,,,,,,1,,,,,,,,<1;10>,{gameEnd=0;wave=0},,,,,,,
3271623,,,,,immuneDamage,,,,80006,,,,<1982124;1981110;641311;3271631>,,1,1,,,battle/buff_icon/logo_mysh.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<1041;1017>,<1;10>,{gameEnd=0;wave=0},,,,,,,
3271624,,,,,stun,,,,81006,,,<3274314>,<3274312>,,1,1,,,battle/buff_icon/icon_zhdjs3.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_zhcs.png,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=19;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=2;caster=2;cfgId=3271625;lifeRound=1}>>};2={triggerPoint=17;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=2;caster=2;cfgId=3271628;lifeRound=999}>>}},,,,{3=<0.8;0.1;0.1;1>},,,,1,,,,,,,,<1;10>,{gameEnd=0;wave=0},,,,,,,
3271625,,,,,stun,,,,81006,,,<3274314>,<3274312>,,1,1,,,battle/buff_icon/icon_zhdjs2.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=19;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=2;caster=2;cfgId=3271626;lifeRound=1}>>};2={triggerPoint=17;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=2;caster=2;cfgId=3271628;lifeRound=999}>>}},,,,{3=<0.8;0.1;0.1;1>},,,,1,,,,,,,,<1;10>,{gameEnd=0;wave=0},,,,,,,
3271626,,,,,stun,,,,81006,,,<3274314>,<3274312>,,1,1,,,battle/buff_icon/icon_zhdjs1.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=19;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=2;caster=2;cfgId=3271627;lifeRound=1}>>};2={triggerPoint=17;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=2;caster=2;cfgId=3271628;lifeRound=999}>>}},,,,{3=<0.8;0.1;0.1;1>},,,,1,,,,,,,,<1;10>,{gameEnd=0;wave=0},,,,,,,
3271627,,,,,kill,,,,1020011,,,,<3271645>,,1,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,<TRUE;TRUE>,,1,<1>,,,,,,,,,,,,,,,,<9999>,,{gameEnd=0;wave=0},,,,,,,
3271628,,,,,,,,,81006,,,,,,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{1={triggerPoint=1;onSomeFlag=<moreE(self:getBuffOverlayCount(3271628),7)>;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=2;caster=2;cfgId=3271632;lifeRound=1}>>}}",,,,,,,,1,,,,,,,,<1;10>,{gameEnd=0;wave=0},,,,,,,
3271629,,,,,,,,,81006,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;holder=1;caster=1;cfgId=3271630;lifeRound=1}>;<{value=self:damage()*(3+(skillLv(32716) or 0)*0.005-0.005);caster=2;holder=1;cfgId=3271631;prob=target:getBuffOverlayCount(3271629)==1 and 1 or 0;lifeRound=1}>;<{value=self:damage()*(1.2+(skillLv(32716) or 0)*0.003-0.003);caster=2;holder=1;cfgId=3271631;prob=moreE(target:getBuffOverlayCount(3271629),2) and 1 or 0;lifeRound=1}>>}}",,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
3271630,,,,,,,,,81006,,,,,,6,3,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3271631,,,,,buffDamage,,,,81006,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=2004;damageType=0;showNumber=TRUE}>,"<{input=enemyForce|nodead;process=buffDifferExclude('group',{c.notbuff_fly_oc()})|random(12)}>",1,<1>,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=buff:getValue();caster=2;holder={input=selfForce|nodead;process=buffDiffer('id',{4103650})};cfgId=4103679;prob=1;lifeRound=999}>>}}",,,,,,,,,,,,,,,<4021;4034>,<1;10>,,,,,,,,
3271632,,,,,kill,,,,1020011,,,,<3271645>,,1,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,<TRUE;TRUE>,,1,<1>,,,,,,,,,,,,,,,,<9999>,,{gameEnd=0;wave=0},,,,,,,
