变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
881136,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=8;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=moreEqualThan(self:star(),8) and 60+fromSkillLevel*0.1-0.1 or 40+fromSkillLevel*0.1-0.1;caster=2;holder=8;cfgId=881134;prob=target:hasBuffGroup(5003) and 1 or 0;lifeRound=1}>;<{value=moreEqualThan(self:star(),8) and 60+fromSkillLevel*0.1-0.1 or 40+fromSkillLevel*0.1-0.1;caster=2;holder=2;cfgId=881134;prob=target:hasBuffGroup(5003) and 1 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
881211,,,,,silence,,,2,106,,,,,,1,1,,,battle/buff_icon/logo_mb.png,,buff/mabi/mabi.skel,<mabi_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_mb.png,,,<0;1>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881311,,,,,mp1Recover,,,2,1000,,,,,,1,1,,,battle/buff_icon/logo_nqhf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqhftg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
881312,,,,,,,,2,13323,,,<881112>,<10302>,<2;99>,1,1,,,battle/buff_icon/logo_gd.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_gd1.png,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=2000;cfgId=881313;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=2000;cfgId=881314;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>>};2={triggerPoint=29;onSomeFlag=<exitInTab(trigger.beAddBuff:getCfgId(),list(c.shuixijinghua_oc()))>;effectFuncs=<castBuff>;funcArgs=<<{value=self:specialDamage()*0.8;caster=2;holder=1;cfgId=881315;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
881313,,,,,natureDamageDeepen,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<5>,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
881314,,,,,immuneControlVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<70017>,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
881315,,,,,buffDamage,,,2,,,,<521541;521542;521543;521544;521545;521546;521547;521548;521549;521550;521551;521552;521553;521554;521555;521556;521557;521558>,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=3005;damageType=2;natureType=5}>,,1,<1>,,,,,,,,,1,,,,,,,<4021>,,,,,,,,,
881316,,,,,,,,2,,,,,,,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,<9998>,,{gameEnd=0;wave=0},,,,,,,
881317,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=3;damageType=1}>,,,,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
881611,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=5;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(2)};cfgId=881112;prob=getNowRound()==1 and 1 or 0;lifeRound=2}>;<{value=0;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=881112;prob=getNowRound()==2 and 1 or 0;lifeRound=2}>>};2={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=2;value=<0>;holder=1;caster=2;prob=1;cfgId=881612}>>}}",,,,,,,,1,,,,,,,<9999>,,{gameEnd=0;wave=0},,,,,,,
881612,,,,,aura,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=selfForce|nodead;process=attrDiffer(""natureType"", {5})}>",,,"{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;cfgId=881613;caster=2;bond=1;holder=20;lifeRound=999;prob=1}>;<{value=0;cfgId=881615;caster=2;bond=1;holder=20;lifeRound=999;prob=moreE(self:star(),8) and 1 or 0}>;<{value=2000;cfgId=881617;caster=2;bond=1;holder=20;lifeRound=999;prob=self:flagZ4() and 1 or 0}>>}}",,2,,,,,,,,,,,,,<9999>,,,,,,,,,
881613,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=7;onSomeFlag=<target:selectCsvTarget():hasBuffGroup(c.gandian_oc())>;effectFuncs=<castBuff>;funcArgs=<<{value=500+5*(self:skillLv(8816,8826,8836)-1);caster=2;holder=1;cfgId=881614;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,<9999>,,,,,,,,,
881614,,,,,damageAdd,,,,1005,,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
881615,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=10;onSomeFlag=<trigger.skill:owner():hasBuffGroup(c.gandian_oc())>;effectFuncs=<castBuff>;funcArgs=<<{value=50;caster=2;holder=1;cfgId=881616;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,<9999>,,,,,,,,,
881616,,,,,addMp1,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
881617,,,,,mp1Recover,,,,1000,,,,,,,1,,,battle/buff_icon/logo_nqhf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqhftg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
881621,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=999;value=<2;2;1>;holder=2;caster=2;prob=1;cfgId=881622}>>}},,,,,,,,1,,,,,,,<9999>,,{gameEnd=0;wave=0},,,,,,,
881622,,,,,alterDmgRecordVal,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageSub""),( attacker:hasBuffGroup(c.gandian_oc()) and list(env:finalDamageSub()*10000+1500) or list(env:finalDamageSub()*10000)))>}>",,,,,,,,,,,,1,,,,,,,,,,,,,,,,
884111,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerTimes=<1;1>;triggerPoint=8;effectFuncs=<castBuff>;onSkillType=3;funcArgs=<<{value=1;caster=2;holder=8;cfgId=884112;prob=self:flagZ2() and 0.4 or 0.2;lifeRound=1}>>}},,,,,,,,,,,,,,,,<1;10>,,,,,,,,
884112,,,,,silence,,,2,106,,,,,,1,1,,,battle/buff_icon/logo_mb.png,,buff/mabi/mabi.skel,<mabi_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_mb.png,,,<0;1>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884113,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerTimes=<1;1>;triggerPoint=8;effectFuncs=<castBuff>;onSkillType=3;funcArgs=<<{value=1;caster=2;holder=8;cfgId=884114;prob=self:flagZ2() and 0.6 or 0.3;lifeRound=1}>>}},,,,,,,,,,,,,,,,<1;10>,,,,,,,,
884114,,,,,silence,,,2,106,,,,,,1,1,,,battle/buff_icon/logo_mb.png,,buff/mabi/mabi.skel,<mabi_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_mb.png,,,<0;1>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884115,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=8;effectFuncs=<castBuff>;funcArgs=<<{value=0.6*self2:specialDamage();caster=2;holder=8;cfgId=884116;prob=target2:hasBuffGroup(5003) and 1 or 0;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
884116,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=3;damageType=1}>,,,,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
884117,,,,,mp1Recover,,,,,,,,,,1,1,,,battle/buff_icon/logo_nqhf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqhftg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
884118,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerTimes=<1;1>;triggerPoint=7;effectFuncs=<castBuff>;onSkillType=1;funcArgs=<<{value=((target2:natureIntersection(list(5)) ) and 3000 or 2000)*(self:flagZ3() and 2 or 1);holder=1;caster=2;cfgId=884119;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
884119,,,,,ultimateAdd,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bsshtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884120,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=8;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=60+fromSkillLevel*0.1-0.1;caster=2;holder=8;cfgId=881134;prob=target:hasBuffGroup(5003) and 1 or 0;lifeRound=1}>;<{value=60+fromSkillLevel*0.1-0.1;caster=2;holder=2;cfgId=881134;prob=target:hasBuffGroup(5003) and 1 or 0;lifeRound=1}>>}},,,,,,,,,,,,,,,,<1;10>,,,,,,,,
884121,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=3;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder={input=enemyForce|nodead;process=random(1)};cfgId=881131;prob=1;lifeRound=2}>;<{value=1;caster=2;holder={input=enemyForce|nodead;process=random(1)};cfgId=881131;prob=self:flagZ4() and 0.3 or 0;lifeRound=2}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
884611,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=5;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(3)};cfgId=881112;prob=getNowRound()==1 and 1 or 0;lifeRound=2}>;<{value=0;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(2)};cfgId=881112;prob=getNowRound()==2 and 1 or 0;lifeRound=2}>;<{value=0;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=881112;prob=getNowRound()==3 and 1 or 0;lifeRound=2}>>};2={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=3;value=<0>;holder=1;caster=2;prob=1;cfgId=884612}>>}}",,,,,,,,1,,,,,,,<9999>,,{gameEnd=0;wave=0},,,,,,,
884612,,,,,aura,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=selfForce|nodead;process=attrDiffer(""natureType"", {5})}>",,,"{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;cfgId=884613;caster=2;bond=1;holder=20;lifeRound=999;prob=1}>;<{value=0;cfgId=884615;caster=2;bond=1;holder=20;lifeRound=999;prob=moreE(self:star(),8) and 1 or 0}>;<{value=2000;cfgId=884617;caster=2;bond=1;holder=20;lifeRound=999;prob=self:flagZ4() and 1 or 0}>>}}",,2,,,,,,,,,,,,,<9999>,,,,,,,,,
884613,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=7;onSomeFlag=<target:selectCsvTarget():hasBuffGroup(c.gandian_oc())>;effectFuncs=<castBuff>;funcArgs=<<{value=500+7.5*(self:skillLv(8846)-1);caster=2;holder=1;cfgId=884614;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,<9999>,,,,,,,,,
884614,,,,,damageAdd,,,,1005,,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
884615,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={extraAttackTrigger=2;triggerPoint=10;onSomeFlag=<trigger.skill:owner():hasBuffGroup(c.gandian_oc())>;effectFuncs=<castBuff>;funcArgs=<<{value=50;caster=2;holder=1;cfgId=884616;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,<9999>,,,,,,,,,
884616,,,,,addMp1,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
884617,,,,,mp1Recover,,,,1000,,,,,,,1,,,battle/buff_icon/logo_nqhf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqhftg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
884621,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=999;value=<2;2;1>;holder=2;caster=2;prob=1;cfgId=884622}>>};2={extraAttackTrigger=2;triggerPoint=10;onSomeFlag=<not trigger.skill:owner():hasBuffGroup(c.gandian_oc())>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder=15;cfgId=881112;prob=self:hasBuff(884623) and 0 or 1;lifeRound=2}>;<{value=0;caster=2;holder=2;cfgId=884623;prob=self:hasBuff(884623) and 0 or 1;lifeRound=1}>>}},,,,,,,,1,,,,,,,<9999>,,{gameEnd=0;wave=0},,,,,,,
884622,,,,,alterDmgRecordVal,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageSub""),( attacker:hasBuffGroup(c.gandian_oc()) and list(env:finalDamageSub()*10000+1500) or list(env:finalDamageSub()*10000)))>}>",,,,,,,,,,,,1,,,,,,,,,,,,,,,,
884623,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,<9998>,,{gameEnd=0;wave=0},,,,,,,
891221,,,,,,,,2,20004,,,,,<1;1>,1,1,,,,,,,,,,,,,buff/qusan/qusan.skel,qusan,,,,,,,,,battle/txt/txt_qs.png,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;holder=1;caster=2;prob=0.5;cfgId=891222}>>}},,,,,,,,,,,,,,,,,,,,,,,,
891222,,,,,,,,2,20004,,,,,<1;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891223,,,,,specialDefence,,,2,10022,,,,,,1,1,,,battle/buff_icon/logo_tf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tfjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891224,,,,,defence,,,2,10021,,,,,,1,1,,,battle/buff_icon/logo_wf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wfjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891225,,,,,speed,,,2,10081,,,,,,1,1,,,battle/buff_icon/logo_sd_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891226,,,,,speed,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
891231,,,,,specialDefence,,,2,10022,,,,,,1,1,,,battle/buff_icon/logo_tf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tfjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891232,,,,,damageRateAdd,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
891233,,,,,kill,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
899001,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=3000;caster=2;holder=1;cfgId=899002;prob=target2:natureIntersection(list(3,4,8,12,16,18)) and 1 or 0;lifeRound=999}>;<{value=target2:hpMax()*0.3;caster=2;holder=1;cfgId=899003;prob=target2:natureIntersection(list(3,4,8,12,16,18)) and 1 or 0;lifeRound=999}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
899002,,,,,cure,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_zlltg.png,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
899003,,,,,addHpMax,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_kzltg.png,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
899011,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=3000;caster=2;holder=1;cfgId=899012;prob=target2:natureIntersection(list(2,5,7,11,12,15)) and 1 or 0;lifeRound=999}>;<{value=3000;caster=2;holder=1;cfgId=899013;prob=target2:natureIntersection(list(2,5,7,11,12,15)) and 1 or 0;lifeRound=999}>;<{value=3000;caster=2;holder=1;cfgId=899014;prob=target2:natureIntersection(list(2,5,7,11,12,15)) and 1 or 0;lifeRound=999}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
899012,,,,,strike,,,2,,,,,,,6,999,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
899013,,,,,strikeDamage,,,2,,,,,,,6,999,,,battle/buff_icon/logo_bjsh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjshtg.png,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
899014,,,,,finalDamageAdd,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
899020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=38;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1500;caster=2;holder=1;cfgId=899022;prob=moreE(countObjByBuffExGroup(self:force(),list(899021),list(),list(c.undeath_oc())),3) and 1 or 0;lifeRound=999}>;<{value=1500;caster=2;holder=1;cfgId=899023;prob=moreE(countObjByBuffExGroup(self:force(),list(899021),list(),list(c.undeath_oc())),5) and 1 or 0;lifeRound=999}>>};2={triggerPoint=38;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=1;cfgId=899024;prob=self:hasBuff(899022) and 1 or 0;lifeRound=999}>;<{value=1;caster=2;holder=1;cfgId=899031;prob=self:hasBuff(899023) and 1 or 0;lifeRound=999}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
899021,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
899022,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
899023,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
899024,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=3000;caster=2;holder=1;cfgId=899025;prob=1;lifeRound=999}>;<{lifeRound=999;value=<1;99;1>;holder=1;caster=2;prob=1;cfgId=899026}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
899025,,,,,controlPerVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_kzltg.png,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,
899026,,,,,alterDmgRecordVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageAdd""),((exitInTab(arg.buffGroupId, list(c.kongzhis_debuffs_oc()))) ) and list(env:finalDamageAdd()*10000+3000 ) or list(env:finalDamageAdd()*10000))>}>",,,,,,,,,,,,1,,,,,,,,,,,,,,,,
899031,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=3;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=random(899032,899034);prob=( not self:hasBuff(899040)) and 0.3 or 0;lifeRound=1}>;<{value=0;caster=2;holder=11;cfgId=899040;prob=1;lifeRound=1}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
899032,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=random(899035,899037);prob=1;lifeRound=1}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
899033,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=target:hpMax()*0.35;caster=2;holder=1;cfgId=899038;prob=1;lifeRound=1}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
899034,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0.5;caster=2;holder=1;cfgId=899039;prob=1;lifeRound=1}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
899035,,,,,stun,,,2,101,,,,,,1,1,,,battle/buff_icon/logo_xy.png,,buff/xuanyun/xuanyun.skel,<xuanyun_loop>,,,1,,{x=0;y=-320},,,,,,,,,,,,battle/txt/txt_xy.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899036,,,,,sleepy,,,2,105,,,,,,1,1,,,battle/buff_icon/logo_sm.png,,buff/shuimian/shuimian.skel,<shuimian_loop>,,,1,,{x=0;y=-330},,,,,,,,,,,,battle/txt/txt_sm.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899037,,,,,silence,,,2,107,,,,,,1,1,,,battle/buff_icon/logo_cm.png,,buff/chenmo/chenmo.skel,<chenmo_loop>,,,1,,{x=0;y=-320},,,,,,,,,,,,battle/txt/txt_cm.png,,,<0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899038,,,,,freeze,,,2,102,,,,,,1,1,,,battle/buff_icon/logo_bd.png,,buff/bingdong/bingdong.skel,<bingdong_loop>,,,,,,,,,,,,,,,{pos=0;aniName=bingdong_end;res=buff/bingdong/bingdong.skel},{typ=pause},battle/txt/txt_bd.png,11,,,,,,,,,,,,,,,,,,,,,<1014>,,,,,,,,,
899039,,,,,confusion,,,2,108,,,,,,1,1,,,battle/buff_icon/logo_hl.png,,buff/hunluan/hunluan.skel,<hunluan_loop>,,,1,,{x=0;y=-340},,,,,,,,,,,,battle/txt/txt_hl.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899040,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<9998;9999>,,,,,,,,,
899041,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=4000;caster=2;holder=1;cfgId=899042;prob=target2:natureIntersection(list(1,5,9,13,14,15,17)) and 1 or 0;lifeRound=999}>;<{value=4000;caster=2;holder=1;cfgId=899043;prob=target2:natureIntersection(list(1,5,9,13,14,15,17)) and 1 or 0;lifeRound=999}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
899042,,,,,mp1Recover,,,,,,,,,,1,1,,,battle/buff_icon/logo_nqhf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqhftg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
899043,,,,,ultimateAdd,,,,,,,,,,1,1,,,battle/buff_icon/logo_bssh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bsshtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900001,,,,,speed,,,,,,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
900002,,,,,speed,,,,,,,,,,1,1,,,battle/buff_icon/logo_sd_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdjd.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
900003,,,,,damage,,,,,,,,,,1,1,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
900004,,,,,damage,,,,,,,,,,1,1,,,battle/buff_icon/logo_wg_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgjd.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
900005,,,,,specialDamage,,,,,,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
