变量名,cardID,level,finalDamageReduce,finalDamageDeepen,pvpDamageSub,pvpDamageAdd,natureRestraint,damageReduce,damageDeepen,damageDodge,damageHit,dodge,hit,mp1,speedRate,equipAwake,equipLevel,equipStar,equipAdvance,fetters,star,advance,skillLevels,abilities,nvalue,attributeRandom,suckBlood,mp1Recover,hp,damageAdd,strike,specialDamage,rebound,block,ultimateAdd,strikeDamage,strikeResistance,controlPer,damage,initMp1,specialDefence,finalDamageAdd,cure,immuneControl,defenceIgnore,specialDefenceIgnore,damageSub,ultimateSub,speed,finalDamageSub,defence,breakBlock,blockPower,elementalDamageAdd,elementalDamageDeepen,elementalDamageReduce,elementalDamageSub,ignoreDamageSub,languages,mpAttackRecover,mpBeAttackRecover,shieldPower
100471,471,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,249543.1471,2000,0,49820.15259,900,500,0,15000,0,0,49284.98072,400,17354.36868,0,0,0,0,0,2400,200,2040.869061,0,17354.36868,0,3500,,,,,,,,,
100472,472,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257543.8042,2000,0,51460.15438,900,500,0,15000,0,0,51744.1314,400,18015.66023,0,0,0,0,0,2400,200,2159.327835,0,18015.66023,0,3500,,,,,,,,,
100481,481,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,229774.0067,1900,0,50755.57347,900,100,500,15000,100,0,51046.11073,400,16013.78173,0,0,0,0,0,2300,700,2060.61219,0,17605.76146,0,3000,,,,,,,,,
100482,482,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,239001.2119,1900,0,52739.30318,900,100,500,15000,100,0,53295.27849,400,16855.6199,0,0,0,0,0,2300,700,2218.557222,0,18461.35884,0,3000,,,,,,,,,
100491,491,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2300,500,51782.61902,0,500,0,15000,1200,0,56796.37673,400,18026.1817,0,0,0,0,0,2900,200,2358.697572,0,20564.78353,1000,3500,,,,,,,,,
100492,492,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,286712.4509,2300,500,52966.71661,0,500,0,15000,1200,0,61274.72617,400,18511.59762,0,0,0,0,0,2900,200,2466.492336,0,21548.63875,1000,3500,,,,,,,,,
100493,493,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,291202.1954,2300,500,54123.79074,0,500,0,15000,1200,0,62185.80697,400,18986.47491,0,0,0,0,0,2900,200,2466.492336,0,21920.73319,1000,3500,,,,,,,,,
100501,501,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,283787.9744,3100,0,53655.47398,0,500,0,15000,500,0,52689.65088,400,17811.20451,0,2200,0,0,0,3600,200,2401.815478,0,15774.68448,0,3000,,,,,,,,,
100502,502,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,356831.9463,3100,0,55596.57923,0,500,0,15000,500,0,52689.65088,400,19228.1437,0,2200,0,0,0,3600,200,2532.555194,0,15774.68448,0,3000,,,,,,,,,
100503,503,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,359895.9543,3100,0,59827.59329,0,500,0,15000,500,0,53020.09271,400,20226.38555,0,2200,0,0,0,3600,200,2575.6731,0,15885.58321,0,3000,,,,,,,,,
100541,541,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,222183.3032,2000,0,45976.35563,0,0,500,15000,0,0,48424.24493,400,15390.87483,0,0,900,0,0,2100,700,2084.324319,0,15703.31108,0,3000,,,,,,,,,
100542,542,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,235281.3251,2000,0,48159.07938,0,0,500,15000,0,0,50347.92672,400,16336.20322,0,0,900,0,0,2100,700,2104.067448,0,15812.6981,0,3000,,,,,,,,,
100551,551,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,225861.5253,2100,0,51597.90284,0,200,500,15000,0,0,49363.37628,400,16330.30642,0,0,900,0,0,2100,700,2359.405125,0,16330.30642,0,3000,,,,,,,,,
100552,552,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237640.634,2100,0,54148.06585,0,200,500,15000,0,0,51890.53169,400,17285.46281,0,0,900,0,0,2100,700,2542.385286,0,17285.46281,0,3000,,,,,,,,,
100561,561,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,245804.2852,2800,0,56890.82298,1500,500,0,15000,500,0,52346.13566,400,19775.86799,0,0,0,0,0,3100,200,2598.618053,0,18028.25606,0,3500,,,,,,,,,
100562,562,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,255878.911,2800,0,59675.35224,1500,500,0,15000,500,0,54169.14252,400,20958.1075,0,0,0,0,0,3100,200,2818.365581,0,18837.06907,0,3500,,,,,,,,,
100571,571,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,270440.8863,2600,2000,59100.78217,0,0,1400,15500,0,0,64892.08851,400,17818.0008,0,0,0,0,0,2100,0,2928.932345,0,17818.0008,500,3000,,,,,,,,,
100572,572,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,270440.8863,2600,2000,59100.78217,0,0,1400,15500,0,0,67285.58778,400,17818.0008,0,0,0,0,0,2100,0,2641.735958,0,18451.7561,500,3000,,,,,,,,,
100574,574,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,270440.8863,2600,2500,60117.25149,0,0,1400,15500,0,0,69376.17395,400,18451.7561,0,0,0,0,0,2100,0,2707.798817,0,19827.48028,500,3000,,,,,,,,,
100591,591,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257390.9565,2600,1500,60117.25149,0,0,1400,15500,0,0,59788.00438,400,16986.06716,0,0,0,0,0,2100,0,2861.483486,0,16367.02866,500,3000,,,,,,,,,
100592,592,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,267549.8511,2600,1500,63503.28008,0,0,1400,15500,0,0,62143.00814,400,17928.20115,0,0,0,0,0,2100,0,2928.932345,0,16989.74636,500,3000,,,,,,,,,
100593,593,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,271975.1078,2600,1500,63503.28008,0,0,1400,15500,0,0,66588.78957,400,17928.20115,0,0,0,0,0,2100,0,2861.483486,0,17401.11418,500,3000,,,,,,,,,
100601,601,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257390.9565,2700,2200,60782.92771,0,0,200,15500,0,0,61136.11481,400,16986.06716,0,0,0,0,0,2200,0,2773.861675,0,16367.02866,300,3000,,,,,,,,,
100602,602,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,267549.8511,2700,2200,63858.86119,0,0,200,15500,0,0,63503.28008,400,17928.20115,0,0,0,0,0,2200,0,2839.924534,0,16989.74636,300,3000,,,,,,,,,
100603,603,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,271975.1078,2700,2200,66605.54757,0,0,200,15500,0,0,63503.28008,400,18341.55574,0,0,0,0,0,2200,0,2773.861675,0,17401.11418,300,3000,,,,,,<cn;kr;en;en_us;en_eu;tw>,,,
100611,611,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,267549.8511,2600,1500,59100.78217,0,0,1400,16000,0,0,66605.54757,400,17503.95613,0,0,0,0,0,2300,0,2773.861675,0,18451.7561,300,3000,,,,,,,,,
100631,631,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,282238.2296,3100,1600,59451.57528,0,0,200,17300,200,0,66605.54757,400,18451.7561,0,0,0,0,0,2300,0,2752.302722,0,17718.83804,0,3000,,,,,,<cn;kr;en;en_us;en_eu;tw>,,,
100632,632,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,282238.2296,3100,2000,60782.92771,0,0,300,17300,200,0,70058.60816,400,19506.07721,0,0,0,0,0,2300,0,2752.302722,0,18765.80076,0,3000,,,,,,<cn;kr;en;en_us;en_eu;tw>,,,
100641,641,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,298651.7207,2100,0,56796.37673,0,500,0,15000,600,0,56796.37673,400,20564.78353,0,0,0,0,0,3400,1400,2598.618053,0,19955.16476,600,3500,,,,,,,,,
100691,691,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,225861.5253,1900,500,49284.98072,0,200,0,15500,200,0,51460.15438,400,16372.6555,0,0,0,900,0,2100,200,2180.393964,0,17900.73862,0,3000,,,,,,,,,
100692,692,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237640.634,1900,500,50101.93872,0,200,0,15500,200,0,54227.46298,400,17241.47567,0,0,0,900,0,2100,200,2339.661996,0,18346.22486,0,3000,,,,,,,,,
100701,701,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,3100,1300,59451.57528,0,0,200,15500,0,0,64534.11341,400,17612.31689,0,0,0,1200,0,2300,0,3108.333967,0,17298.27222,500,3000,,,,,,,,,
100702,702,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,3100,1300,60782.92771,0,0,200,15500,0,0,67645.95689,400,18341.55574,0,0,0,1200,0,2300,0,3243.231684,0,17928.20115,500,3000,,,,,,<cn>,,,
100711,711,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,285710.4534,2400,0,50392.2685,1200,500,0,15000,500,0,54209.54634,400,19007.89491,0,0,0,0,0,3800,200,2061.030233,0,17442.26693,0,3500,,,,,,,,,
100712,712,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,297609.8063,2400,0,52445.78222,1200,500,0,15000,500,0,56567.28353,400,19974.44276,0,0,0,0,0,3800,200,2233.501855,0,18282.81266,0,3500,,,,,,,,,
100721,721,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,279325.0185,3200,0,62120.00598,0,0,200,15000,100,1700,60818.91878,400,19891.77414,0,0,500,0,0,2400,0,2773.861675,0,19012.09183,1000,3000,,,,,,,,,
100731,731,,,,,,,,,,,,,,,,,,,,,,,,,,0,1201,279325.0185,2700,0,66605.54757,0,0,700,15000,300,0,62830.42187,400,18134.03223,0,0,0,0,0,3200,500,2884.428439,0,17928.20115,500,3000,,,,,,,,,
100741,741,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,279325.0185,2900,2400,66605.54757,0,0,200,15500,0,0,63858.86119,400,17928.20115,0,0,0,0,0,2300,0,2818.365581,0,18134.03223,800,3000,,,,,,,,,
100753,753,,,,,,,,,,,,,,,,,,,,,,<80;80;80;80;80;80;80>,,,,0,1,279358.2825,2600,1500,63858.86119,0,0,200,15500,0,0,67638.77489,400,18451.7561,0,0,0,1200,0,2100,0,2750.916722,0,18341.55574,500,3000,,,,,,,,,
100761,761,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,374573.882,1900,4250,92995.24553,0,0,800,15500,0,0,86423.92872,400,23006.89408,1500,0,0,0,0,1400,0,4265.036446,1500,23006.89408,500,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
100762,762,,,,,,,,,,,,,,,,,,,,,,<80;80;80;80;80;80;80>,,,,500,1,399153.6014,2900,4750,99654.92564,0,0,800,15500,0,0,105904.6332,400,25187.98613,1500,0,0,0,0,1900,0,4643.664203,1500,25187.98613,1000,3000,,,,,,<cn;tw;kr;en_us;en>,,,
100763,763,,,,,,,,,,,,,,,,,,,,,,<80;80;80;80;80;80;80>,,,,500,1,399153.6014,2900,3750,106785.5885,0,0,1300,15500,0,0,99188.85792,400,26183.79753,1500,0,0,0,0,2400,0,4750.601562,1500,23709.56593,1000,3000,,,,,,<cn;tw;kr;en_us;en>,,,
100771,771,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,283787.9744,2600,0,62464.35821,0,500,200,15000,500,1700,62464.35821,400,19012.09183,0,0,500,0,0,3100,0,2884.428439,0,19012.09183,0,3000,,,,,,,,,
100781,781,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,231124.1265,2600,0,51728.90796,0,0,0,15000,0,0,51728.90796,400,15888.35631,0,1400,0,0,0,2800,200,2119.841577,0,15888.35631,0,3000,,,,,,,,,
100782,782,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237640.634,2600,0,52921.14915,0,0,0,15000,0,0,52637.50325,400,16381.83545,0,1400,0,0,0,2800,200,2218.557222,0,16381.83545,0,3000,,,,,,,,,
100783,783,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,245561.8103,2600,0,54716.34114,0,0,0,15000,0,0,54430.30024,400,16981.51599,0,1400,0,0,0,2800,200,2339.661996,0,16981.51599,0,3000,,,,,,,,,
100791,791,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,229748.9075,2100,1800,53561.83614,0,0,200,15500,0,0,52657.07628,400,15124.381,0,0,0,0,0,1900,0,2239.623351,0,14933.60721,0,3000,,,,,,,,,
100792,792,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,236361.6286,2100,1800,55405.56486,0,0,200,15500,0,0,53871.78496,400,15509.19754,0,0,0,0,0,1900,0,2339.661996,0,15318.56587,0,3000,,,,,,,,,
100793,793,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,244274.2711,2100,1800,57899.02147,0,0,200,15500,0,0,55717.97673,400,16086.56447,0,0,0,0,0,1900,0,2460.76677,0,15892.23747,0,3000,,,,,,,,,
100801,801,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,233700.9619,1900,1000,52039.27679,0,0,200,16850,0,0,53878.62676,400,15032.47624,0,0,0,0,0,1900,0,2119.841577,0,15507.42094,100,3000,,,,,,,,,
100802,802,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,239001.2119,1900,1000,53554.99434,0,0,200,16850,0,0,55405.56486,400,15505.64434,0,0,0,0,0,1900,0,2200.137093,0,15985.7767,100,3000,,,,,,,,,
100803,803,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,246934.9378,1900,1000,55111.58024,0,0,200,16850,0,0,57582.23085,400,16081.23467,0,0,0,0,0,1900,0,2319.918867,0,16564.92023,100,3000,,,,,,,,,
100861,861,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,253014.3096,2400,1000,57428.02111,0,500,200,15500,1900,0,55106.34184,400,17298.27222,0,0,0,0,0,2600,0,2315.579666,0,17298.27222,0,3000,,,,,,,,,
100862,862,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,263139.9402,2400,1000,61804.18503,0,500,200,15500,1900,0,57428.02111,400,18659.27961,0,0,0,0,0,2600,0,2466.492336,0,17928.20115,0,3000,,,,,,,,,
100863,863,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,276413.8475,2400,1000,66245.17846,0,500,200,15500,1900,0,58437.30844,400,18977.00347,0,0,0,0,0,2600,0,2750.916722,0,18341.55574,0,3000,,,,,,,,,
100881,881,,,,,,,,,,,,,,,,,,,,,,,,,,0,1201,263139.9402,2600,0,56288.21082,0,500,500,15000,500,0,53853.74964,400,18028.25606,0,0,0,0,0,3100,700,2423.37443,0,17906.53576,0,3000,,,,,,,,,
100882,882,,,,,,,,,,,,,,,,,,,,,,,,,,0,1201,270440.8863,2600,0,57815.3296,0,500,500,15000,500,0,55368.0386,400,18608.09327,0,0,0,0,0,3100,700,2489.437289,0,18486.37297,0,3000,,,,,,,,,
100883,883,,,,,,,,,,,,,,,,,,,,,,,,,,0,1201,279325.0185,2600,0,61221.97582,0,500,500,15000,500,0,57210.55025,400,19775.86799,0,0,0,0,0,3100,700,2575.6731,0,19544.66047,0,3000,,,,,,,,,
100884,884,,,,,,,,,,,,,,,,,,,,,,,,,,0,1700,279325.0185,2600,0,66242.60219,0,500,500,15000,500,0,59353.45776,400,20489.65859,0,0,0,0,0,3100,700,2489.437289,0,20365.87189,0,3000,,,,,,,,,
100891,891,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,223520.8734,2100,500,44893.24021,0,0,0,15500,1000,0,44893.24021,400,15076.31574,0,0,0,0,0,1900,200,1846.083771,0,15076.31574,0,3000,,,,,,,,,
100892,892,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,231350.0193,2100,500,44893.24021,0,0,0,15500,1000,0,44893.24021,400,15390.87483,0,0,0,0,0,1900,200,1946.122416,0,15390.87483,0,3000,,,,,,,,,
100893,893,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,241950.5194,2100,500,47879.62542,0,0,0,15500,1000,0,47065.75795,400,16336.20322,0,0,0,0,0,1900,200,2005.351803,0,16336.20322,0,3000,,,,,,,,,
100971,971,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264663.0738,2800,0,60818.91878,0,400,200,15000,300,2000,58196.24974,400,18467.02093,0,0,500,0,0,2900,0,2773.861675,0,17598.98303,0,3000,,,,,,,,,
100972,972,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264663.0738,2800,0,63118.28667,0,400,200,15000,300,2000,58196.24974,400,19228.1437,0,0,500,0,0,2900,0,2928.932345,0,17598.98303,0,3000,,,,,,,,,
100991,991,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,282238.2296,2100,0,50923.66089,3200,500,0,15000,0,0,50923.66089,400,18631.3451,0,0,0,0,0,2600,200,2337.138619,0,18631.3451,0,3500,,,,,,,,,
100992,992,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,327450.2191,2100,0,52074.46022,3200,500,0,15000,0,0,52074.46022,400,19106.22239,0,0,0,0,0,2600,200,2423.37443,0,19106.22239,0,3500,,,,,,,,,
101031,1031,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,267549.8511,2400,0,52084.91822,0,500,0,15000,500,0,55902.02873,400,19350.00136,0,0,0,0,0,2900,1400,2773.861675,0,20934.73598,500,3500,,,,,,,,,
101032,1032,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,271975.1078,2400,0,52966.71661,0,500,0,15000,500,0,57970.18365,400,19715.6698,0,0,0,0,0,2900,1400,2861.483486,0,21676.95423,500,3500,,,,,,,,,
101071,1071,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2300,1000,57428.02111,0,800,1400,15500,0,0,66605.54757,400,18341.55574,0,0,0,0,0,2600,0,2773.861675,0,17612.31689,0,3500,,,,,,,,,
101072,1072,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2300,1000,57428.02111,0,800,1400,15500,0,0,73549.97276,400,18659.27961,0,0,0,0,0,2600,0,2707.798817,0,18977.00347,0,3500,,,,,,,,,
101081,1081,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,263139.9402,2400,1000,56767.1329,0,0,1400,15500,500,0,63503.28008,400,17612.31689,0,0,0,0,0,2400,0,2996.381203,0,16986.06716,500,3000,,,,,,,,,
101082,1082,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,270440.8863,2400,1000,57776.42022,0,0,1400,15500,500,0,66245.17846,400,17928.20115,0,0,0,0,0,2400,0,3063.830062,0,17298.27222,500,3000,,,,,,,,,
101171,1171,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257390.9565,2400,300,57815.3296,0,0,500,16800,0,0,55685.59867,400,18257.23186,0,0,0,0,0,2800,700,2641.735958,0,17559.97246,200,3000,,,,,,,,,
101172,1172,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,271975.1078,2400,300,60610.69487,0,0,500,16800,0,0,58744.34401,400,19420.87377,0,0,0,0,0,2800,700,2861.483486,0,18257.23186,200,3000,,,,,,,,,
101173,1173,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,271975.1078,2400,300,63721.453,0,0,500,16800,0,0,58744.34401,400,19775.86799,0,0,0,0,0,2800,700,2996.381203,0,19775.86799,200,3000,,,,,,,,,
101221,1221,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,279325.0185,2600,500,64118.88576,0,500,200,15000,0,1200,60818.91878,400,19012.09183,0,0,0,0,0,3100,0,2996.381203,0,18138.15512,500,3500,,,,,,,,,
101231,1231,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,291202.1954,3100,0,57382.31805,0,500,0,15000,0,0,59773.52085,400,19715.6698,0,0,0,0,0,3100,1400,2884.428439,0,20083.48025,500,3500,,,,,,,,,
101241,1241,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,283787.9744,2300,0,58744.34401,0,500,500,15000,800,0,57210.55025,400,20722.76719,0,0,1200,0,0,3100,700,2773.861675,0,20722.76719,0,3000,,,,,,,,,
101251,1251,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,260262.0333,3100,0,52966.71661,0,500,0,15000,0,0,55005.58913,400,18748.95059,0,0,0,1200,0,3600,200,2466.492336,0,18748.95059,0,3500,,,,,,,,,
101252,1252,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,270440.8863,3100,0,55011.86393,0,500,0,15000,0,0,56790.10193,400,19589.49632,0,0,0,1200,0,3600,200,2532.555194,0,19589.49632,0,3500,,,,,,,,,
101253,1253,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,283787.9744,3100,0,57970.18365,0,500,0,15000,0,0,61583.30017,400,20693.09902,0,0,0,1200,0,3600,200,2618.791006,0,21063.05146,0,3500,,,,,,,,,
101261,1261,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,374573.882,900,0,76131.37018,0,1500,0,15000,1000,0,76131.37018,400,29067.11866,1500,0,0,0,0,3150,2300,4079.345067,1500,27906.47298,0,3500,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
101271,1271,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,374573.882,1400,500,79184.96853,0,1000,500,15000,1000,0,81901.64931,400,29067.11866,1500,0,0,0,0,2650,2800,3871.266349,1500,25777.55239,0,3000,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
101281,1281,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,370846.6224,1400,0,77654.502,0,1000,0,15000,500,0,77654.502,400,26340.24833,1500,0,500,0,0,3650,2300,3975.305708,1500,26340.24833,0,3500,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,
101291,1291,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,255878.911,2100,2000,60117.25149,0,0,200,17300,0,0,57776.42022,400,16986.06716,0,0,0,0,0,2100,0,2684.853864,0,16267.86591,1000,3000,,,,,,,,,
101292,1292,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,260262.0333,2100,2000,62159.76614,0,0,200,17300,0,0,60117.25149,400,17298.27222,0,0,0,0,0,2100,0,2861.483486,0,16578.23137,1000,3000,,,,,,,,,
101293,1293,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,270440.8863,2100,2000,64534.11341,0,0,200,17300,0,0,62159.76614,400,17928.20115,0,0,0,0,0,2100,0,3040.885109,0,17298.27222,1000,3000,,,,,,,,,
101294,1294,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,270440.8863,2100,2000,69010.82532,0,0,200,17300,0,0,64892.08851,400,17928.20115,0,0,0,0,0,2100,0,3220.286731,0,17612.31689,1000,3000,,,,,,<cn>,,,
101301,1301,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257390.9565,2600,2700,60782.92771,0,0,200,15500,0,0,59451.57528,400,16782.07568,0,0,0,0,0,2600,0,2489.437289,0,16469.87062,500,3000,,,,,,,,,
101302,1302,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264663.0738,2600,2700,62159.76614,0,0,200,15500,0,0,62159.76614,400,17094.42791,0,0,0,0,0,2600,0,2575.6731,0,17094.42791,500,3000,,,,,,,,,
101303,1303,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2600,2700,64892.08851,0,0,200,15500,0,0,66245.17846,400,17503.95613,0,0,0,0,0,2600,0,2750.916722,0,17503.95613,500,3000,,,,,,,,,
101304,1304,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2600,2700,67285.58778,0,0,200,15500,0,0,70745.83038,400,17818.0008,0,0,0,0,0,2600,0,2884.428439,0,17818.0008,500,3000,,,,,,,,,
101311,1311,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,260262.0333,2100,0,54767.42027,0,1300,0,15000,1900,0,56890.82298,400,18257.23186,0,0,0,0,0,3100,200,2466.492336,0,18257.23186,0,3500,,,,,,,,,
101312,1312,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,270440.8863,2100,0,55685.59867,0,1300,0,15000,1900,0,58137.22408,400,19068.11127,0,0,0,0,0,3100,200,2532.555194,0,19068.11127,0,3500,,,,,,,,,
101313,1313,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,283787.9744,2100,0,58137.22408,0,1300,0,15000,1900,0,60610.69487,400,19775.86799,0,0,0,0,0,3100,200,2598.618053,0,19775.86799,0,3500,,,,,,,,,
101314,1314,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,283787.9744,2100,0,59353.45776,0,1300,0,15000,1900,0,64669.97221,400,20489.65859,0,0,0,0,0,3100,200,2684.853864,0,20489.65859,0,3500,,,,,,,,,
101351,1351,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,219627.3838,2500,0,47892.91458,0,0,0,15000,0,0,47035.30998,400,14713.05721,0,1400,0,0,0,2600,200,1886.893029,0,14128.09348,0,3000,,,,,,,,,
101352,1352,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,227429.1716,2500,0,49619.13316,0,0,0,15000,0,0,48755.02696,400,15301.55298,0,1400,0,0,0,2600,200,2005.351803,0,14713.05721,0,3000,,,,,,,,,
101353,1353,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,235281.3251,2500,0,51956.09774,0,0,0,15000,0,0,50485.40656,400,16098.62517,0,1400,0,0,0,2600,200,2123.810577,0,15301.55298,0,3000,,,,,,,,,
101391,1391,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,250096.6633,3400,300,56573.99432,0,0,200,15000,300,1700,54623.80094,400,16738.45272,0,0,500,0,0,2400,0,2466.492336,0,16415.33251,300,3000,,,,,,,,,
101392,1392,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,254462.0448,3400,300,58840.9046,0,0,200,15000,300,1700,55596.57923,400,17486.1691,0,0,500,0,0,2400,0,2532.555194,0,16738.45272,300,3000,,,,,,,,,
101393,1393,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,269010.8919,3400,300,65124.30712,0,0,200,15000,300,1700,58840.9046,400,19558.92471,0,0,500,0,0,2400,0,2750.916722,0,17811.20451,300,3000,,,,,,,,,
101394,1394,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,269010.8919,3400,300,58840.9046,0,0,200,15000,300,1700,65124.30712,400,19558.92471,0,0,500,0,0,2400,0,2750.916722,0,17811.20451,300,3000,,,,,,,,,
101396,1396,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,269010.8919,3400,300,69489.78839,0,0,200,15000,300,1700,60818.91878,400,20226.38555,0,0,500,0,0,2400,0,2884.428439,0,17811.20451,300,3000,,,,,,,,,
101397,1397,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,269010.8919,3400,300,58840.9046,0,0,200,15000,300,1700,69489.78839,400,19558.92471,0,0,500,0,0,2400,0,2951.877298,0,18897.36269,300,3000,,,,,,,,,
101421,1421,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264663.0738,2700,1300,56767.1329,0,0,200,15500,0,0,59451.57528,400,16267.86591,0,0,0,1200,0,2700,0,2401.815478,0,17094.42791,0,3000,,,,,,,,,
101422,1422,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2700,1300,59100.78217,0,0,200,15500,0,0,61804.18503,400,16986.06716,0,0,0,1200,0,2700,0,2818.365581,0,17818.0008,0,3000,,,,,,,,,
101423,1423,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,307724.3489,2700,1300,63503.28008,0,0,200,15500,0,0,70745.83038,400,17298.27222,0,0,0,1200,0,2700,0,2884.428439,0,18451.7561,0,3000,,,,,,,,,
101441,1441,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,238976.1127,2000,700,51739.99596,0,0,200,15500,0,900,51739.99596,400,14703.85921,0,0,0,0,0,1900,0,2021.125932,0,14703.85921,300,3000,,,,,,,,,
