变量名,gem3,gem2,gem1,heldItem,templateID,cardID,useSkin,contract6,contract5,contract4,contract3,contract2,contract1,chip6,chip5,chip4,chip3,chip2,chip1,gem9,gem8,gem7,gem6,gem5,gem4,__version
30726,,,,,103,3251,,,,,,,,,,,,,,,,,,,,
30727,,,,,103,3283,,,,,,,,,,,,,,,,,,,,
30728,,,,,103,3293,,,,,,,,,,,,,,,,,,,,
30729,,,,,103,3303,,,,,,,,,,,,,,,,,,,,
30730,,,,,103,3342,,,,,,,,,,,,,,,,,,,,
30731,,,,,103,3353,,,,,,,,,,,,,,,,,,,,
30732,,,,,103,3413,,,,,,,,,,,,,,,,,,,,
30733,,,,,103,3432,,,,,,,,,,,,,,,,,,,,
30734,,,,,103,3472,,,,,,,,,,,,,,,,,,,,
30735,,,,,103,3502,,,,,,,,,,,,,,,,,,,,
30736,,,,,103,3511,,,,,,,,,,,,,,,,,,,,
30737,,,,,103,3543,,,,,,,,,,,,,,,,,,,,
30738,,,,,103,3592,,,,,,,,,,,,,,,,,,,,
30739,,,,,103,3663,,,,,,,,,,,,,,,,,,,,
30740,,,,,103,3772,,,,,,,,,,,,,,,,,,,,
30741,,,,,103,3843,,,,,,,,,,,,,,,,,,,,
30742,,,,,103,4132,,,,,,,,,,,,,,,,,,,,
30743,,,,,103,7001,,,,,,,,,,,,,,,,,,,,
30744,,,,,103,503,,,,,,,,,,,,,,,,,,,,
30745,,,,,103,611,,,,,,,,,,,,,,,,,,,,
30746,,,,,103,972,,,,,,,,,,,,,,,,,,,,
30747,,,,,103,1772,,,,,,,,,,,,,,,,,,,,
30748,,,,,103,2023,,,,,,,,,,,,,,,,,,,,
30749,,,,,103,3191,,,,,,,,,,,,,,,,,,,,
30750,,,,,103,3201,,,,,,,,,,,,,,,,,,,,
30751,,,,,103,3683,,,,,,,,,,,,,,,,,,,,
30752,,,,,103,3231,,,,,,,,,,,,,,,,,,,,
30753,,,,,103,3673,,,,,,,,,,,,,,,,,,,,
30754,,,,,103,3961,,,,,,,,,,,,,,,,,,,,
30755,,,,,103,442,,,,,,,,,,,,,,,,,,,,
30756,,,,,103,323,,,,,,,,,,,,,,,,,,,,
30757,,,,,103,562,,,,,,,,,,,,,,,,,,,,
30758,,,,,103,2411,,,,,,,,,,,,,,,,,,,,
30759,,,,,103,4071,,,,,,,,,,,,,,,,,,,,
30760,,,,,103,4081,,,,,,,,,,,,,,,,,,,,
30761,,,,,103,2371,,,,,,,,,,,,,,,,,,,,
30762,,,,,103,2493,,,,,,,,,,,,,,,,,,,,
30763,,,,,103,4031,,,,,,,,,,,,,,,,,,,,
30764,,,,,103,4151,,,,,,,,,,,,,,,,,,,,
30765,,,,,103,3832,,,,,,,,,,,,,,,,,,,,
30766,,,,,103,4141,,,,,,,,,,,,,,,,,,,,
30767,,,,,103,4061,,,,,,,,,,,,,,,,,,,,
30768,,,,,103,992,,,,,,,,,,,,,,,,,,,,
30769,,,,,103,253,,,,,,,,,,,,,,,,,,,,
30770,,,,,103,254,,,,,,,,,,,,,,,,,,,,
30771,,,,,103,4431,,,,,,,,,,,,,,,,,,,,
30772,,,,,103,4193,,,,,,,,,,,,,,,,,,,,
30773,,,,,103,4041,,,,,,,,,,,,,,,,,,,,
30774,,,,,103,4051,,,,,,,,,,,,,,,,,,,,
30775,,,,,103,153,,,,,,,,,,,,,,,,,,,,
30776,,,,,103,211,,,,,,,,,,,,,,,,,,,,
30777,,,,,103,212,,,,,,,,,,,,,,,,,,,,
30778,,,,,103,221,,,,,,,,,,,,,,,,,,,,
30779,,,,,103,1481,,,,,,,,,,,,,,,,,,,,
30780,,,,,103,1641,,,,,,,,,,,,,,,,,,,,
30781,,,,,103,2132,,,,,,,,,,,,,,,,,,,,
30782,,,,,103,2832,,,,,,,,,,,,,,,,,,,,
30783,,,,,103,2923,,,,,,,,,,,,,,,,,,,,
30784,,,,,103,2924,,,,,,,,,,,,,,,,,,,,
30785,,,,,103,4012,,,,,,,,,,,,,,,,,,,,
30786,,,,,103,4561,,,,,,,,,,,,,,,,,,,,
30787,,,,,103,4622,,,,,,,,,,,,,,,,,,,,
30788,,,,,103,4623,,,,,,,,,,,,,,,,,,,,
30789,,,,,103,1672,,,,,,,,,,,,,,,,,,,,
30790,,,,,103,4091,,,,,,,,,,,,,,,,,,,,
30791,,,,,103,4183,,,,,,,,,,,,,,,,,,,,
30792,,,,,103,2331,,,,,,,,,,,,,,,,,,,,
30793,,,,,103,4661,,,,,,,,,,,,,,,,,,,,
30794,,,,,103,4671,,,,,,,,,,,,,,,,,,,,
30795,,,,,103,3052,,,,,,,,,,,,,,,,,,,,
30796,,,,,103,3981,,,,,,,,,,,,,,,,,,,,
30797,,,,,103,4651,,,,,,,,,,,,,,,,,,,,
30798,,,,,103,3941,,,,,,,,,,,,,,,,,,,,
30799,,,,,103,902,,,,,,,,,,,,,,,,,,,,
30800,,,,,103,1653,,,,,,,,,,,,,,,,,,,,
30801,,,,,103,144,,,,,,,,,,,,,,,,,,,,
30802,,,,,103,4583,,,,,,,,,,,,,,,,,,,,
30803,,,,,103,4013,,,,,,,,,,,,,,,,,,,,
30804,,,,,103,4853,,,,,,,,,,,,,,,,,,,,
30805,,,,,103,432,,,,,,,,,,,,,,,,,,,,
30806,,,,,103,2121,,,,,,,,,,,,,,,,,,,,
30807,,,,,103,4011,,,,,,,,,,,,,,,,,,,,
30808,,,,,103,412,,,,,,,,,,,,,,,,,,,,
30809,,,,,103,4641,,,,,,,,,,,,,,,,,,,,
30810,,,,,103,5241,,,,,,,,,,,,,,,,,,,,
30811,,,,,103,4003,,,,,,,,,,,,,,,,,,,,
30812,,,,,103,4301,,,,,,,,,,,,,,,,,,,,
30813,,,,,103,5361,,,,,,,,,,,,,,,,,,,,
30814,,,,,103,4773,,,,,,,,,,,,,,,,,,,,
30815,,,,,103,4701,,,,,,,,,,,,,,,,,,,,
30816,,,,,103,4572,,,,,,,,,,,,,,,,,,,,
30901,,,,,104,3,,,,,,,,,,,,,,,,,,,,
30902,,,,,104,4,,,,,,,,,,,,,,,,,,,,
30903,,,,,104,13,,,,,,,,,,,,,,,,,,,,
30904,,,,,104,14,,,,,,,,,,,,,,,,,,,,
30905,,,,,104,15,,,,,,,,,,,,,,,,,,,,
30906,,,,,104,23,,,,,,,,,,,,,,,,,,,,
30907,,,,,104,24,,,,,,,,,,,,,,,,,,,,
30908,,,,,104,53,,,,,,,,,,,,,,,,,,,,
30909,,,,,104,54,,,,,,,,,,,,,,,,,,,,
30910,,,,,104,93,,,,,,,,,,,,,,,,,,,,
30911,,,,,104,133,,,,,,,,,,,,,,,,,,,,
30912,,,,,104,163,,,,,,,,,,,,,,,,,,,,
30913,,,,,104,222,,,,,,,,,,,,,,,,,,,,
30914,,,,,104,242,,,,,,,,,,,,,,,,,,,,
30915,,,,,104,263,,,,,,,,,,,,,,,,,,,,
30916,,,,,104,264,,,,,,,,,,,,,,,,,,,,
30917,,,,,104,273,,,,,,,,,,,,,,,,,,,,
30918,,,,,104,283,,,,,,,,,,,,,,,,,,,,
30919,,,,,104,303,,,,,,,,,,,,,,,,,,,,
30920,,,,,104,333,,,,,,,,,,,,,,,,,,,,
30921,,,,,104,341,,,,,,,,,,,,,,,,,,,,
30922,,,,,104,372,,,,,,,,,,,,,,,,,,,,
30923,,,,,104,382,,,,,,,,,,,,,,,,,,,,
30924,,,,,104,393,,,,,,,,,,,,,,,,,,,,
30925,,,,,104,394,,,,,,,,,,,,,,,,,,,,
30926,,,,,104,402,,,,,,,,,,,,,,,,,,,,
30927,,,,,104,403,,,,,,,,,,,,,,,,,,,,
30928,,,,,104,462,,,,,,,,,,,,,,,,,,,,
30929,,,,,104,463,,,,,,,,,,,,,,,,,,,,
30930,,,,,104,464,,,,,,,,,,,,,,,,,,,,
30931,,,,,104,472,,,,,,,,,,,,,,,,,,,,
30932,,,,,104,482,,,,,,,,,,,,,,,,,,,,
30933,,,,,104,493,,,,,,,,,,,,,,,,,,,,
30934,,,,,104,552,,,,,,,,,,,,,,,,,,,,
30935,,,,,104,572,,,,,,,,,,,,,,,,,,,,
30936,,,,,104,574,,,,,,,,,,,,,,,,,,,,
30937,,,,,104,593,,,,,,,,,,,,,,,,,,,,
30938,,,,,104,603,,,,,,,,,,,,,,,,,,,,
30939,,,,,104,631,,,,,,,,,,,,,,,,,,,,
30940,,,,,104,632,,,,,,,,,,,,,,,,,,,,
30941,,,,,104,641,,,,,,,,,,,,,,,,,,,,
30942,,,,,104,692,,,,,,,,,,,,,,,,,,,,
30943,,,,,104,701,,,,,,,,,,,,,,,,,,,,
30944,,,,,104,712,,,,,,,,,,,,,,,,,,,,
30945,,,,,104,721,,,,,,,,,,,,,,,,,,,,
30946,,,,,104,731,,,,,,,,,,,,,,,,,,,,
30947,,,,,104,741,,,,,,,,,,,,,,,,,,,,
30948,,,,,104,753,,,,,,,,,,,,,,,,,,,,
30949,,,,,104,771,,,,,,,,,,,,,,,,,,,,
30950,,,,,104,783,,,,,,,,,,,,,,,,,,,,
30951,,,,,104,793,,,,,,,,,,,,,,,,,,,,
30952,,,,,104,803,,,,,,,,,,,,,,,,,,,,
30953,,,,,104,863,,,,,,,,,,,,,,,,,,,,
30954,,,,,104,883,,,,,,,,,,,,,,,,,,,,
30955,,,,,104,884,,,,,,,,,,,,,,,,,,,,
30956,,,,,104,1071,,,,,,,,,,,,,,,,,,,,
30957,,,,,104,1072,,,,,,,,,,,,,,,,,,,,
30958,,,,,104,1032,,,,,,,,,,,,,,,,,,,,
30959,,,,,104,1082,,,,,,,,,,,,,,,,,,,,
30960,,,,,104,1172,,,,,,,,,,,,,,,,,,,,
30961,,,,,104,1173,,,,,,,,,,,,,,,,,,,,
30962,,,,,104,1221,,,,,,,,,,,,,,,,,,,,
30963,,,,,104,1231,,,,,,,,,,,,,,,,,,,,
30964,,,,,104,1241,,,,,,,,,,,,,,,,,,,,
30965,,,,,104,1253,,,,,,,,,,,,,,,,,,,,
30966,,,,,104,1293,,,,,,,,,,,,,,,,,,,,
30967,,,,,104,1294,,,,,,,,,,,,,,,,,,,,
30968,,,,,104,1303,,,,,,,,,,,,,,,,,,,,
30969,,,,,104,1304,,,,,,,,,,,,,,,,,,,,
30970,,,,,104,1313,,,,,,,,,,,,,,,,,,,,
30971,,,,,104,1314,,,,,,,,,,,,,,,,,,,,
30972,,,,,104,1393,,,,,,,,,,,,,,,,,,,,
30973,,,,,104,1396,,,,,,,,,,,,,,,,,,,,
30974,,,,,104,1394,,,,,,,,,,,,,,,,,,,,
30975,,,,,104,1397,,,,,,,,,,,,,,,,,,,,
30976,,,,,104,1423,,,,,,,,,,,,,,,,,,,,
30977,,,,,104,1443,,,,,,,,,,,,,,,,,,,,
30978,,,,,104,1503,,,,,,,,,,,,,,,,,,,,
30979,,,,,104,1504,,,,,,,,,,,,,,,,,,,,
30980,,,,,104,1612,,,,,,,,,,,,,,,,,,,,
30981,,,,,104,1802,,,,,,,,,,,,,,,,,,,,
30982,,,,,104,1803,,,,,,,,,,,,,,,,,,,,
30983,,,,,104,1813,,,,,,,,,,,,,,,,,,,,
30984,,,,,104,1841,,,,,,,,,,,,,,,,,,,,
30985,,,,,104,1852,,,,,,,,,,,,,,,,,,,,
30986,,,,,104,1853,,,,,,,,,,,,,,,,,,,,
30987,,,,,104,1863,,,,,,,,,,,,,,,,,,,,
30988,,,,,104,1893,,,,,,,,,,,,,,,,,,,,
30989,,,,,104,1903,,,,,,,,,,,,,,,,,,,,
30990,,,,,104,1911,,,,,,,,,,,,,,,,,,,,
30991,,,,,104,1921,,,,,,,,,,,,,,,,,,,,
30992,,,,,104,1931,,,,,,,,,,,,,,,,,,,,
30993,,,,,104,1941,,,,,,,,,,,,,,,,,,,,
30994,,,,,104,1951,,,,,,,,,,,,,,,,,,,,
30995,,,,,104,2013,,,,,,,,,,,,,,,,,,,,
30996,,,,,104,2033,,,,,,,,,,,,,,,,,,,,
30997,,,,,104,2073,,,,,,,,,,,,,,,,,,,,
30998,,,,,104,2233,,,,,,,,,,,,,,,,,,,,
30999,,,,,104,2242,,,,,,,,,,,,,,,,,,,,
31000,,,,,104,2243,,,,,,,,,,,,,,,,,,,,
31001,,,,,104,2272,,,,,,,,,,,,,,,,,,,,
31002,,,,,104,2302,,,,,,,,,,,,,,,,,,,,
31003,,,,,104,2303,,,,,,,,,,,,,,,,,,,,
31004,,,,,104,2401,,,,,,,,,,,,,,,,,,,,
31005,,,,,104,2473,,,,,,,,,,,,,,,,,,,,
31006,,,,,104,2483,,,,,,,,,,,,,,,,,,,,
31007,,,,,104,2593,,,,,,,,,,,,,,,,,,,,
31008,,,,,104,2612,,,,,,,,,,,,,,,,,,,,
31009,,,,,104,2633,,,,,,,,,,,,,,,,,,,,
31010,,,,,104,2683,,,,,,,,,,,,,,,,,,,,
31011,,,,,104,2723,,,,,,,,,,,,,,,,,,,,
31012,,,,,104,2822,,,,,,,,,,,,,,,,,,,,
31013,,,,,104,2843,,,,,,,,,,,,,,,,,,,,
31014,,,,,104,2873,,,,,,,,,,,,,,,,,,,,
31015,,,,,104,2891,,,,,,,,,,,,,,,,,,,,
31016,,,,,104,2963,,,,,,,,,,,,,,,,,,,,
31017,,,,,104,2993,,,,,,,,,,,,,,,,,,,,
31018,,,,,104,3003,,,,,,,,,,,,,,,,,,,,
31019,,,,,104,3012,,,,,,,,,,,,,,,,,,,,
31020,,,,,104,3021,,,,,,,,,,,,,,,,,,,,
31021,,,,,104,3143,,,,,,,,,,,,,,,,,,,,
31022,,,,,104,3152,,,,,,,,,,,,,,,,,,,,
31023,,,,,104,3161,,,,,,,,,,,,,,,,,,,,
31024,,,,,104,3171,,,,,,,,,,,,,,,,,,,,
31025,,,,,104,3181,,,,,,,,,,,,,,,,,,,,
31026,,,,,104,3251,,,,,,,,,,,,,,,,,,,,
31027,,,,,104,3283,,,,,,,,,,,,,,,,,,,,
31028,,,,,104,3293,,,,,,,,,,,,,,,,,,,,
31029,,,,,104,3303,,,,,,,,,,,,,,,,,,,,
31030,,,,,104,3342,,,,,,,,,,,,,,,,,,,,
31031,,,,,104,3353,,,,,,,,,,,,,,,,,,,,
31032,,,,,104,3413,,,,,,,,,,,,,,,,,,,,
31033,,,,,104,3432,,,,,,,,,,,,,,,,,,,,
31034,,,,,104,3472,,,,,,,,,,,,,,,,,,,,
31035,,,,,104,3502,,,,,,,,,,,,,,,,,,,,
31036,,,,,104,3511,,,,,,,,,,,,,,,,,,,,
31037,,,,,104,3543,,,,,,,,,,,,,,,,,,,,
31038,,,,,104,3592,,,,,,,,,,,,,,,,,,,,
31039,,,,,104,3663,,,,,,,,,,,,,,,,,,,,
31040,,,,,104,3772,,,,,,,,,,,,,,,,,,,,
31041,,,,,104,3843,,,,,,,,,,,,,,,,,,,,
31042,,,,,104,4132,,,,,,,,,,,,,,,,,,,,
31043,,,,,104,7001,,,,,,,,,,,,,,,,,,,,
31044,,,,,104,503,,,,,,,,,,,,,,,,,,,,
31045,,,,,104,611,,,,,,,,,,,,,,,,,,,,
31046,,,,,104,972,,,,,,,,,,,,,,,,,,,,
31047,,,,,104,1772,,,,,,,,,,,,,,,,,,,,
31048,,,,,104,2023,,,,,,,,,,,,,,,,,,,,
31049,,,,,104,3191,,,,,,,,,,,,,,,,,,,,
31050,,,,,104,3201,,,,,,,,,,,,,,,,,,,,
31051,,,,,104,3683,,,,,,,,,,,,,,,,,,,,
31052,,,,,104,3231,,,,,,,,,,,,,,,,,,,,
31053,,,,,104,3673,,,,,,,,,,,,,,,,,,,,
31054,,,,,104,3961,,,,,,,,,,,,,,,,,,,,
31055,,,,,104,442,,,,,,,,,,,,,,,,,,,,
31056,,,,,104,323,,,,,,,,,,,,,,,,,,,,
31057,,,,,104,562,,,,,,,,,,,,,,,,,,,,
31058,,,,,104,2411,,,,,,,,,,,,,,,,,,,,
31059,,,,,104,4071,,,,,,,,,,,,,,,,,,,,
31060,,,,,104,4081,,,,,,,,,,,,,,,,,,,,
31061,,,,,104,2371,,,,,,,,,,,,,,,,,,,,
31062,,,,,104,2493,,,,,,,,,,,,,,,,,,,,
31063,,,,,104,4031,,,,,,,,,,,,,,,,,,,,
31064,,,,,104,4151,,,,,,,,,,,,,,,,,,,,
31065,,,,,104,3832,,,,,,,,,,,,,,,,,,,,
31066,,,,,104,4141,,,,,,,,,,,,,,,,,,,,
31067,,,,,104,4061,,,,,,,,,,,,,,,,,,,,
31068,,,,,104,992,,,,,,,,,,,,,,,,,,,,
31069,,,,,104,253,,,,,,,,,,,,,,,,,,,,
31070,,,,,104,254,,,,,,,,,,,,,,,,,,,,
31071,,,,,104,4431,,,,,,,,,,,,,,,,,,,,
31072,,,,,104,4193,,,,,,,,,,,,,,,,,,,,
31073,,,,,104,4041,,,,,,,,,,,,,,,,,,,,
31074,,,,,104,4051,,,,,,,,,,,,,,,,,,,,
31075,,,,,104,153,,,,,,,,,,,,,,,,,,,,
31076,,,,,104,211,,,,,,,,,,,,,,,,,,,,
31077,,,,,104,212,,,,,,,,,,,,,,,,,,,,
31078,,,,,104,221,,,,,,,,,,,,,,,,,,,,
31079,,,,,104,1481,,,,,,,,,,,,,,,,,,,,
31080,,,,,104,1641,,,,,,,,,,,,,,,,,,,,
31081,,,,,104,2132,,,,,,,,,,,,,,,,,,,,
31082,,,,,104,2832,,,,,,,,,,,,,,,,,,,,
31083,,,,,104,2923,,,,,,,,,,,,,,,,,,,,
31084,,,,,104,2924,,,,,,,,,,,,,,,,,,,,
31085,,,,,104,4012,,,,,,,,,,,,,,,,,,,,
31086,,,,,104,4561,,,,,,,,,,,,,,,,,,,,
31087,,,,,104,4622,,,,,,,,,,,,,,,,,,,,
31088,,,,,104,4623,,,,,,,,,,,,,,,,,,,,
31089,,,,,104,1672,,,,,,,,,,,,,,,,,,,,
31090,,,,,104,4091,,,,,,,,,,,,,,,,,,,,
31091,,,,,104,4183,,,,,,,,,,,,,,,,,,,,
31092,,,,,104,2331,,,,,,,,,,,,,,,,,,,,
31093,,,,,104,4661,,,,,,,,,,,,,,,,,,,,
31094,,,,,104,4671,,,,,,,,,,,,,,,,,,,,
31095,,,,,104,3052,,,,,,,,,,,,,,,,,,,,
31096,,,,,104,3981,,,,,,,,,,,,,,,,,,,,
31097,,,,,104,4651,,,,,,,,,,,,,,,,,,,,
31098,,,,,104,3941,,,,,,,,,,,,,,,,,,,,
31099,,,,,104,902,,,,,,,,,,,,,,,,,,,,
31100,,,,,104,1653,,,,,,,,,,,,,,,,,,,,
31101,,,,,104,144,,,,,,,,,,,,,,,,,,,,
31102,,,,,104,4583,,,,,,,,,,,,,,,,,,,,
31103,,,,,104,4013,,,,,,,,,,,,,,,,,,,,
31104,,,,,104,4853,,,,,,,,,,,,,,,,,,,,
31105,,,,,104,432,,,,,,,,,,,,,,,,,,,,
31106,,,,,104,2121,,,,,,,,,,,,,,,,,,,,
31107,,,,,104,4011,,,,,,,,,,,,,,,,,,,,
31108,,,,,104,412,,,,,,,,,,,,,,,,,,,,
31109,,,,,104,4641,,,,,,,,,,,,,,,,,,,,
31110,,,,,104,5241,,,,,,,,,,,,,,,,,,,,
31111,,,,,104,4003,,,,,,,,,,,,,,,,,,,,
31112,,,,,104,4301,,,,,,,,,,,,,,,,,,,,
31113,,,,,104,5361,,,,,,,,,,,,,,,,,,,,
31114,,,,,104,4773,,,,,,,,,,,,,,,,,,,,
31115,,,,,104,4701,,,,,,,,,,,,,,,,,,,,
31116,,,,,104,4572,,,,,,,,,,,,,,,,,,,,
31201,,,,,105,3,,,,,,,,,,,,,,,,,,,,
31202,,,,,105,4,,,,,,,,,,,,,,,,,,,,
31203,,,,,105,13,,,,,,,,,,,,,,,,,,,,
31204,,,,,105,14,,,,,,,,,,,,,,,,,,,,
31205,,,,,105,15,,,,,,,,,,,,,,,,,,,,
31206,,,,,105,23,,,,,,,,,,,,,,,,,,,,
31207,,,,,105,24,,,,,,,,,,,,,,,,,,,,
31208,,,,,105,53,,,,,,,,,,,,,,,,,,,,
31209,,,,,105,54,,,,,,,,,,,,,,,,,,,,
31210,,,,,105,93,,,,,,,,,,,,,,,,,,,,
31211,,,,,105,133,,,,,,,,,,,,,,,,,,,,
31212,,,,,105,163,,,,,,,,,,,,,,,,,,,,
31213,,,,,105,222,,,,,,,,,,,,,,,,,,,,
31214,,,,,105,242,,,,,,,,,,,,,,,,,,,,
31215,,,,,105,263,,,,,,,,,,,,,,,,,,,,
31216,,,,,105,264,,,,,,,,,,,,,,,,,,,,
31217,,,,,105,273,,,,,,,,,,,,,,,,,,,,
31218,,,,,105,283,,,,,,,,,,,,,,,,,,,,
31219,,,,,105,303,,,,,,,,,,,,,,,,,,,,
31220,,,,,105,333,,,,,,,,,,,,,,,,,,,,
31221,,,,,105,341,,,,,,,,,,,,,,,,,,,,
31222,,,,,105,372,,,,,,,,,,,,,,,,,,,,
31223,,,,,105,382,,,,,,,,,,,,,,,,,,,,
31224,,,,,105,393,,,,,,,,,,,,,,,,,,,,
31225,,,,,105,394,,,,,,,,,,,,,,,,,,,,
31226,,,,,105,402,,,,,,,,,,,,,,,,,,,,
31227,,,,,105,403,,,,,,,,,,,,,,,,,,,,
31228,,,,,105,462,,,,,,,,,,,,,,,,,,,,
31229,,,,,105,463,,,,,,,,,,,,,,,,,,,,
31230,,,,,105,464,,,,,,,,,,,,,,,,,,,,
31231,,,,,105,472,,,,,,,,,,,,,,,,,,,,
31232,,,,,105,482,,,,,,,,,,,,,,,,,,,,
31233,,,,,105,493,,,,,,,,,,,,,,,,,,,,
31234,,,,,105,552,,,,,,,,,,,,,,,,,,,,
31235,,,,,105,572,,,,,,,,,,,,,,,,,,,,
31236,,,,,105,574,,,,,,,,,,,,,,,,,,,,
31237,,,,,105,593,,,,,,,,,,,,,,,,,,,,
31238,,,,,105,603,,,,,,,,,,,,,,,,,,,,
31239,,,,,105,631,,,,,,,,,,,,,,,,,,,,
31240,,,,,105,632,,,,,,,,,,,,,,,,,,,,
31241,,,,,105,641,,,,,,,,,,,,,,,,,,,,
31242,,,,,105,692,,,,,,,,,,,,,,,,,,,,
31243,,,,,105,701,,,,,,,,,,,,,,,,,,,,
31244,,,,,105,712,,,,,,,,,,,,,,,,,,,,
31245,,,,,105,721,,,,,,,,,,,,,,,,,,,,
31246,,,,,105,731,,,,,,,,,,,,,,,,,,,,
31247,,,,,105,741,,,,,,,,,,,,,,,,,,,,
31248,,,,,105,753,,,,,,,,,,,,,,,,,,,,
31249,,,,,105,771,,,,,,,,,,,,,,,,,,,,
31250,,,,,105,783,,,,,,,,,,,,,,,,,,,,
31251,,,,,105,793,,,,,,,,,,,,,,,,,,,,
31252,,,,,105,803,,,,,,,,,,,,,,,,,,,,
31253,,,,,105,863,,,,,,,,,,,,,,,,,,,,
31254,,,,,105,883,,,,,,,,,,,,,,,,,,,,
31255,,,,,105,884,,,,,,,,,,,,,,,,,,,,
31256,,,,,105,1071,,,,,,,,,,,,,,,,,,,,
31257,,,,,105,1072,,,,,,,,,,,,,,,,,,,,
31258,,,,,105,1032,,,,,,,,,,,,,,,,,,,,
31259,,,,,105,1082,,,,,,,,,,,,,,,,,,,,
31260,,,,,105,1172,,,,,,,,,,,,,,,,,,,,
31261,,,,,105,1173,,,,,,,,,,,,,,,,,,,,
31262,,,,,105,1221,,,,,,,,,,,,,,,,,,,,
31263,,,,,105,1231,,,,,,,,,,,,,,,,,,,,
31264,,,,,105,1241,,,,,,,,,,,,,,,,,,,,
31265,,,,,105,1253,,,,,,,,,,,,,,,,,,,,
31266,,,,,105,1293,,,,,,,,,,,,,,,,,,,,
31267,,,,,105,1294,,,,,,,,,,,,,,,,,,,,
31268,,,,,105,1303,,,,,,,,,,,,,,,,,,,,
31269,,,,,105,1304,,,,,,,,,,,,,,,,,,,,
31270,,,,,105,1313,,,,,,,,,,,,,,,,,,,,
31271,,,,,105,1314,,,,,,,,,,,,,,,,,,,,
31272,,,,,105,1393,,,,,,,,,,,,,,,,,,,,
31273,,,,,105,1396,,,,,,,,,,,,,,,,,,,,
31274,,,,,105,1394,,,,,,,,,,,,,,,,,,,,
31275,,,,,105,1397,,,,,,,,,,,,,,,,,,,,
31276,,,,,105,1423,,,,,,,,,,,,,,,,,,,,
31277,,,,,105,1443,,,,,,,,,,,,,,,,,,,,
31278,,,,,105,1503,,,,,,,,,,,,,,,,,,,,
31279,,,,,105,1504,,,,,,,,,,,,,,,,,,,,
31280,,,,,105,1612,,,,,,,,,,,,,,,,,,,,
31281,,,,,105,1802,,,,,,,,,,,,,,,,,,,,
31282,,,,,105,1803,,,,,,,,,,,,,,,,,,,,
31283,,,,,105,1813,,,,,,,,,,,,,,,,,,,,
31284,,,,,105,1841,,,,,,,,,,,,,,,,,,,,
31285,,,,,105,1852,,,,,,,,,,,,,,,,,,,,
31286,,,,,105,1853,,,,,,,,,,,,,,,,,,,,
31287,,,,,105,1863,,,,,,,,,,,,,,,,,,,,
31288,,,,,105,1893,,,,,,,,,,,,,,,,,,,,
31289,,,,,105,1903,,,,,,,,,,,,,,,,,,,,
31290,,,,,105,1911,,,,,,,,,,,,,,,,,,,,
31291,,,,,105,1921,,,,,,,,,,,,,,,,,,,,
31292,,,,,105,1931,,,,,,,,,,,,,,,,,,,,
31293,,,,,105,1941,,,,,,,,,,,,,,,,,,,,
31294,,,,,105,1951,,,,,,,,,,,,,,,,,,,,
31295,,,,,105,2013,,,,,,,,,,,,,,,,,,,,
31296,,,,,105,2033,,,,,,,,,,,,,,,,,,,,
31297,,,,,105,2073,,,,,,,,,,,,,,,,,,,,
31298,,,,,105,2233,,,,,,,,,,,,,,,,,,,,
31299,,,,,105,2242,,,,,,,,,,,,,,,,,,,,
31300,,,,,105,2243,,,,,,,,,,,,,,,,,,,,
31301,,,,,105,2272,,,,,,,,,,,,,,,,,,,,
31302,,,,,105,2302,,,,,,,,,,,,,,,,,,,,
31303,,,,,105,2303,,,,,,,,,,,,,,,,,,,,
31304,,,,,105,2401,,,,,,,,,,,,,,,,,,,,
31305,,,,,105,2473,,,,,,,,,,,,,,,,,,,,
31306,,,,,105,2483,,,,,,,,,,,,,,,,,,,,
31307,,,,,105,2593,,,,,,,,,,,,,,,,,,,,
31308,,,,,105,2612,,,,,,,,,,,,,,,,,,,,
31309,,,,,105,2633,,,,,,,,,,,,,,,,,,,,
31310,,,,,105,2683,,,,,,,,,,,,,,,,,,,,
31311,,,,,105,2723,,,,,,,,,,,,,,,,,,,,
31312,,,,,105,2822,,,,,,,,,,,,,,,,,,,,
31313,,,,,105,2843,,,,,,,,,,,,,,,,,,,,
31314,,,,,105,2873,,,,,,,,,,,,,,,,,,,,
31315,,,,,105,2891,,,,,,,,,,,,,,,,,,,,
31316,,,,,105,2963,,,,,,,,,,,,,,,,,,,,
31317,,,,,105,2993,,,,,,,,,,,,,,,,,,,,
31318,,,,,105,3003,,,,,,,,,,,,,,,,,,,,
31319,,,,,105,3012,,,,,,,,,,,,,,,,,,,,
31320,,,,,105,3021,,,,,,,,,,,,,,,,,,,,
31321,,,,,105,3143,,,,,,,,,,,,,,,,,,,,
31322,,,,,105,3152,,,,,,,,,,,,,,,,,,,,
31323,,,,,105,3161,,,,,,,,,,,,,,,,,,,,
31324,,,,,105,3171,,,,,,,,,,,,,,,,,,,,
31325,,,,,105,3181,,,,,,,,,,,,,,,,,,,,
31326,,,,,105,3251,,,,,,,,,,,,,,,,,,,,
31327,,,,,105,3283,,,,,,,,,,,,,,,,,,,,
31328,,,,,105,3293,,,,,,,,,,,,,,,,,,,,
31329,,,,,105,3303,,,,,,,,,,,,,,,,,,,,
31330,,,,,105,3342,,,,,,,,,,,,,,,,,,,,
31331,,,,,105,3353,,,,,,,,,,,,,,,,,,,,
