变量名,levelEnd,levelStart,themeCsvID,rangeFixs,monsters3,monsters2,monsters1
3323,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3592;3003;731;1841;3413;1071>,<721;1813;242;1221;572;1271>
3324,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3413;333;731;1231;2723;1221>,<1981;572;2822;771;1393;1253>
3325,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<761;1313;753;1394;631;1893>,<712;3592;1241;1231;2822;572>
3326,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1393;2822;1981;1313;263;761>,<3003;1221;1893;242;493;333>
3327,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<731;1253;712;1903;1813;3413>,<593;1303;1893;242;393;1261>
3328,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3353;603;771;242;1253;3543>,<1271;1082;2822;3592;1971;1071>
3329,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1393;1813;1303;1841;761;1271>,<1071;3143;1503;593;1293;731>
3330,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1303;721;1241;1271;3353;593>,<3303;1082;1813;3021;1231;1893>
3331,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1253;1071;1082;761;1221;3143>,<393;3353;1231;3592;3413;1393>
3332,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3303;242;3543;1231;741;731>,<1293;593;1172;753;1394;1071>
3333,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1082;1293;721;771;3143;3631>,<1841;731;1893;3003;3303;3021>
3334,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3413;2723;761;3143;1423;603>,<2822;3592;712;2233;1503;631>
3335,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<631;1903;3631;761;712;1071>,<1293;3592;333;2822;263;1172>
3336,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3003;1393;1261;572;731;1303>,<1082;2233;2822;1423;3543;1172>
3337,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<731;3353;883;3021;1271;333>,<263;1981;1231;741;572;603>
3338,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<731;3413;1261;3003;572;3143>,<741;631;1423;3592;1893;1253>
3339,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3543;1241;3353;883;593;2723>,<493;1893;603;3413;393;631>
3340,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1071;1261;393;1903;1303;1271>,<263;1393;1503;3021;771;1423>
3341,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1813;242;572;3021;593;1253>,<761;1221;3143;883;731;1981>
3342,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<393;1393;3631;2822;3592;712>,<1981;761;1271;3143;1394;1082>
3343,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<631;2233;3143;771;3021;603>,<493;1253;1082;3631;1241;2723>
3344,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1841;1172;1071;603;593;333>,<1221;3631;1241;3543;242;1903>
3345,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<493;3543;1313;603;1393;1071>,<1981;1241;1293;572;593;883>
3346,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<731;712;1903;771;761;883>,<3303;1261;572;1241;393;721>
3347,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1071;3353;3143;631;741;1841>,<603;3021;1903;1221;1393;883>
3348,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3143;1071;572;493;3413;3631>,<1253;1841;603;593;1423;1231>
3349,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1271;1221;1293;761;1423;1903>,<3303;1303;1394;3543;3021;393>
3350,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1241;1893;3592;3003;741;593>,<1253;3353;242;731;1971;3143>
3351,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3413;1813;741;3003;242;1393>,<721;1423;2723;3143;1231;3303>
3352,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1082;1303;3353;593;2822;771>,<572;493;1893;3631;1293;1071>
3353,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<393;3543;1293;3413;333;3592>,<1394;1903;2723;1313;3631;1241>
3354,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1221;1172;1903;1082;1293;3543>,<603;1303;493;1503;712;1253>
3355,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<242;1261;712;593;1231;3592>,<1903;572;2822;1253;1303;1423>
3356,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1221;1893;771;1303;242;1261>,<883;393;731;1813;741;1071>
3357,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1313;883;1221;1903;741;1393>,<2723;631;493;3353;1261;593>
3358,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<493;3303;1503;1813;3353;1893>,<3021;3413;1903;2233;731;1082>
3359,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<393;1903;712;1971;3143;242>,<1893;1261;1303;1423;3003;1813>
3360,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1293;1394;761;1221;242;1172>,<393;731;572;263;3592;3413>
3361,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3303;1071;3543;741;1303;593>,<1172;572;1313;1893;1503;771>
3362,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<572;493;1303;593;3353;1231>,<1893;1971;1423;771;1293;1071>
3363,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1423;1903;771;2233;1981;242>,<3003;1271;1393;1231;731;393>
3364,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3021;1271;2822;1172;2233;1313>,<731;3003;1303;3353;771;2723>
3365,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1271;2723;3353;3303;1841;1231>,<263;731;1394;712;1813;1981>
3366,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1394;493;242;1221;1271;631>,<1253;1393;1971;1293;3631;2822>
3367,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<263;1231;741;3021;883;1423>,<2723;721;2822;393;1293;3353>
3368,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3303;1082;741;3003;761;753>,<3631;1394;242;1313;1221;3543>
3369,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3303;631;3353;3021;753;3143>,<1313;263;1271;1981;3543;493>
3370,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1231;771;2822;1221;1813;593>,<572;1172;1903;493;1841;1293>
3371,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1971;753;3413;1253;263;333>,<2233;3303;1221;761;3592;771>
3372,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<572;1893;753;1841;1423;393>,<631;3303;242;1172;3143;1261>
3373,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<263;883;493;3631;631;753>,<1231;3592;3303;1082;712;393>
3374,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1423;1893;1241;393;1313;593>,<3631;1903;771;1971;572;2822>
3375,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1981;1231;1841;883;2723;3592>,<1071;3413;263;2822;1423;3631>
3376,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<771;1261;1393;1394;753;3021>,<3543;1271;1172;741;593;493>
3377,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1082;2822;883;572;1903;3303>,<2233;731;1253;1221;1303;741>
3378,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1813;3303;3631;761;3021;263>,<741;3543;1241;393;1293;1503>
3379,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1172;3413;1253;1071;1271;3353>,<721;883;712;2822;731;3021>
3380,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1313;771;2822;1981;1503;1071>,<3413;603;761;1423;393;1813>
3381,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3021;2233;631;3303;3003;761>,<753;1813;1071;3592;3143;393>
3382,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1303;493;741;1503;3543;1813>,<1293;712;3631;2822;1313;1253>
3383,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3592;1813;3353;631;1071;333>,<1903;1221;3003;741;2723;1393>
3384,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1293;3003;2233;1241;1253;1172>,<3413;3303;1813;603;1231;3143>
3385,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<712;3631;771;2723;1293;1393>,<1303;2233;1261;2822;3021;3303>
3386,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3592;493;721;1253;2723;2822>,<1303;1271;741;1893;3143;761>
3387,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<761;1903;3353;1071;3021;1971>,<1293;1893;1241;731;1393;603>
3388,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<393;721;883;2723;1971;493>,<3543;1241;1503;1231;631;1271>
3389,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<2822;3592;712;883;1423;3003>,<3303;333;1303;493;761;721>
3390,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1293;1082;3003;333;593;1172>,<1423;3631;1813;1313;2723;3021>
3391,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<2723;753;1841;3631;242;1313>,<3413;1903;1231;1082;393;771>
3392,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1503;1082;3303;333;3353;3021>,<393;731;883;1981;2723;572>
3393,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<2233;1313;3021;3143;631;1393>,<1981;721;263;593;333;3303>
3394,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3303;1261;721;1841;1393;3413>,<1253;1423;493;1503;263;2723>
3395,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3003;1253;3631;1271;731;1893>,<1813;572;1293;721;3143;712>
3396,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<1981;1971;1241;263;1271;1893>,<771;1172;3543;1393;593;3021>
3397,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<771;3003;1221;3631;3413;1253>,<1313;1261;761;3353;603;263>
3398,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3303;731;242;883;1981;1813>,<3413;603;1172;3143;1393;741>
3399,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<631;1971;3021;2233;3413;333>,<572;1313;2723;753;1813;593>
3400,110,1,<>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,,<3631;263;572;731;753;1241>,<1253;3303;1271;1221;721;631>
3401,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2441;2351;761;1261;1982;3631>,<1981;3261;2431;3241;1281;1991>,<3601;1961;4171;3611;1971;3221>
3402,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2351;761;2381;1271;3221;3631>,<1972;1961;1971;3211;4161;4171>,<3241;1981;3601;1261;2361;3611>
3403,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3271;3221;2391;1971;2361;2441>,<2431;1961;1261;2351;3601;1991>,<2381;3241;3631;3211;3642;3611>
3404,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2391;2361;1991;4171;1972;3221>,<3241;761;2381;3211;1281;3261>,<3631;1271;2431;1261;1982;1981>
3405,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1281;2391;2351;1972;3261;2441>,<3241;1261;1982;3642;1271;3221>,<3631;1971;3271;2431;4161;3601>
3406,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<4171;1982;1961;2391;3611;2441>,<2431;2351;3642;3261;1991;3631>,<1971;3271;1981;761;3241;1261>
3407,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1281;2381;761;1961;3642;1261>,<3601;2361;4171;2431;3211;2441>,<3271;3221;2351;2391;1982;1981>
3408,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3631;3211;1971;2431;1271;1972>,<1982;3261;3271;1981;4161;3221>,<2391;2381;3601;1991;761;2441>
3409,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<4171;3211;3221;4161;1972;1971>,<3642;1961;1281;3261;3271;3241>,<1982;1261;1271;3601;2391;3611>
3410,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3211;1981;3221;1271;4161;2391>,<3241;1991;1961;1972;2361;3271>,<3611;2431;1281;3601;1982;761>
3411,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<761;2361;2381;3211;1281;3241>,<1271;3261;1982;1261;1961;3601>,<1971;1972;1981;4171;4161;2351>
3412,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2381;2351;1991;1982;2391;2361>,<1261;761;1971;1271;1961;3601>,<4171;1981;3631;4161;3211;2431>
3413,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1271;3211;3642;1981;1261;2391>,<2361;761;3221;3601;1991;2381>,<3261;1982;2351;4171;2431;1972>
3414,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1961;3611;2391;4171;3271;1982>,<4161;2381;3642;1991;3261;3631>,<2361;3221;2351;2441;3241;1981>
3415,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1972;3611;2391;3601;1281;3271>,<1961;3631;3261;1271;4161;3221>,<3211;2441;1971;2351;761;3241>
3416,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1271;1261;1981;3611;4161;761>,<1971;3221;1961;3261;3642;3211>,<3241;1281;2351;2361;2441;3601>
3417,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1261;1991;1961;1281;2391;3221>,<3241;3631;4171;2361;3261;3642>,<4161;3611;1971;1982;2441;761>
3418,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<4161;2351;3642;3261;3271;1991>,<3611;2381;1281;3221;2391;1261>,<1961;761;2431;1972;1982;2361>
3419,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<4161;3601;2351;1271;1281;1261>,<3611;1972;761;1961;3261;1991>,<3241;2441;3221;3642;2381;1971>
3420,110,1,<11>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1271;1972;3631;3642;3261;3241>,<3271;1261;2351;4161;2431;4171>,<3601;2391;1981;3221;3211;761>
4001,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2233;0;3543;0;242;0>,<0;0;0;1313;0;741>,<0;3003;0;0;0;0>
4002,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1172;0;1253;0;1221;0>,<0;0;0;1893;0;741>,<0;1071;0;0;0;0>
4003,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<393;0;631;0;1071;0>,<0;0;0;1893;0;493>,<0;3303;0;0;0;0>
4004,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3543;0;1841;0;1394;0>,<0;0;0;3003;0;333>,<0;631;0;0;0;0>
4005,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1253;0;3303;0;771;0>,<0;0;0;242;0;3021>,<0;493;0;0;0;0>
4006,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1893;0;721;0;753;0>,<0;0;0;1231;0;1503>,<0;3413;0;0;0;0>
4007,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1172;0;263;0;1231;0>,<0;0;0;1423;0;2233>,<0;2822;0;0;0;0>
4008,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<883;0;1393;0;333;0>,<0;0;0;1423;0;1813>,<0;493;0;0;0;0>
4009,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<603;0;721;0;771;0>,<0;0;0;1841;0;3413>,<0;883;0;0;0;0>
4010,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3143;0;1082;0;3592;0>,<0;0;0;731;0;1231>,<0;1893;0;0;0;0>
4011,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<603;0;1293;0;572;0>,<0;0;0;3543;0;1313>,<0;1394;0;0;0;0>
4012,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<493;0;3592;0;721;0>,<0;0;0;2723;0;1303>,<0;771;0;0;0;0>
4013,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3543;0;1893;0;333;0>,<0;0;0;1313;0;1813>,<0;731;0;0;0;0>
4014,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<493;0;263;0;1172;0>,<0;0;0;753;0;2233>,<0;1423;0;0;0;0>
4015,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1313;0;3353;0;1394;0>,<0;0;0;741;0;1253>,<0;3592;0;0;0;0>
4016,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<572;0;1313;0;731;0>,<0;0;0;2822;0;1221>,<0;1503;0;0;0;0>
4017,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<712;0;2822;0;3413;0>,<0;0;0;3143;0;631>,<0;263;0;0;0;0>
4018,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1231;0;741;0;1394;0>,<0;0;0;1313;0;1293>,<0;721;0;0;0;0>
4019,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<242;0;1893;0;1172;0>,<0;0;0;753;0;1241>,<0;3003;0;0;0;0>
4020,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<242;0;1393;0;741;0>,<0;0;0;493;0;1253>,<0;3543;0;0;0;0>
4021,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1231;0;1313;0;2233;0>,<0;0;0;1423;0;242>,<0;3353;0;0;0;0>
4022,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1893;0;1172;0;1813;0>,<0;0;0;1841;0;1313>,<0;2723;0;0;0;0>
4023,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3413;0;3021;0;493;0>,<0;0;0;393;0;1813>,<0;603;0;0;0;0>
4024,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<593;0;1231;0;1313;0>,<0;0;0;883;0;1813>,<0;1253;0;0;0;0>
4025,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1813;0;1841;0;1082;0>,<0;0;0;263;0;572>,<0;3592;0;0;0;0>
4026,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<333;0;1231;0;1503;0>,<0;0;0;3353;0;3303>,<0;3021;0;0;0;0>
4027,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<393;0;1172;0;883;0>,<0;0;0;3592;0;242>,<0;1423;0;0;0;0>
4028,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3592;0;1082;0;333;0>,<0;0;0;572;0;1394>,<0;1172;0;0;0;0>
4029,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3021;0;631;0;3143;0>,<0;0;0;3003;0;1423>,<0;731;0;0;0;0>
4030,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1393;0;603;0;1893;0>,<0;0;0;1503;0;3003>,<0;3353;0;0;0;0>
