变量名,feelType,level,needExp,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,attrType6,attrNum6,__version
6268,4,267,560,,5427,,5427,,18090,,1809,,1809,,594,
6269,4,268,560,,5427,,5427,,18090,,1809,,1809,,603,
6270,4,269,560,,5508,,5508,,18090,,1809,,1809,,603,
6271,4,270,560,,5508,,5508,,18360,,1809,,1809,,603,
6272,4,271,560,,5508,,5508,,18360,,1836,,1836,,603,
6273,4,272,560,,5508,,5508,,18360,,1836,,1836,,612,
6274,4,273,560,,5589,,5589,,18360,,1836,,1836,,612,
6275,4,274,560,,5589,,5589,,18630,,1836,,1836,,612,
6276,4,275,580,,5589,,5589,,18630,,1863,,1863,,612,
6277,4,276,580,,5589,,5589,,18630,,1863,,1863,,621,
6278,4,277,580,,5670,,5670,,18630,,1863,,1863,,621,
6279,4,278,580,,5670,,5670,,18900,,1863,,1863,,621,
6280,4,279,580,,5670,,5670,,18900,,1890,,1890,,621,
6281,4,280,580,,5670,,5670,,18900,,1890,,1890,,630,
6282,4,281,580,,5751,,5751,,18900,,1890,,1890,,630,
6283,4,282,580,,5751,,5751,,19170,,1890,,1890,,630,
6284,4,283,580,,5751,,5751,,19170,,1917,,1917,,630,
6285,4,284,580,,5751,,5751,,19170,,1917,,1917,,639,
6286,4,285,580,,5832,,5832,,19170,,1917,,1917,,639,
6287,4,286,580,,5832,,5832,,19440,,1917,,1917,,639,
6288,4,287,580,,5832,,5832,,19440,,1944,,1944,,639,
6289,4,288,580,,5832,,5832,,19440,,1944,,1944,,648,
6290,4,289,580,,5913,,5913,,19440,,1944,,1944,,648,
6291,4,290,600,,5913,,5913,,19710,,1944,,1944,,648,
6292,4,291,600,,5913,,5913,,19710,,1971,,1971,,648,
6293,4,292,600,,5913,,5913,,19710,,1971,,1971,,657,
6294,4,293,600,,5994,,5994,,19710,,1971,,1971,,657,
6295,4,294,600,,5994,,5994,,19980,,1971,,1971,,657,
6296,4,295,600,,5994,,5994,,19980,,1998,,1998,,657,
6297,4,296,600,,5994,,5994,,19980,,1998,,1998,,666,
6298,4,297,600,,6075,,6075,,19980,,1998,,1998,,666,
6299,4,298,600,,6075,,6075,,20250,,1998,,1998,,666,
6300,4,299,600,,6075,,6075,,20250,,2025,,2025,,666,
6301,4,300,600,,6480,,6480,,21600,,2160,,2160,,720,
6302,4,301,620,,6566,,6566,,21600,,2160,,2160,,720,
6303,4,302,620,,6566,,6566,,21888,,2160,,2160,,720,
6304,4,303,620,,6566,,6566,,21888,,2189,,2189,,720,
6305,4,304,620,,6566,,6566,,21888,,2189,,2189,,730,
6306,4,305,620,,6653,,6653,,21888,,2189,,2189,,730,
6307,4,306,620,,6653,,6653,,22176,,2189,,2189,,730,
6308,4,307,620,,6653,,6653,,22176,,2218,,2218,,730,
6309,4,308,620,,6653,,6653,,22176,,2218,,2218,,739,
6310,4,309,620,,6739,,6739,,22176,,2218,,2218,,739,
6311,4,310,620,,6739,,6739,,22464,,2218,,2218,,739,
6312,4,311,620,,6739,,6739,,22464,,2246,,2246,,739,
6313,4,312,640,,6739,,6739,,22464,,2246,,2246,,749,
6314,4,313,640,,6826,,6826,,22464,,2246,,2246,,749,
6315,4,314,640,,6826,,6826,,22752,,2246,,2246,,749,
6316,4,315,640,,6826,,6826,,22752,,2275,,2275,,749,
6317,4,316,640,,6826,,6826,,22752,,2275,,2275,,758,
6318,4,317,640,,6912,,6912,,22752,,2275,,2275,,758,
6319,4,318,640,,6912,,6912,,23040,,2275,,2275,,758,
6320,4,319,640,,6912,,6912,,23040,,2304,,2304,,758,
6321,4,320,640,,6912,,6912,,23040,,2304,,2304,,768,
6322,4,321,640,,6998,,6998,,23040,,2304,,2304,,768,
6323,4,322,640,,6998,,6998,,23328,,2304,,2304,,768,
6324,4,323,660,,6998,,6998,,23328,,2333,,2333,,768,
6325,4,324,660,,6998,,6998,,23328,,2333,,2333,,778,
6326,4,325,660,,7085,,7085,,23328,,2333,,2333,,778,
6327,4,326,660,,7085,,7085,,23616,,2333,,2333,,778,
6328,4,327,660,,7085,,7085,,23616,,2362,,2362,,778,
6329,4,328,660,,7085,,7085,,23616,,2362,,2362,,787,
6330,4,329,660,,7171,,7171,,23616,,2362,,2362,,787,
6331,4,330,660,,7171,,7171,,23904,,2362,,2362,,787,
6332,4,331,660,,7171,,7171,,23904,,2390,,2390,,787,
6333,4,332,660,,7171,,7171,,23904,,2390,,2390,,797,
6334,4,333,660,,7258,,7258,,23904,,2390,,2390,,797,
6335,4,334,680,,7258,,7258,,24192,,2390,,2390,,797,
6336,4,335,680,,7258,,7258,,24192,,2419,,2419,,797,
6337,4,336,680,,7258,,7258,,24192,,2419,,2419,,806,
6338,4,337,680,,7344,,7344,,24192,,2419,,2419,,806,
6339,4,338,680,,7344,,7344,,24480,,2419,,2419,,806,
6340,4,339,680,,7344,,7344,,24480,,2448,,2448,,806,
6341,4,340,680,,7344,,7344,,24480,,2448,,2448,,816,
6342,4,341,680,,7430,,7430,,24480,,2448,,2448,,816,
6343,4,342,680,,7430,,7430,,24768,,2448,,2448,,816,
6344,4,343,680,,7430,,7430,,24768,,2477,,2477,,816,
6345,4,344,680,,7430,,7430,,24768,,2477,,2477,,826,
6346,4,345,700,,7517,,7517,,24768,,2477,,2477,,826,
6347,4,346,700,,7517,,7517,,25056,,2477,,2477,,826,
6348,4,347,700,,7517,,7517,,25056,,2506,,2506,,826,
6349,4,348,700,,7517,,7517,,25056,,2506,,2506,,835,
6350,4,349,700,,7603,,7603,,25056,,2506,,2506,,835,
6351,4,350,700,,7603,,7603,,25344,,2506,,2506,,835,
6352,4,351,700,,7603,,7603,,25344,,2534,,2534,,835,
6353,4,352,700,,7603,,7603,,25344,,2534,,2534,,845,
6354,4,353,700,,7690,,7690,,25344,,2534,,2534,,845,
6355,4,354,700,,7690,,7690,,25632,,2534,,2534,,845,
6356,4,355,700,,7690,,7690,,25632,,2563,,2563,,845,
6357,4,356,720,,7690,,7690,,25632,,2563,,2563,,854,
6358,4,357,720,,7776,,7776,,25632,,2563,,2563,,854,
6359,4,358,720,,7776,,7776,,25920,,2563,,2563,,854,
6360,4,359,720,,7776,,7776,,25920,,2592,,2592,,854,
6361,4,360,720,,8262,,8262,,27540,,2754,,2754,,918,
6362,4,361,720,,8354,,8354,,27540,,2754,,2754,,918,
6363,4,362,720,,8354,,8354,,27846,,2754,,2754,,918,
6364,4,363,720,,8354,,8354,,27846,,2785,,2785,,918,
6365,4,364,720,,8354,,8354,,27846,,2785,,2785,,928,
6366,4,365,720,,8446,,8446,,27846,,2785,,2785,,928,
6367,4,366,720,,8446,,8446,,28152,,2785,,2785,,928,
6368,4,367,740,,8446,,8446,,28152,,2815,,2815,,928,
6369,4,368,740,,8446,,8446,,28152,,2815,,2815,,938,
6370,4,369,740,,8537,,8537,,28152,,2815,,2815,,938,
6371,4,370,740,,8537,,8537,,28458,,2815,,2815,,938,
6372,4,371,740,,8537,,8537,,28458,,2846,,2846,,938,
6373,4,372,740,,8537,,8537,,28458,,2846,,2846,,949,
6374,4,373,740,,8629,,8629,,28458,,2846,,2846,,949,
6375,4,374,740,,8629,,8629,,28764,,2846,,2846,,949,
6376,4,375,740,,8629,,8629,,28764,,2876,,2876,,949,
6377,4,376,740,,8629,,8629,,28764,,2876,,2876,,959,
6378,4,377,740,,8721,,8721,,28764,,2876,,2876,,959,
6379,4,378,760,,8721,,8721,,29070,,2876,,2876,,959,
6380,4,379,760,,8721,,8721,,29070,,2907,,2907,,959,
6381,4,380,760,,8721,,8721,,29070,,2907,,2907,,969,
6382,4,381,760,,8813,,8813,,29070,,2907,,2907,,969,
6383,4,382,760,,8813,,8813,,29376,,2907,,2907,,969,
6384,4,383,760,,8813,,8813,,29376,,2938,,2938,,969,
6385,4,384,760,,8813,,8813,,29376,,2938,,2938,,979,
6386,4,385,760,,8905,,8905,,29376,,2938,,2938,,979,
6387,4,386,760,,8905,,8905,,29682,,2938,,2938,,979,
6388,4,387,760,,8905,,8905,,29682,,2968,,2968,,979,
6389,4,388,760,,8905,,8905,,29682,,2968,,2968,,989,
6390,4,389,780,,8996,,8996,,29682,,2968,,2968,,989,
6391,4,390,780,,8996,,8996,,29988,,2968,,2968,,989,
6392,4,391,780,,8996,,8996,,29988,,2999,,2999,,989,
6393,4,392,780,,8996,,8996,,29988,,2999,,2999,,1000,
6394,4,393,780,,9088,,9088,,29988,,2999,,2999,,1000,
6395,4,394,780,,9088,,9088,,30294,,2999,,2999,,1000,
6396,4,395,780,,9088,,9088,,30294,,3029,,3029,,1000,
6397,4,396,780,,9088,,9088,,30294,,3029,,3029,,1010,
6398,4,397,780,,9180,,9180,,30294,,3029,,3029,,1010,
6399,4,398,780,,9180,,9180,,30600,,3029,,3029,,1010,
6400,4,399,780,,9180,,9180,,30600,,3060,,3060,,1010,
6401,4,400,800,,9180,,9180,,30600,,3060,,3060,,1020,
6402,4,401,800,,9272,,9272,,30600,,3060,,3060,,1020,
6403,4,402,800,,9272,,9272,,30906,,3060,,3060,,1020,
6404,4,403,800,,9272,,9272,,30906,,3091,,3091,,1020,
6405,4,404,800,,9272,,9272,,30906,,3091,,3091,,1030,
6406,4,405,800,,9364,,9364,,30906,,3091,,3091,,1030,
6407,4,406,800,,9364,,9364,,31212,,3091,,3091,,1030,
6408,4,407,800,,9364,,9364,,31212,,3121,,3121,,1030,
6409,4,408,800,,9364,,9364,,31212,,3121,,3121,,1040,
6410,4,409,800,,9455,,9455,,31212,,3121,,3121,,1040,
6411,4,410,800,,9455,,9455,,31518,,3121,,3121,,1040,
6412,4,411,820,,9455,,9455,,31518,,3152,,3152,,1040,
6413,4,412,820,,9455,,9455,,31518,,3152,,3152,,1051,
6414,4,413,820,,9547,,9547,,31518,,3152,,3152,,1051,
6415,4,414,820,,9547,,9547,,31824,,3152,,3152,,1051,
6416,4,415,820,,9547,,9547,,31824,,3182,,3182,,1051,
6417,4,416,820,,9547,,9547,,31824,,3182,,3182,,1061,
6418,4,417,820,,9639,,9639,,31824,,3182,,3182,,1061,
6419,4,418,820,,9639,,9639,,32130,,3182,,3182,,1061,
6420,4,419,820,,9639,,9639,,32130,,3213,,3213,,1061,
6421,4,420,820,,10206,,10206,,34020,,3402,,3402,,1134,
6422,4,421,820,,10303,,10303,,34020,,3402,,3402,,1134,
6423,4,422,840,,10303,,10303,,34344,,3402,,3402,,1134,
6424,4,423,840,,10303,,10303,,34344,,3434,,3434,,1134,
6425,4,424,840,,10303,,10303,,34344,,3434,,3434,,1145,
6426,4,425,840,,10400,,10400,,34344,,3434,,3434,,1145,
6427,4,426,840,,10400,,10400,,34668,,3434,,3434,,1145,
6428,4,427,840,,10400,,10400,,34668,,3467,,3467,,1145,
6429,4,428,840,,10400,,10400,,34668,,3467,,3467,,1156,
6430,4,429,840,,10498,,10498,,34668,,3467,,3467,,1156,
6431,4,430,840,,10498,,10498,,34992,,3467,,3467,,1156,
6432,4,431,840,,10498,,10498,,34992,,3499,,3499,,1156,
6433,4,432,840,,10498,,10498,,34992,,3499,,3499,,1166,
6434,4,433,860,,10595,,10595,,34992,,3499,,3499,,1166,
6435,4,434,860,,10595,,10595,,35316,,3499,,3499,,1166,
6436,4,435,860,,10595,,10595,,35316,,3532,,3532,,1166,
6437,4,436,860,,10595,,10595,,35316,,3532,,3532,,1177,
6438,4,437,860,,10692,,10692,,35316,,3532,,3532,,1177,
6439,4,438,860,,10692,,10692,,35640,,3532,,3532,,1177,
6440,4,439,860,,10692,,10692,,35640,,3564,,3564,,1177,
6441,4,440,860,,10692,,10692,,35640,,3564,,3564,,1188,
6442,4,441,860,,10789,,10789,,35640,,3564,,3564,,1188,
6443,4,442,860,,10789,,10789,,35964,,3564,,3564,,1188,
6444,4,443,860,,10789,,10789,,35964,,3596,,3596,,1188,
6445,4,444,880,,10789,,10789,,35964,,3596,,3596,,1199,
6446,4,445,880,,10886,,10886,,35964,,3596,,3596,,1199,
6447,4,446,880,,10886,,10886,,36288,,3596,,3596,,1199,
6448,4,447,880,,10886,,10886,,36288,,3629,,3629,,1199,
6449,4,448,880,,10886,,10886,,36288,,3629,,3629,,1210,
6450,4,449,880,,10984,,10984,,36288,,3629,,3629,,1210,
6451,4,450,880,,10984,,10984,,36612,,3629,,3629,,1210,
6452,4,451,880,,10984,,10984,,36612,,3661,,3661,,1210,
6453,4,452,880,,10984,,10984,,36612,,3661,,3661,,1220,
6454,4,453,880,,11081,,11081,,36612,,3661,,3661,,1220,
6455,4,454,880,,11081,,11081,,36936,,3661,,3661,,1220,
6456,4,455,900,,11081,,11081,,36936,,3694,,3694,,1220,
6457,4,456,900,,11081,,11081,,36936,,3694,,3694,,1231,
6458,4,457,900,,11178,,11178,,36936,,3694,,3694,,1231,
6459,4,458,900,,11178,,11178,,37260,,3694,,3694,,1231,
6460,4,459,900,,11178,,11178,,37260,,3726,,3726,,1231,
6461,4,460,900,,11178,,11178,,37260,,3726,,3726,,1242,
6462,4,461,900,,11275,,11275,,37260,,3726,,3726,,1242,
6463,4,462,900,,11275,,11275,,37584,,3726,,3726,,1242,
6464,4,463,900,,11275,,11275,,37584,,3758,,3758,,1242,
6465,4,464,900,,11275,,11275,,37584,,3758,,3758,,1253,
6466,4,465,900,,11372,,11372,,37584,,3758,,3758,,1253,
6467,4,466,920,,11372,,11372,,37908,,3758,,3758,,1253,
6468,4,467,920,,11372,,11372,,37908,,3791,,3791,,1253,
6469,4,468,920,,11372,,11372,,37908,,3791,,3791,,1264,
6470,4,469,920,,11470,,11470,,37908,,3791,,3791,,1264,
6471,4,470,920,,11470,,11470,,38232,,3791,,3791,,1264,
6472,4,471,920,,11470,,11470,,38232,,3823,,3823,,1264,
6473,4,472,920,,11470,,11470,,38232,,3823,,3823,,1274,
6474,4,473,920,,11567,,11567,,38232,,3823,,3823,,1274,
6475,4,474,920,,11567,,11567,,38556,,3823,,3823,,1274,
6476,4,475,920,,11567,,11567,,38556,,3856,,3856,,1274,
6477,4,476,920,,11567,,11567,,38556,,3856,,3856,,1285,
6478,4,477,940,,11664,,11664,,38556,,3856,,3856,,1285,
6479,4,478,940,,11664,,11664,,38880,,3856,,3856,,1285,
6480,4,479,940,,11664,,11664,,38880,,3888,,3888,,1285,
6481,4,480,940,,12312,,12312,,41040,,4104,,4104,,1368,
6482,4,481,940,,12415,,12415,,41040,,4104,,4104,,1368,
6483,4,482,940,,12415,,12415,,41382,,4104,,4104,,1368,
6484,4,483,940,,12415,,12415,,41382,,4138,,4138,,1368,
6485,4,484,940,,12415,,12415,,41382,,4138,,4138,,1379,
6486,4,485,940,,12517,,12517,,41382,,4138,,4138,,1379,
6487,4,486,940,,12517,,12517,,41724,,4138,,4138,,1379,
6488,4,487,940,,12517,,12517,,41724,,4172,,4172,,1379,
6489,4,488,960,,12517,,12517,,41724,,4172,,4172,,1391,
6490,4,489,960,,12620,,12620,,41724,,4172,,4172,,1391,
6491,4,490,960,,12620,,12620,,42066,,4172,,4172,,1391,
6492,4,491,960,,12620,,12620,,42066,,4207,,4207,,1391,
6493,4,492,960,,12620,,12620,,42066,,4207,,4207,,1402,
6494,4,493,960,,12722,,12722,,42066,,4207,,4207,,1402,
6495,4,494,960,,12722,,12722,,42408,,4207,,4207,,1402,
6496,4,495,960,,12722,,12722,,42408,,4241,,4241,,1402,
6497,4,496,960,,12722,,12722,,42408,,4241,,4241,,1414,
6498,4,497,960,,12825,,12825,,42408,,4241,,4241,,1414,
6499,4,498,960,,12825,,12825,,42750,,4241,,4241,,1414,
6500,4,499,980,,12825,,12825,,42750,,4275,,4275,,1414,
6501,4,500,980,,12825,,12825,,42750,,4275,,4275,,1425,
