变量名,markID,_beizhu1,_beizhu2,_beizhu3,_beizhu4,star,attrType1,attrValue1,attrType2,attrValue2,__version
2825,2351,,,,,5,9,0.48%,,,
2826,2351,,,,,6,9,0.80%,,,
2827,2351,,,,,7,9,1.44%,,,
2828,2351,,,,,8,9,2.08%,,,
2829,2351,,,,,9,9,2.72%,,,
2830,2351,,,,,10,9,3.68%,,,
2831,2351,,,,,11,9,4.64%,,,
2832,2351,,,,,12,9,5.60%,,,
2833,2361,,,,,1,10,0%,,,
2834,2361,,,,,2,10,0%,,,
2835,2361,,,,,3,10,0%,,,
2836,2361,,,,,4,10,0.16%,,,
2837,2361,,,,,5,10,0.48%,,,
2838,2361,,,,,6,10,0.80%,,,
2839,2361,,,,,7,10,1.44%,,,
2840,2361,,,,,8,10,2.08%,,,
2841,2361,,,,,9,10,2.72%,,,
2842,2361,,,,,10,10,3.68%,,,
2843,2361,,,,,11,10,4.64%,,,
2844,2361,,,,,12,10,5.60%,,,
2845,2371,,,,,1,8,0%,,,
2846,2371,,,,,2,8,0%,,,
2847,2371,,,,,3,8,0.10%,,,
2848,2371,,,,,4,8,0.25%,,,
2849,2371,,,,,5,8,0.40%,,,
2850,2371,,,,,6,8,0.70%,,,
2851,2371,,,,,7,8,1%,,,
2852,2371,,,,,8,8,1.30%,,,
2853,2371,,,,,9,8,1.75%,,,
2854,2371,,,,,10,8,2.20%,,,
2855,2371,,,,,11,8,2.65%,,,
2856,2371,,,,,12,8,3.25%,,,
2857,2381,,,,,1,7,0%,,,
2858,2381,,,,,2,7,0%,,,
2859,2381,,,,,3,7,0%,,,
2860,2381,,,,,4,7,0.16%,,,
2861,2381,,,,,5,7,0.48%,,,
2862,2381,,,,,6,7,0.80%,,,
2863,2381,,,,,7,7,1.44%,,,
2864,2381,,,,,8,7,2.08%,,,
2865,2381,,,,,9,7,2.72%,,,
2866,2381,,,,,10,7,3.68%,,,
2867,2381,,,,,11,7,4.64%,,,
2868,2381,,,,,12,7,5.60%,,,
2869,2391,,,,,1,1,0%,,,
2870,2391,,,,,2,1,0%,,,
2871,2391,,,,,3,1,0%,,,
2872,2391,,,,,4,1,0.11%,,,
2873,2391,,,,,5,1,0.34%,,,
2874,2391,,,,,6,1,0.56%,,,
2875,2391,,,,,7,1,1.01%,,,
2876,2391,,,,,8,1,1.46%,,,
2877,2391,,,,,9,1,1.90%,,,
2878,2391,,,,,10,1,2.58%,,,
2879,2391,,,,,11,1,3.25%,,,
2880,2391,,,,,12,1,3.92%,,,
2881,2401,,,,,1,13,0%,,,
2882,2401,,,,,2,13,0%,,,
2883,2401,,,,,3,13,0.10%,,,
2884,2401,,,,,4,13,0.25%,,,
2885,2401,,,,,5,13,0.40%,,,
2886,2401,,,,,6,13,0.70%,,,
2887,2401,,,,,7,13,1%,,,
2888,2401,,,,,8,13,1.30%,,,
2889,2401,,,,,9,13,1.75%,,,
2890,2401,,,,,10,13,2.20%,,,
2891,2401,,,,,11,13,2.65%,,,
2892,2401,,,,,12,13,3.25%,,,
2893,2411,,,,,1,9,0%,,,
2894,2411,,,,,2,9,0%,,,
2895,2411,,,,,3,9,0.10%,,,
2896,2411,,,,,4,9,0.25%,,,
2897,2411,,,,,5,9,0.40%,,,
2898,2411,,,,,6,9,0.70%,,,
2899,2411,,,,,7,9,1%,,,
2900,2411,,,,,8,9,1.30%,,,
2901,2411,,,,,9,9,1.75%,,,
2902,2411,,,,,10,9,2.20%,,,
2903,2411,,,,,11,9,2.65%,,,
2904,2411,,,,,12,9,3.25%,,,
2905,2421,,,,,1,9,0%,,,
2906,2421,,,,,2,9,0%,,,
2907,2421,,,,,3,9,0%,,,
2908,2421,,,,,4,9,0.16%,,,
2909,2421,,,,,5,9,0.48%,,,
2910,2421,,,,,6,9,0.80%,,,
2911,2421,,,,,7,9,1.44%,,,
2912,2421,,,,,8,9,2.08%,,,
2913,2421,,,,,9,9,2.72%,,,
2914,2421,,,,,10,9,3.68%,,,
2915,2421,,,,,11,9,4.64%,,,
2916,2421,,,,,12,9,5.60%,,,
2917,2431,,,,,1,8,0%,,,
2918,2431,,,,,2,8,0%,,,
2919,2431,,,,,3,8,0%,,,
2920,2431,,,,,4,8,0.16%,,,
2921,2431,,,,,5,8,0.48%,,,
2922,2431,,,,,6,8,0.80%,,,
2923,2431,,,,,7,8,1.44%,,,
2924,2431,,,,,8,8,2.08%,,,
2925,2431,,,,,9,8,2.72%,,,
2926,2431,,,,,10,8,3.68%,,,
2927,2431,,,,,11,8,4.64%,,,
2928,2431,,,,,12,8,5.60%,,,
2929,2441,,,,,1,1,0%,,,
2930,2441,,,,,2,1,0%,,,
2931,2441,,,,,3,1,0%,,,
2932,2441,,,,,4,1,0.11%,,,
2933,2441,,,,,5,1,0.34%,,,
2934,2441,,,,,6,1,0.56%,,,
2935,2441,,,,,7,1,1.01%,,,
2936,2441,,,,,8,1,1.46%,,,
2937,2441,,,,,9,1,1.90%,,,
2938,2441,,,,,10,1,2.58%,,,
2939,2441,,,,,11,1,3.25%,,,
2940,2441,,,,,12,1,3.92%,,,
2941,2451,,,,,1,,0%,,,
2942,2451,,,,,2,,0%,,,
2943,2451,,,,,3,,0%,,,
2944,2451,,,,,4,,0%,,,
2945,2451,,,,,5,,0%,,,
2946,2451,,,,,6,,0%,,,
2947,2451,,,,,7,,0%,,,
2948,2451,,,,,8,,0%,,,
2949,2451,,,,,9,,0%,,,
2950,2451,,,,,10,,0%,,,
2951,2451,,,,,11,,0%,,,
2952,2451,,,,,12,,0%,,,
2953,2461,,,,,1,10,0%,,,
2954,2461,,,,,2,10,0%,,,
2955,2461,,,,,3,10,0%,,,
2956,2461,,,,,4,10,0.16%,,,
2957,2461,,,,,5,10,0.48%,,,
2958,2461,,,,,6,10,0.80%,,,
2959,2461,,,,,7,10,1.44%,,,
2960,2461,,,,,8,10,2.08%,,,
2961,2461,,,,,9,10,2.72%,,,
2962,2461,,,,,10,10,3.68%,,,
2963,2461,,,,,11,10,4.64%,,,
2964,2461,,,,,12,10,5.60%,,,
2965,2471,,,,,1,8,0%,,,
2966,2471,,,,,2,8,0%,,,
2967,2471,,,,,3,8,0.10%,,,
2968,2471,,,,,4,8,0.25%,,,
2969,2471,,,,,5,8,0.40%,,,
2970,2471,,,,,6,8,0.70%,,,
2971,2471,,,,,7,8,1%,,,
2972,2471,,,,,8,8,1.30%,,,
2973,2471,,,,,9,8,1.75%,,,
2974,2471,,,,,10,8,2.20%,,,
2975,2471,,,,,11,8,2.65%,,,
2976,2471,,,,,12,8,3.25%,,,
2977,2481,,,,,1,7,0%,,,
2978,2481,,,,,2,7,0.08%,,,
2979,2481,,,,,3,7,0.16%,,,
2980,2481,,,,,4,7,0.24%,,,
2981,2481,,,,,5,7,0.40%,,,
2982,2481,,,,,6,7,0.56%,,,
2983,2481,,,,,7,7,0.80%,,,
2984,2481,,,,,8,7,1.04%,,,
2985,2481,,,,,9,7,1.36%,,,
2986,2481,,,,,10,7,1.68%,,,
2987,2481,,,,,11,7,2%,,,
2988,2481,,,,,12,7,2.40%,,,
2989,2491,,,,,1,1,0%,,,
2990,2491,,,,,2,1,0%,,,
2991,2491,,,,,3,1,0.07%,,,
2992,2491,,,,,4,1,0.18%,,,
2993,2491,,,,,5,1,0.28%,,,
2994,2491,,,,,6,1,0.49%,,,
2995,2491,,,,,7,1,0.70%,,,
2996,2491,,,,,8,1,0.91%,,,
2997,2491,,,,,9,1,1.23%,,,
2998,2491,,,,,10,1,1.54%,,,
2999,2491,,,,,11,1,1.86%,,,
3000,2491,,,,,12,1,2.28%,,,
3001,2501,,,,,1,,0%,,,
3002,2501,,,,,2,,0%,,,
3003,2501,,,,,3,,0%,,,
3004,2501,,,,,4,,0%,,,
3005,2501,,,,,5,,0%,,,
3006,2501,,,,,6,,0%,,,
3007,2501,,,,,7,,0%,,,
3008,2501,,,,,8,,0%,,,
3009,2501,,,,,9,,0%,,,
3010,2501,,,,,10,,0%,,,
3011,2501,,,,,11,,0%,,,
3012,2501,,,,,12,,0%,,,
3013,2511,,,,,1,,0%,,,
3014,2511,,,,,2,,0%,,,
3015,2511,,,,,3,,0%,,,
3016,2511,,,,,4,,0%,,,
3017,2511,,,,,5,,0%,,,
3018,2511,,,,,6,,0%,,,
3019,2511,,,,,7,,0%,,,
3020,2511,,,,,8,,0%,,,
3021,2511,,,,,9,,0%,,,
3022,2511,,,,,10,,0%,,,
3023,2511,,,,,11,,0%,,,
3024,2511,,,,,12,,0%,,,
3025,2521,,,,,1,,0%,,,
3026,2521,,,,,2,,0%,,,
3027,2521,,,,,3,,0%,,,
3028,2521,,,,,4,,0%,,,
3029,2521,,,,,5,,0%,,,
3030,2521,,,,,6,,0%,,,
3031,2521,,,,,7,,0%,,,
3032,2521,,,,,8,,0%,,,
3033,2521,,,,,9,,0%,,,
3034,2521,,,,,10,,0%,,,
3035,2521,,,,,11,,0%,,,
3036,2521,,,,,12,,0%,,,
3037,2531,,,,,1,,0%,,,
3038,2531,,,,,2,,0%,,,
3039,2531,,,,,3,,0%,,,
3040,2531,,,,,4,,0%,,,
3041,2531,,,,,5,,0%,,,
3042,2531,,,,,6,,0%,,,
3043,2531,,,,,7,,0%,,,
3044,2531,,,,,8,,0%,,,
3045,2531,,,,,9,,0%,,,
3046,2531,,,,,10,,0%,,,
3047,2531,,,,,11,,0%,,,
3048,2531,,,,,12,,0%,,,
3049,2541,,,,,1,,0%,,,
3050,2541,,,,,2,,0%,,,
3051,2541,,,,,3,,0%,,,
3052,2541,,,,,4,,0%,,,
3053,2541,,,,,5,,0%,,,
3054,2541,,,,,6,,0%,,,
3055,2541,,,,,7,,0%,,,
3056,2541,,,,,8,,0%,,,
3057,2541,,,,,9,,0%,,,
3058,2541,,,,,10,,0%,,,
3059,2541,,,,,11,,0%,,,
3060,2541,,,,,12,,0%,,,
3061,2551,,,,,1,,0%,,,
3062,2551,,,,,2,,0%,,,
3063,2551,,,,,3,,0%,,,
3064,2551,,,,,4,,0%,,,
3065,2551,,,,,5,,0%,,,
3066,2551,,,,,6,,0%,,,
3067,2551,,,,,7,,0%,,,
3068,2551,,,,,8,,0%,,,
3069,2551,,,,,9,,0%,,,
3070,2551,,,,,10,,0%,,,
3071,2551,,,,,11,,0%,,,
3072,2551,,,,,12,,0%,,,
3073,2561,,,,,1,,0%,,,
3074,2561,,,,,2,,0%,,,
3075,2561,,,,,3,,0%,,,
3076,2561,,,,,4,,0%,,,
3077,2561,,,,,5,,0%,,,
3078,2561,,,,,6,,0%,,,
3079,2561,,,,,7,,0%,,,
3080,2561,,,,,8,,0%,,,
3081,2561,,,,,9,,0%,,,
3082,2561,,,,,10,,0%,,,
3083,2561,,,,,11,,0%,,,
3084,2561,,,,,12,,0%,,,
3085,2571,,,,,1,,0%,,,
3086,2571,,,,,2,,0%,,,
3087,2571,,,,,3,,0%,,,
3088,2571,,,,,4,,0%,,,
3089,2571,,,,,5,,0%,,,
3090,2571,,,,,6,,0%,,,
3091,2571,,,,,7,,0%,,,
3092,2571,,,,,8,,0%,,,
3093,2571,,,,,9,,0%,,,
3094,2571,,,,,10,,0%,,,
3095,2571,,,,,11,,0%,,,
3096,2571,,,,,12,,0%,,,
3097,2581,,,,,1,,0%,,,
3098,2581,,,,,2,,0%,,,
3099,2581,,,,,3,,0%,,,
3100,2581,,,,,4,,0%,,,
3101,2581,,,,,5,,0%,,,
3102,2581,,,,,6,,0%,,,
3103,2581,,,,,7,,0%,,,
3104,2581,,,,,8,,0%,,,
3105,2581,,,,,9,,0%,,,
3106,2581,,,,,10,,0%,,,
3107,2581,,,,,11,,0%,,,
3108,2581,,,,,12,,0%,,,
3109,2591,,,,,1,9,0%,,,
3110,2591,,,,,2,9,0.08%,,,
3111,2591,,,,,3,9,0.16%,,,
3112,2591,,,,,4,9,0.24%,,,
3113,2591,,,,,5,9,0.40%,,,
3114,2591,,,,,6,9,0.56%,,,
3115,2591,,,,,7,9,0.80%,,,
3116,2591,,,,,8,9,1.04%,,,
3117,2591,,,,,9,9,1.36%,,,
3118,2591,,,,,10,9,1.68%,,,
3119,2591,,,,,11,9,2%,,,
3120,2591,,,,,12,9,2.40%,,,
3121,2601,,,,,1,,0%,,,
3122,2601,,,,,2,,0%,,,
3123,2601,,,,,3,,0%,,,
3124,2601,,,,,4,,0%,,,
3125,2601,,,,,5,,0%,,,
3126,2601,,,,,6,,0%,,,
3127,2601,,,,,7,,0%,,,
3128,2601,,,,,8,,0%,,,
3129,2601,,,,,9,,0%,,,
3130,2601,,,,,10,,0%,,,
3131,2601,,,,,11,,0%,,,
3132,2601,,,,,12,,0%,,,
3133,2611,,,,,1,9,0%,,,
3134,2611,,,,,2,9,0.08%,,,
3135,2611,,,,,3,9,0.16%,,,
3136,2611,,,,,4,9,0.24%,,,
3137,2611,,,,,5,9,0.40%,,,
3138,2611,,,,,6,9,0.56%,,,
3139,2611,,,,,7,9,0.80%,,,
3140,2611,,,,,8,9,1.04%,,,
3141,2611,,,,,9,9,1.36%,,,
3142,2611,,,,,10,9,1.68%,,,
3143,2611,,,,,11,9,2%,,,
3144,2611,,,,,12,9,2.40%,,,
3145,2621,,,,,1,,0%,,,
3146,2621,,,,,2,,0%,,,
3147,2621,,,,,3,,0%,,,
3148,2621,,,,,4,,0%,,,
3149,2621,,,,,5,,0%,,,
3150,2621,,,,,6,,0%,,,
3151,2621,,,,,7,,0%,,,
3152,2621,,,,,8,,0%,,,
3153,2621,,,,,9,,0%,,,
3154,2621,,,,,10,,0%,,,
3155,2621,,,,,11,,0%,,,
3156,2621,,,,,12,,0%,,,
3157,2631,,,,,1,9,0%,,,
3158,2631,,,,,2,9,0.08%,,,
3159,2631,,,,,3,9,0.16%,,,
3160,2631,,,,,4,9,0.24%,,,
3161,2631,,,,,5,9,0.40%,,,
3162,2631,,,,,6,9,0.56%,,,
3163,2631,,,,,7,9,0.80%,,,
3164,2631,,,,,8,9,1.04%,,,
3165,2631,,,,,9,9,1.36%,,,
3166,2631,,,,,10,9,1.68%,,,
3167,2631,,,,,11,9,2%,,,
3168,2631,,,,,12,9,2.40%,,,
3169,2641,,,,,1,,0%,,,
3170,2641,,,,,2,,0%,,,
3171,2641,,,,,3,,0%,,,
3172,2641,,,,,4,,0%,,,
3173,2641,,,,,5,,0%,,,
3174,2641,,,,,6,,0%,,,
3175,2641,,,,,7,,0%,,,
3176,2641,,,,,8,,0%,,,
3177,2641,,,,,9,,0%,,,
3178,2641,,,,,10,,0%,,,
3179,2641,,,,,11,,0%,,,
3180,2641,,,,,12,,0%,,,
3181,2651,,,,,1,,0%,,,
3182,2651,,,,,2,,0%,,,
3183,2651,,,,,3,,0%,,,
3184,2651,,,,,4,,0%,,,
3185,2651,,,,,5,,0%,,,
3186,2651,,,,,6,,0%,,,
3187,2651,,,,,7,,0%,,,
3188,2651,,,,,8,,0%,,,
3189,2651,,,,,9,,0%,,,
3190,2651,,,,,10,,0%,,,
3191,2651,,,,,11,,0%,,,
3192,2651,,,,,12,,0%,,,
3193,2661,,,,,1,,0%,,,
3194,2661,,,,,2,,0%,,,
3195,2661,,,,,3,,0%,,,
3196,2661,,,,,4,,0%,,,
3197,2661,,,,,5,,0%,,,
3198,2661,,,,,6,,0%,,,
3199,2661,,,,,7,,0%,,,
3200,2661,,,,,8,,0%,,,
3201,2661,,,,,9,,0%,,,
3202,2661,,,,,10,,0%,,,
3203,2661,,,,,11,,0%,,,
3204,2661,,,,,12,,0%,,,
3205,2671,,,,,1,,0%,,,
3206,2671,,,,,2,,0%,,,
3207,2671,,,,,3,,0%,,,
3208,2671,,,,,4,,0%,,,
3209,2671,,,,,5,,0%,,,
3210,2671,,,,,6,,0%,,,
3211,2671,,,,,7,,0%,,,
3212,2671,,,,,8,,0%,,,
3213,2671,,,,,9,,0%,,,
3214,2671,,,,,10,,0%,,,
3215,2671,,,,,11,,0%,,,
3216,2671,,,,,12,,0%,,,
3217,2681,,,,,1,1,0%,,,
3218,2681,,,,,2,1,0.06%,,,
3219,2681,,,,,3,1,0.11%,,,
3220,2681,,,,,4,1,0.17%,,,
3221,2681,,,,,5,1,0.28%,,,
3222,2681,,,,,6,1,0.39%,,,
3223,2681,,,,,7,1,0.56%,,,
3224,2681,,,,,8,1,0.73%,,,
3225,2681,,,,,9,1,0.95%,,,
3226,2681,,,,,10,1,1.18%,,,
3227,2681,,,,,11,1,1.40%,,,
3228,2681,,,,,12,1,1.68%,,,
3229,2691,,,,,1,,0%,,,
3230,2691,,,,,2,,0%,,,
3231,2691,,,,,3,,0%,,,
3232,2691,,,,,4,,0%,,,
3233,2691,,,,,5,,0%,,,
3234,2691,,,,,6,,0%,,,
3235,2691,,,,,7,,0%,,,
3236,2691,,,,,8,,0%,,,
3237,2691,,,,,9,,0%,,,
3238,2691,,,,,10,,0%,,,
3239,2691,,,,,11,,0%,,,
3240,2691,,,,,12,,0%,,,
3241,2701,,,,,1,,0%,,,
3242,2701,,,,,2,,0%,,,
3243,2701,,,,,3,,0%,,,
3244,2701,,,,,4,,0%,,,
3245,2701,,,,,5,,0%,,,
3246,2701,,,,,6,,0%,,,
3247,2701,,,,,7,,0%,,,
3248,2701,,,,,8,,0%,,,
3249,2701,,,,,9,,0%,,,
3250,2701,,,,,10,,0%,,,
3251,2701,,,,,11,,0%,,,
3252,2701,,,,,12,,0%,,,
3253,2711,,,,,1,,0%,,,
3254,2711,,,,,2,,0%,,,
3255,2711,,,,,3,,0%,,,
3256,2711,,,,,4,,0%,,,
3257,2711,,,,,5,,0%,,,
3258,2711,,,,,6,,0%,,,
3259,2711,,,,,7,,0%,,,
3260,2711,,,,,8,,0%,,,
3261,2711,,,,,9,,0%,,,
3262,2711,,,,,10,,0%,,,
3263,2711,,,,,11,,0%,,,
3264,2711,,,,,12,,0%,,,
3265,2721,,,,,1,1,0%,,,
3266,2721,,,,,2,1,0%,,,
3267,2721,,,,,3,1,0.07%,,,
3268,2721,,,,,4,1,0.18%,,,
3269,2721,,,,,5,1,0.28%,,,
3270,2721,,,,,6,1,0.49%,,,
3271,2721,,,,,7,1,0.70%,,,
3272,2721,,,,,8,1,0.91%,,,
3273,2721,,,,,9,1,1.23%,,,
3274,2721,,,,,10,1,1.54%,,,
3275,2721,,,,,11,1,1.86%,,,
3276,2721,,,,,12,1,2.28%,,,
3277,2731,,,,,1,,0%,,,
3278,2731,,,,,2,,0%,,,
3279,2731,,,,,3,,0%,,,
3280,2731,,,,,4,,0%,,,
3281,2731,,,,,5,,0%,,,
3282,2731,,,,,6,,0%,,,
3283,2731,,,,,7,,0%,,,
3284,2731,,,,,8,,0%,,,
3285,2731,,,,,9,,0%,,,
3286,2731,,,,,10,,0%,,,
3287,2731,,,,,11,,0%,,,
3288,2731,,,,,12,,0%,,,
3289,2741,,,,,1,,0%,,,
3290,2741,,,,,2,,0%,,,
3291,2741,,,,,3,,0%,,,
3292,2741,,,,,4,,0%,,,
3293,2741,,,,,5,,0%,,,
3294,2741,,,,,6,,0%,,,
3295,2741,,,,,7,,0%,,,
3296,2741,,,,,8,,0%,,,
3297,2741,,,,,9,,0%,,,
3298,2741,,,,,10,,0%,,,
3299,2741,,,,,11,,0%,,,
3300,2741,,,,,12,,0%,,,
3301,2751,,,,,1,,0%,,,
3302,2751,,,,,2,,0%,,,
3303,2751,,,,,3,,0%,,,
3304,2751,,,,,4,,0%,,,
3305,2751,,,,,5,,0%,,,
3306,2751,,,,,6,,0%,,,
3307,2751,,,,,7,,0%,,,
3308,2751,,,,,8,,0%,,,
3309,2751,,,,,9,,0%,,,
3310,2751,,,,,10,,0%,,,
3311,2751,,,,,11,,0%,,,
3312,2751,,,,,12,,0%,,,
3313,2761,,,,,1,,0%,,,
3314,2761,,,,,2,,0%,,,
3315,2761,,,,,3,,0%,,,
3316,2761,,,,,4,,0%,,,
3317,2761,,,,,5,,0%,,,
3318,2761,,,,,6,,0%,,,
3319,2761,,,,,7,,0%,,,
3320,2761,,,,,8,,0%,,,
3321,2761,,,,,9,,0%,,,
3322,2761,,,,,10,,0%,,,
3323,2761,,,,,11,,0%,,,
3324,2761,,,,,12,,0%,,,
3325,2771,,,,,1,,0%,,,
3326,2771,,,,,2,,0%,,,
3327,2771,,,,,3,,0%,,,
3328,2771,,,,,4,,0%,,,
3329,2771,,,,,5,,0%,,,
3330,2771,,,,,6,,0%,,,
3331,2771,,,,,7,,0%,,,
3332,2771,,,,,8,,0%,,,
3333,2771,,,,,9,,0%,,,
3334,2771,,,,,10,,0%,,,
3335,2771,,,,,11,,0%,,,
3336,2771,,,,,12,,0%,,,
3337,2781,,,,,1,,0%,,,
3338,2781,,,,,2,,0%,,,
3339,2781,,,,,3,,0%,,,
3340,2781,,,,,4,,0%,,,
3341,2781,,,,,5,,0%,,,
3342,2781,,,,,6,,0%,,,
3343,2781,,,,,7,,0%,,,
3344,2781,,,,,8,,0%,,,
3345,2781,,,,,9,,0%,,,
3346,2781,,,,,10,,0%,,,
3347,2781,,,,,11,,0%,,,
3348,2781,,,,,12,,0%,,,
3349,2791,,,,,1,,0%,,,
3350,2791,,,,,2,,0%,,,
3351,2791,,,,,3,,0%,,,
3352,2791,,,,,4,,0%,,,
3353,2791,,,,,5,,0%,,,
3354,2791,,,,,6,,0%,,,
3355,2791,,,,,7,,0%,,,
3356,2791,,,,,8,,0%,,,
3357,2791,,,,,9,,0%,,,
3358,2791,,,,,10,,0%,,,
3359,2791,,,,,11,,0%,,,
3360,2791,,,,,12,,0%,,,
3361,2801,,,,,1,7,0%,,,
3362,2801,,,,,2,7,0%,,,
3363,2801,,,,,3,7,0.10%,,,
3364,2801,,,,,4,7,0.25%,,,
3365,2801,,,,,5,7,0.40%,,,
3366,2801,,,,,6,7,0.70%,,,
3367,2801,,,,,7,7,1%,,,
3368,2801,,,,,8,7,1.30%,,,
3369,2801,,,,,9,7,1.75%,,,
3370,2801,,,,,10,7,2.20%,,,
3371,2801,,,,,11,7,2.65%,,,
3372,2801,,,,,12,7,3.25%,,,
3373,2811,,,,,1,,0%,,,
3374,2811,,,,,2,,0%,,,
3375,2811,,,,,3,,0%,,,
3376,2811,,,,,4,,0%,,,
3377,2811,,,,,5,,0%,,,
3378,2811,,,,,6,,0%,,,
3379,2811,,,,,7,,0%,,,
3380,2811,,,,,8,,0%,,,
3381,2811,,,,,9,,0%,,,
3382,2811,,,,,10,,0%,,,
3383,2811,,,,,11,,0%,,,
3384,2811,,,,,12,,0%,,,
3385,2821,,,,,1,1,0%,,,
3386,2821,,,,,2,1,0%,,,
3387,2821,,,,,3,1,0.07%,,,
3388,2821,,,,,4,1,0.18%,,,
3389,2821,,,,,5,1,0.28%,,,
3390,2821,,,,,6,1,0.49%,,,
3391,2821,,,,,7,1,0.70%,,,
3392,2821,,,,,8,1,0.91%,,,
3393,2821,,,,,9,1,1.23%,,,
3394,2821,,,,,10,1,1.54%,,,
3395,2821,,,,,11,1,1.86%,,,
3396,2821,,,,,12,1,2.28%,,,
3397,2831,,,,,1,10,0%,,,
3398,2831,,,,,2,10,0.08%,,,
3399,2831,,,,,3,10,0.16%,,,
3400,2831,,,,,4,10,0.24%,,,
3401,2831,,,,,5,10,0.40%,,,
3402,2831,,,,,6,10,0.56%,,,
3403,2831,,,,,7,10,0.80%,,,
3404,2831,,,,,8,10,1.04%,,,
3405,2831,,,,,9,10,1.36%,,,
3406,2831,,,,,10,10,1.68%,,,
3407,2831,,,,,11,10,2%,,,
3408,2831,,,,,12,10,2.40%,,,
3409,2841,,,,,1,10,0%,,,
3410,2841,,,,,2,10,0.08%,,,
3411,2841,,,,,3,10,0.16%,,,
3412,2841,,,,,4,10,0.24%,,,
3413,2841,,,,,5,10,0.40%,,,
3414,2841,,,,,6,10,0.56%,,,
3415,2841,,,,,7,10,0.80%,,,
3416,2841,,,,,8,10,1.04%,,,
3417,2841,,,,,9,10,1.36%,,,
3418,2841,,,,,10,10,1.68%,,,
3419,2841,,,,,11,10,2%,,,
3420,2841,,,,,12,10,2.40%,,,
3421,2851,,,,,1,,0%,,,
3422,2851,,,,,2,,0%,,,
3423,2851,,,,,3,,0%,,,
3424,2851,,,,,4,,0%,,,
3425,2851,,,,,5,,0%,,,
3426,2851,,,,,6,,0%,,,
3427,2851,,,,,7,,0%,,,
3428,2851,,,,,8,,0%,,,
3429,2851,,,,,9,,0%,,,
3430,2851,,,,,10,,0%,,,
3431,2851,,,,,11,,0%,,,
3432,2851,,,,,12,,0%,,,
3433,2861,,,,,1,,0%,,,
3434,2861,,,,,2,,0%,,,
3435,2861,,,,,3,,0%,,,
3436,2861,,,,,4,,0%,,,
3437,2861,,,,,5,,0%,,,
3438,2861,,,,,6,,0%,,,
3439,2861,,,,,7,,0%,,,
3440,2861,,,,,8,,0%,,,
3441,2861,,,,,9,,0%,,,
3442,2861,,,,,10,,0%,,,
3443,2861,,,,,11,,0%,,,
3444,2861,,,,,12,,0%,,,
3445,2871,,,,,1,1,0%,,,
3446,2871,,,,,2,1,0.06%,,,
3447,2871,,,,,3,1,0.11%,,,
3448,2871,,,,,4,1,0.17%,,,
3449,2871,,,,,5,1,0.28%,,,
3450,2871,,,,,6,1,0.39%,,,
3451,2871,,,,,7,1,0.56%,,,
3452,2871,,,,,8,1,0.73%,,,
3453,2871,,,,,9,1,0.95%,,,
3454,2871,,,,,10,1,1.18%,,,
3455,2871,,,,,11,1,1.40%,,,
3456,2871,,,,,12,1,1.68%,,,
3457,2881,,,,,1,,0%,,,
3458,2881,,,,,2,,0%,,,
3459,2881,,,,,3,,0%,,,
3460,2881,,,,,4,,0%,,,
3461,2881,,,,,5,,0%,,,
3462,2881,,,,,6,,0%,,,
3463,2881,,,,,7,,0%,,,
3464,2881,,,,,8,,0%,,,
3465,2881,,,,,9,,0%,,,
3466,2881,,,,,10,,0%,,,
3467,2881,,,,,11,,0%,,,
3468,2881,,,,,12,,0%,,,
3469,2891,,,,,1,13,0%,,,
3470,2891,,,,,2,13,0.08%,,,
3471,2891,,,,,3,13,0.16%,,,
3472,2891,,,,,4,13,0.24%,,,
3473,2891,,,,,5,13,0.40%,,,
3474,2891,,,,,6,13,0.56%,,,
3475,2891,,,,,7,13,0.80%,,,
3476,2891,,,,,8,13,1.04%,,,
3477,2891,,,,,9,13,1.36%,,,
3478,2891,,,,,10,13,1.68%,,,
3479,2891,,,,,11,13,2%,,,
3480,2891,,,,,12,13,2.40%,,,
3481,2901,,,,,1,,0%,,,
3482,2901,,,,,2,,0%,,,
3483,2901,,,,,3,,0%,,,
3484,2901,,,,,4,,0%,,,
3485,2901,,,,,5,,0%,,,
3486,2901,,,,,6,,0%,,,
3487,2901,,,,,7,,0%,,,
3488,2901,,,,,8,,0%,,,
3489,2901,,,,,9,,0%,,,
3490,2901,,,,,10,,0%,,,
3491,2901,,,,,11,,0%,,,
3492,2901,,,,,12,,0%,,,
3493,2911,,,,,1,,0%,,,
3494,2911,,,,,2,,0%,,,
3495,2911,,,,,3,,0%,,,
3496,2911,,,,,4,,0%,,,
3497,2911,,,,,5,,0%,,,
3498,2911,,,,,6,,0%,,,
3499,2911,,,,,7,,0%,,,
3500,2911,,,,,8,,0%,,,
3501,2911,,,,,9,,0%,,,
3502,2911,,,,,10,,0%,,,
3503,2911,,,,,11,,0%,,,
3504,2911,,,,,12,,0%,,,
3505,2921,,,,,1,1,0%,,,
3506,2921,,,,,2,1,0.06%,,,
3507,2921,,,,,3,1,0.11%,,,
3508,2921,,,,,4,1,0.17%,,,
3509,2921,,,,,5,1,0.28%,,,
3510,2921,,,,,6,1,0.39%,,,
3511,2921,,,,,7,1,0.56%,,,
3512,2921,,,,,8,1,0.73%,,,
3513,2921,,,,,9,1,0.95%,,,
3514,2921,,,,,10,1,1.18%,,,
3515,2921,,,,,11,1,1.40%,,,
