变量名,scene_id,_name,round,monsters,bossMark,showInfo,posAdjust,bossLifeCount,rebornSeq,hpC,speedC,damageC,specialDamageC,defenceC,specialDefenceC,bkCsv,storys,winStories,failStories,storyNames,weatherTypeId,monsters3,defenceC2,specialDefenceC2,specialDamageC2,speedC2,bossMark2,damageC2,monsters2,multiTeamNum,hpC2,damageC3,defenceC3,hpC3,specialDamageC3,specialDefenceC3,speedC3
188,10806,,2,<50131;50451;50131;50592;50592;50592>,,,,,,0.7,0.5,,,,,csv.stage.sg2,,,,,,,,,,,,,,,,,,,,,
189,10806,,3,<0;60721;0;60593;181423;60593>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.sg2,,,,,,,,,,,,,,,,,,,,,
190,10807,,1,<50002;50002;50002;50591;0;50591>,,,,,,0.7,0.5,,,,,csv.stage.sg,,,,,,,,,,,,,,,,,,,,,
191,10807,,2,<0;0;0;53291;0;53291>,,,,,,0.7,0.5,,,,,csv.stage.sg,,,,,,,,,,,,,,,,,,,,,
192,10807,,3,<61422;0;60002;61422;73413;60002>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.sg,,,,,,,,,,,,,,,,,,,,,
193,10808,,1,<0;51292;0;51292;0;51292>,,,,,,0.7,0.5,,,,,csv.stage.ty,,,,,,,,,,,,,,,,,,,,,
194,10808,,2,<0;53291;0;53291;50332;53291>,,,,,,0.7,0.5,,,,,csv.stage.ty,,,,,,,,,,,,,,,,,,,,,
195,10808,,3,<0;0;0;0;181303;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.ty,,,,,,,,,,,,,,,,,,,,,
196,10809,,1,<0;50012;0;50602;0;50332>,,,,,,0.7,0.5,,,,,csv.stage.green,,,,,,,,,,,,,,,,,,,,,
197,10809,,2,<50391;0;50101;50391;50892;50101>,,,,,,0.7,0.5,,,,,csv.stage.green,,,,,,,,,,,,,,,,,,,,,
198,10809,,3,<62631;62611;62591;0;72963;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.green,,,,,,,,,,,,,,,,,,,,,
199,10810,,1,<50691;50062;0;50592;50592;50592>,,,,,,0.7,0.5,,,,,csv.stage.zl,,,,,,,,,,,,,,,,,,,,,
200,10810,,2,<50471;51171;50471;50132;50132;50132>,,,,,,0.7,0.5,,,,,csv.stage.zl,,,,,,,,,,,,,,,,,,,,,
201,10810,,3,<0;0;0;0;181901;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.zl,,,,,,,,,,,,,,,,,,,,,
202,10901,,1,<50071;50071;50071;50451;0;50451>,,,,,,0.7,0.5,,,,,csv.stage.beach,,,,,,,,,,,,,,,,,,,,,
203,10901,,2,<50481;50481;50481;53301;50051;53301>,,,,,,0.7,0.5,,,,,csv.stage.beach,,,,,,,,,,,,,,,,,,,,,
204,10901,,3,<63282;0;60552;63282;70082;60552>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.beach,,,,,,,,,,,,,,,,,,,,,
205,10902,,1,<0;50791;52012;50791;50452;50791>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
206,10902,,2,<53291;50891;53291;50891;50131;50891>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
207,10902,,3,<60602;0;60602;60331;70273;60331>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
208,10903,,1,<50791;53541;50071;50791;0;50071>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
209,10903,,2,<50132;50043;53291;50132;50043;53291>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
210,10903,,3,<60593;61292;60593;0;70542;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
211,10904,,1,<50602;51292;0;50071;50071;50071>,,,,,,0.7,0.5,,,,,csv.stage.green,,,,,,,,,,,,,,,,,,,,,
212,10904,,2,<50271;50061;50271;50061;50061;50061>,,,,,,0.7,0.5,,,,,csv.stage.green,,,,,,,,,,,,,,,,,,,,,
213,10904,,3,<53472;60262;53472;0;73143;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.green,,,,,,,,,,,,,,,,,,,,,
214,10905,,1,<50271;50271;50271;50262;0;50262>,,,,,,0.7,0.5,,,,,csv.stage.golden,,,,,,,,,,,,,,,,,,,,,
215,10905,,2,<50452;50452;50452;50451;50592;50451>,,,,,,0.7,0.5,,,,,csv.stage.golden,,,,,,,,,,,,,,,,,,,,,
216,10905,,3,<60603;0;60592;60603;71863;60592>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.golden,,,,,,,,,,,,,,,,,,,,,
217,10906,,1,<0;50451;52481;50451;53541;50451>,,,,,,0.7,0.5,,,,,csv.stage.ty,,,,,,,,,,,,,,,,,,,,,
218,10906,,2,<53281;51421;53281;51421;52481;51421>,,,,,,0.7,0.5,,,,,csv.stage.ty,,,,,,,,,,,,,,,,,,,,,
219,10906,,3,<60393;0;60393;60132;183543;60132>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.ty,,,,,,,,,,,,,,,,,,,,,
220,10907,,1,<53472;52482;50602;53472;0;50602>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
221,10907,,2,<52481;50081;50302;52481;50081;50302>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
222,10907,,3,<61353;62871;61353;0;73432;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
223,10908,,1,<50262;50331;0;50101;50101;50101>,,,,,,0.7,0.5,,,,,csv.stage.sss,,,,,,,,,,,,,,,,,,,,,
224,10908,,2,<51422;50392;51422;53301;53301;53301>,,,,,,0.7,0.5,,,,,csv.stage.sss,,,,,,,,,,,,,,,,,,,,,
225,10908,,3,<50602;61172;50602;60272;73472;60272>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.sss,,,,,,,,,,,,,,,,,,,,,
226,10909,,1,<50471;52011;0;53301;0;50272>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
227,10909,,2,<50471;51422;50302;50061;53292;50131>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
228,10909,,3,<61292;0;63292;0;183003;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
229,10910,,1,<0;50791;50591;50791;50301;50791>,,,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
230,10910,,2,<50332;50081;50332;50081;50391;50081>,,,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
231,10910,,3,<62481;0;61611;60741;71271;61301>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
232,11001,,1,<50012;50601;53282;50012;0;53282>,,,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
233,11001,,2,<50392;50452;50092;50392;50452;50092>,,,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
234,11001,,3,<60472;60132;60472;0;70062;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
235,11002,,1,<50262;53292;0;50011;50011;50011>,,,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
236,11002,,2,<50022;50891;50022;50301;50301;50301>,,,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
237,11002,,3,<53301;0;53301;60022;70482;60022>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
238,11003,,1,<51611;51611;51611;51612;0;51612>,,,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
239,11003,,2,<50081;50081;50081;50551;50011;50551>,,,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
240,11003,,3,<60472;0;60262;60472;70352;60262>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
241,11004,,1,<0;53541;51421;53541;50071;53541>,,,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
242,11004,,2,<51421;50302;51421;50302;50452;50302>,,,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
243,11004,,3,<60552;0;60552;61172;71893;61172>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
244,11005,,1,<50002;50101;50331;50002;0;50331>,,,,,,0.7,0.5,,,,,csv.stage.zz,,,,,,,,,,,,,,,,,,,,,
245,11005,,2,<50001;50481;53292;50001;50481;53292>,,,,,,0.7,0.5,,,,,csv.stage.zz,,,,,,,,,,,,,,,,,,,,,
246,11005,,3,<60552;60792;60552;0;71443;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.zz,,,,,,,,,,,,,,,,,,,,,
247,11006,,1,<51352;52481;0;50891;50891;50891>,,,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
248,11006,,2,<50092;52012;50092;52012;52012;52012>,,,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
249,11006,,3,<50691;0;50691;0;183021;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
250,11007,,1,<50261;50261;50261;50132;0;50132>,,,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
251,11007,,2,<51612;51612;51612;50002;50131;50002>,,,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
252,11007,,3,<62591;0;62591;0;73012;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
253,11008,,1,<0;50061;52482;50061;50271;50061>,,,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
254,11008,,2,<50052;50062;50052;50062;50043;50062>,,,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
255,11008,,3,<63011;0;63011;60603;73502;60603>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.sm,,,,,,,,,,,,,,,,,,,,,
256,11009,,1,<50391;50272;50261;50391;0;50261>,,,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
257,11009,,2,<53291;50792;50092;53291;50792;50092>,,,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
258,11009,,3,<61861;0;0;0;182233;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
259,11010,,1,<50791;50551;0;50131;50131;50131>,,,,,,0.7,0.5,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
260,11010,,2,<53471;50132;53471;50391;50391;50391>,,,,,,0.7,0.5,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
261,11010,,3,<0;0;0;0;181261;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
262,11101,,1,<53542;53542;53542;51291;0;51291>,,,,,,0.7,0.5,,,,,csv.stage.sss,,,,,,,,,,,,,,,,,,,,,
263,11101,,2,<50271;50271;50271;50391;52011;50391>,,,,,,0.7,0.5,,,,,csv.stage.sss,,,,,,,,,,,,,,,,,,,,,
264,11101,,3,<62482;0;61353;62482;70173;61353>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.sss,,,,,,,,,,,,,,,,,,,,,
265,11102,,1,<0;50691;50331;50691;53301;50691>,,,,,,0.7,0.5,,,,,csv.stage.zz,,,,,,,,,,,,,,,,,,,,,
266,11102,,2,<50452;50262;50452;50262;50001;50262>,,,,,,0.7,0.5,,,,,csv.stage.zz,,,,,,,,,,,,,,,,,,,,,
267,11102,,3,<63302;0;63302;60132;72272;60132>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.zz,,,,,,,,,,,,,,,,,,,,,
268,11103,,1,<50012;51292;51351;50012;0;51351>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
269,11103,,2,<51171;50602;53302;51171;50602;53302>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
270,11103,,3,<60571;61352;60571;0;72302;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
271,11104,,1,<53301;50691;0;50101;50101;50101>,,,,,,0.7,0.5,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
272,11104,,2,<50272;52271;50272;50451;50451;50451>,,,,,,0.7,0.5,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
273,11104,,3,<50471;60593;50471;60482;71392;60482>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.qf,,,,,,,,,,,,,,,,,,,,,
274,11105,,1,<50071;50071;50071;53302;0;53302>,,,,,,0.7,0.5,,,,,csv.stage.beach,,,,,,,,,,,,,,,,,,,,,
275,11105,,2,<50131;50131;50131;50451;50021;50451>,,,,,,0.7,0.5,,,,,csv.stage.beach,,,,,,,,,,,,,,,,,,,,,
276,11105,,3,<60472;0;60053;60472;70283;60053>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.beach,,,,,,,,,,,,,,,,,,,,,
277,11106,,1,<0;50262;51422;50262;50392;50262>,,,,,,0.7,0.5,,,,,csv.stage.beach,,,,,,,,,,,,,,,,,,,,,
278,11106,,2,<50551;51421;50551;51421;50021;51421>,,,,,,0.7,0.5,,,,,csv.stage.beach,,,,,,,,,,,,,,,,,,,,,
279,11106,,3,<60092;0;60092;60263;183143;60263>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.beach,,,,,,,,,,,,,,,,,,,,,
280,11107,,1,<50021;50271;51351;50021;0;51351>,,,,,,0.7,0.5,,,,,csv.stage.sg2,,,,,,,,,,,,,,,,,,,,,
281,11107,,2,<53541;51292;50301;53541;51292;50301>,,,,,,0.7,0.5,,,,,csv.stage.sg2,,,,,,,,,,,,,,,,,,,,,
282,11107,,3,<60043;60592;60043;0;70783;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.sg2,,,,,,,,,,,,,,,,,,,,,
283,11108,,1,<50101;50891;0;50262;50262;50262>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
284,11108,,2,<50021;50001;50021;53281;53281;53281>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
285,11108,,3,<50451;60132;50451;60102;72013;60102>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
286,11109,,1,<50272;50272;50272;53541;0;53541>,,,,,,0.7,0.5,,,,,csv.stage.zl,,,,,,,,,,,,,,,,,,,,,
287,11109,,2,<50592;50592;50592;50001;53471;50001>,,,,,,0.7,0.5,,,,,csv.stage.zl,,,,,,,,,,,,,,,,,,,,,
288,11109,,3,<60082;0;61353;60082;181293;61353>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.zl,,,,,,,,,,,,,,,,,,,,,
289,11110,,1,<0;51351;50331;51351;50551;51351>,,,,,,0.7,0.5,,,,,csv.stage.beach,,,,,,,,,,,,,,,,,,,,,
290,11110,,2,<50052;51421;50052;51421;50021;51421>,,,,,,0.7,0.5,,,,,csv.stage.beach,,,,,,,,,,,,,,,,,,,,,
291,11110,,3,<0;0;0;0;181961;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.beach,,,,,,,,,,,,,,,,,,,,,
292,11201,,1,<50061;50131;50262;50061;0;50262>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
293,11201,,2,<50551;50391;50101;50551;50391;50101>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
294,11201,,3,<60792;60571;60792;0;70033;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
295,11202,,1,<50051;51171;0;50271;50271;50271>,,,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
296,11202,,2,<51611;53282;51611;50272;50272;50272>,,,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
297,11202,,3,<50601;60692;50601;60482;72683;60482>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
298,11203,,1,<50391;50391;50391;50591;0;50591>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
299,11203,,2,<53542;53542;53542;50301;51171;50301>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
300,11203,,3,<60603;0;60272;60603;70043;60272>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
301,11204,,1,<0;50591;50272;50591;50602;50591>,,,,,,0.7,0.5,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
302,11204,,2,<52012;50792;52012;50792;50002;50792>,,,,,,0.7,0.5,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
303,11204,,3,<60392;0;60392;60262;70333;60262>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
304,11205,,1,<51421;50892;51611;51421;0;51611>,,,,,,0.7,0.5,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
305,11205,,2,<53302;50272;50892;53302;50272;50892>,,,,,,0.7,0.5,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
306,11205,,3,<60392;60092;60392;0;70572;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
307,11206,,1,<53542;50001;0;50052;50052;50052>,,,,,,0.7,0.5,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
308,11206,,2,<50001;50471;50001;50691;50691;50691>,,,,,,0.7,0.5,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
309,11206,,3,<50101;60571;50101;60133;180593;60133>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
310,11207,,1,<50001;50001;50001;50471;0;50471>,,,,,,0.7,0.5,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
311,11207,,2,<53292;53292;53292;51171;50132;51171>,,,,,,0.7,0.5,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
312,11207,,3,<60272;0;60392;60272;70883;60392>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
313,11208,,1,<0;52271;51351;52271;50452;52271>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
314,11208,,2,<50101;50261;50101;50261;50101;50261>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
315,11208,,3,<60552;0;60552;61612;72073;61612>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
316,11209,,1,<53472;53541;50392;53472;0;50392>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
317,11209,,2,<50602;53282;50022;50602;53282;50022>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
318,11209,,3,<62482;60572;62482;0;181221;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
319,11210,,1,<50391;53541;0;50792;50792;50792>,,,,,,0.7,0.5,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
320,11210,,2,<50602;50001;50602;50261;50261;50261>,,,,,,0.7,0.5,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
321,11210,,3,<0;0;0;0;183631;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
322,11301,,1,<50551;52012;53292;50551;0;53292>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
323,11301,,2,<50331;53291;50471;50331;53291;50471>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
324,11301,,3,<63302;63302;63302;0;72822;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
325,11302,,1,<50301;50392;0;50891;50891;50891>,,,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
326,11302,,2,<50022;50452;50022;50592;50592;50592>,,,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
327,11302,,3,<52271;60272;52271;60002;73143;60002>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
328,11303,,1,<51421;51421;51421;50891;0;50891>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
329,11303,,2,<50092;50092;50092;50022;50132;50022>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
330,11303,,3,<60092;0;63542;60092;73303;63542>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
331,11304,,1,<0;50071;53541;50071;50331;50071>,,,,,,0.7,0.5,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
332,11304,,2,<50062;50021;50062;50021;50602;50021>,,,,,,0.7,0.5,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
333,11304,,3,<60792;0;60792;60571;70014;60571>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
334,11305,,1,<50062;50081;50092;50062;0;50092>,,,,,,0.7,0.5,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
335,11305,,2,<50792;52481;50272;50792;52481;50272>,,,,,,0.7,0.5,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
336,11305,,3,<63302;60262;63302;0;72231;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
337,11306,,1,<50092;50792;0;51422;51422;51422>,,,,,,0.7,0.5,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
338,11306,,2,<50131;50451;50131;50592;50592;50592>,,,,,,0.7,0.5,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
339,11306,,3,<51421;60262;51421;60593;181893;60593>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
340,11307,,1,<50002;50002;50002;50591;0;50591>,,,,,,0.7,0.5,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
341,11307,,2,<53301;53301;53301;53291;50481;53291>,,,,,,0.7,0.5,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
342,11307,,3,<61422;0;60002;61422;71841;60002>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
343,11308,,1,<0;51292;50592;51292;50001;51292>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
344,11308,,2,<53471;53291;53471;53291;50332;53291>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
345,11308,,3,<60072;0;60072;60692;70493;60692>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
346,11309,,1,<50602;50012;50332;50602;0;50332>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
347,11309,,2,<50391;50892;50101;50391;50892;50101>,,,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
348,11309,,3,<63302;60333;63302;0;193413;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
349,11310,,1,<50691;50062;0;50592;50592;50592>,,,,,,0.7,0.5,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
350,11310,,2,<50471;51171;50471;50132;50132;50132>,,,,,,0.7,0.5,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
351,11310,,3,<0;0;0;0;180394;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
352,11401,,1,<50012;50601;53282;50012;0;53282>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
353,11401,,2,<50392;50452;50092;50392;50452;50092>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
354,11401,,3,<60472;60132;60472;0;70051;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
355,11402,,1,<50262;53292;0;50011;50011;50011>,,,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
356,11402,,2,<50022;50891;50022;50301;50301;50301>,,,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
357,11402,,3,<53301;61252;53301;60022;70571;60022>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
358,11403,,1,<51611;51611;51611;51612;0;51612>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
359,11403,,2,<50081;50081;50081;50551;50011;50551>,,,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
360,11403,,3,<60472;0;60262;60472;70013;60262>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
