变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
2014,,,,,specialDefence,,,,,,,,,,1,1,,,battle/buff_icon/logo_tf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tftg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2015,,,,,addHP,,,,,,,,,,2,3,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,<1;10>,,,,,,,,
2016,,,,,damageSub,,,2,,,,,,,1,1,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2611,,,,,specialDefence,,,,10022,,,,,,1,1,,,battle/buff_icon/logo_tf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tfjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612,,,,,specialDamage,,,,10002,,,,,,1,1,,,battle/buff_icon/logo_tg_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613,,,,,silence,,,2,107,,,,,,,1,,,battle/buff_icon/logo_cm.png,,buff/chenmo/chenmo.skel,<chenmo_loop>,,,1,,{x=0;y=-320},,,,,,,,,,,,battle/txt/txt_cm.png,,,<0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2614,,,,,specialDamage,,,,,,,,,,1,1,,,battle/buff_icon/logo_tg_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgjd.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2615,,,,,specialDamage,,,,1002,,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2616,,,,,addHP,,,,,,,,,,1,3,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,<1;10>,,,,,,,,
11221,,,,,buffDamage,,,2,10101,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{processId=3;damageType=1;natureType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,,,,,,,,,
11222,,,,,specialDamage,,,,1002,,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11223,,,,,defence,,,,10021,,,,,,1,1,,,battle/buff_icon/logo_wf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wfjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11224,,,,,specialDefence,,,,10022,,,,,,1,1,,,battle/buff_icon/logo_tf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tfjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11225,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{1={triggerPoint=7;effectFuncs=<castBuff>;funcArgs=<<{value=1000;caster=8;holder=2;cfgId=11229;prob=self2:hasBuffGroup(c.zhuoshao_oc()) and 1 or 0;lifeRound=1}>>};2={triggerPoint=8;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;holder=2;caster=2;cfgId=11230;lifeRound=1}>;<{value=self:specialDamage()*0.3;caster=2;holder=8;cfgId=11228;prob=target2:hasBuffGroup(c.zhuoshao_oc()) and self:flagZ4() and 1 or 0;lifeRound=2}>>}},,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
11226,,,,,specialDamage,,,,1002,,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11227,,,,,speed,,,2,1081,,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11228,,,,,buffDamage,,,2,10101,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{processId=3;damageType=1;natureType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,,,,,,,,,
11229,,,,,specialDefenceIgnore,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
11230,,,,,,,,,,,,,<11229>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11411,,,,,strike,,,,1006,,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11412,,,,,strike,,,,3006,,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
11421,,,,,defenceIgnore,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11422,,,,,buffDamage,,,2,10101,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{processId=3002;damageType=2;natureType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,<4002>,,,,,,,,,
11431,,,,,strike,,,,1006,,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11432,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=8;onSomeFlag=<self:curSkill():getDamageState('strike')>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=target2:defence()*-0.1;holder=8;caster=2;cfgId=11433;lifeRound=1}>;<{value=-500;holder=8;caster=2;cfgId=11434;lifeRound=1}>;<{value=min(target2:hp()*0.1,self:hpMax()*0.1);caster=2;holder=8;cfgId=11435;prob=moreE(self:star(),11) and 1 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
11433,,,,,defence,,,,10021,,,,,,1,1,,,battle/buff_icon/logo_wf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wfjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11434,,,,,natureDamageDeepen,,,,10040,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
11435,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=3;damageType=0}>,,,,,,,,,,,,1,,,,,,,<4021>,,,,,,,,,
11436,,,,,buffDamage,,,,10101,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{processId=3002;damageType=2;natureType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,<4002>,,,,,,,,,
11437,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=max(self:damage(),self:specialDamage())*random((self:hasBuffFlag(1042) and 80 or 50),80)*0.01*(target2:hasBuffGroup(c.zhuoshao_oc()) and 2 or 1);caster=2;holder=1;cfgId=11438;prob=(target2:natureIntersection(list(6)) or target2:natureIntersection(list(18))) and 0 or 1;lifeRound=1}>;<{value=max(self:damage(),self:specialDamage())*50*0.01*(target2:hasBuffGroup(c.zhuoshao_oc()) and 2 or 1);caster=2;holder=1;cfgId=11439;prob=(target2:natureIntersection(list(6)) or target2:natureIntersection(list(18))) and 1 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,<9998;9999;1043>,,,,,,,,,
11438,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=34;damageType=0}>,,,,,,,,,,,,1,,,,,,,<4021>,,,,,,,,,
11439,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=35;damageType=0}>,,,,,,,,,,,,1,,,,,,,<4021>,,,,,,,,,
11461,,,,,strike,,,,1006,,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11462,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=8;onSomeFlag=<self:curSkill():getDamageState('strike')>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=max(self:damage(),self:specialDamage())*random((self:hasBuffFlag(1042) and 80 or 50),80)*0.01;caster=2;holder=8;cfgId=11463;prob=(target2:natureIntersection(list(6)) or target2:natureIntersection(list(18))) and 0 or 1;lifeRound=1}>;<{value=max(self:damage(),self:specialDamage())*50*0.01;caster=2;holder=8;cfgId=11464;prob=(target2:natureIntersection(list(6)) or target2:natureIntersection(list(18))) and 1 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
11463,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=34;damageType=0}>,,,,,,,,,,,,1,,,,,,,<4021;1043>,,,,,,,,,
11464,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=35;damageType=0}>,,,,,,,,,,,,1,,,,,,,<4021;1043>,,,,,,,,,
11465,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=99;holder=2;value=<1;99;1>;caster=2;cfgId=11470}>>}},,,,,,,,,,,,,,,,,,,,,,,,
11466,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;triggerPoint=18;onSomeFlag=<lessThan(target:hp()/target:hpMax(),0.5)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=self:strike()*0.3;holder=1;caster=2;cfgId=11467;lifeRound=2}>;<{value=self:strikeDamage()*0.2;holder=1;caster=2;cfgId=11468;lifeRound=2}>;<{lifeRound=1;holder=1;value=<list(0,0,1);1;1;list(147)>;caster=2;cfgId=11469}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
11467,,,,,strike,,,,1006,,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11468,,,,,strikeDamage,,,,1007,,,,,,1,1,,,battle/buff_icon/logo_bjsh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjshtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11469,,,,,assistAttack,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
11470,,,,,alterDmgRecordVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{strike=<setValue(list('strikeDamage'),target:hasBuffGroup(c.zhuoshao_oc()) and list(env:strikeDamage()*10000+(min(target:sumBuffOverlayByGroup(c.zhuoshao_oc())*300,1500))) or list(env:strikeDamage()*10000))>}>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
11471,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=7;onSomeFlag=<self:curSkill():getDamageState('strike')>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=25;cfgId=randomChoice(11472,11473,11474,11475,11476,11477,11478);prob=target2:hasBuffGroup(c.zhuoshao_oc()) and 1 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
11472,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=self:damage()*0.4;holder=1;caster=2;cfgId=11479;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
11473,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=self:damage()*0.6;holder=1;caster=2;cfgId=11480;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
11474,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=self:damage()*0.8;holder=1;caster=2;cfgId=11481;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
11475,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=self:damage()*1;holder=1;caster=2;cfgId=11482;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
11476,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=self:damage()*1.2;holder=1;caster=2;cfgId=11483;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
11477,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=self:damage()*0.6;holder=1;caster=2;cfgId=11484;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
11478,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=self:BhpMax()*0.03;holder=1;caster=2;cfgId=11485;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
11479,,,,,buffDamage,,,2,10101,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{processId=3;damageType=1;natureType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,,,,,,,,,
11480,,,,,buffDamage,,,2,10111,,,,,,2,3,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_shzs.png,,,<{processId=3002;damageType=2;natureType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,<4002>,,,,,,,,,
11481,,,,,buffDamage,,,,10112,204,,,,,8,2,,,battle/buff_icon/logo_qyzs.png,,koudai_laixilamu/hero_laixilamu.skel,<zhuoshao_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_qyzs.png,,,<{processId=3002;damageType=2;natureType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,,,,,,,,,
11482,,,,,buffDamage,,,2,10102,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{processId=3;damageType=1;natureType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,,,,,,,,,
11483,,,,,buffDamage,,,2,10103,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{processId=3;damageType=1;natureType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,,,,,,,,,
11484,,,,,buffDamage,,,2,10104,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{processId=3;damageType=1;natureType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,,,,,,,,,
11485,,,,,buffDamage,,,2,10105,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{processId=3;damageType=1;natureType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,,,,,,,,,
12711,,,,,reborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_fh.png,,,,,,,{0={triggerPoint=12};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=1020002;caster=2;holder=1;bond=1;lifeRound=99}>>}},,,0,,,,<{type=1;limit=1}>,1,,,,,,,<2044>,<1;10>,,,,,,,,
12712,,,,,addHP,,,,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,<1;10>,,,,,,,,
12713,,,,,buffDamage,,,2,10103,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{processId=15;damageType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,,,,,,,,,
12714,,,,,addHP,,,,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,<2031>,<1;10>,,,,,,,,
12715,,,,,damage,,,,10001,,,,,,1,1,,,battle/buff_icon/logo_wg_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12716,,,,,damageSub,,,,1025,,,,,,1,1,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12717,,,,,strikeResistance,,,,1026,,,,,,1,1,,,battle/buff_icon/logo_bjkx_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjkxtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
12719,,,,,buffDamage,,,2,10103,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{processId=15;damageType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,,,,,,,,,
12720,,,,,addMp1,,,2,11,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqjd.png,,,,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,<2045>,<1;10>,,,,,,,,
12721,,,,,damageAdd,,,2,1005,,,,,,2,2,,,battle/buff_icon/logo_shjc_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjd.png,,,,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,,,,,,,,,
15111,,,,,speed,,,2,1081,,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15112,,,,,counterAttack,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
15114,,,,,,,,2,,,,,,,1,1,,,,,buff/hudun/hudun.skel,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;cfgId=15115;caster=2;bond=1;holder=2;lifeRound=1;prob=1}>;<{value=5000;cfgId=15116;caster=2;bond=1;holder=2;lifeRound=3;prob=1}>;<{value=self:Bdamage()*(0.8+skillLevel*0.002-0.002);cfgId=151114;caster=2;bond=1;holder=2;lifeRound=3;prob=1}>>};2={triggerPoint=10;onSomeFlag=<not target:getDamageStateToMe('miss')>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=15117;prob=0.5;lifeRound=2}>>}},,,,,,,,,,,,,,,,,,,,,,,,
15115,,,,,lockResumeHp,,,2,,,,,,,1,1,,,battle/buff_icon/logo_jl2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15116,,,,,damageDodge,,,2,,,,,,,1,1,,,battle/buff_icon/icon_sbts.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sbts.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15117,,,,,,,,2,,,,,<15114>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15118,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;cfgId=15115;caster=2;holder=2;bond=1;lifeRound=1}>;<{value=5000;cfgId=15116;caster=2;holder=2;bond=1;lifeRound=1}>>};2={triggerPoint=10;onSomeFlag=<not target:getDamageStateToMe('miss')>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=15117;prob=0.5;lifeRound=2}>>}},,,,,,,,,,,,,,,,,,,,,,,,
15119,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=7;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=15118;prob=(less(self:mp1(),self:mp1Max()) and self:hasBuff(15114) )  and 1 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
15120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15121,,,,,assistAttack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=3000;caster=2;holder=2;cfgId=15123;prob=self:hasBuff(15114) and 1 or 0;lifeRound=1}>;<{value=3000;caster=2;holder=2;cfgId=15124;prob=self:hasBuff(15114) and 1 or 0;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
15123,,,,,damageHit,,,,3084,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_mzltg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
15124,,,,,breakBlock,,,,1009,,,,,,1,1,,,battle/buff_icon/logo_pdy_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_pdyltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=4000;caster=2;holder=2;cfgId=15126;prob=self:hasBuff(15114) and 1 or 0;lifeRound=1}>;<{value=4000;caster=2;holder=2;cfgId=15127;prob=self:hasBuff(15114) and 1 or 0;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
15126,,,,,damageHit,,,,3084,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_mzltg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
15127,,,,,breakBlock,,,,1009,,,,,,1,1,,,battle/buff_icon/logo_pdy_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_pdyltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15211,,,,,buffDamage,,,2,10101,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{processId=3002;damageType=2;natureType=2}>,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,<4002>,,,,,,,,,
15212,,,,,,,,2,1320,,,,,,1,1,,,battle/buff_icon/logo_yh.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_yh.png,,,,,,,"{1={triggerPoint=8;effectFuncs=<castBuff>;funcArgs=<<{value=max(self2:specialDamage(),self2:damage())*0.4;holder=25;caster=1;cfgId=15211;lifeRound=2}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
15311,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=999;cfgId=15312;value=<1;99;1>;holder=2;caster=2;bond=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
15312,,,,,alterDmgRecordVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list('finalDamageAdd'),target:hasBuffGroup(c.zhuoshao_oc()) and list(env:finalDamageAdd()*10000+((5+attacker:skillLv(153) *0.1-0.1))*100) or list(env:finalDamageAdd()*10000))>}>",,,,,,,,,,,,1,,,,,,,,,,,,,,,,
