变量名,_beizhu,triggerTime,lastTime,needAutoJump,canSkip,isFirstGate,isOver,storyType,guideArgs,showType,choices,gotoStep,force,useRoleFigure,unitId,offPos,talkSelect,talkContent,talkContent_tw,talkContent_en,talkContent_vn,talkContent_kr,topTalk,topTalk_tw,topTalk_en,topTalk_vn,topTalk_kr,topTalkPos,topPosX,topPosY,playmp4,headRes,headPos,roleName,roleName_tw,roleName_en,roleName_vn,roleName_kr,bgRes,tagName,animate,animateAngle,animatePos,anyPosCancel,lightSize
612021,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,光阴荏苒，在无数次的摔倒和失败中成长，进化之光引领着你，使你进化成了蚊香君。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612022,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,你腹部上的螺旋纹，不知何时#C0xF13B54#从顺时针变成了逆时针#C0x5B545B#。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612023,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,你有些迷茫了，站在湖边，透过水的倒影，你看到了无数个你。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612024,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,那或许不是你，又或许也是你，但无论怎样，他们已经没有存在的必要了。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612025,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,破除心中杂念，你将再无桎梏！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612026,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,你，知道该怎么做了吧？,,,,,,,,,,,,,,,,,,,,,,,,,,,
612028,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,妄相已去，再无桎梏！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612029,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,你将乘风而行！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612031,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,妄相尚未除尽，真心却已动摇。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612032,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,#C0xF13B54#杀死那些顺时针螺纹的假蚊香君#C0x5B545B#，然后，继续前行吧！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612041,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,修行的道路无比艰辛，但你体内进化奥义的力量却愈加充盈，此时一个声音在你的耳边响起：,,,,,,,,,,,,,,,,,,,,,,,,,,,
612042,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,你是想成为骁勇善战的泳士，还是万蛙敬仰的蛙皇？,,,,,,,,,,,,,,,,,,,,,,,,,,,
612043,,,2000,,TRUE,,,,,,<612044;612045>,,,,286002,{y=-250;x=80},,……,,,,,,,,,,,,,,,,,,,,,,,,,,,
612046,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,不好意思，剧情需要，你必须选择成为蚊香蛙皇！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612051,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,进化之路没有退路，无论选择哪一方，都必须彻底杀死另一方，二者不可得兼。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612052,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,成为皇者，注定要舍弃很多东西，有所舍，才有所得。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612053,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,来吧，给我看看，你的答案。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612056,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,我明白的，自诞生起，成为皇者的大门就已经为你敞开了。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612058,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,想成为皇者，就不能有二心，#C0xF13B54#留下蚊香蛙皇，杀死蚊香泳士#C0x5B545B#。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612071,,,2000,,TRUE,,,,,,,,2,,286041,{y=-250;x=140},,这是最后一课，为师已经没什么可以教你的了。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612072,,,2000,,TRUE,,,,,,,,,,286002,{y=-250;x=80},,承蒙师父教导！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612073,,,2000,,TRUE,,,,,,,,2,,286041,{y=-250;x=140},,是时候证明你自己了，蚊香君！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612074,,,2000,,TRUE,,,,,,,,2,,286041,{y=-250;x=140},,打败我，然后，继续前行，成为真正的皇者！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612075,,,2000,,TRUE,,,,,,,,,,286002,{y=-250;x=80},,是！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612077,,,2000,,TRUE,,,,,,,,2,,286041,{y=-250;x=140},,我果然没有看错你。前行吧，为了蚊香一族的荣耀！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612079,,,2000,,TRUE,,,,,,,,2,,286041,{y=-250;x=140},,（叹气）看来，你的修行还不够啊。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612091,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,终于来到了最后的目的地，同时，这也将是新的起点。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612092,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,打败现任蚊香蛙皇，你就是下一任蚊香蛙皇！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612093,,,2000,,TRUE,,,,,,,,2,,286052,{y=-150;x=100},,想见蚊香蛙皇？没那么容易，先接受我的考验吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612094,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,#C0xF13B54#真正的皇者，拥有王者的证明，找到真正的蛙皇#C0x5B545B#，给他最有力的一击！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612101,,,2000,,TRUE,,,,,,,,2,,286052,{y=-150;x=100},,有两下子，不过，我还需要进一步的考验。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612105,,,2000,,TRUE,,,,,,,,,,286002,{y=-250;x=80},,#C0xF13B54#携带王者之证的那个才是真正的蚊香蛙皇#C0x5B545B#，可恶，下次一定会找出真身的。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612111,,,2000,,TRUE,,,,,,,,2,,286061,{y=-150;x=100},,我很钦佩你的勇气，挑战我的蛙不计其数，还没有一个从我手中夺走过这王者之证！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612112,,,2000,,TRUE,,,,,,,,2,,286061,{y=-150;x=100},,皇者并不仅仅代表着权力，同时还代表着能力与责任。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612113,,,2000,,TRUE,,,,,,,,2,,286061,{y=-150;x=100},,向我证明，你有保护蚊香一族的能力。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612118,,,2000,,TRUE,,,,,,,,,,286000,{y=-150;x=800},,击败蚊香蛙皇的瞬间，你的身体发出一阵耀眼的光芒，你进化成了蚊香蛙皇。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612119,,,2000,,TRUE,,,,,,,,,,286001,{y=-150;x=800},,终于等到你了，蚊香蛙皇！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612120,,,2000,,TRUE,,,,,,,,2,,286061,{y=-150;x=100},,果然，你是…真正的皇者，蚊香一族的兴衰，今后就托付在你身上了。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612121,,,2000,,TRUE,,,,,,,,,,286001,{y=-150;x=800},,这一刻，你站起，犹如一座山岳，自此千秋万代，俯瞰苍生。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612125,,,2000,,TRUE,,,,,,,,,,286061,{y=-150;x=100},,技盖止于此乎？,,,,,,,,,,,,,,,,,,,,,,,,,,,
612211,,,2000,,TRUE,,,,,,,,,<1>,,,,这天气真是说变说变，刚才还晴空万里的，突然间就下这么大雪……,,,,,,,,,,,,,,,,,,,,,,,,,,,
612212,,,2000,,TRUE,,,,,,,,,<1>,,,,这下好了，跟小刚他们也走散了，嗯……这地图怎么看的？,,,,,,,,,,,,,,,,,,,,,,,,,,,
612213,,,2000,,TRUE,,,,,,,,,<1>,,,,好像说这一带附近有熊出没……,,,,,,,,,,,,,,,,,,,,,,,,,,,
612214,,,2000,,TRUE,,,,,,,,2,,287011,,,嗷吼！！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612215,,,2000,,TRUE,,,,,,,,,<1>,,,,唔！怎么说来就来，有熊出没，原来说的就是冻原熊么？,,,,,,,,,,,,,,,,,,,,,,,,,,,
612216,,,2000,,TRUE,,,,,1,,,,,,{y=400;x=-100},,胜利条件：击退来势汹汹的熊熊,,,,,,,,,,,,,,,,,,,,,,,,,,,
612220,,,2000,,TRUE,,,,,,,,,,,,,正当你与冻原熊对战时，几张大网从天而降，网住了几只冻原熊，而敏捷的皮卡丘则躲过了袭击。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612221,,,2000,,TRUE,,,,,,,,,<1>,,,,怎么回事！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612231,,,2000,,TRUE,,,,,,,,,<36>,,,,既然你诚心诚意地问了“怎么回事”，,,,,,,,,,,,,,,,,,,,,,,,,,,,
612232,,,2000,,TRUE,,,,,,,,2,<35>,,,,我们就大发慈悲地告诉你吾等大名，,,,,,,,,,,,,,,,,,,,,,,,,,,,
612233,,,2000,,TRUE,,,,,,,,,<36;resAct>,,{y=0;x=130},,花容柳腰，闭月羞花，盛开于飘渺人世的一朵邪恶芳华，武藏！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612234,,,2000,,TRUE,,,,,,,,2,<35;resAct>,,{y=0;x=130},,飞龙乘云，英姿焕发，反抗于苦闷人世中的邪恶使者，小次郎！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612235,,,2000,,TRUE,,,,,,,,,,211,{y=-150;x=150},,一莲托生，同休共戚，闪闪发光的小金币也是亲密伙伴的邪恶之星，喵喵！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612236,,,2000,,TRUE,,,,,,,,,<36>,,,,火箭队，参上！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612237,,,2000,,TRUE,,,,,,,,2,,211,{y=-150;x=150},,就是这样！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612238,,,2000,,TRUE,,,,,,,,,<1>,,,,火箭队，你们在这里做什么！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612239,,,2000,,TRUE,,,,,,,,2,<36>,,,,听说这里有只强力的熊宝可梦，就来这边看看，顺便皮卡丘也一起抓走。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612240,,,2000,,TRUE,,,,,,,,2,<35>,,,,这么轻松就抓到这么多冻原熊，大功告成的感觉呢！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612241,,,2000,,TRUE,,,,,,,,,<1>,,,,才不会让你们得逞！皮卡丘，上吧！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612242,,,2000,,TRUE,,,,,3,,,,,,{y=400;x=-100},,胜利条件：击败捣乱的火箭队,,,,,,,,,,,,,,,,,,,,,,,,,,,
612251,,,2000,,TRUE,,,,,,,,,<1>,,,,火箭队留下的机器，看着像个娃娃机？里面好像都是童偶熊玩偶呢！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612252,,,2000,,TRUE,,,,,,,,,<1>,,,,诶？里面好像有一只真的童偶熊！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612253,,,2000,,TRUE,,,,,,,,2,,287013,{y=-200;x=150},,（朝你的方向扒拉玻璃）,,,,,,,,,,,,,,,,,,,,,,,,,,,
612254,,,2000,,TRUE,,,,,,,,,<1>,,,,你等一下，童偶熊，我这就救你出来。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612255,,,2000,,TRUE,,,,,1,,,,,,{y=400;x=-100},,精灵攻击会操纵机械爪抓起童偶熊，但是概率会掉落，真正的童偶熊掉落后会受伤，而童偶熊玩偶则不会受伤,,,,,,,,,,,,,,,,,,,,,,,,,,,
612256,,,2000,,TRUE,,,,,1,,,,,,{y=400;x=-100},,找到真正的童偶熊，将其成功抓起，救出童偶熊！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612260,,,2000,,TRUE,,,,,,,,,<1>,,,,不好，摔伤了童偶熊。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612264,,,2000,,TRUE,,,,,,,,,<1>,,,,成功了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612265,,,2000,,TRUE,,,,,,,,2,,287013,{y=-200;x=150},,（兴奋地蹭了蹭你）,,,,,,,,,,,,,,,,,,,,,,,,,,,
612271,,,2000,,TRUE,,,,,,,,2,,3832,{y=-200;x=150},,吼！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612272,,,2000,,TRUE,,,,,,,,,,,,,正当你抱着童偶熊庆祝时，不远处传来一阵熊吼，一只穿着熊正朝你猛冲过来。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612273,,,2000,,TRUE,,,,,,,,,<1>,,,,这，这难道是这只童偶熊的妈妈？,,,,,,,,,,,,,,,,,,,,,,,,,,,
612274,,,2000,,TRUE,,,,,,,,,<1>,,,,哇啊，别也一上来就攻击我啊!,,,,,,,,,,,,,,,,,,,,,,,,,,,
612275,,,2000,,TRUE,,,,,1,,,,,,{y=400;x=-100},,胜利条件：击退穿着熊,,,,,,,,,,,,,,,,,,,,,,,,,,,
612280,,,2000,,TRUE,,,,,,,,,<1>,,,,别误会，穿着熊，我们没有伤害童偶熊的意思。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612281,,,2000,,TRUE,,,,,,,,,,,,,只见童偶熊小手轻轻拽着穿着熊，用熊语交流了一番，穿着熊紧绷的神情有了一丝松懈，但突然间，又再次变得严峻起来。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612282,,,2000,,TRUE,,,,,,,,,<1>,,,,怎么回事，不会还要打吧？,,,,,,,,,,,,,,,,,,,,,,,,,,,
612283,,,2000,,TRUE,,,,,,,,,,,,,不过你很快发现这份敌意并非是针对你，这时远处草丛细微的声响，让你也不自觉敏感了起来。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612291,,,2000,,TRUE,,,,,,,,,<1>,,,,那，那是铁火辉夜…四颚针龙…虚吾伊德，怎么这么多究极异兽聚到了一起？,,,,,,,,,,,,,,,,,,,,,,,,,,,
612292,,,2000,,TRUE,,,,,,,,,,,,,草丛里的目标悉数现身，竟是据传来自异次元世界的究极异兽！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612293,,,2000,,TRUE,,,,,,,,,,,,,面对多只究极异兽，穿着熊怒目而视毫不畏惧，不由分说地挥拳上前。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612294,,,2000,,TRUE,,,,,,,,,<1>,,,,喂喂——别那么冲动啊……,,,,,,,,,,,,,,,,,,,,,,,,,,,
612295,,,2000,,TRUE,,,,,,,,,<1>,,,,不管了，去帮穿着熊吧！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612296,,,2000,,TRUE,,,,,1,,,,,,{y=400;x=-100},,胜利条件：击败场上究极异兽,,,,,,,,,,,,,,,,,,,,,,,,,,,
612311,,,2000,,TRUE,,,,,,,,,,,,,你与穿着熊联合击破了究极异兽，却发现这些究极异兽都是幻象，真身隐隐显出了一位老者的身影。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612312,,,2000,,TRUE,,,,,,,,2,,287065,{y=-100;x=150},,胡胡……（抚摸着胡子）,,,,,,,,,,,,,,,,,,,,,,,,,,,
612313,,,2000,,TRUE,,,,,,,,,<1>,,,,哇！是圣诞老人诶！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612314,,,2000,,TRUE,,,,,,,,,,3832,{y=-200;x=150},,（摸了摸脑袋）,,,,,,,,,,,,,,,,,,,,,,,,,,,
612315,,,2000,,TRUE,,,,,,,,,,,,,圣诞老人随手一挥，变出一大堆各式各样的礼物，似乎是要赠送给你们，但是尔后又召出了勺子，摆出了战斗的姿态。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612316,,,2000,,TRUE,,,,,,,,,<1>,,,,这是……要用战斗来决定奖励吗？,,,,,,,,,,,,,,,,,,,,,,,,,,,
612317,,,2000,,TRUE,,,,,,,,,<1>,,,,好欸！我接受了，穿着熊，你也燃起来了吗？,,,,,,,,,,,,,,,,,,,,,,,,,,,
612318,,,2000,,TRUE,,,,,,,,2,,3832,{y=-200;x=150},,（点了点头）,,,,,,,,,,,,,,,,,,,,,,,,,,,
612319,,,2000,,TRUE,,,,,,,,,<1>,,,,去吧——皮卡丘！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612320,,,2000,,TRUE,,,,,1,,,,,,{y=400;x=-100},,胜利条件：击败圣诞老人,,,,,,,,,,,,,,,,,,,,,,,,,,,
612331,,,2000,,TRUE,,,,,,,,,<1>,,,,怎么样？（意气高高）,,,,,,,,,,,,,,,,,,,,,,,,,,,
612332,,,2000,,TRUE,,,,,,,,2,,287065,{y=-100;x=150},,圣诞老人满意地冲你们点了点头，然后驾鹿西去。,,,,,,,,,,,,,,,,,,,,,,,,,,,
612333,,,2000,,TRUE,,,,,,,,,<1>,,,,谢谢！大家圣诞快乐呀！,,,,,,,,,,,,,,,,,,,,,,,,,,,
612334,,,2000,,TRUE,,,,,,,,,<1>,,,,穿着熊，我们庆祝一下吧！（向它击掌）,,,,,,,,,,,,,,,,,,,,,,,,,,,
612335,,,2000,,TRUE,,,,,,,,2,,3832,{y=-200;x=150},,（歪着脑袋看了你一下，然后一掌把你击飞了）,,,,,,,,,,,,,,,,,,,,,,,,,,,
612336,,,2000,,TRUE,,,,,,,,,<1>,,,,好…好大的力气……,,,,,,,,,,,,,,,,,,,,,,,,,,,
621001,,,2000,,TRUE,,,,,,,,,<25>,,,,蛇纹熊，你没事吧！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621002,,,2000,,TRUE,,,,,,,,2,<1>,,,,请问发生了什么事吗？,,,,,,,,,,,,,,,,,,,,,,,,,,,
621003,,,2000,,TRUE,,,,,,,,,<25>,,,,我在河边钓鱼的时候，出现了一只超强的泳圈鼬~~,,,,,,,,,,,,,,,,,,,,,,,,,,,
621004,,,2000,,TRUE,,,,,,,,2,<1>,,,,泳圈鼬！！！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621005,,,2000,,TRUE,,,,,,,,,<25>,,,,不但蛇纹熊被干掉了，而且鱼竿也被抢走了，是真的够倒霉的！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621006,,,2000,,TRUE,,,,,,,,2,<1>,,,,鱼竿！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621007,,,2000,,TRUE,,,,,,,,,<25>,,,,你们几个是神奇宝贝训练家是吗？总之不要去那条河边钓鱼比较好！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621008,,,2000,,TRUE,,,,,,,,2,<1>,,,,（兴奋脸）有这么强的泳圈鼬在吗，这就有趣了，我要去收复他！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621009,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,小智一行人听到有很强的泳圈鼬的传闻，于是正寻找收复他的机会！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621010,,,2000,,TRUE,,,,,,,,2,<1>,,,,一直都钓不到耶~~,,,,,,,,,,,,,,,,,,,,,,,,,,,
621011,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,正在聊天时！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621012,,,2000,,TRUE,,,,,,,,,<27>,,,,那根鱼竿钓到东西了,,,,,,,,,,,,,,,,,,,,,,,,,,,
621014,,,2000,,TRUE,,,,,,,,2,<1>,,,,就是现在，去吧神奇宝贝球！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621015,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,泳圈鼬逃跑了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621016,,,2000,,TRUE,,,,,,,,2,<1>,,,,还是不行啊！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621021,,,2000,,TRUE,,,,,,,,,<47>,,,,那只泳圈鼬真的很强呢，就连皮卡丘都不是他的对手！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621022,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,泳圈鼬它抢走了全部鱼竿！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621023,,,2000,,TRUE,,,,,,,,,<47>,,,,（生气）等等，你做什么？,,,,,,,,,,,,,,,,,,,,,,,,,,,
621024,,,2000,,TRUE,,,,,,,,,<47>,,,,那是我的鱼竿耶！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621025,,,2000,,TRUE,,,,,,,,2,<1>,,,,我怎么可能就这样甘心输掉回去呢？,,,,,,,,,,,,,,,,,,,,,,,,,,,
621026,,,2000,,TRUE,,,,,,,,2,<1>,,,,我一定要收复那只泳圈鼬,,,,,,,,,,,,,,,,,,,,,,,,,,,
621027,,,2000,,TRUE,,,,,,,,,<47>,,,,我也一样,,,,,,,,,,,,,,,,,,,,,,,,,,,
621028,,,2000,,TRUE,,,,,,,,2,<1>,,,,泳圈鼬那家伙跑到哪里去了,,,,,,,,,,,,,,,,,,,,,,,,,,,
621029,,,2000,,TRUE,,,,,,,,,<27>,,,,快看那边，出现了一群泳圈鼬,,,,,,,,,,,,,,,,,,,,,,,,,,,
621030,,,2000,,TRUE,,,,,,,,2,<1>,,,,哪只才是刚刚的泳圈鼬呢？,,,,,,,,,,,,,,,,,,,,,,,,,,,
621032,,,2000,,TRUE,,,,,,,,,<47>,,,,又被他跑了,,,,,,,,,,,,,,,,,,,,,,,,,,,
621034,,,2000,,TRUE,,,,,,,,,<47>,,,,那几只泳圈鼬似乎长得不太一样！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621041,,,2000,,TRUE,,,,,,,,,<1>,,,,泳圈鼬那家伙跑到哪里去了？,,,,,,,,,,,,,,,,,,,,,,,,,,,
621042,,,2000,,TRUE,,,,,,,,,<27>,,,,快看那个,,,,,,,,,,,,,,,,,,,,,,,,,,,
621043,,,2000,,TRUE,,,,,,,,2,<1>,,,,是鱼竿堆成的小山，太好了我的鱼竿也还在!,,,,,,,,,,,,,,,,,,,,,,,,,,,
621044,,,2000,,TRUE,,,,,,,,,<47>,,,,该不会，泳圈鼬他就待在这个附近吧，,,,,,,,,,,,,,,,,,,,,,,,,,,,
621045,,,2000,,TRUE,,,,,,,,,,2131,{y=-200;x=0},,潜到了水底,,,,,,,,,,,,,,,,,,,,,,,,,,,
621046,,,2000,,TRUE,,,,,,,,2,<1>,,,,好厉害哦,,,,,,,,,,,,,,,,,,,,,,,,,,,
621047,,,2000,,TRUE,,,,,,,,,<47>,,,,可是，他到底在做什么？,,,,,,,,,,,,,,,,,,,,,,,,,,,
621048,,,2000,,TRUE,,,,,,,,,<27>,,,,搞不好，他是在自己进行绝招的锻炼吧,,,,,,,,,,,,,,,,,,,,,,,,,,,
621049,,,2000,,TRUE,,,,,,,,2,<1>,,,,皮卡丘，快趁泳圈鼬冒出水面时攻击他,,,,,,,,,,,,,,,,,,,,,,,,,,,
621051,,,2000,,TRUE,,,,,,,,,,211,{y=0;x=0},,（偷听之后）听到没，那只泳圈鼬,,,,,,,,,,,,,,,,,,,,,,,,,,,
621052,,,2000,,TRUE,,,,,,,,2,<36>,,,,把那只泳圈鼬抓起来送给老大当礼物,,,,,,,,,,,,,,,,,,,,,,,,,,,
621053,,,2000,,TRUE,,,,,,,,,<35>,,,,这么做老大他一定会觉得高兴的,,,,,,,,,,,,,,,,,,,,,,,,,,,
621054,,,2000,,TRUE,,,,,,,,2,<36>,,,,（一阵幻想）好棒的感觉啊！！！,,,,,,,,,,,,,,,,,,,,,,,,,,,
621055,,,2000,,TRUE,,,,,,,,,,211,{y=0;x=0},,快抓住那只泳圈鼬,,,,,,,,,,,,,,,,,,,,,,,,,,,
621061,,,2000,,TRUE,,,,,,,,,<1>,,,,先把讨厌的火箭队解决掉,,,,,,,,,,,,,,,,,,,,,,,,,,,
621062,,,2000,,TRUE,,,,,,,,2,<47>,,,,泳圈鼬好像不太耐烦的样子,,,,,,,,,,,,,,,,,,,,,,,,,,,
621063,,,2000,,TRUE,,,,,,,,2,<27>,,,,泳圈鼬似乎不太希望有人干扰他的战斗,,,,,,,,,,,,,,,,,,,,,,,,,,,
621065,,,2000,,TRUE,,,,,,,,2,<27>,,,,小智，先停手，泳圈鼬似乎不太希望被干扰他的战斗,,,,,,,,,,,,,,,,,,,,,,,,,,,
621071,,,2000,,TRUE,,,,,,,,,<1>,,,,小光，泳圈鼬就交给你了,,,,,,,,,,,,,,,,,,,,,,,,,,,
621072,,,2000,,TRUE,,,,,,,,2,<47>,,,,拜托了，波加曼,,,,,,,,,,,,,,,,,,,,,,,,,,,
621074,,,2000,,TRUE,,,,,,,,2,<47>,,,,波加曼，对准泳圈鼬身体上的水防护罩进行攻击，一击打破它,,,,,,,,,,,,,,,,,,,,,,,,,,,
622001,,,2000,,TRUE,,,,,,,,,<1>,,,,下一个小镇还有多远，快饿坏啦,,,,,,,,,,,,,,,,,,,,,,,,,,,
622002,,,2000,,TRUE,,,,,,,,2,<27>,,,,马上就到啦，我这还有一些点心，将就一下吧,,,,,,,,,,,,,,,,,,,,,,,,,,,
622003,,,2000,,TRUE,,,,,,,,,<1>,,,,太好啦（狼吞虎咽）,,,,,,,,,,,,,,,,,,,,,,,,,,,
622004,,,2000,,TRUE,,,,,,,,2,<27>,,,,皮卡丘也饿了吧，这有你最喜欢的哦,,,,,,,,,,,,,,,,,,,,,,,,,,,
622005,,,2000,,TRUE,,,,,,,,2,,92,{y=0;x=0},,皮卡皮,,,,,,,,,,,,,,,,,,,,,,,,,,,
622006,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,大快朵颐时！,,,,,,,,,,,,,,,,,,,,,,,,,,,
622007,,,2000,,TRUE,,,,,,,,,<1>,,,,那边怎么有只轰擂金刚猩盯着我们,,,,,,,,,,,,,,,,,,,,,,,,,,,
622008,,,2000,,TRUE,,,,,,,,2,<27>,,,,不好，一定是看上我们的食物了,,,,,,,,,,,,,,,,,,,,,,,,,,,
622009,,,2000,,TRUE,,,,,,,,2,<27>,,,,保护好食物，千万别被抢走了,,,,,,,,,,,,,,,,,,,,,,,,,,,
622011,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,森林里传来了声响,,,,,,,,,,,,,,,,,,,,,,,,,,,
622012,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,轰擂金刚猩离开了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
622013,,,2000,,TRUE,,,,,,,,,<1>,,,,我们守住啦（躺倒）,,,,,,,,,,,,,,,,,,,,,,,,,,,
622021,,,2000,,TRUE,,,,,,,,,<2>,,,,花田里有只敲音猴哎,,,,,,,,,,,,,,,,,,,,,,,,,,,
622022,,,2000,,TRUE,,,,,,,,2,<1>,,,,皮卡丘，就决定是......,,,,,,,,,,,,,,,,,,,,,,,,,,,
622023,,,2000,,TRUE,,,,,,,,,<2>,,,,等等，他好像在做什么,,,,,,,,,,,,,,,,,,,,,,,,,,,
622024,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,随着敲音猴敲奏的节拍，花田里的花朵鲜艳地绽放了,,,,,,,,,,,,,,,,,,,,,,,,,,,
622025,,,2000,,TRUE,,,,,,,,,<2>,,,,不可思议，太漂亮了,,,,,,,,,,,,,,,,,,,,,,,,,,,
