变量名,desc,name,key,bgColor,strokeColor,fontColor,__version
15111,自身禁疗，闪避率提升50%，未闪避攻击时，有50%概率提前结束冥想,【冥想】,【冥想】,<245;175;37>,<233;147;25>,<233;147;25>,
15112,物理攻击伤害变为两倍,【瑜伽之力】,【瑜伽之力】,<245;175;37>,<233;147;25>,<233;147;25>,
16511,1级增益，提升目标5%闪避率,【闪避提升Ⅰ】,【闪避提升Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
16512,1级增益，提升目标10%闪避率,【闪避提升Ⅱ】,【闪避提升Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
16513,附着类效果，附着时令目标获得10%地面系闪避（对飞行系无效），目标受到主动攻击时，会对攻击者返还20w神圣伤害,【小型沙暴】,【小型沙暴】,<245;175;37>,<233;147;25>,<233;147;25>,
16514,1级负面，令目标攻击地面系精灵时降低20%命中率,【沙尘致盲】,【沙尘致盲】,<251;85;114>,<220;53;76>,<241;59;84>,
16515,潜地，不会被敌我双方选中，埋沙期间只会受到【风暴】伤害的影响。埋沙初始位置被堵时，埋沙单位会被滞留地底1回合，随后从己方随机空位出现,【埋沙】,【埋沙】,<245;175;37>,<233;147;25>,<233;147;25>,
16711,增益效果，免疫控制效果，并提升目标等同自身双防的双防,【青鸟祝福】,【青鸟祝福】,<120;203;147>,<92;153;112>,<92;153;112>,
17711,1级增益，提升释放者10%初始特防和5%初始最大血量，可叠4层,【美丽鳞片】,【美丽鳞片】,<120;203;147>,<92;153;112>,<92;153;112>,
17712,水系助战召唤物，对主目标造成召唤者100%特攻伤害，令主目标【魅惑】1回合，自身获得【伤害减免Ⅲ】1回合,【召唤西狮海壬】,【召唤西狮海壬】,<245;175;37>,<233;147;25>,<233;147;25>,
18011,1级控制，封印目标被施加怨念前最后一次使用的招式（对稀有度高于自身的目标有50%概率添加失败）,【怨念】,【怨念】,<169;123;231>,<141;93;206>,<141;93;206>,
18012,1级负面，上限3层。怨气目标行动时，会对随机1名其他队友造成（怨气层数X40%释放者物攻)的鬼元素伤害,【怨气】,【怨气】,<251;85;114>,<220;53;76>,<241;59;84>,
18013,鬼系敌方普通场地效果，场地生成后前两个使用技能的敌方将被施加【怨念】2回合；【怨气】被驱散后，会有50%概率重新生成；期间添加的【怨念】和【怨气】持续回合+1.,【怨气笼罩】,【怨气笼罩】,<245;175;37>,<233;147;25>,<233;147;25>,
18032,特殊负面，不可驱散，目标每回合前损失等同于恨意值的真实伤害,【咒怨】,【咒怨】,<251;85;114>,<220;53;76>,<241;59;84>,
18112,负面效果，夜巡灵受到伤害时，被标记通感的目标也会受到等量伤害,【通感】,【通感】,<251;85;114>,<220;53;76>,<241;59;84>,
18411,负面效果，每个大回合前扣除目标已损失生命值15%的血量，该伤害为真实伤害，对副本首领按照自身损失血量计算,【诅咒印记】,【诅咒印记】,<251;85;114>,<220;53;76>,<241;59;84>,
19111,2级增益，被物防低于自身目标主动攻击时，受到的伤害不会超过自身10%最大血量,【磐石】,【磐石】,<120;203;147>,<92;153;112>,<92;153;112>,
19112,3级增益，持续期间，首次受到致命伤害时，会保留200%物防血量存活下来,【结实岩石】,【结实岩石】,<120;203;147>,<92;153;112>,<92;153;112>,
19211,专属形态，自身无法行动，期间免疫伤害和负面效果，承受2次主动攻击后破碎,【冰核】,【冰核】,<245;175;37>,<233;147;25>,<233;147;25>,
19311,特殊效果，对于30%血量以下，不大于自身稀有度的目标，有35%概率直接将其秒杀，并且不会触发免死、复活等效果,【淘汰】,【淘汰】,<245;175;37>,<233;147;25>,<233;147;25>,
19312,特殊效果，记录自身技能获得过的护盾值，激活后可重新获得记录值的20%（最多不超过300%自身双防之和）,【记忆金属—护盾】,【记忆金属—护盾】,<245;175;37>,<233;147;25>,<233;147;25>,
19313,特殊效果，对于30%血量以下，不大于自身稀有度的目标，有20%概率直接将其秒杀，并且不会触发免死、复活等效果,【助·淘汰】,【助·淘汰】,<245;175;37>,<233;147;25>,<233;147;25>,
19411,攻击敌方十字范围目标，造成合击双方360%特攻之和的伤害，对敌方全体目标附加合击双方各自必杀技的全部效果，并消耗合击双方全部怒气，合击技伤害各项系数为合击双方总合的80%，且不触发己方吸血效果和目标的反伤效果，5回合冷却,【合击技】,【合击技】,<245;175;37>,<233;147;25>,<233;147;25>,
19621,光环效果，期间降低50%受到的暴击伤害，并且己方每只水系召唤物，为光环持有者提供15%免伤和抗暴提升（最高45%）,【护体源流】,【护体源流】,<120;203;147>,<92;153;112>,<92;153;112>,
19622,水系跟随召唤物，继承召唤者100%属性， 替跟随目标分担50%伤害，并协同攻击造成120%特攻的水元素伤害，附带2回合【流血】；持续2回合，巨牙鲨存活2回合,【超级巨牙鲨】,【超级巨牙鲨】,<245;175;37>,<233;147;25>,<233;147;25>,
19623,3级增益，不可驱散或净化，攻击主目标时附带60%特攻的水元素溅射伤害,【涟漪】,【涟漪】,<120;203;147>,<92;153;112>,<92;153;112>,
19625,为该队友保留至少30%最大血量存活下来，令其重新获得1只自身的召唤物，并触发1次【高级净化Ⅰ】,【深海庇护】,【深海庇护】,<245;175;37>,<233;147;25>,<233;147;25>,
19626,水系助战召唤物，对敌人造成阵亡精灵150%特攻的水系伤害，并弹射2次，继承阵亡精灵的攻击顺位,【海洋之灵】,【海洋之灵】,<245;175;37>,<233;147;25>,<233;147;25>,
19627,2级负面，令目标暴击率降低30%，速度降低6%,【暴击迟缓】,【暴击迟缓】,<251;85;114>,<220;53;76>,<241;59;84>,
19722,特殊血条，为熔火之心触发时自身最大血量1.5倍，受到伤害时血量下降速率减缓30%,【熔火之心】,【熔火之心】,<120;203;147>,<92;153;112>,<92;153;112>,
19723,火系特级敌方场地，持续2回合，令敌方火/地系易伤提升10%，并且行动后受到触发随机1层灼烧类效果（该地形对飞行系无效）,【熔岩之地】,【熔岩之地】,<245;175;37>,<233;147;25>,<233;147;25>,
19724,对全体敌方造成120%物攻的火元素伤害，附带1层【灼烧Ⅱ】2回合，消除敌方全体30%护盾量,【熔岩喷发】,【熔岩喷发】,<245;175;37>,<233;147;25>,<233;147;25>,
19725,引发威力终结之地和其他队友随机1种【强地震】伤害，均造成原伤害50%威力。,【大地余震】,【大地余震】,<245;175;37>,<233;147;25>,<233;147;25>,
19726,特指原始固拉多的终结之地地震、基格尔德的【地震波】、竹岚超级烈咬陆鲨的【沙漠地震】、小刚超级大钢蛇的【大地共振】、闪光超级龙头地鼠的【隧道塌陷】与【迷宫隧道】塌陷等,【强地震】,【强地震】,<245;175;37>,<233;147;25>,<233;147;25>,
19727,特指地系的潜地类效果,【潜地】,【潜地】,<245;175;37>,<233;147;25>,<233;147;25>,
19728,无视护盾和岩系障碍物，对电系必中，对飞行系伤害减半,【地震伤害】,【地震伤害】,<245;175;37>,<233;147;25>,<233;147;25>,
19812,3级增益，每层怒意提升5%暴击率和2%暴击伤害加成,【怒意】,【怒意】,<120;203;147>,<92;153;112>,<92;153;112>,
19813,龙息类攻击，对所有敌方造成1次【天龙吐息】，本次攻击附带20%吸血,【极意龙舞】,【极意龙舞】,<245;175;37>,<233;147;25>,<233;147;25>,
19814,飞行系护盾，护盾量不会随回合衰减，为释放者提供80%双攻之和的护盾值，并提升6%速度和20%闪避（电系精灵无视风盾闪避）,【风盾Ⅰ】,【风盾Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
19815,2级控制，将目标吹飞离场，期间无法攻击和受击,【吹飞】,【吹飞】,<169;123;231>,<141;93;206>,<141;93;206>,
19816,龙息类攻击，暴虐无常，造成效果携带者自身100%~200%物攻/特攻伤害（对妖精和冰系精灵只会造成最低下限伤害，且不会暴击）,【天龙吐息】,【天龙吐息】,<245;175;37>,<233;147;25>,<233;147;25>,
19817,1级控制，目标被控制期间不可恢复怒气,【封怒】,【封怒】,<169;123;231>,<141;93;206>,<141;93;206>,
19818,2级负面，目标对释放者的伤害，不会超过目标自身物攻/特攻的100%,【威压Ⅰ】,【威压Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
19911,超能系变形，每次行动前破除敌方1个隐身状态，并消灭1个召唤物，期间可始终看破隐身且被动伤害减免提升50%，令自身下一次受到的主动攻击失效,【真实之眼】,【真实之眼】,<120;203;147>,<92;153;112>,<92;153;112>,
19912,3级增益，行动前获得1次许愿，并且自身行动时，释放者和其他【天恩】队友会协战1次,【天恩】,【天恩】,<120;203;147>,<92;153;112>,<92;153;112>,
19913,获得愿望目标，下次受到主动攻击时，会对敌人进行反击，造成300%特防/物防的真实伤害，并获得基拉祈20%血量的护盾（优先前排获得）,【反击之愿】,【反击之愿】,<120;203;147>,<92;153;112>,<92;153;112>,
19914,获得愿望目标，下次队友行动时，会进行协战，造成200%特攻/物攻伤害，恢复10%最大生命,【协战之愿】,【协战之愿】,<120;203;147>,<92;153;112>,<92;153;112>,
19915,获得愿望目标，下次自身攻击时，用普攻追击主目标1次，吸血率提升15%（优先后排获得）,【追击之愿】,【追击之愿】,<120;203;147>,<92;153;112>,<92;153;112>,
19916,超能系变身形态，继承释放者100%属性，获得100%生命的护盾，自身受到攻击或队友进行攻击时，都会用流星光束对主目标进行1次伤害（每回合最多触发3次）,【沉睡之茧】,【沉睡之茧】,<120;203;147>,<92;153;112>,<92;153;112>,
19917,记录并获得，本场战斗释放者自身技能获得过的六维提升效果,【记忆金属—六维】,【记忆金属—六维】,<120;203;147>,<92;153;112>,<92;153;112>,
19921,主动行动前获得随机1个许愿灵签（三种许愿灵签分别为：【助·反击之愿】:下次受到主动攻击时，对敌人进行反击，造成150%物防/特防的真实伤害;【助·协战之愿】:下次队友行动时，进行协战，造成150%物攻/特攻伤害;【助·追击之愿】:下次自身攻击时，用普攻追击主目标1次),【助·天恩】,【助·天恩】,<120;203;147>,<92;153;112>,<92;153;112>,
19922,下次受到主动攻击时，对敌人进行反击，造成150%物防/特防的真实伤害（前排更容易获得）,【助·反击之愿】,【助·反击之愿】,<120;203;147>,<92;153;112>,<92;153;112>,
19923,下次队友行动时，进行协战，造成150%物攻/特攻伤害,【助·协战之愿】,【助·协战之愿】,<120;203;147>,<92;153;112>,<92;153;112>,
19924,下次自身攻击时，用普攻追击主目标1次（后排更容易获得）,【助·追击之愿】,【助·追击之愿】,<120;203;147>,<92;153;112>,<92;153;112>,
19925,每次主动行动前额外获得1个许愿灵签；每次获得许愿灵签时，根据获得的许愿灵签强化目标，【助·反击之愿】给目标添加基拉祈10%生命上限的护盾，【助·协战之愿】给目标治疗5%生命上限的生命，【助·追击之愿】使目标获得7%吸血率,【祈愿】,【祈愿】,<120;203;147>,<92;153;112>,<92;153;112>,
20211,1级增益，主动攻击时会对主目标附带80%物攻/特攻的火元素伤害,【火焰拳】,【火焰拳】,<120;203;147>,<92;153;112>,<92;153;112>,
20212,连击类效果，暴击爆伤提升20%，不分敌我，连续施展3次附带【火焰拳】的普攻攻击，每次攻击全场随机目标,【猛火乱打】,【猛火乱打】,<245;175;37>,<233;147;25>,<233;147;25>,
20311,记录自身技能获得过的特防提升效果，激活后可重新获得,【记忆金属—特防】,【记忆金属—特防】,<120;203;147>,<92;153;112>,<92;153;112>,
20312,2级增益，首次受击时进行反击；随后1名水/钢队友主动攻击时，自身会进行协战，均造成释放者100%特攻伤害,【帝王号角】,【帝王号角】,<120;203;147>,<92;153;112>,<92;153;112>,
20313,斩击类伤害，斩去主目标5%最大血量,【铁翼】,【铁翼】,<120;203;147>,<92;153;112>,<92;153;112>,
20411,特殊效果，记录自身累计损失的生命值，储存上限为自身100%生命上限,【蓄势】,【蓄势】,<245;175;37>,<233;147;25>,<233;147;25>,
21211,1级控制，使目标强制选择释放者为攻击目标，同时伤害降低20%,【看我嘛】,【看我嘛】,<245;175;37>,<233;147;25>,<233;147;25>,
21212,食用可回复30%生命，可储存最多3个,【大树果】,【大树果】,<120;203;147>,<92;153;112>,<92;153;112>,
21311,专属形态，期间受到的伤害降低15%，并且不会受到1/2级控制效果影响,【下潜】,【下潜】,<245;175;37>,<233;147;25>,<233;147;25>,
22311,特殊效果，自身物攻、速度、暴击提升35%，同时易伤30%，每次攻击时将附带自身生命上限10%的真实伤害，该伤害可暴击,【暴走】,【暴走】,<245;175;37>,<233;147;25>,<233;147;25>,
22441,2级增益，连击类效果，队友攻击时，自身普攻2次追击同1目标,【追打Ⅱ】,【追打Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
22442,连击类效果，对随机3名分别注入50%特攻【波导能量】；3名敌人中任意1名本次必杀波导能量被引动，其他2名也会随之引动,【波导连弹】,【波导连弹】,<120;203;147>,<92;153;112>,<92;153;112>,
23031,1级负面，令目标冰系易伤提升10%，速度降低6%，行动后有10%概率被【冰冻Ⅰ】（下雪和暴雪天气下概率提升至20%）,【寒冷】,【寒冷】,<251;85;114>,<220;53;76>,<241;59;84>,
23032,特殊行为，令目标血量瞬间降低至其自身35%最大生命值（非竞技玩法中对目标降低血量不会超过自身特攻500%，如果已低于35%则不生效）;对火系无效;对史诗/神话品质敌方，只有5%/2%概率生效,【绝对零度】,【绝对零度】,<245;175;37>,<233;147;25>,<233;147;25>,
23311,普通控制，不分敌我随机进行普攻,【失控】,【失控】,<169;123;231>,<141;93;206>,<141;93;206>,
23511,额外获得一轮行动，并提升10%双攻和3%速度1回合,【时空加速】,【时空加速】,<120;203;147>,<92;153;112>,<92;153;112>,
23512,暂存伤害，会在未来回合延时结算,【时间间隙】,【时间间隙】,<245;175;37>,<233;147;25>,<233;147;25>,
23513,暂停双方行动，对敌人进行一次普攻（优先攻击隐身目标，令其破隐身状态），并缩短自身小技能1回合冷却时间（如小技能已冷却则会直接释放）,【时空漫游】,【时空漫游】,<245;175;37>,<233;147;25>,<233;147;25>,
23514,暂停双方行动，对敌人进行一次普攻（优先攻击隐身目标，令其破隐身状态），被该次普攻攻击的目标跳过1次主动行动回合，并缩短自身小技能1回合冷却时间（如小技能已冷却则会直接释放）;己方钢系会恢复本回合的护盾量（最高不超过帝牙卢100%特攻）,【时空漫游Ⅱ】,【时空漫游Ⅱ】,<245;175;37>,<233;147;25>,<233;147;25>,
23515,协战、连击、反击、邀战、先攻的统称,【额外行动】,【额外行动】,<245;175;37>,<233;147;25>,<233;147;25>,
23516,记录并获得，本场战斗释放者自身技能获得过，但已失效的特攻提升效果,【记忆金属—特攻】,【记忆金属—特攻】,<120;203;147>,<92;153;112>,<92;153;112>,
23517,2级增益，期间伤害加成提升10%，使用主动技能后，在大回合结束时有30%概率再次无消耗释放对应技能,【时光回响】,【时光回响】,<120;203;147>,<92;153;112>,<92;153;112>,
