变量名,gateID,_beizhu,itemID,itemCount,weightMin,weightMax,firstWeight
6016,10104,(掉落物品1强化药剂)(普通8-06)(普通关卡),,,0.3,0.5,
6017,10104,(掉落物品2防御32)(普通8-06)(普通关卡),5001,,0.2,0.5,
6021,10105,(掉落物品3技能31)(普通8-06)(普通关卡),,,0.3,0.5,
6022,10105,(掉落物品4攻击21)(普通8-06)(普通关卡),5002,,0.2,0.5,
6026,10201,(掉落物品1强化药剂)(普通8-07)(普通关卡),,,0.3,0.5,
6027,10201,(掉落物品2防御32)(普通8-07)(普通关卡),5001,,0.2,0.5,
6031,10202,(掉落物品3技能31)(普通8-07)(普通关卡),,,0.3,0.5,
6032,10202,(掉落物品4攻击21)(普通8-07)(普通关卡),5001,,0.2,0.5,
6036,10203,(掉落物品1强化药剂)(普通8-08)(普通关卡),,,0.3,0.5,
6037,10203,(掉落物品2技能32)(普通8-08)(普通关卡),5002,,0.2,0.5,
6041,10204,(掉落物品3攻击31)(普通8-08)(普通关卡),,,0.3,0.5,
6042,10204,(掉落物品4防御21)(普通8-08)(普通关卡),5002,,0.2,0.5,
6046,10205,(掉落物品1强化药剂)(普通8-09)(普通关卡),,,0.3,0.5,
6047,10205,(掉落物品2技能32)(普通8-09)(普通关卡),5003,,0.2,0.5,
6051,10206,(掉落物品3攻击31)(普通8-09)(普通关卡),,,0.3,0.5,
6052,10206,(掉落物品4防御21)(普通8-09)(普通关卡),5003,,0.2,0.5,
6056,10301,(掉落物品1强化药剂)(普通8-10)(普通关卡),,,0.3,0.5,
6057,10301,(掉落物品2技能32)(普通8-10)(普通关卡),5001,,0.2,0.5,
6061,10302,(掉落物品3攻击31)(普通8-10)(普通关卡),,,0.3,0.5,
6062,10302,(掉落物品4防御21)(普通8-10)(普通关卡),5001,,0.2,0.5,
6066,10303,(掉落物品1强化药剂)(普通9-01)(普通关卡),,,0.3,0.5,
6067,10303,(掉落物品2攻击32)(普通9-01)(普通关卡),5001,,0.2,0.5,
6071,10304,(掉落物品3防御31)(普通9-01)(普通关卡),,,0.3,0.5,
6072,10304,(掉落物品1强化药剂)(普通9-02)(普通关卡),5002,,0.2,0.5,
6076,10305,(掉落物品2攻击32)(普通9-02)(普通关卡),,,0.3,0.5,
6077,10305,(掉落物品3防御31)(普通9-02)(普通关卡),5002,,0.2,0.5,
6081,10306,(掉落物品1强化药剂)(普通9-03)(普通关卡),,,0.3,0.5,
6082,10306,(掉落物品2攻击32)(普通9-03)(普通关卡),5002,,0.2,0.5,
6086,10307,(掉落物品3防御31)(普通9-03)(普通关卡),,,0.3,0.5,
6087,10307,(掉落物品1强化药剂)(普通9-04)(普通关卡),5003,,0.2,0.5,
6091,10308,(掉落物品2攻击32)(普通9-04)(普通关卡),,,0.3,0.5,
6092,10308,(掉落物品3防御31)(普通9-04)(普通关卡),5003,,0.2,0.5,
6096,10401,(掉落物品1强化药剂)(普通9-05)(普通关卡),,,0.3,0.5,
6097,10401,(掉落物品2防御32)(普通9-05)(普通关卡),5004,,0.2,0.5,
6101,10402,(掉落物品3技能31)(普通9-05)(普通关卡),,,0.3,0.5,
6102,10402,(掉落物品1强化药剂)(普通9-06)(普通关卡),5004,,0.2,0.5,
6106,10403,(掉落物品2防御32)(普通9-06)(普通关卡),,,0.3,0.5,
6107,10403,(掉落物品3技能31)(普通9-06)(普通关卡),5004,,0.2,0.5,
6108,10403,(掉落物品1强化药剂)(普通9-07)(普通关卡),5002,,,,
6109,10403,(掉落物品2防御32)(普通9-07)(普通关卡),5003,,,,
6111,10404,(掉落物品3技能31)(普通9-07)(普通关卡),,,0.3,0.5,
6112,10404,(掉落物品1强化药剂)(普通9-08)(普通关卡),5005,,0.2,0.5,
6113,10404,(掉落物品2技能32)(普通9-08)(普通关卡),5002,,,,
6114,10404,(掉落物品3攻击31)(普通9-08)(普通关卡),5003,,,,
6116,10405,(掉落物品1强化药剂)(普通9-09)(普通关卡),,,0.3,0.5,
6117,10405,(掉落物品2技能32)(普通9-09)(普通关卡),5005,,0.2,0.5,
6118,10405,(掉落物品3攻击31)(普通9-09)(普通关卡),5003,,,,
6119,10405,(掉落物品1强化药剂)(普通9-10)(普通关卡),5001,,,,
6121,10406,(掉落物品2技能32)(普通9-10)(普通关卡),,,0.3,0.5,
6122,10406,(掉落物品3攻击31)(普通9-10)(普通关卡),5005,,0.2,0.5,
6123,10406,(掉落物品1强化药剂)(普通10-01)(普通关卡),5003,,,,
6124,10406,(掉落物品2攻击33)(普通10-01)(普通关卡),5001,,,,
6126,10407,(掉落物品3防御32)(普通10-01)(普通关卡),,,0.3,0.5,
6127,10407,(掉落物品4技能22)(普通10-01)(普通关卡),5006,,0.2,0.5,
6128,10407,(掉落物品1强化药剂)(普通10-02)(普通关卡),5001,,,,
6129,10407,(掉落物品2攻击33)(普通10-02)(普通关卡),5002,,,,
6131,10408,(掉落物品3防御32)(普通10-02)(普通关卡),,,0.3,0.5,
6132,10408,(掉落物品4技能22)(普通10-02)(普通关卡),5006,,0.2,0.5,
6133,10408,(掉落物品1强化药剂)(普通10-03)(普通关卡),5001,,,,
6134,10408,(掉落物品2攻击33)(普通10-03)(普通关卡),5002,,,,
6136,10501,(掉落物品3防御32)(普通10-03)(普通关卡),,,0.3,0.5,
6137,10501,(掉落物品4技能22)(普通10-03)(普通关卡),5004,,0.2,0.5,
6141,10502,(掉落物品1强化药剂)(普通10-04)(普通关卡),,,0.3,0.5,
6142,10502,(掉落物品2攻击33)(普通10-04)(普通关卡),5004,,0.2,0.5,
6146,10503,(掉落物品3防御32)(普通10-04)(普通关卡),,,0.3,0.5,
6147,10503,(掉落物品4技能22)(普通10-04)(普通关卡),5004,,0.2,0.5,
6151,10504,(掉落物品1强化药剂)(普通10-05)(普通关卡),,,0.3,0.5,
6152,10504,(掉落物品2防御33)(普通10-05)(普通关卡),5004,,0.2,0.5,
6156,10505,(掉落物品3技能32)(普通10-05)(普通关卡),,,0.3,0.5,
6157,10505,(掉落物品4攻击22)(普通10-05)(普通关卡),5005,,0.2,0.5,
6161,10506,(掉落物品1强化药剂)(普通10-06)(普通关卡),,,0.3,0.5,
6162,10506,(掉落物品2防御33)(普通10-06)(普通关卡),5005,,0.2,0.5,
6166,10507,(掉落物品3技能32)(普通10-06)(普通关卡),,,0.3,0.5,
6167,10507,(掉落物品4攻击22)(普通10-06)(普通关卡),5005,,0.2,0.5,
6171,10508,(掉落物品1强化药剂)(普通10-07)(普通关卡),,,0.3,0.5,
6172,10508,(掉落物品2防御33)(普通10-07)(普通关卡),5006,,0.2,0.5,
6176,10509,(掉落物品3技能32)(普通10-07)(普通关卡),,,0.3,0.5,
6177,10509,(掉落物品4攻击22)(普通10-07)(普通关卡),5006,,0.2,0.5,
6181,10510,(掉落物品1强化药剂)(普通10-08)(普通关卡),,,0.3,0.5,
6182,10510,(掉落物品2技能33)(普通10-08)(普通关卡),5006,,0.2,0.5,
6186,10601,(掉落物品3攻击32)(普通10-08)(普通关卡),,,0.3,0.5,
6187,10601,(掉落物品4防御22)(普通10-08)(普通关卡),5007,,0.2,0.5,
6188,10601,(掉落物品1强化药剂)(普通10-09)(普通关卡),5005,,,,
6189,10601,(掉落物品2技能33)(普通10-09)(普通关卡),5006,,,,
6191,10602,(掉落物品3攻击32)(普通10-09)(普通关卡),,,0.3,0.5,
6192,10602,(掉落物品4防御22)(普通10-09)(普通关卡),5007,,0.2,0.5,
6193,10602,(掉落物品1强化药剂)(普通10-10)(普通关卡),5005,,,,
6194,10602,(掉落物品2技能33)(普通10-10)(普通关卡),5006,,,,
6196,10603,(掉落物品3攻击32)(普通10-10)(普通关卡),,,0.3,0.5,
6197,10603,(掉落物品4防御22)(普通10-10)(普通关卡),5007,,0.2,0.5,
6198,10603,(掉落物品1强化药剂)(普通11-01)(普通关卡),5005,,,,
6199,10603,(掉落物品2攻击33)(普通11-01)(普通关卡),5006,,,,
6201,10604,(掉落物品3防御32)(普通11-01)(普通关卡),,,0.3,0.5,
6202,10604,(掉落物品1强化药剂)(普通11-02)(普通关卡),5007,,0.2,0.5,
6203,10604,(掉落物品2攻击33)(普通11-02)(普通关卡),5005,,,,
6204,10604,(掉落物品3防御32)(普通11-02)(普通关卡),5006,,,,
6206,10605,(掉落物品1强化药剂)(普通11-03)(普通关卡),,,0.3,0.5,
6207,10605,(掉落物品2攻击33)(普通11-03)(普通关卡),5008,,0.2,0.5,
6208,10605,(掉落物品3防御32)(普通11-03)(普通关卡),5006,,,,
6209,10605,(掉落物品1强化药剂)(普通11-04)(普通关卡),5004,,,,
6211,10606,(掉落物品2攻击33)(普通11-04)(普通关卡),,,0.3,0.5,
6212,10606,(掉落物品3防御32)(普通11-04)(普通关卡),5008,,0.2,0.5,
6213,10606,(掉落物品1强化药剂)(普通11-05)(普通关卡),5006,,,,
6214,10606,(掉落物品2防御33)(普通11-05)(普通关卡),5004,,,,
6216,10607,(掉落物品3技能32)(普通11-05)(普通关卡),,,0.3,0.5,
6217,10607,(掉落物品1强化药剂)(普通11-06)(普通关卡),5008,,0.2,0.5,
6218,10607,(掉落物品2防御33)(普通11-06)(普通关卡),5006,,,,
6219,10607,(掉落物品3技能32)(普通11-06)(普通关卡),5004,,,,
6221,10608,(掉落物品1强化药剂)(普通11-07)(普通关卡),,,0.3,0.5,
6222,10608,(掉落物品2防御33)(普通11-07)(普通关卡),5009,,0.2,0.5,
6223,10608,(掉落物品3技能32)(普通11-07)(普通关卡),5004,,,,
6224,10608,(掉落物品1强化药剂)(普通11-08)(普通关卡),5005,,,,
6226,10609,(掉落物品2技能33)(普通11-08)(普通关卡),,,0.3,0.5,
6227,10609,(掉落物品3攻击32)(普通11-08)(普通关卡),5009,,0.2,0.5,
6228,10609,(掉落物品1强化药剂)(普通11-09)(普通关卡),5004,,,,
6229,10609,(掉落物品2技能33)(普通11-09)(普通关卡),5005,,,,
6231,10610,(掉落物品3攻击32)(普通11-09)(普通关卡),,,0.3,0.5,
6232,10610,(掉落物品1强化药剂)(普通11-10)(普通关卡),5009,,0.2,0.5,
6233,10610,(掉落物品2技能33)(普通11-10)(普通关卡),5004,,,,
6234,10610,(掉落物品3攻击32)(普通11-10)(普通关卡),5005,,,,
6236,10701,(掉落物品1强化药剂)(普通12-01)(普通关卡),,,0.3,0.5,
6237,10701,(掉落物品2攻击41)(普通12-01)(普通关卡),5007,,0.2,0.5,
6238,10701,(掉落物品3防御31)(普通12-01)(普通关卡),5005,,,,
6241,10702,(掉落物品1强化药剂)(普通12-02)(普通关卡),,,0.3,0.5,
6242,10702,(掉落物品2攻击41)(普通12-02)(普通关卡),5007,,0.2,0.5,
6243,10702,(掉落物品3防御31)(普通12-02)(普通关卡),5005,,,,
6246,10703,(掉落物品1强化药剂)(普通12-03)(普通关卡),,,0.3,0.5,
6247,10703,(掉落物品2攻击41)(普通12-03)(普通关卡),5007,,0.2,0.5,
6248,10703,(掉落物品3防御31)(普通12-03)(普通关卡),5005,,,,
6251,10704,(掉落物品1强化药剂)(普通12-04)(普通关卡),,,0.3,0.5,
6252,10704,(掉落物品2攻击41)(普通12-04)(普通关卡),5007,,0.2,0.5,
6253,10704,(掉落物品3防御31)(普通12-04)(普通关卡),5005,,,,
6256,10705,(掉落物品1强化药剂)(普通12-05)(普通关卡),,,0.3,0.5,
6257,10705,(掉落物品2防御41)(普通12-05)(普通关卡),5008,,0.2,0.5,
6258,10705,(掉落物品3技能31)(普通12-05)(普通关卡),5006,,,,
6261,10706,(掉落物品1强化药剂)(普通12-06)(普通关卡),,,0.3,0.5,
6262,10706,(掉落物品2防御41)(普通12-06)(普通关卡),5008,,0.2,0.5,
6263,10706,(掉落物品3技能31)(普通12-06)(普通关卡),5006,,,,
6266,10707,(掉落物品1强化药剂)(普通12-07)(普通关卡),,,0.3,0.5,
6267,10707,(掉落物品2防御41)(普通12-07)(普通关卡),5008,,0.2,0.5,
6268,10707,(掉落物品3技能31)(普通12-07)(普通关卡),5006,,,,
6271,10708,(掉落物品1强化药剂)(普通12-08)(普通关卡),,,0.3,0.5,
6272,10708,(掉落物品2技能41)(普通12-08)(普通关卡),5009,,0.2,0.5,
6273,10708,(掉落物品3攻击31)(普通12-08)(普通关卡),5004,,,,
6276,10709,(掉落物品1强化药剂)(普通12-09)(普通关卡),,,0.3,0.5,
6277,10709,(掉落物品2技能41)(普通12-09)(普通关卡),5009,,0.2,0.5,
6278,10709,(掉落物品3攻击31)(普通12-09)(普通关卡),5004,,,,
6281,10710,(掉落物品1强化药剂)(普通12-10)(普通关卡),,,0.3,0.5,
6282,10710,(掉落物品2技能41)(普通12-10)(普通关卡),5009,,0.2,0.5,
6283,10710,(掉落物品3攻击31)(普通12-10)(普通关卡),5004,,,,
6286,10801,(掉落物品1强化药剂)(普通13-01)(普通关卡),,,0.3,0.5,
6287,10801,(掉落物品2攻击41)(普通13-01)(普通关卡),5010,,0.2,0.5,
6288,10801,(掉落物品1强化药剂)(普通13-02)(普通关卡),5008,,,,
6289,10801,(掉落物品2攻击41)(普通13-02)(普通关卡),5003,,,,
6291,10802,(掉落物品1强化药剂)(普通13-03)(普通关卡),,,0.3,0.5,
6292,10802,(掉落物品2攻击41)(普通13-03)(普通关卡),5010,,0.2,0.5,
6293,10802,(掉落物品1强化药剂)(普通13-04)(普通关卡),5008,,,,
6294,10802,(掉落物品2攻击41)(普通13-04)(普通关卡),5003,,,,
6296,10803,(掉落物品1强化药剂)(普通13-05)(普通关卡),,,0.3,0.5,
6297,10803,(掉落物品2防御41)(普通13-05)(普通关卡),5010,,0.2,0.5,
6298,10803,(掉落物品1强化药剂)(普通13-06)(普通关卡),5008,,,,
6299,10803,(掉落物品2防御41)(普通13-06)(普通关卡),5003,,,,
6301,10804,(掉落物品1强化药剂)(普通13-07)(普通关卡),,,0.3,0.5,
6302,10804,(掉落物品2防御41)(普通13-07)(普通关卡),5010,,0.2,0.5,
6303,10804,(掉落物品1强化药剂)(普通13-08)(普通关卡),5008,,,,
6304,10804,(掉落物品2技能41)(普通13-08)(普通关卡),5003,,,,
6306,10805,(掉落物品1强化药剂)(普通13-09)(普通关卡),,,0.3,0.5,
6307,10805,(掉落物品2技能41)(普通13-09)(普通关卡),5011,,0.2,0.5,
6308,10805,(掉落物品1强化药剂)(普通13-10)(普通关卡),5009,,,,
6309,10805,(掉落物品2技能41)(普通13-10)(普通关卡),5001,,,,
6311,10806,(掉落物品1强化药剂)(普通14-01)(普通关卡),,,0.3,0.5,
6312,10806,(掉落物品2攻击42)(普通14-01)(普通关卡),5011,,0.2,0.5,
6313,10806,(掉落物品3防御32)(普通14-01)(普通关卡),5009,,,,
6314,10806,(掉落物品1强化药剂)(普通14-02)(普通关卡),5001,,,,
6316,10807,(掉落物品2攻击42)(普通14-02)(普通关卡),,,0.3,0.5,
6317,10807,(掉落物品3防御32)(普通14-02)(普通关卡),5011,,0.2,0.5,
6318,10807,(掉落物品1强化药剂)(普通14-03)(普通关卡),5009,,,,
6319,10807,(掉落物品2攻击42)(普通14-03)(普通关卡),5001,,,,
6321,10808,(掉落物品3防御32)(普通14-03)(普通关卡),,,0.3,0.5,
6322,10808,(掉落物品1强化药剂)(普通14-04)(普通关卡),5012,,0.2,0.5,
6323,10808,(掉落物品2攻击42)(普通14-04)(普通关卡),5007,,,,
6324,10808,(掉落物品3防御32)(普通14-04)(普通关卡),5002,,,,
6326,10809,(掉落物品1强化药剂)(普通14-05)(普通关卡),,,0.3,0.5,
6327,10809,(掉落物品2防御42)(普通14-05)(普通关卡),5012,,0.2,0.5,
6328,10809,(掉落物品3技能32)(普通14-05)(普通关卡),5007,,,,
6329,10809,(掉落物品1强化药剂)(普通14-06)(普通关卡),5002,,,,
6331,10810,(掉落物品2防御42)(普通14-06)(普通关卡),,,0.3,0.5,
6332,10810,(掉落物品3技能32)(普通14-06)(普通关卡),5012,,0.2,0.5,
6333,10810,(掉落物品1强化药剂)(普通14-07)(普通关卡),5007,,,,
6334,10810,(掉落物品2防御42)(普通14-07)(普通关卡),5002,,,,
6336,10901,(掉落物品3技能32)(普通14-07)(普通关卡),,,0.3,0.5,
6337,10901,(掉落物品1强化药剂)(普通14-08)(普通关卡),5010,,0.2,0.5,
6338,10901,(掉落物品2技能42)(普通14-08)(普通关卡),5008,,,,
6341,10902,(掉落物品3攻击32)(普通14-08)(普通关卡),,,0.3,0.5,
6342,10902,(掉落物品1强化药剂)(普通14-09)(普通关卡),5010,,0.2,0.5,
6343,10902,(掉落物品2技能42)(普通14-09)(普通关卡),5008,,,,
6346,10903,(掉落物品3攻击32)(普通14-09)(普通关卡),,,0.3,0.5,
6347,10903,(掉落物品1强化药剂)(普通14-10)(普通关卡),5010,,0.2,0.5,
6348,10903,(掉落物品2技能42)(普通14-10)(普通关卡),5008,,,,
6351,10904,(掉落物品3攻击32)(普通14-10)(普通关卡),,,0.3,0.5,
6352,10904,(掉落物品1强化药剂)(普通15-01)(普通关卡),5010,,0.2,0.5,
6353,10904,(掉落物品2攻击42)(普通15-01)(普通关卡),5008,,,,
6356,10905,(掉落物品1强化药剂)(普通15-02)(普通关卡),,,0.3,0.5,
6357,10905,(掉落物品2攻击42)(普通15-02)(普通关卡),5011,,0.2,0.5,
6358,10905,(掉落物品1强化药剂)(普通15-03)(普通关卡),5009,,,,
6361,10906,(掉落物品2攻击42)(普通15-03)(普通关卡),,,0.3,0.5,
6362,10906,(掉落物品1强化药剂)(普通15-04)(普通关卡),5011,,0.2,0.5,
6363,10906,(掉落物品2攻击42)(普通15-04)(普通关卡),5009,,,,
6366,10907,(掉落物品1强化药剂)(普通15-05)(普通关卡),,,0.3,0.5,
6367,10907,(掉落物品2防御42)(普通15-05)(普通关卡),5011,,0.2,0.5,
6368,10907,(掉落物品1强化药剂)(普通15-06)(普通关卡),5009,,,,
6371,10908,(掉落物品2防御42)(普通15-06)(普通关卡),,,0.3,0.5,
6372,10908,(掉落物品1强化药剂)(普通15-07)(普通关卡),5012,,0.2,0.5,
6373,10908,(掉落物品2防御42)(普通15-07)(普通关卡),5007,,,,
6376,10909,(掉落物品1强化药剂)(普通15-08)(普通关卡),,,0.3,0.5,
6377,10909,(掉落物品2技能42)(普通15-08)(普通关卡),5012,,0.2,0.5,
6378,10909,(掉落物品1强化药剂)(普通15-09)(普通关卡),5007,,,,
6381,10910,(掉落物品2技能42)(普通15-09)(普通关卡),,,0.3,0.5,
6382,10910,(掉落物品1强化药剂)(普通15-10)(普通关卡),5012,,0.2,0.5,
6383,10910,(掉落物品2技能42)(普通15-10)(普通关卡),5007,,,,
6386,11001,(掉落物品1强化药剂)(普通16-01)(普通关卡),,,0.3,0.5,
6387,11001,(掉落物品2攻击51)(普通16-01)(普通关卡),5013,,0.2,0.5,
6388,11001,(掉落物品3防御33)(普通16-01)(普通关卡),5011,,,,
6389,11001,(掉落物品1强化药剂)(普通16-02)(普通关卡),5006,,,,
6391,11002,(掉落物品2攻击51)(普通16-02)(普通关卡),,,0.3,0.5,
6392,11002,(掉落物品3防御33)(普通16-02)(普通关卡),5013,,0.2,0.5,
6393,11002,(掉落物品1强化药剂)(普通16-03)(普通关卡),5011,,,,
6394,11002,(掉落物品2攻击51)(普通16-03)(普通关卡),5006,,,,
6396,11003,(掉落物品3防御33)(普通16-03)(普通关卡),,,0.3,0.5,
6397,11003,(掉落物品1强化药剂)(普通16-04)(普通关卡),5013,,0.2,0.5,
6398,11003,(掉落物品2攻击51)(普通16-04)(普通关卡),5011,,,,
6399,11003,(掉落物品3防御33)(普通16-04)(普通关卡),5006,,,,
6401,11004,(掉落物品1强化药剂)(普通16-05)(普通关卡),,,0.3,0.5,
6402,11004,(掉落物品2防御51)(普通16-05)(普通关卡),5013,,0.2,0.5,
6403,11004,(掉落物品3技能33)(普通16-05)(普通关卡),5011,,,,
6404,11004,(掉落物品1强化药剂)(普通16-06)(普通关卡),5006,,,,
6406,11005,(掉落物品2防御51)(普通16-06)(普通关卡),,,0.3,0.5,
6407,11005,(掉落物品3技能33)(普通16-06)(普通关卡),5014,,0.2,0.5,
6408,11005,(掉落物品1强化药剂)(普通16-07)(普通关卡),5012,,,,
6409,11005,(掉落物品2防御51)(普通16-07)(普通关卡),5004,,,,
6411,11006,(掉落物品3技能33)(普通16-07)(普通关卡),,,0.3,0.5,
6412,11006,(掉落物品1强化药剂)(普通16-08)(普通关卡),5014,,0.2,0.5,
6413,11006,(掉落物品2技能51)(普通16-08)(普通关卡),5012,,,,
6414,11006,(掉落物品3攻击33)(普通16-08)(普通关卡),5004,,,,
6416,11007,(掉落物品1强化药剂)(普通16-09)(普通关卡),,,0.3,0.5,
6417,11007,(掉落物品2技能51)(普通16-09)(普通关卡),5014,,0.2,0.5,
6418,11007,(掉落物品3攻击33)(普通16-09)(普通关卡),5012,,,,
6419,11007,(掉落物品1强化药剂)(普通16-10)(普通关卡),5004,,,,
6421,11008,(掉落物品2技能51)(普通16-10)(普通关卡),,,0.3,0.5,
6422,11008,(掉落物品3攻击33)(普通16-10)(普通关卡),5015,,0.2,0.5,
6423,11008,(掉落物品1强化药剂)(普通17-01)(普通关卡),5010,,,,
6424,11008,(掉落物品2攻击51)(普通17-01)(普通关卡),5005,,,,
6426,11009,(掉落物品1强化药剂)(普通17-02)(普通关卡),,,0.3,0.5,
6427,11009,(掉落物品2攻击51)(普通17-02)(普通关卡),5015,,0.2,0.5,
6428,11009,(掉落物品1强化药剂)(普通17-03)(普通关卡),5010,,,,
6429,11009,(掉落物品2攻击51)(普通17-03)(普通关卡),5005,,,,
6431,11010,(掉落物品1强化药剂)(普通17-04)(普通关卡),,,0.3,0.5,
6432,11010,(掉落物品2攻击51)(普通17-04)(普通关卡),5015,,0.2,0.5,
6433,11010,(掉落物品1强化药剂)(普通17-05)(普通关卡),5010,,,,
6434,11010,(掉落物品2防御51)(普通17-05)(普通关卡),5005,,,,
6436,11101,(掉落物品1强化药剂)(普通17-06)(普通关卡),,,0.3,0.5,
6437,11101,(掉落物品2防御51)(普通17-06)(普通关卡),5013,,0.2,0.5,
6438,11101,(掉落物品1强化药剂)(普通17-07)(普通关卡),5011,,,,
6441,11102,(掉落物品2防御51)(普通17-07)(普通关卡),,,0.3,0.5,
6442,11102,(掉落物品1强化药剂)(普通17-08)(普通关卡),5013,,0.2,0.5,
6443,11102,(掉落物品2技能51)(普通17-08)(普通关卡),5011,,,,
6446,11103,(掉落物品1强化药剂)(普通17-09)(普通关卡),,,0.3,0.5,
6447,11103,(掉落物品2技能51)(普通17-09)(普通关卡),5013,,0.2,0.5,
6448,11103,(掉落物品1强化药剂)(普通17-10)(普通关卡),5011,,,,
6451,11104,(掉落物品2技能51)(普通17-10)(普通关卡),,,0.3,0.5,
6452,11104,(掉落物品1强化药剂)(普通18-01)(普通关卡),5013,,0.2,0.5,
6453,11104,(掉落物品2攻击52)(普通18-01)(普通关卡),5011,,,,
6456,11105,(掉落物品3防御51)(普通18-01)(普通关卡),,,0.3,0.5,
6457,11105,(掉落物品1强化药剂)(普通18-02)(普通关卡),5014,,0.2,0.5,
6458,11105,(掉落物品2攻击52)(普通18-02)(普通关卡),5012,,,,
6461,11106,(掉落物品3防御51)(普通18-02)(普通关卡),,,0.3,0.5,
6462,11106,(掉落物品1强化药剂)(普通18-03)(普通关卡),5014,,0.2,0.5,
6463,11106,(掉落物品2攻击52)(普通18-03)(普通关卡),5012,,,,
6466,11107,(掉落物品3防御51)(普通18-03)(普通关卡),,,0.3,0.5,
6467,11107,(掉落物品1强化药剂)(普通18-04)(普通关卡),5014,,0.2,0.5,
6468,11107,(掉落物品2攻击52)(普通18-04)(普通关卡),5012,,,,
6471,11108,(掉落物品3防御51)(普通18-04)(普通关卡),,,0.3,0.5,
6472,11108,(掉落物品1强化药剂)(普通18-05)(普通关卡),5015,,0.2,0.5,
6473,11108,(掉落物品2防御52)(普通18-05)(普通关卡),5010,,,,
6476,11109,(掉落物品3技能51)(普通18-05)(普通关卡),,,0.3,0.5,
6477,11109,(掉落物品1强化药剂)(普通18-06)(普通关卡),5015,,0.2,0.5,
6478,11109,(掉落物品2防御52)(普通18-06)(普通关卡),5010,,,,
6481,11110,(掉落物品3技能51)(普通18-06)(普通关卡),,,0.3,0.5,
6482,11110,(掉落物品1强化药剂)(普通18-07)(普通关卡),5015,,0.2,0.5,
6483,11110,(掉落物品2防御52)(普通18-07)(普通关卡),5010,,,,
6486,11201,(掉落物品3技能51)(普通18-07)(普通关卡),,,0.3,0.5,
6487,11201,(掉落物品1强化药剂)(普通18-08)(普通关卡),5016,,0.2,0.5,
6488,11201,(掉落物品2技能52)(普通18-08)(普通关卡),5008,,,,
6491,11202,(掉落物品3攻击51)(普通18-08)(普通关卡),,,0.3,0.5,
6492,11202,(掉落物品1强化药剂)(普通18-09)(普通关卡),5016,,0.2,0.5,
6493,11202,(掉落物品2技能52)(普通18-09)(普通关卡),5008,,,,
6496,11203,(掉落物品3攻击51)(普通18-09)(普通关卡),,,0.3,0.5,
6497,11203,(掉落物品1强化药剂)(普通18-10)(普通关卡),5016,,0.2,0.5,
6498,11203,(掉落物品2技能52)(普通18-10)(普通关卡),5008,,,,
6501,11204,(掉落物品3攻击51)(普通18-10)(普通关卡),,,0.3,0.5,
6502,11204,(掉落物品1强化药剂)(普通19-01)(普通关卡),5016,,0.2,0.5,
6503,11204,(掉落物品2攻击53)(普通19-01)(普通关卡),5008,,,,
6506,11205,(掉落物品1强化药剂)(普通19-02)(普通关卡),,,0.3,0.5,
6507,11205,(掉落物品2攻击53)(普通19-02)(普通关卡),5017,,0.2,0.5,
6508,11205,(掉落物品1强化药剂)(普通19-03)(普通关卡),5009,,,,
6511,11206,(掉落物品2攻击53)(普通19-03)(普通关卡),,,0.3,0.5,
6512,11206,(掉落物品1强化药剂)(普通19-04)(普通关卡),5017,,0.2,0.5,
6513,11206,(掉落物品2攻击53)(普通19-04)(普通关卡),5009,,,,
6516,11207,(掉落物品1强化药剂)(普通19-05)(普通关卡),,,0.3,0.5,
6517,11207,(掉落物品2防御53)(普通19-05)(普通关卡),5017,,0.2,0.5,
6518,11207,(掉落物品1强化药剂)(普通19-06)(普通关卡),5009,,,,
6521,11208,(掉落物品2防御53)(普通19-06)(普通关卡),,,0.3,0.5,
6522,11208,(掉落物品1强化药剂)(普通19-07)(普通关卡),5018,,0.2,0.5,
6523,11208,(掉落物品2防御53)(普通19-07)(普通关卡),5007,,,,
6526,11209,(掉落物品1强化药剂)(普通19-08)(普通关卡),,,0.3,0.5,
6527,11209,(掉落物品2技能53)(普通19-08)(普通关卡),5018,,0.2,0.5,
6528,11209,(掉落物品1强化药剂)(普通19-09)(普通关卡),5007,,,,
6531,11210,(掉落物品2技能53)(普通19-09)(普通关卡),,,0.3,0.5,
6532,11210,(掉落物品1强化药剂)(普通19-10)(普通关卡),5018,,0.2,0.5,
6533,11210,(掉落物品2技能53)(普通19-10)(普通关卡),5007,,,,
6536,11301,(掉落物品1强化药剂)(普通20-01)(普通关卡),,,0.3,0.5,
6537,11301,(掉落物品2攻击54)(普通20-01)(普通关卡),5016,,0.2,0.45,
6541,11302,(掉落物品3防御51)(普通20-01)(普通关卡),,,0.3,0.5,
6542,11302,(掉落物品1强化药剂)(普通20-02)(普通关卡),5016,,0.2,0.45,
6546,11303,(掉落物品2攻击54)(普通20-02)(普通关卡),,,0.3,0.5,
6547,11303,(掉落物品3防御51)(普通20-02)(普通关卡),5016,,0.2,0.45,
6551,11304,(掉落物品1强化药剂)(普通20-03)(普通关卡),,,0.3,0.5,
6552,11304,(掉落物品2攻击54)(普通20-03)(普通关卡),5016,,0.2,0.45,
6556,11305,(掉落物品3防御51)(普通20-03)(普通关卡),,,0.3,0.5,
6557,11305,(掉落物品1强化药剂)(普通20-04)(普通关卡),5017,,0.2,0.45,
