160,道馆1_难度3,80022,{11=1.1},4,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.31;1.21>,<1.31;1.21>,<0.9;0.9>,,,,,,
161,道馆1_难度3,80022,{11=1.1},5,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.31;1.21>,<1.31;1.21>,<0.9;0.9>,,,,,,
162,道馆1_难度3,80022,{11=1.1},6,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.31;1.21>,<1.31;1.21>,<0.9;0.9>,,,,,,
163,道馆1_难度3,80022,{11=1.1},7,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.31;1.21>,<1.31;1.21>,<0.9;0.9>,,,,,,
164,道馆1_难度3,80022,{11=1.1},8,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.31;1.21>,<1.31;1.21>,<0.9;0.9>,,,,,,
165,道馆1_难度3,80022,{11=1.1},9,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.31;1.21>,<1.31;1.21>,<0.9;0.9>,,,,,,
166,道馆1_难度3,80022,{11=1.1},10,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.31;1.21>,<1.31;1.21>,<0.9;0.9>,,,,,,
167,道馆1_难度3,80022,{11=1.1},11,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.31;1.21>,<1.31;1.21>,<0.9;0.9>,,,,,,
168,道馆1_难度3,80022,{11=1.1},12,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.31;1.21>,<1.31;1.21>,<0.9;0.9>,,,,,,
169,道馆1_难度3,80023,{11=1.1},1,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
170,道馆1_难度3,80023,{11=1.1},2,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
171,道馆1_难度3,80023,{11=1.1},3,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
172,道馆1_难度3,80023,{11=1.1},4,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
173,道馆1_难度3,80023,{11=1.1},5,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
174,道馆1_难度3,80023,{11=1.1},6,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
175,道馆1_难度3,80023,{11=1.1},7,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
176,道馆1_难度3,80023,{11=1.1},8,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
177,道馆1_难度3,80023,{11=1.1},9,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
178,道馆1_难度3,80023,{11=1.1},10,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
179,道馆1_难度3,80023,{11=1.1},11,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
180,道馆1_难度3,80023,{11=1.1},12,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
181,道馆1_难度3,80024,,1,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
182,道馆1_难度3,80024,,2,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
183,道馆1_难度3,80024,,3,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
184,道馆1_难度3,80024,,4,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
185,道馆1_难度3,80024,,5,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
186,道馆1_难度3,80024,,6,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
187,道馆1_难度3,80024,,7,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
188,道馆1_难度3,80024,,8,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
189,道馆1_难度3,80024,,9,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
190,道馆1_难度3,80024,,10,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
191,道馆1_难度3,80024,,11,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
192,道馆1_难度3,80024,,12,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
193,道馆1_难度3,80025,,1,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
194,道馆1_难度3,80025,,2,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
195,道馆1_难度3,80025,,3,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
196,道馆1_难度3,80025,,4,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
197,道馆1_难度3,80025,,5,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
198,道馆1_难度3,80025,,6,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
199,道馆1_难度3,80025,,7,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
200,道馆1_难度3,80025,,8,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
201,道馆1_难度3,80025,,9,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
202,道馆1_难度3,80025,,10,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
203,道馆1_难度3,80025,,11,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
204,道馆1_难度3,80025,,12,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
205,道馆1_难度3,80026,,1,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
206,道馆1_难度3,80026,,2,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
207,道馆1_难度3,80026,,3,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
208,道馆1_难度3,80026,,4,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
209,道馆1_难度3,80026,,5,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
210,道馆1_难度3,80026,,6,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
211,道馆1_难度3,80026,,7,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
212,道馆1_难度3,80026,,8,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
213,道馆1_难度3,80026,,9,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
214,道馆1_难度3,80026,,10,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
215,道馆1_难度3,80026,,11,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
216,道馆1_难度3,80026,,12,<2.02;1.71>,<0.8;0.89>,<0.8;0.89>,<1.06;0.91>,<1.06;0.91>,<0.9;0.9>,,,,,,
217,道馆1_难度4,80031,{11=1.3},1,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
218,道馆1_难度4,80031,{11=1.3},2,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
219,道馆1_难度4,80031,{11=1.3},3,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
220,道馆1_难度4,80031,{11=1.3},4,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
221,道馆1_难度4,80031,{11=1.3},5,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
222,道馆1_难度4,80031,{11=1.3},6,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
223,道馆1_难度4,80031,{11=1.3},7,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
224,道馆1_难度4,80031,{11=1.3},8,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
225,道馆1_难度4,80031,{11=1.3},9,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
226,道馆1_难度4,80031,{11=1.3},10,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
227,道馆1_难度4,80031,{11=1.3},11,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
228,道馆1_难度4,80031,{11=1.3},12,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
229,道馆1_难度4,80032,{11=1.2},1,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
230,道馆1_难度4,80032,{11=1.2},2,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
231,道馆1_难度4,80032,{11=1.2},3,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
232,道馆1_难度4,80032,{11=1.2},4,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
233,道馆1_难度4,80032,{11=1.2},5,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
234,道馆1_难度4,80032,{11=1.2},6,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
235,道馆1_难度4,80032,{11=1.2},7,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
236,道馆1_难度4,80032,{11=1.2},8,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
237,道馆1_难度4,80032,{11=1.2},9,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
238,道馆1_难度4,80032,{11=1.2},10,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
239,道馆1_难度4,80032,{11=1.2},11,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
240,道馆1_难度4,80032,{11=1.2},12,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
241,道馆1_难度4,80033,{11=1.2},1,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
242,道馆1_难度4,80033,{11=1.2},2,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
243,道馆1_难度4,80033,{11=1.2},3,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
244,道馆1_难度4,80033,{11=1.2},4,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
245,道馆1_难度4,80033,{11=1.2},5,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
246,道馆1_难度4,80033,{11=1.2},6,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
247,道馆1_难度4,80033,{11=1.2},7,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
248,道馆1_难度4,80033,{11=1.2},8,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
249,道馆1_难度4,80033,{11=1.2},9,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
250,道馆1_难度4,80033,{11=1.2},10,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
251,道馆1_难度4,80033,{11=1.2},11,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
252,道馆1_难度4,80033,{11=1.2},12,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
253,道馆1_难度4,80034,,1,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
254,道馆1_难度4,80034,,2,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
255,道馆1_难度4,80034,,3,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
256,道馆1_难度4,80034,,4,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
257,道馆1_难度4,80034,,5,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
258,道馆1_难度4,80034,,6,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
259,道馆1_难度4,80034,,7,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
260,道馆1_难度4,80034,,8,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
261,道馆1_难度4,80034,,9,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
262,道馆1_难度4,80034,,10,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
263,道馆1_难度4,80034,,11,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
264,道馆1_难度4,80034,,12,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
265,道馆1_难度4,80035,,1,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
266,道馆1_难度4,80035,,2,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
267,道馆1_难度4,80035,,3,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
268,道馆1_难度4,80035,,4,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
269,道馆1_难度4,80035,,5,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
270,道馆1_难度4,80035,,6,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
271,道馆1_难度4,80035,,7,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
272,道馆1_难度4,80035,,8,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
273,道馆1_难度4,80035,,9,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
274,道馆1_难度4,80035,,10,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
275,道馆1_难度4,80035,,11,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
276,道馆1_难度4,80035,,12,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
277,道馆1_难度4,80036,,1,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
278,道馆1_难度4,80036,,2,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
279,道馆1_难度4,80036,,3,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
280,道馆1_难度4,80036,,4,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
281,道馆1_难度4,80036,,5,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
282,道馆1_难度4,80036,,6,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
283,道馆1_难度4,80036,,7,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
284,道馆1_难度4,80036,,8,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
285,道馆1_难度4,80036,,9,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
286,道馆1_难度4,80036,,10,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
287,道馆1_难度4,80036,,11,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
288,道馆1_难度4,80036,,12,<2.42;2.06>,<0.96;1.06>,<0.96;1.06>,<1.27;1.09>,<1.27;1.09>,<0.92;0.92>,,,,,,
289,道馆1_难度5,80041,{11=1.1},1,<3.16;2.68>,<1.25;1.39>,<1.25;1.39>,<1.66;1.42>,<1.66;1.42>,<0.96;0.96>,,,,,,
290,道馆1_难度5,80041,{11=1.1},2,<3.16;2.68>,<1.25;1.39>,<1.25;1.39>,<1.66;1.42>,<1.66;1.42>,<0.96;0.96>,,,,,,
291,道馆1_难度5,80041,{11=1.1},3,<3.16;2.68>,<1.25;1.39>,<1.25;1.39>,<1.66;1.42>,<1.66;1.42>,<0.96;0.96>,,,,,,
292,道馆1_难度5,80041,{11=1.1},4,<3.16;2.68>,<1.25;1.39>,<1.25;1.39>,<1.66;1.42>,<1.66;1.42>,<0.96;0.96>,,,,,,
293,道馆1_难度5,80041,{11=1.1},5,<3.16;2.68>,<1.25;1.39>,<1.25;1.39>,<1.66;1.42>,<1.66;1.42>,<0.96;0.96>,,,,,,
294,道馆1_难度5,80041,{11=1.1},6,<3.16;2.68>,<1.25;1.39>,<1.25;1.39>,<1.66;1.42>,<1.66;1.42>,<0.96;0.96>,,,,,,
295,道馆1_难度5,80041,{11=1.1},7,<3.16;2.68>,<1.25;1.39>,<1.25;1.39>,<1.66;1.42>,<1.66;1.42>,<0.96;0.96>,,,,,,
296,道馆1_难度5,80041,{11=1.1},8,<3.16;2.68>,<1.25;1.39>,<1.25;1.39>,<1.66;1.42>,<1.66;1.42>,<0.96;0.96>,,,,,,
297,道馆1_难度5,80041,{11=1.1},9,<3.16;2.68>,<1.25;1.39>,<1.25;1.39>,<1.66;1.42>,<1.66;1.42>,<0.96;0.96>,,,,,,
298,道馆1_难度5,80041,{11=1.1},10,<3.16;2.68>,<1.25;1.39>,<1.25;1.39>,<1.66;1.42>,<1.66;1.42>,<0.96;0.96>,,,,,,
299,道馆1_难度5,80041,{11=1.1},11,<3.16;2.68>,<1.25;1.39>,<1.25;1.39>,<1.66;1.42>,<1.66;1.42>,<0.96;0.96>,,,,,,
300,道馆1_难度5,80041,{11=1.1},12,<3.16;2.68>,<1.25;1.39>,<1.25;1.39>,<1.66;1.42>,<1.66;1.42>,<0.96;0.96>,,,,,,
301,道馆1_难度5,80042,{11=1.1},1,<3.98;3.38>,<1.57;1.75>,<1.57;1.75>,<2.09;1.79>,<2.09;1.79>,<1.46;1.46>,,,,,,
302,道馆1_难度5,80042,{11=1.1},2,<3.98;3.38>,<1.57;1.75>,<1.57;1.75>,<2.09;1.79>,<2.09;1.79>,<1.46;1.46>,,,,,,
303,道馆1_难度5,80042,{11=1.1},3,<3.98;3.38>,<1.57;1.75>,<1.57;1.75>,<2.09;1.79>,<2.09;1.79>,<1.46;1.46>,,,,,,
304,道馆1_难度5,80042,{11=1.1},4,<3.98;3.38>,<1.57;1.75>,<1.57;1.75>,<2.09;1.79>,<2.09;1.79>,<1.46;1.46>,,,,,,
305,道馆1_难度5,80042,{11=1.1},5,<3.98;3.38>,<1.57;1.75>,<1.57;1.75>,<2.09;1.79>,<2.09;1.79>,<1.46;1.46>,,,,,,
306,道馆1_难度5,80042,{11=1.1},6,<3.98;3.38>,<1.57;1.75>,<1.57;1.75>,<2.09;1.79>,<2.09;1.79>,<1.46;1.46>,,,,,,
307,道馆1_难度5,80042,{11=1.1},7,<3.98;3.38>,<1.57;1.75>,<1.57;1.75>,<2.09;1.79>,<2.09;1.79>,<1.46;1.46>,,,,,,
308,道馆1_难度5,80042,{11=1.1},8,<3.98;3.38>,<1.57;1.75>,<1.57;1.75>,<2.09;1.79>,<2.09;1.79>,<1.46;1.46>,,,,,,
309,道馆1_难度5,80042,{11=1.1},9,<3.98;3.38>,<1.57;1.75>,<1.57;1.75>,<2.09;1.79>,<2.09;1.79>,<1.46;1.46>,,,,,,
310,道馆1_难度5,80042,{11=1.1},10,<3.98;3.38>,<1.57;1.75>,<1.57;1.75>,<2.09;1.79>,<2.09;1.79>,<1.46;1.46>,,,,,,
311,道馆1_难度5,80042,{11=1.1},11,<3.98;3.38>,<1.57;1.75>,<1.57;1.75>,<2.09;1.79>,<2.09;1.79>,<1.46;1.46>,,,,,,
312,道馆1_难度5,80042,{11=1.1},12,<3.98;3.38>,<1.57;1.75>,<1.57;1.75>,<2.09;1.79>,<2.09;1.79>,<1.46;1.46>,,,,,,
313,道馆1_难度5,80043,{11=2},1,<4.3;3.66>,<1.7;1.89>,<1.7;1.89>,<2.26;1.94>,<2.26;1.94>,<1.01;1.01>,,,,,,
314,道馆1_难度5,80043,{11=2},2,<4.3;3.66>,<1.7;1.89>,<1.7;1.89>,<2.26;1.94>,<2.26;1.94>,<1.01;1.01>,,,,,,
315,道馆1_难度5,80043,{11=2},3,<4.3;3.66>,<1.7;1.89>,<1.7;1.89>,<2.26;1.94>,<2.26;1.94>,<1.01;1.01>,,,,,,
316,道馆1_难度5,80043,{11=2},4,<4.3;3.66>,<1.7;1.89>,<1.7;1.89>,<2.26;1.94>,<2.26;1.94>,<1.01;1.01>,,,,,,
317,道馆1_难度5,80043,{11=2},5,<4.3;3.66>,<1.7;1.89>,<1.7;1.89>,<2.26;1.94>,<2.26;1.94>,<1.01;1.01>,,,,,,
318,道馆1_难度5,80043,{11=2},6,<4.3;3.66>,<1.7;1.89>,<1.7;1.89>,<2.26;1.94>,<2.26;1.94>,<1.01;1.01>,,,,,,
319,道馆1_难度5,80043,{11=2},7,<4.3;3.66>,<1.7;1.89>,<1.7;1.89>,<2.26;1.94>,<2.26;1.94>,<1.01;1.01>,,,,,,
320,道馆1_难度5,80043,{11=2},8,<4.3;3.66>,<1.7;1.89>,<1.7;1.89>,<2.26;1.94>,<2.26;1.94>,<1.01;1.01>,,,,,,
321,道馆1_难度5,80043,{11=2},9,<4.3;3.66>,<1.7;1.89>,<1.7;1.89>,<2.26;1.94>,<2.26;1.94>,<1.01;1.01>,,,,,,
