变量名,level_start,level_end,monsterIDs1,monsterIDs2,monsterIDs3,weight,fightgo_val_start,fightgo_val_end,grade,eliteCards,advanceEnd,advanceStart,attrFix,cards1,cards2,cards3,levelEnd,levelStart,starEnd,starStart
默认值,,,,,,0,,,0,<193;343;163;353;133>,0,0,1,<>,<>,<>,0,0,0,0
ID,等级下限,等级上限,队伍1,队伍2,队伍3,随机权重,先手值上限,先手值下限,段位,精英卡牌,advanceEnd,advanceStart,attrFix,cards1,cards2,cards3,levelEnd,levelStart,starEnd,starStart
670,,,,,,10,,,6,<>,19,18,,<163;593;1893;333;3171;2401>,<731;3143;2381;3303;503;1921>,<1253;1082;14;2351;3642;1253>,90,88,12,11
671,,,,,,10,,,6,<>,19,18,,<641;1082;1911;1032;712;3601>,<1503;1903;1253;863;4;394>,<3611;393;761;1931;574;2441>,90,88,12,11
672,,,,,,10,,,6,<>,19,18,,<1981;163;1241;761;1813;1293>,<883;3601;1071;1281;2391;3271>,<741;3221;4161;1313;771;2351>,90,88,12,11
673,,,,,,10,,,6,<>,19,18,,<1313;1253;1394;1961;3592;1971>,<3251;15;402;3152;721;2351>,<3143;3003;3261;884;1071;3271>,90,88,12,11
674,,,,,,10,,,6,<>,19,18,,<2381;1813;1082;2441;4;3631>,<393;3003;1253;1253;701;1911>,<2822;1303;1281;1261;1503;753>,90,88,12,11
675,,,,,,10,,,6,<>,19,18,,<3271;3772;721;761;1253;4161>,<1261;883;493;3261;863;3601>,<1253;631;1253;3611;753;1253>,90,88,12,11
676,,,,,,10,,,6,<>,19,18,,<1981;1971;1172;14;641;701>,<263;2361;863;771;2351;4>,<1253;2431;2233;741;1841;1082>,90,88,12,11
677,,,,,,10,,,6,<>,19,18,,<1941;1253;3413;1293;1911;1971>,<3161;263;1221;24;3221;2351>,<1253;2441;3021;1253;1893;1991>,90,88,12,11
678,,,,,,10,,,6,<>,19,18,,<1082;572;603;721;1911;1271>,<701;4171;1903;3303;761;741>,<3631;4;3261;1231;1253;1394>,90,88,12,11
679,,,,,,10,,,6,<>,19,18,,<731;4132;1911;3303;3171;1281>,<3143;333;884;15;1271;593>,<1261;1253;1253;2431;2381;741>,90,88,12,11
680,,,,,,10,,,6,<>,19,18,,<1231;1911;1221;1261;883;1253>,<2993;1314;771;1253;2822;3161>,<4171;1303;2391;603;1253;1841>,90,88,12,11
681,,,,,,10,,,6,<>,19,18,,<2431;1394;3221;731;863;4161>,<2441;1893;394;503;3601;712>,<1314;1253;771;1961;1991;1281>,90,88,12,11
682,,,,,,10,,,6,<>,19,18,,<1921;1172;3631;2351;1271;1903>,<3211;1082;1314;884;503;1241>,<3161;2381;741;402;1893;1841>,90,88,12,11
683,,,,,,10,,,6,<>,19,18,,<753;394;493;1941;712;3271>,<1241;3303;2351;242;333;2233>,<4;572;2473;863;1172;1253>,90,88,12,11
684,,,,,,10,,,6,<>,19,18,,<3413;3261;163;3221;1071;3543>,<1893;2233;1253;1293;712;1903>,<503;2723;4171;393;1253;1253>,90,88,12,11
685,,,,,,10,,,6,<>,19,18,,<3642;2381;493;1313;2242;3261>,<1911;3251;4;14;1261;393>,<1253;382;1503;1841;2441;771>,90,88,12,11
686,,,,,,10,,,6,<>,19,18,,<3601;493;1911;1253;3663;1032>,<2233;3003;1253;1971;1423;163>,<741;1071;1253;1921;1981;1172>,90,88,12,11
687,,,,,,10,,,6,<>,19,18,,<333;1394;1423;264;394;493>,<1503;3413;2473;593;1253;1253>,<1941;3143;1303;1893;1991;1281>,90,88,12,11
688,,,,,,10,,,6,<>,19,18,,<3221;884;24;264;3642;2381>,<1293;1253;3161;2242;3211;1253>,<1231;3003;1981;1032;1172;2822>,90,88,12,11
689,,,,,,10,,,6,<>,19,18,,<2441;264;333;572;1241;1253>,<3611;3353;1293;2723;1271;712>,<1253;3601;741;593;884;1313>,90,88,12,11
690,,,,,,10,,,6,<>,19,18,,<2391;2361;863;4171;382;1253>,<1503;2033;3251;603;3021;1893>,<1032;1921;1253;1393;1303;574>,90,88,12,11
691,,,,,,10,,,6,<>,19,18,,<753;2723;1253;3663;1951;603>,<1393;3261;3303;3181;3642;2033>,<3271;503;1271;393;3211;1071>,90,88,12,11
692,,,,,,10,,,6,<>,19,18,,<1221;1503;1841;771;242;3543>,<263;4171;721;1393;1082;3601>,<1032;15;1071;1253;761;2381>,90,88,12,11
693,,,,,,10,,,6,<>,19,18,,<3143;2993;382;1303;2242;1071>,<2822;2233;264;1231;4171;2361>,<14;393;1903;771;1931;1082>,90,88,12,11
694,,,,,,10,,,6,<>,19,18,,<603;1813;2242;3271;264;3543>,<3221;1281;1253;1253;3601;2233>,<1253;2351;3003;753;1253;1231>,90,88,12,11
695,,,,,,10,,,6,<>,19,18,,<1393;493;631;2391;3303;1271>,<1903;503;771;1071;883;3021>,<2361;2993;2473;884;2033;572>,90,88,12,11
696,,,,,,10,,,6,<>,19,18,,<4132;1314;163;3642;1841;1991>,<3181;2033;3271;3021;333;3161>,<771;1231;1893;631;1032;721>,90,88,12,11
697,,,,,,10,,,6,<>,19,18,,<2391;1172;3663;593;2401;493>,<4;641;753;263;2822;1303>,<1931;1253;393;721;761;1253>,90,88,12,11
698,,,,,,10,,,6,<>,19,18,,<3303;4132;1032;2473;3161;1241>,<721;593;1253;1503;1253;382>,<2233;2381;1293;263;333;1082>,90,88,12,11
699,,,,,,10,,,6,<>,19,18,,<4;3241;771;4161;1911;3353>,<3152;2381;3271;1313;1082;1231>,<1253;1253;1423;1071;382;731>,90,88,12,11
700,,,,,,10,,,6,<>,19,18,,<393;1394;3611;15;493;4161>,<1961;1313;701;1253;574;1423>,<1393;863;641;3271;1253;1253>,90,88,12,11
701,,,,,,10,,,5,<>,19,18,,<603;3631;1293;741;3642;631>,<761;701;3271;15;884;1253>,<3003;4171;1253;394;1931;1303>,92,90,12,11
702,,,,,,10,,,5,<>,19,18,,<1261;3152;721;1172;1921;1221>,<741;3271;1394;264;1971;242>,<382;1313;1241;863;1303;493>,92,90,12,11
703,,,,,,10,,,5,<>,19,18,,<3271;394;1921;1961;1221;1981>,<1253;1253;3261;14;1071;1253>,<382;1253;1253;1172;1253;641>,92,90,12,11
704,,,,,,10,,,5,<>,19,18,,<1813;863;1261;3601;3003;1314>,<1893;3152;1951;631;1253;2993>,<1253;1253;333;3221;1394;15>,92,90,12,11
705,,,,,,10,,,5,<>,19,18,,<863;14;263;2723;1911;574>,<1231;2401;884;2242;1221;4>,<163;1931;2473;1253;1253;1253>,92,90,12,11
706,,,,,,10,,,5,<>,19,18,,<2993;3261;3211;884;2431;1281>,<3241;1253;1423;741;242;3611>,<761;883;1893;2723;1981;493>,92,90,12,11
707,,,,,,10,,,5,<>,19,18,,<1941;753;493;1271;712;3143>,<1981;14;394;1253;3271;1293>,<1253;1253;2391;1172;263;2242>,92,90,12,11
708,,,,,,10,,,5,<>,19,18,,<3251;493;333;1921;242;1241>,<3303;593;2233;14;393;1082>,<3631;382;1314;163;2351;1253>,92,90,12,11
709,,,,,,10,,,5,<>,19,18,,<1423;3261;15;1271;1281;3171>,<2391;2822;2401;393;883;2441>,<394;1253;1253;572;1071;1893>,92,90,12,11
710,,,,,,10,,,5,<>,19,18,,<3413;264;3772;1271;603;1423>,<2391;1841;4171;2242;574;242>,<402;3143;3601;163;1951;3611>,92,90,12,11
711,,,,,,10,,,5,<>,19,18,,<2401;493;2381;721;1253;163>,<1303;2033;1253;1241;883;712>,<1253;1071;2361;15;24;394>,92,90,12,11
712,,,,,,10,,,5,<>,19,18,,<3543;1253;503;394;3303;393>,<382;3021;2033;2351;264;741>,<1032;2242;761;721;771;24>,92,90,12,11
713,,,,,,10,,,5,<>,19,18,,<701;3211;393;731;1082;14>,<1172;1841;1253;2401;1281;2233>,<1903;3143;163;593;2431;1911>,92,90,12,11
714,,,,,,10,,,5,<>,19,18,,<1423;593;3303;2381;1032;1253>,<493;382;641;1253;393;1951>,<4161;1281;1911;1253;721;3261>,92,90,12,11
715,,,,,,10,,,5,<>,19,18,,<1971;1172;741;1303;761;1503>,<4;1423;3261;1253;3211;3181>,<2242;712;3003;1261;2233;1921>,92,90,12,11
716,,,,,,10,,,5,<>,19,18,,<2351;3211;1172;701;574;3543>,<1503;1293;884;1981;641;863>,<402;1253;1253;1253;503;593>,92,90,12,11
717,,,,,,10,,,5,<>,19,18,,<2381;731;1071;402;393;3353>,<3181;14;1394;3143;1231;1971>,<883;3631;1931;572;753;701>,92,90,12,11
718,,,,,,10,,,5,<>,19,18,,<1241;712;574;884;263;1271>,<883;1253;1261;3181;3601;1071>,<2401;603;1253;2431;753;402>,92,90,12,11
719,,,,,,10,,,5,<>,19,18,,<1903;1931;3171;3642;1231;382>,<1293;1253;493;1314;771;2993>,<1253;641;1991;3271;393;1841>,92,90,12,11
720,,,,,,10,,,5,<>,19,18,,<761;2723;2381;3221;1911;1961>,<3143;3353;2431;1253;1221;3611>,<263;1253;1241;863;14;1903>,92,90,12,11
721,,,,,,10,,,5,<>,19,18,,<3353;3303;1253;2391;333;641>,<1253;572;1931;1253;1911;1253>,<4;701;1253;1303;382;883>,92,90,12,11
722,,,,,,10,,,5,<>,19,18,,<1911;1813;2431;1313;3601;1921>,<3171;1971;2242;402;2233;761>,<15;603;24;3241;1961;264>,92,90,12,11
723,,,,,,10,,,5,<>,19,18,,<2381;1314;393;1423;3171;712>,<3211;1281;574;3271;1253;1303>,<1931;1313;1951;1841;761;3241>,92,90,12,11
724,,,,,,10,,,5,<>,19,18,,<701;1911;1903;863;3152;264>,<3631;3161;884;3003;2473;1253>,<1241;631;1394;1921;3211;393>,92,90,12,11
725,,,,,,10,,,5,<>,19,18,,<3843;1032;1951;3143;863;2361>,<3161;1253;1261;1303;2033;2993>,<3271;1931;263;1903;1253;1813>,92,90,12,11
726,,,,,,10,,,5,<>,19,18,,<4171;2351;3303;1253;1221;3631>,<712;3003;1911;3601;1303;1253>,<603;1961;1172;333;4;1253>,92,90,12,11
727,,,,,,10,,,5,<>,19,18,,<1841;3021;2361;712;3413;1253>,<2993;731;2431;15;1253;1253>,<503;1971;1253;1961;3611;1293>,92,90,12,11
728,,,,,,10,,,5,<>,19,18,,<2381;1903;2361;1303;2723;3601>,<883;1253;3211;1253;3161;15>,<603;1293;574;3631;593;1893>,92,90,12,11
729,,,,,,10,,,5,<>,19,18,,<163;863;1971;3631;394;1503>,<402;3601;1172;1981;2401;2361>,<641;883;884;1813;1253;1253>,92,90,12,11
730,,,,,,10,,,5,<>,19,18,,<771;2361;264;1941;4161;753>,<3251;741;884;163;394;3631>,<712;1423;1231;15;1253;2391>,92,90,12,11
731,,,,,,10,,,5,<>,19,18,,<382;3251;3631;3143;1313;3261>,<603;884;712;2822;1893;1394>,<1261;402;2993;771;3642;3241>,92,90,12,11
732,,,,,,10,,,5,<>,19,18,,<1911;3543;3181;3663;2033;163>,<4161;761;593;712;1893;1253>,<1253;3241;493;1253;1393;2242>,92,90,12,11
733,,,,,,10,,,5,<>,19,18,,<1221;3303;3772;1253;3152;24>,<3181;3631;1032;14;264;1253>,<393;1082;1813;883;712;3221>,92,90,12,11
734,,,,,,10,,,5,<>,19,18,,<382;2431;753;1231;771;1293>,<1253;884;3631;1261;1032;1271>,<2233;641;1941;1903;631;2441>,92,90,12,11
735,,,,,,10,,,5,<>,19,18,,<1903;1261;1281;3221;883;1241>,<1313;2431;163;4161;771;3611>,<3003;1921;393;4171;1503;753>,92,90,12,11
736,,,,,,10,,,5,<>,19,18,,<3772;1903;2401;721;1991;2993>,<15;1253;2441;731;641;3271>,<1921;863;1961;1032;4171;771>,92,90,12,11
737,,,,,,10,,,5,<>,19,18,,<4132;1921;1971;3271;1172;1841>,<3161;1931;1393;493;3241;712>,<3601;1423;631;263;393;1991>,92,90,12,11
738,,,,,,10,,,5,<>,19,18,,<3611;771;3843;1253;1241;1961>,<1841;3631;2033;761;3161;3271>,<2822;2441;393;574;1303;1261>,92,90,12,11
739,,,,,,10,,,5,<>,19,18,,<1911;1991;1903;333;631;2723>,<1221;3152;4171;402;771;1231>,<3241;761;242;1393;2361;1961>,92,90,12,11
740,,,,,,10,,,5,<>,19,18,,<863;753;3211;1253;1172;883>,<761;15;3353;574;1941;1961>,<1253;2822;1893;771;1253;1221>,92,90,12,11
741,,,,,,10,,,5,<>,19,18,,<2431;1394;3251;1971;3543;3261>,<1253;863;1903;1253;14;2441>,<1253;1931;574;1921;1253;2361>,92,90,12,11
742,,,,,,10,,,5,<>,19,18,,<641;14;1393;3241;1253;15>,<394;3413;1921;1981;4171;1961>,<884;771;393;1221;1313;2391>,92,90,12,11
743,,,,,,10,,,5,<>,19,18,,<402;1314;1903;1253;1253;1231>,<1981;2441;14;1082;1032;3143>,<1253;382;2391;1393;1951;731>,92,90,12,11
744,,,,,,10,,,5,<>,19,18,,<603;1931;2822;1271;574;731>,<593;1961;1971;163;1253;2033>,<333;3143;884;1313;4161;3642>,92,90,12,11
745,,,,,,10,,,5,<>,19,18,,<3663;3221;2381;2431;24;2242>,<242;1253;1423;1172;3631;1221>,<1971;1903;15;3601;1253;1921>,92,90,12,11
746,,,,,,10,,,5,<>,19,18,,<3843;3271;402;3161;3152;24>,<1253;3353;2822;1071;3631;2401>,<3021;1253;1231;394;3261;15>,92,90,12,11
747,,,,,,10,,,5,<>,19,18,,<2381;1893;503;753;593;884>,<1253;3021;1921;603;3161;402>,<721;574;741;1253;2431;1253>,92,90,12,11
748,,,,,,10,,,5,<>,19,18,,<242;2361;24;1241;1961;1314>,<1221;394;3161;701;15;2381>,<1813;1032;1931;163;382;3211>,92,90,12,11
749,,,,,,10,,,5,<>,19,18,,<3161;1903;2993;2822;1941;2723>,<14;2242;1253;771;1253;1271>,<883;4;4171;1231;2381;741>,92,90,12,11
750,,,,,,10,,,5,<>,19,18,,<14;264;1893;3642;712;2401>,<394;1961;1991;493;1903;2441>,<884;1253;1841;393;3221;1271>,92,90,12,11
751,,,,,,10,,,4,<>,19,18,,<1281;1971;1261;2391;3611;3271>,<3601;1271;1961;2351;2381;3631>,<2431;1981;3261;3211;2361;3221>,94,92,12,11
752,,,,,,10,,,4,<>,19,18,,<761;1261;4171;2431;1981;3241>,<3261;3221;3631;3642;2361;1961>,<2441;1971;2351;2381;1281;3271>,94,92,12,11
753,,,,,,10,,,4,<>,19,18,,<4161;1281;4171;3631;2361;3271>,<2351;3611;1961;1271;2381;1981>,<2391;3241;3221;1991;2441;3642>,94,92,12,11
754,,,,,,10,,,4,<>,19,18,,<2391;3261;1961;3631;3601;4171>,<1991;4161;2441;1981;3211;1271>,<2351;3642;1261;2381;2431;1281>,94,92,12,11
755,,,,,,10,,,4,<>,19,18,,<3221;2361;2381;3631;2441;1961>,<4171;761;2351;2391;3611;1991>,<1261;1271;1981;1971;2431;3601>,94,92,12,11
756,,,,,,10,,,4,<>,19,18,,<1991;1281;761;2361;2431;3631>,<2381;1261;3642;4161;2391;3261>,<1271;4171;3611;2441;1971;3221>,94,92,12,11
757,,,,,,10,,,4,<>,19,18,,<3631;1991;1961;4171;4161;3271>,<1981;3211;2391;3611;761;3221>,<1971;2431;1281;3241;3601;2381>,94,92,12,11
758,,,,,,10,,,4,<>,19,18,,<3601;3241;3642;1271;1961;761>,<2441;3631;1261;3261;2361;3611>,<2391;2381;1981;3211;3221;1971>,94,92,12,11
759,,,,,,10,,,4,<>,19,18,,<1981;1961;1261;4171;3221;2441>,<2351;2391;761;3241;4161;3261>,<3211;3611;2361;2431;1971;3271>,94,92,12,11
760,,,,,,10,,,4,<>,19,18,,<1981;2431;3221;3631;4161;2391>,<761;3271;1271;2441;2351;3601>,<2381;3211;3642;3261;1961;3241>,94,92,12,11
761,,,,,,10,,,4,<>,19,18,,<1981;3221;2431;2391;1971;3271>,<3601;3611;761;1271;2351;3261>,<1281;3642;4161;1991;2441;2381>,94,92,12,11
762,,,,,,10,,,4,<>,19,18,,<3261;1961;761;1271;3211;2431>,<1281;1981;3241;2361;3271;4161>,<3631;1971;2391;2441;1991;4171>,94,92,12,11
763,,,,,,10,,,4,<>,19,18,,<3241;3601;1961;1271;2381;3631>,<1981;2441;3642;4171;4161;2361>,<3211;1991;761;3221;2431;3611>,94,92,12,11
764,,,,,,10,,,4,<>,19,18,,<1271;1981;3221;2391;4161;3271>,<3631;3611;2431;2381;3241;1281>,<3642;3261;1971;761;2441;2361>,94,92,12,11
765,,,,,,10,,,4,<>,19,18,,<2391;2431;3611;3261;4161;1261>,<1971;3221;1961;2441;3241;2381>,<3211;3601;1271;761;3631;1281>,94,92,12,11
766,,,,,,10,,,4,<>,19,18,,<3211;1281;1991;2361;3601;4171>,<1971;2391;3221;3271;761;1271>,<1261;2431;1961;4161;3642;2351>,94,92,12,11
767,,,,,,10,,,4,<>,19,18,,<1271;1961;2391;2441;2431;2381>,<1261;3601;4161;4171;1981;3241>,<3631;2351;2361;3611;1971;761>,94,92,12,11
768,,,,,,10,,,4,<>,19,18,,<2441;3241;3642;2351;3601;2381>,<3211;4161;761;2391;3611;2431>,<1991;1961;1981;1281;2361;1271>,94,92,12,11
769,,,,,,10,,,4,<>,19,18,,<1991;3271;2431;4161;1281;4171>,<1981;2391;1261;2351;2361;1971>,<2381;761;2441;1271;3631;3241>,94,92,12,11
770,,,,,,10,,,4,<>,19,18,,<3271;1961;3611;3601;3261;1971>,<1261;2361;4171;2351;1281;3211>,<3642;1991;761;2441;2431;2381>,94,92,12,11
771,,,,,,10,,,4,<>,19,18,,<3211;1271;3221;3631;1281;3241>,<3601;2431;2391;2361;3271;1971>,<1961;2381;4161;1991;1981;3611>,94,92,12,11
772,,,,,,10,,,4,<>,19,18,,<761;3211;1981;2361;3601;4161>,<3261;3221;3241;1991;2441;3631>,<1281;2431;1271;4171;3611;1261>,94,92,12,11
773,,,,,,10,,,4,<>,19,18,,<2361;2441;3271;1281;3261;3642>,<1991;1271;761;2431;4161;4171>,<3631;3211;1981;3611;3601;3241>,94,92,12,11
774,,,,,,10,,,4,<>,19,18,,<4161;3601;2431;1971;2361;3611>,<2351;1991;1281;3221;1271;1261>,<3631;3241;3211;1981;3642;4171>,94,92,12,11
775,,,,,,10,,,4,<>,19,18,,<1271;3271;4161;1961;1991;3241>,<1261;4171;1981;2361;3221;3261>,<2391;3601;1281;3211;1971;3642>,94,92,12,11
776,,,,,,10,,,4,<>,19,18,,<3221;2431;761;2391;3611;1961>,<3601;3642;4161;2361;2351;2381>,<4171;1271;1991;3271;3631;1261>,94,92,12,11
777,,,,,,10,,,4,<>,19,18,,<3211;1271;3271;3601;2381;1991>,<3221;3261;2441;2391;1261;3642>,<1281;3631;1971;1961;761;3241>,94,92,12,11
778,,,,,,10,,,4,<>,19,18,,<3611;1991;4171;2351;1271;2441>,<3211;3271;2361;4161;2431;3221>,<3601;2381;3642;1281;761;1961>,94,92,12,11
779,,,,,,10,,,4,<>,19,18,,<3241;3271;3221;2351;2441;2381>,<3261;3601;3642;1281;2361;1961>,<2391;1261;1991;761;4171;2431>,94,92,12,11
780,,,,,,10,,,4,<>,19,18,,<2381;3631;4161;3642;1971;4171>,<2351;2431;3271;2361;1271;1281>,<1261;2391;3601;3241;1991;2441>,94,92,12,11
781,,,,,,10,,,4,<>,19,18,,<3241;4171;1281;1261;1991;2441>,<3631;2381;761;1971;1961;2361>,<1271;3611;2391;3642;1981;3221>,94,92,12,11
782,,,,,,10,,,4,<>,19,18,,<2441;2431;1271;1961;2381;3221>,<2391;761;3271;2361;4161;2351>,<1991;3241;1281;3261;3642;1971>,94,92,12,11
783,,,,,,10,,,4,<>,19,18,,<2351;1281;3642;1271;2391;2431>,<2361;3631;2441;3221;3211;3261>,<761;3241;1961;3601;1971;2381>,94,92,12,11
784,,,,,,10,,,4,<>,19,18,,<3241;2351;1271;4171;2391;4161>,<3642;761;1991;3631;3261;1971>,<2441;2361;3211;3271;1261;3221>,94,92,12,11
785,,,,,,10,,,4,<>,19,18,,<3261;3642;1271;1971;1961;2441>,<1981;4161;3271;1261;2381;2351>,<2391;2361;3241;761;3631;3601>,94,92,12,11
786,,,,,,10,,,4,<>,19,18,,<3642;1971;4171;3211;1961;1281>,<1981;3261;2391;3631;761;2441>,<3241;3611;2361;3271;2351;2431>,94,92,12,11
787,,,,,,10,,,4,<>,19,18,,<4161;1981;2441;1971;3211;3221>,<3611;1271;1991;3241;4171;3631>,<1961;1281;2391;3271;2351;3601>,94,92,12,11
788,,,,,,10,,,4,<>,19,18,,<1961;3241;2391;3271;3221;2431>,<4161;2381;1971;4171;1991;2441>,<3261;3211;3611;1271;761;3601>,94,92,12,11
789,,,,,,10,,,4,<>,19,18,,<3611;2361;3211;3261;2351;4171>,<3631;3642;1261;3601;761;1981>,<2391;1961;4161;1971;2381;3221>,94,92,12,11
790,,,,,,10,,,4,<>,19,18,,<1261;2431;4171;3611;3642;761>,<1281;3261;2381;1271;2351;3241>,<3631;2361;3221;3211;1981;1991>,94,92,12,11
791,,,,,,10,,,4,<>,19,18,,<1971;1981;3631;2441;1271;1261>,<2351;2391;1961;3271;761;2431>,<1281;1991;3601;4161;3261;3611>,94,92,12,11
792,,,,,,10,,,4,<>,19,18,,<2351;3241;3221;2391;3631;3211>,<1991;1281;1271;1981;3611;1971>,<2441;2381;1961;3601;2431;3642>,94,92,12,11
793,,,,,,10,,,4,<>,19,18,,<3211;4161;3611;3642;3631;2351>,<2361;3241;2441;2431;1261;3221>,<3271;3601;2381;3261;761;1981>,94,92,12,11
794,,,,,,10,,,4,<>,19,18,,<2391;2431;2351;1961;3221;1271>,<3601;1991;761;1981;3261;4171>,<1281;3241;3642;2441;3631;2361>,94,92,12,11
795,,,,,,10,,,4,<>,19,18,,<1261;2361;3642;761;1271;3601>,<2381;1981;3261;1991;4161;1281>,<3211;1971;3271;3221;4171;2351>,94,92,12,11
796,,,,,,10,,,4,<>,19,18,,<2351;1261;1981;2441;2381;3631>,<1961;3642;2431;3241;4161;1281>,<3611;3211;3601;1271;3221;2361>,94,92,12,11
797,,,,,,10,,,4,<>,19,18,,<2391;1981;3642;4161;1281;3221>,<2381;3241;3601;3611;1971;3211>,<1991;1271;3631;4171;2361;1261>,94,92,12,11
798,,,,,,10,,,4,<>,19,18,,<1281;2391;1261;4161;1981;4171>,<3271;3211;3241;2431;3601;761>,<3631;1991;2441;1961;3261;3221>,94,92,12,11
799,,,,,,10,,,4,<>,19,18,,<2381;1961;3631;2361;1261;3211>,<4161;3241;2391;3611;1991;1981>,<3221;3261;1271;3271;2441;2351>,94,92,12,11
800,,,,,,10,,,4,<>,19,18,,<1281;2361;3241;2351;4171;1261>,<3271;3601;3611;2391;3221;2431>,<1971;4161;2441;1991;2381;3211>,94,92,12,11
801,,,,,,10,,,3,<>,19,18,,<2431;3261;1971;2391;1261;3611>,<2351;1961;1991;2381;2361;3631>,<761;3642;3211;3271;2441;3221>,96,94,12,11
802,,,,,,10,,,3,<>,19,18,,<3611;761;2391;3221;2361;1991>,<1961;4171;3261;2431;1271;2351>,<1281;3211;1971;3601;2381;1261>,96,94,12,11
803,,,,,,10,,,3,<>,19,18,,<3611;2351;1991;2361;1281;4161>,<2441;1261;4171;1971;2381;3261>,<2391;761;3241;3271;3631;3601>,96,94,12,11
804,,,,,,10,,,3,<>,19,18,,<3261;3221;3611;2381;1971;3271>,<2351;2361;3241;3601;4171;4161>,<3211;1281;1261;1981;1271;1961>,96,94,12,11
805,,,,,,10,,,3,<>,19,18,,<4161;2381;3261;1261;2391;1971>,<1271;2361;1991;761;3631;2431>,<1981;1961;3642;3211;3611;4171>,96,94,12,11
806,,,,,,10,,,3,<>,19,18,,<1271;2391;3261;3611;1991;3601>,<4171;2441;3631;761;1281;2361>,<1981;1971;2351;2381;3211;1261>,96,94,12,11
807,,,,,,10,,,3,<>,19,18,,<1271;1961;3611;761;3601;1991>,<4171;3261;2431;1281;3221;1971>,<3631;3642;3211;2441;2391;4161>,96,94,12,11
808,,,,,,10,,,3,<>,19,18,,<4161;1271;3261;3631;3221;3611>,<1991;2381;4171;3211;2441;2361>,<3271;1261;1281;3241;2351;3601>,96,94,12,11
809,,,,,,10,,,3,<>,19,18,,<1971;3211;761;1991;3261;4171>,<2441;2361;4161;2431;3241;3611>,<2351;1261;1961;3601;3271;3642>,96,94,12,11
810,,,,,,10,,,3,<>,19,18,,<3241;3642;2391;1991;3601;1261>,<1281;761;2441;3221;1961;2381>,<3261;3611;2431;3631;1971;3271>,96,94,12,11
811,,,,,,10,,,3,<>,19,18,,<1281;3261;3601;1261;4171;3271>,<1961;1991;2441;3221;2381;2351>,<3211;3642;1271;2431;2391;2361>,96,94,12,11
812,,,,,,10,,,3,<>,19,18,,<3271;4161;3631;3642;4171;1981>,<2351;3611;3601;1281;2381;3221>,<3241;1971;1271;3261;1261;2391>,96,94,12,11
813,,,,,,10,,,3,<>,19,18,,<2381;1971;3601;2431;1961;4161>,<1281;4171;1991;3221;2361;761>,<2391;3241;3642;2351;3611;2441>,96,94,12,11
814,,,,,,10,,,3,<>,19,18,,<3211;1961;3631;3221;2391;1281>,<1261;761;2441;1271;1991;2351>,<2431;1981;4171;3241;1971;2381>,96,94,12,11
815,,,,,,10,,,3,<>,19,18,,<2361;4171;2431;1981;3642;3271>,<3631;1961;3241;1971;3611;2391>,<3601;2441;761;2381;1261;1271>,96,94,12,11
816,,,,,,10,,,3,<>,19,18,,<3642;2351;1971;2361;4171;1271>,<1961;1281;3271;1981;761;2431>,<3631;3611;3601;2441;1261;1991>,96,94,12,11
817,,,,,,10,,,3,<>,19,18,,<3211;4171;3642;2351;3221;3241>,<4161;3261;761;3611;3271;2361>,<2431;1271;1981;1281;1261;2381>,96,94,12,11
818,,,,,,10,,,3,<>,19,18,,<2351;1991;4161;2361;2381;3642>,<3221;1981;1271;3271;4171;3631>,<3241;1261;2431;3261;3611;3601>,96,94,12,11
819,,,,,,10,,,3,<>,19,18,,<3611;3221;3642;4171;3631;2351>,<3241;1281;2361;3271;1271;1981>,<2391;3261;1961;1971;1261;3601>,96,94,12,11
820,,,,,,10,,,3,<>,19,18,,<1281;1961;2361;3271;3261;1991>,<1971;3211;3631;3221;1261;4171>,<4161;1981;3241;2431;3642;761>,96,94,12,11
821,,,,,,10,,,3,<>,19,18,,<3211;761;1971;1991;3611;1961>,<2351;3221;3241;2381;1261;2441>,<3642;2391;2431;3601;4161;2361>,96,94,12,11
822,,,,,,10,,,3,<>,19,18,,<1961;1991;3611;1971;2361;761>,<3211;4171;1281;3601;1981;1261>,<2431;1271;3241;4161;3221;2391>,96,94,12,11
823,,,,,,10,,,3,<>,19,18,,<2441;3261;3642;1971;1261;1271>,<2391;1991;2351;3631;3611;3211>,<1981;4171;1961;3601;2431;1281>,96,94,12,11
824,,,,,,10,,,3,<>,19,18,,<3611;4171;3211;2361;4161;3241>,<3631;3221;3642;2441;3601;2351>,<2391;761;1971;3271;3261;1281>,96,94,12,11
825,,,,,,10,,,3,<>,19,18,,<3261;1261;3631;2361;3642;2351>,<2381;1961;2431;3611;2391;2441>,<1281;3271;3221;3211;1271;4171>,96,94,12,11
826,,,,,,10,,,3,<>,19,18,,<1981;3271;2381;3261;3211;1281>,<1261;4161;2361;2441;761;1971>,<3241;3601;3221;3631;2431;1961>,96,94,12,11
827,,,,,,10,,,3,<>,19,18,,<3611;1281;3601;1271;4171;2431>,<2441;1971;1261;3631;2391;1991>,<3211;3642;2351;3261;761;2361>,96,94,12,11
828,,,,,,10,,,3,<>,19,18,,<3241;2361;1991;3631;3211;3642>,<3221;1281;3611;2431;1271;1971>,<2351;761;1961;4171;4161;3261>,96,94,12,11
829,,,,,,10,,,3,<>,19,18,,<3631;3642;1991;1961;2391;2441>,<3241;2381;3211;1281;761;4161>,<4171;1971;3261;2361;2431;2351>,96,94,12,11
