变量名,attrNum4,attrType4,attrNum3,attrType3,attrNum2,exp,attrType2,attrNum1,attrType1,natureType,level,awakeSeqID,zawakeID,attrAddType,viceHeldItem,skillID,attrNum5,attrType5,costItemMap,extraScene,extraAttrs,nvalue,activeReq,__version
112206,156,9,224,8,224,90,7,1125,1,,6,2,12,,,,156,10,{501=1;50011=16;59002=10;gold=900000},,,,,
112207,157,9,226,8,226,90,7,1136,1,,7,2,12,,,,157,10,{501=1;50011=18;59002=11;gold=1000000},,,,,
112208,159,9,228,8,228,90,7,1146,1,,8,2,12,,,79001,159,10,{501=1;50011=18;59002=11;gold=1080000},,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},
112301,162,9,233,8,233,105,7,1169,1,,1,3,12,,,,162,10,{50011=14;59002=9;gold=700000},,,,,
112302,164,9,235,8,235,105,7,1180,1,,2,3,12,,,,164,10,{50011=14;59002=9;gold=820000},,,,,
112303,165,9,237,8,237,105,7,1192,1,,3,3,12,,,,165,10,{501=1;50011=16;59002=10;gold=960000},,,,,
112304,167,9,240,8,240,105,7,1204,1,,4,3,12,,,,167,10,{501=1;50011=16;59002=10;gold=1080000},<2;12>,{24=500;25=500},,,
112305,168,9,242,8,242,105,7,1216,1,,5,3,12,,,,168,10,{501=1;50011=18;59002=11;gold=1240000},,,,,
112306,170,9,244,8,244,105,7,1227,1,,6,3,12,,,,170,10,{501=1;50011=18;59002=11;gold=1360000},,,,,
112307,172,9,247,8,247,105,7,1239,1,,7,3,12,,,,172,10,{501=1;50011=20;59002=12;gold=1500000},,,,,
112308,173,9,249,8,249,105,7,1251,1,,8,3,12,,,79002,173,10,{223=1;501=1;50011=20;59002=12;gold=1620000},,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},
112401,176,9,252,8,252,120,7,1266,1,,1,4,12,,,,176,10,{50011=18;59002=11;gold=1060000},,,,,
112402,177,9,255,8,255,120,7,1279,1,,2,4,12,,,,177,10,{50011=18;59002=11;gold=1240000},,,,,
112403,179,9,257,8,257,120,7,1292,1,,3,4,12,,,,179,10,{501=1;50011=20;59002=12;gold=1440000},,,,,
112404,181,9,260,8,260,120,7,1304,1,,4,4,12,,,,181,10,{501=1;50011=20;59002=12;gold=1620000},<0>,{14=300;16=300},,,
112405,183,9,262,8,262,120,7,1317,1,,5,4,12,,,,183,10,{501=2;50011=22;59002=13;gold=1860000},,,,,
112406,184,9,265,8,265,120,7,1330,1,,6,4,12,,,,184,10,{501=2;50011=22;59002=13;gold=2040000},<0>,{91=300},,,
112407,186,9,267,8,267,120,7,1342,1,,7,4,12,,,,186,10,{233=1;501=2;50011=24;59002=14;gold=2260000},,,,,
112408,188,9,270,8,270,120,7,1355,1,,8,4,12,,,79004,188,10,{501=2;2152=1;50011=24;59002=14;gold=2440000},,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},
112501,196,9,281,8,281,150,7,1412,1,,1,5,12,,,,196,10,{502=2;50011=20;59002=12;gold=1600000},,,,,
112502,198,9,284,8,284,150,7,1426,1,,2,5,12,,,,198,10,{502=2;50011=20;59002=12;gold=1860000},,,,,
112503,200,9,287,8,287,150,7,1441,1,,3,5,12,,,,200,10,{501=1;502=2;50011=22;59002=13;gold=2160000},,,,,
112504,202,9,290,8,290,150,7,1455,1,,4,5,12,,,,202,10,{501=2;502=2;50011=22;59002=13;gold=2440000},<6;10>,{14=500;16=500},,,
112505,204,9,293,8,293,150,7,1469,1,,5,5,12,,,,204,10,{501=2;502=2;50011=24;59002=14;gold=2800000},,,,,
112506,206,9,295,8,295,150,7,1483,1,,6,5,12,,,,206,10,{501=2;502=3;50011=24;59002=14;gold=3060000},,,,,
112507,207,9,298,8,298,150,7,1497,1,,7,5,12,,,,207,10,{501=2;502=3;50011=26;59002=15;gold=3400000},,,,,
112508,209,9,301,8,301,150,7,1511,1,,8,5,12,,,,209,10,{203=1;213=1;50011=26;59002=15;gold=3660000},<0>,{22=300;23=300},,,
112601,223,9,320,8,320,188,7,1607,1,,1,6,12,,,,223,10,{502=2;50011=22;59002=13;gold=2400000},,,,,
112602,225,9,323,8,323,188,7,1623,1,,2,6,12,,,,225,10,{502=2;50011=22;59002=13;gold=2800000},,,,,
112603,227,9,327,8,327,188,7,1639,1,,3,6,12,,,,227,10,{501=2;502=3;50011=24;59002=14;gold=3240000},,,,,
112604,229,9,330,8,330,188,7,1655,1,,4,6,12,,,,229,10,{501=2;502=3;50011=24;59002=14;gold=3660000},<13>,{22=800;23=800},,,
112605,232,9,333,8,333,188,7,1671,1,,5,6,12,,,,232,10,{501=3;502=3;50011=26;59002=15;gold=4200000},,,,,
112606,234,9,336,8,336,188,7,1687,1,,6,6,12,,,,234,10,{501=3;502=3;50011=26;59002=15;gold=4600000},<0>,{13=3%},,,
112607,236,9,339,8,339,188,7,1704,1,,7,6,12,,,,236,10,{501=3;502=4;2152=1;50011=28;59002=16;gold=5100000},,,,,
112608,238,9,343,8,343,188,7,1720,1,,8,6,12,,,79003,238,10,{501=3;502=4;2152=1;50011=28;59002=16;gold=5500000},,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},
112701,257,9,369,8,369,165,7,1851,1,,1,7,12,,,,257,10,{502=2;59002=29;gold=3600000},,,,,
112702,259,9,372,8,372,165,7,1869,1,,2,7,12,,,,259,10,{502=2;59002=29;gold=4200000},,,,,
112703,262,9,376,8,376,165,7,1888,1,,3,7,12,,,,262,10,{501=1;502=2;59002=32;gold=4860000},,,,,
112704,264,9,380,8,380,165,7,1906,1,,4,7,12,,,,264,10,{501=2;502=2;59002=32;gold=5500000},<0>,{24=300;25=300},,,
112705,267,9,383,8,383,165,7,1925,1,,5,7,12,,,,267,10,{501=2;502=2;59002=34;gold=6300000},,,,,
112706,269,9,387,8,387,165,7,1943,1,,6,7,12,,,,269,10,{501=2;502=3;59002=34;gold=6900000},,,,,
112707,272,9,391,8,391,165,7,1962,1,,7,7,12,,,,272,10,{501=2;502=3;59002=37;gold=7660000},,,,,
112708,274,9,394,8,394,165,7,1980,1,,8,7,12,,,,274,10,{223=1;233=1;59002=37;gold=8260000},<0>,{22=500;23=500},,,
112801,297,9,427,8,427,203,7,2143,1,,1,8,12,,,,297,10,{502=2;59002=32;gold=5400000},,,,,
112802,300,9,431,8,431,203,7,2164,1,,2,8,12,,,,300,10,{502=2;59002=32;gold=6300000},,,,,
112803,303,9,435,8,435,203,7,2186,1,,3,8,12,,,,303,10,{501=2;502=3;59002=34;gold=7300000},,,,,
112804,306,9,440,8,440,203,7,2207,1,,4,8,12,,,,306,10,{501=2;502=3;59002=34;gold=8260000},<0>,{14=300;16=300},,,
112805,309,9,444,8,444,203,7,2229,1,,5,8,12,,,,309,10,{501=3;502=3;59002=37;gold=9460000},,,,,
112806,312,9,448,8,448,203,7,2250,1,,6,8,12,,,,312,10,{501=3;502=3;59002=37;gold=10360000},,,,,
112807,315,9,452,8,452,203,7,2271,1,,7,8,12,,,,315,10,{501=3;502=4;2152=1;59002=40;gold=11500000},,,,,
112808,318,9,457,8,457,203,7,2293,1,,8,8,12,,,,318,10,{19=100;501=3;502=4;2152=1;59002=40;gold=12400000},<0>,{96=300;97=300},{1=8;7=8;8=8;9=8;10=8;13=8},{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},
113101,135,9,194,8,194,75,7,974,1,,1,1,13,,,,135,10,{50011=8;59002=6;gold=300000},,,,,
113102,136,9,196,8,196,75,7,984,1,,2,1,13,,,,136,10,{50011=8;59002=6;gold=360000},,,,,
113103,138,9,198,8,198,75,7,993,1,,3,1,13,,,,138,10,{50011=10;59002=7;gold=420000},,,,,
113104,139,9,200,8,200,75,7,1003,1,,4,1,13,,,,139,10,{50011=10;59002=7;gold=480000},<0>,{1=3%},,,
113105,140,9,202,8,202,75,7,1013,1,,5,1,13,,,,140,10,{50011=12;59002=8;gold=540000},,,,,
113106,142,9,204,8,204,75,7,1023,1,,6,1,13,,,,142,10,{50011=12;59002=8;gold=600000},,,,,
113107,143,9,206,8,206,75,7,1032,1,,7,1,13,,,,143,10,{501=1;50011=14;59002=9;gold=660000},,,,,
113108,144,9,208,8,208,75,7,1042,1,,8,1,13,,,,144,10,{501=1;50011=14;59002=9;gold=720000},<0>,{24=300;25=300},,,
113201,149,9,213,8,213,90,7,1071,1,,1,2,13,,,,149,10,{50011=12;59002=8;gold=460000},,,,,
113202,150,9,216,8,216,90,7,1082,1,,2,2,13,,,,150,10,{50011=12;59002=8;gold=540000},,,,,
113203,151,9,218,8,218,90,7,1093,1,,3,2,13,,,,151,10,{50011=14;59002=9;gold=640000},,,,,
113204,153,9,220,8,220,90,7,1104,1,,4,2,13,,,,153,10,{50011=14;59002=9;gold=720000},<0>,{7=3%;8=3%},,,
113205,154,9,222,8,222,90,7,1114,1,,5,2,13,,,,154,10,{501=1;50011=16;59002=10;gold=820000},,,,,
113206,156,9,224,8,224,90,7,1125,1,,6,2,13,,,,156,10,{501=1;50011=16;59002=10;gold=900000},,,,,
113207,157,9,226,8,226,90,7,1136,1,,7,2,13,,,,157,10,{501=1;50011=18;59002=11;gold=1000000},,,,,
113208,159,9,228,8,228,90,7,1146,1,,8,2,13,,,79001,159,10,{501=1;50011=18;59002=11;gold=1080000},,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},
113301,162,9,233,8,233,105,7,1169,1,,1,3,13,,,,162,10,{50011=14;59002=9;gold=700000},,,,,
113302,164,9,235,8,235,105,7,1180,1,,2,3,13,,,,164,10,{50011=14;59002=9;gold=820000},,,,,
113303,165,9,237,8,237,105,7,1192,1,,3,3,13,,,,165,10,{501=1;50011=16;59002=10;gold=960000},,,,,
113304,167,9,240,8,240,105,7,1204,1,,4,3,13,,,,167,10,{501=1;50011=16;59002=10;gold=1080000},<2;12>,{24=500;25=500},,,
113305,168,9,242,8,242,105,7,1216,1,,5,3,13,,,,168,10,{501=1;50011=18;59002=11;gold=1240000},,,,,
113306,170,9,244,8,244,105,7,1227,1,,6,3,13,,,,170,10,{501=1;50011=18;59002=11;gold=1360000},,,,,
113307,172,9,247,8,247,105,7,1239,1,,7,3,13,,,,172,10,{501=1;50011=20;59002=12;gold=1500000},,,,,
113308,173,9,249,8,249,105,7,1251,1,,8,3,13,,,79002,173,10,{223=1;501=1;50011=20;59002=12;gold=1620000},,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},
113401,176,9,252,8,252,120,7,1266,1,,1,4,13,,,,176,10,{50011=18;59002=11;gold=1060000},,,,,
113402,177,9,255,8,255,120,7,1279,1,,2,4,13,,,,177,10,{50011=18;59002=11;gold=1240000},,,,,
113403,179,9,257,8,257,120,7,1292,1,,3,4,13,,,,179,10,{501=1;50011=20;59002=12;gold=1440000},,,,,
113404,181,9,260,8,260,120,7,1304,1,,4,4,13,,,,181,10,{501=1;50011=20;59002=12;gold=1620000},<0>,{14=300;16=300},,,
113405,183,9,262,8,262,120,7,1317,1,,5,4,13,,,,183,10,{501=2;50011=22;59002=13;gold=1860000},,,,,
113406,184,9,265,8,265,120,7,1330,1,,6,4,13,,,,184,10,{501=2;50011=22;59002=13;gold=2040000},<0>,{91=300},,,
113407,186,9,267,8,267,120,7,1342,1,,7,4,13,,,,186,10,{233=1;501=2;50011=24;59002=14;gold=2260000},,,,,
113408,188,9,270,8,270,120,7,1355,1,,8,4,13,,,79004,188,10,{501=2;2152=1;50011=24;59002=14;gold=2440000},,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},
113501,196,9,281,8,281,150,7,1412,1,,1,5,13,,,,196,10,{502=2;50011=20;59002=12;gold=1600000},,,,,
113502,198,9,284,8,284,150,7,1426,1,,2,5,13,,,,198,10,{502=2;50011=20;59002=12;gold=1860000},,,,,
113503,200,9,287,8,287,150,7,1441,1,,3,5,13,,,,200,10,{501=1;502=2;50011=22;59002=13;gold=2160000},,,,,
113504,202,9,290,8,290,150,7,1455,1,,4,5,13,,,,202,10,{501=2;502=2;50011=22;59002=13;gold=2440000},<6;10>,{14=500;16=500},,,
113505,204,9,293,8,293,150,7,1469,1,,5,5,13,,,,204,10,{501=2;502=2;50011=24;59002=14;gold=2800000},,,,,
113506,206,9,295,8,295,150,7,1483,1,,6,5,13,,,,206,10,{501=2;502=3;50011=24;59002=14;gold=3060000},,,,,
113507,207,9,298,8,298,150,7,1497,1,,7,5,13,,,,207,10,{501=2;502=3;50011=26;59002=15;gold=3400000},,,,,
113508,209,9,301,8,301,150,7,1511,1,,8,5,13,,,,209,10,{203=1;213=1;50011=26;59002=15;gold=3660000},<0>,{22=300;23=300},,,
113601,223,9,320,8,320,188,7,1607,1,,1,6,13,,,,223,10,{502=2;50011=22;59002=13;gold=2400000},,,,,
113602,225,9,323,8,323,188,7,1623,1,,2,6,13,,,,225,10,{502=2;50011=22;59002=13;gold=2800000},,,,,
113603,227,9,327,8,327,188,7,1639,1,,3,6,13,,,,227,10,{501=2;502=3;50011=24;59002=14;gold=3240000},,,,,
113604,229,9,330,8,330,188,7,1655,1,,4,6,13,,,,229,10,{501=2;502=3;50011=24;59002=14;gold=3660000},<13>,{22=800;23=800},,,
113605,232,9,333,8,333,188,7,1671,1,,5,6,13,,,,232,10,{501=3;502=3;50011=26;59002=15;gold=4200000},,,,,
113606,234,9,336,8,336,188,7,1687,1,,6,6,13,,,,234,10,{501=3;502=3;50011=26;59002=15;gold=4600000},<0>,{13=3%},,,
113607,236,9,339,8,339,188,7,1704,1,,7,6,13,,,,236,10,{501=3;502=4;2152=1;50011=28;59002=16;gold=5100000},,,,,
113608,238,9,343,8,343,188,7,1720,1,,8,6,13,,,79003,238,10,{501=3;502=4;2152=1;50011=28;59002=16;gold=5500000},,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},
113701,257,9,369,8,369,165,7,1851,1,,1,7,13,,,,257,10,{502=2;59002=29;gold=3600000},,,,,
113702,259,9,372,8,372,165,7,1869,1,,2,7,13,,,,259,10,{502=2;59002=29;gold=4200000},,,,,
113703,262,9,376,8,376,165,7,1888,1,,3,7,13,,,,262,10,{501=1;502=2;59002=32;gold=4860000},,,,,
113704,264,9,380,8,380,165,7,1906,1,,4,7,13,,,,264,10,{501=2;502=2;59002=32;gold=5500000},<0>,{24=300;25=300},,,
113705,267,9,383,8,383,165,7,1925,1,,5,7,13,,,,267,10,{501=2;502=2;59002=34;gold=6300000},,,,,
113706,269,9,387,8,387,165,7,1943,1,,6,7,13,,,,269,10,{501=2;502=3;59002=34;gold=6900000},,,,,
113707,272,9,391,8,391,165,7,1962,1,,7,7,13,,,,272,10,{501=2;502=3;59002=37;gold=7660000},,,,,
113708,274,9,394,8,394,165,7,1980,1,,8,7,13,,,,274,10,{223=1;233=1;59002=37;gold=8260000},<0>,{22=500;23=500},,,
113801,297,9,427,8,427,203,7,2143,1,,1,8,13,,,,297,10,{502=2;59002=32;gold=5400000},,,,,
113802,300,9,431,8,431,203,7,2164,1,,2,8,13,,,,300,10,{502=2;59002=32;gold=6300000},,,,,
113803,303,9,435,8,435,203,7,2186,1,,3,8,13,,,,303,10,{501=2;502=3;59002=34;gold=7300000},,,,,
113804,306,9,440,8,440,203,7,2207,1,,4,8,13,,,,306,10,{501=2;502=3;59002=34;gold=8260000},<0>,{14=300;16=300},,,
113805,309,9,444,8,444,203,7,2229,1,,5,8,13,,,,309,10,{501=3;502=3;59002=37;gold=9460000},,,,,
113806,312,9,448,8,448,203,7,2250,1,,6,8,13,,,,312,10,{501=3;502=3;59002=37;gold=10360000},,,,,
113807,315,9,452,8,452,203,7,2271,1,,7,8,13,,,,315,10,{501=3;502=4;2152=1;59002=40;gold=11500000},,,,,
113808,318,9,457,8,457,203,7,2293,1,,8,8,13,,,,318,10,{19=100;501=3;502=4;2152=1;59002=40;gold=12400000},<0>,{96=300;97=300},{1=8;7=8;8=8;9=8;10=8;13=8},{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},
121101,116,9,166,8,166,50,7,835,1,,1,1,21,,,,116,10,{50021=3;59001=3;gold=100000},,,,,
121102,117,9,168,8,168,50,7,843,1,,2,1,21,,,,117,10,{50021=3;59001=3;gold=120000},,,,,
121103,118,9,169,8,169,50,7,852,1,,3,1,21,,,,118,10,{50021=4;59001=4;gold=140000},,,,,
121104,119,9,171,8,171,50,7,860,1,,4,1,21,,,,119,10,{50021=4;59001=4;gold=160000},<0>,{1=3%},,,
121105,121,9,173,8,173,50,7,868,1,,5,1,21,,,,121,10,{50021=5;59001=5;gold=180000},,,,,
121106,122,9,174,8,174,50,7,877,1,,6,1,21,,,,122,10,{50021=5;59001=5;gold=200000},,,,,
121107,123,9,176,8,176,50,7,885,1,,7,1,21,,,,123,10,{50021=6;59001=6;gold=220000},,,,,
121108,124,9,178,8,178,50,7,893,1,,8,1,21,,,,124,10,{501=1;50021=6;59001=6;gold=240000},<0>,{24=300;25=300},,,
121201,128,9,183,8,183,60,7,919,1,,1,2,21,,,,128,10,{50021=5;59001=5;gold=150000},,,,,
121202,129,9,184,8,184,60,7,928,1,,2,2,21,,,,129,10,{50021=5;59001=5;gold=180000},,,,,
121203,130,9,186,8,186,60,7,937,1,,3,2,21,,,,130,10,{50021=6;59001=6;gold=210000},,,,,
121204,131,9,188,8,188,60,7,946,1,,4,2,21,,,,131,10,{50021=6;59001=6;gold=240000},<0>,{7=3%;8=3%},,,
121205,133,9,190,8,190,60,7,955,1,,5,2,21,,,,133,10,{50021=7;59001=7;gold=270000},,,,,
121206,134,9,192,8,192,60,7,964,1,,6,2,21,,,,134,10,{50021=7;59001=7;gold=300000},,,,,
121207,135,9,194,8,194,60,7,974,1,,7,2,21,,,,135,10,{501=1;50021=8;59001=8;gold=330000},,,,,
121208,137,9,195,8,195,60,7,983,1,,8,2,21,,,79001,137,10,{501=1;50021=8;59001=8;gold=360000},,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},
121301,139,9,199,8,199,70,7,1002,1,,1,3,21,,,,139,10,{50021=6;59001=6;gold=230000},,,,,
121302,141,9,201,8,201,70,7,1012,1,,2,3,21,,,,141,10,{50021=6;59001=6;gold=270000},,,,,
121303,142,9,203,8,203,70,7,1022,1,,3,3,21,,,,142,10,{50021=7;59001=7;gold=320000},,,,,
121304,143,9,205,8,205,70,7,1032,1,,4,3,21,,,,143,10,{50021=7;59001=7;gold=360000},<2;12>,{24=500;25=500},,,
121305,145,9,207,8,207,70,7,1042,1,,5,3,21,,,,145,10,{50021=8;59001=8;gold=410000},,,,,
121306,146,9,209,8,209,70,7,1052,1,,6,3,21,,,,146,10,{501=1;50021=8;59001=8;gold=450000},,,,,
121307,148,9,211,8,211,70,7,1062,1,,7,3,21,,,,148,10,{501=1;50021=9;59001=9;gold=500000},,,,,
121308,149,9,213,8,213,70,7,1072,1,,8,3,21,,,79002,149,10,{222=1;501=1;50021=9;59001=9;gold=540000},,,,{advance=14;goodFeel=150;star=9;zawakeStage=208},
121401,151,9,216,8,216,80,7,1086,1,,1,4,21,,,,151,10,{50021=8;59001=8;gold=350000},,,,,
121402,152,9,218,8,218,80,7,1096,1,,2,4,21,,,,152,10,{50021=8;59001=8;gold=410000},,,,,
121403,154,9,220,8,220,80,7,1107,1,,3,4,21,,,,154,10,{50021=9;59001=9;gold=480000},,,,,
121404,155,9,222,8,222,80,7,1118,1,,4,4,21,,,,155,10,{50021=9;59001=9;gold=540000},<0>,{14=300;16=300},,,
121405,157,9,224,8,224,80,7,1129,1,,5,4,21,,,,157,10,{50021=10;59001=10;gold=620000},,,,,
121406,158,9,227,8,227,80,7,1140,1,,6,4,21,,,,158,10,{501=1;50021=10;59001=10;gold=680000},<0>,{91=300},,,
121407,160,9,229,8,229,80,7,1151,1,,7,4,21,,,,160,10,{501=1;50021=11;59001=11;gold=750000},,,,,
121408,161,9,231,8,231,80,7,1161,1,,8,4,21,,,79004,161,10,{232=1;501=1;50021=11;59001=11;gold=810000},,,,{effort=9;equipStarSum=8;nvalueSum=140;zawakeStage=308},
121501,168,9,241,8,241,100,7,1211,1,,1,5,21,,,,168,10,{50021=9;59001=9;gold=530000},,,,,
121502,170,9,243,8,243,100,7,1223,1,,2,5,21,,,,170,10,{50021=9;59001=9;gold=620000},,,,,
121503,172,9,246,8,246,100,7,1235,1,,3,5,21,,,,172,10,{50021=10;59001=10;gold=720000},,,,,
121504,173,9,248,8,248,100,7,1247,1,,4,5,21,,,,173,10,{50021=10;59001=10;gold=810000},<6;10>,{14=500;16=500},,,
121505,175,9,250,8,250,100,7,1259,1,,5,5,21,,,,175,10,{501=1;502=1;50021=11;59001=11;gold=930000},,,,,
121506,177,9,253,8,253,100,7,1271,1,,6,5,21,,,,177,10,{501=1;502=1;50021=11;59001=11;gold=1020000},,,,,
121507,178,9,255,8,255,100,7,1283,1,,7,5,21,,,,178,10,{501=1;502=1;50021=12;59001=12;gold=1130000},,,,,
121508,180,9,258,8,258,100,7,1296,1,,8,5,21,,,,180,10,{202=1;501=1;502=1;50021=12;59001=12;gold=1220000},<0>,{22=300;23=300},,,
121601,191,9,274,8,274,125,7,1378,1,,1,6,21,,,,191,10,{50021=10;59001=10;gold=800000},,,,,
121602,193,9,277,8,277,125,7,1392,1,,2,6,21,,,,193,10,{50021=10;59001=10;gold=930000},,,,,
121603,195,9,279,8,279,125,7,1405,1,,3,6,21,,,,195,10,{501=1;502=1;50021=11;59001=11;gold=1080000},,,,,
121604,197,9,282,8,282,125,7,1419,1,,4,6,21,,,,197,10,{501=1;502=1;50021=11;59001=11;gold=1220000},<13>,{22=800;23=800},,,
121605,199,9,285,8,285,125,7,1433,1,,5,6,21,,,,199,10,{501=1;502=1;50021=12;59001=12;gold=1400000},,,,,
121606,201,9,288,8,288,125,7,1447,1,,6,6,21,,,,201,10,{501=1;502=1;50021=12;59001=12;gold=1530000},<0>,{13=3%},,,
121607,203,9,290,8,290,125,7,1460,1,,7,6,21,,,,203,10,{202=1;501=2;502=2;50021=13;59001=13;gold=1700000},,,,,
121608,205,9,293,8,293,125,7,1474,1,,8,6,21,,,79003,205,10,{501=2;502=2;2152=1;50021=13;59001=13;gold=1830000},,,,{effort=11;equipAwakeSum=4;equipStarSum=10;zawakeStage=508},
121701,220,9,315,8,315,110,7,1587,1,,1,7,21,,,,220,10,{59001=20;gold=1200000},,,,,
121702,223,9,319,8,319,110,7,1602,1,,2,7,21,,,,223,10,{59001=20;gold=1400000},,,,,
121703,225,9,322,8,322,110,7,1618,1,,3,7,21,,,,225,10,{59001=22;gold=1620000},,,,,
121704,227,9,325,8,325,110,7,1634,1,,4,7,21,,,,227,10,{59001=22;gold=1830000},<0>,{24=300;25=300},,,
121705,229,9,328,8,328,110,7,1650,1,,5,7,21,,,,229,10,{501=1;502=1;59001=23;gold=2100000},,,,,
121706,231,9,331,8,331,110,7,1666,1,,6,7,21,,,,231,10,{501=1;502=1;59001=23;gold=2300000},,,,,
121707,234,9,334,8,334,110,7,1682,1,,7,7,21,,,,234,10,{501=1;502=1;59001=25;gold=2550000},,,,,
121708,236,9,337,8,337,110,7,1698,1,,8,7,21,,,,236,10,{212=1;501=1;502=1;59001=25;gold=2750000},<0>,{22=500;23=500},,,
121801,255,9,365,8,365,135,7,1837,1,,1,8,21,,,,255,10,{59001=21;gold=1800000},,,,,
121802,258,9,369,8,369,135,7,1855,1,,2,8,21,,,,258,10,{59001=21;gold=2100000},,,,,
121803,260,9,373,8,373,135,7,1874,1,,3,8,21,,,,260,10,{501=1;502=1;59001=23;gold=2430000},,,,,
121804,263,9,376,8,376,135,7,1892,1,,4,8,21,,,,263,10,{501=1;502=1;59001=23;gold=2750000},<0>,{14=300;16=300},,,
121805,265,9,380,8,380,135,7,1910,1,,5,8,21,,,,265,10,{501=1;502=1;59001=24;gold=3150000},,,,,
121806,268,9,383,8,383,135,7,1929,1,,6,8,21,,,,268,10,{501=1;502=1;59001=24;gold=3450000},,,,,
121807,271,9,387,8,387,135,7,1947,1,,7,8,21,,,,271,10,{222=1;501=2;502=2;59001=26;gold=3830000},,,,,
121808,273,9,391,8,391,135,7,1966,1,,8,8,21,,,,273,10,{19=60;501=2;502=2;2152=1;59001=26;gold=4130000},<0>,{96=300;97=300},{1=8;7=8;8=8;9=8;10=8;13=8},{effort=11;equipStarSum=12;nvalueSum=160;zawakeStage=708},
122101,135,9,194,8,194,75,7,974,1,,1,1,22,,,,135,10,{50021=8;59002=6;gold=300000},,,,,
122102,136,9,196,8,196,75,7,984,1,,2,1,22,,,,136,10,{50021=8;59002=6;gold=360000},,,,,
122103,138,9,198,8,198,75,7,993,1,,3,1,22,,,,138,10,{50021=10;59002=7;gold=420000},,,,,
122104,139,9,200,8,200,75,7,1003,1,,4,1,22,,,,139,10,{50021=10;59002=7;gold=480000},<0>,{1=3%},,,
122105,140,9,202,8,202,75,7,1013,1,,5,1,22,,,,140,10,{50021=12;59002=8;gold=540000},,,,,
122106,142,9,204,8,204,75,7,1023,1,,6,1,22,,,,142,10,{50021=12;59002=8;gold=600000},,,,,
122107,143,9,206,8,206,75,7,1032,1,,7,1,22,,,,143,10,{501=1;50021=14;59002=9;gold=660000},,,,,
122108,144,9,208,8,208,75,7,1042,1,,8,1,22,,,,144,10,{501=1;50021=14;59002=9;gold=720000},<0>,{24=300;25=300},,,
122201,149,9,213,8,213,90,7,1071,1,,1,2,22,,,,149,10,{50021=12;59002=8;gold=460000},,,,,
122202,150,9,216,8,216,90,7,1082,1,,2,2,22,,,,150,10,{50021=12;59002=8;gold=540000},,,,,
122203,151,9,218,8,218,90,7,1093,1,,3,2,22,,,,151,10,{50021=14;59002=9;gold=640000},,,,,
122204,153,9,220,8,220,90,7,1104,1,,4,2,22,,,,153,10,{50021=14;59002=9;gold=720000},<0>,{7=3%;8=3%},,,
122205,154,9,222,8,222,90,7,1114,1,,5,2,22,,,,154,10,{501=1;50021=16;59002=10;gold=820000},,,,,
122206,156,9,224,8,224,90,7,1125,1,,6,2,22,,,,156,10,{501=1;50021=16;59002=10;gold=900000},,,,,
122207,157,9,226,8,226,90,7,1136,1,,7,2,22,,,,157,10,{501=1;50021=18;59002=11;gold=1000000},,,,,
122208,159,9,228,8,228,90,7,1146,1,,8,2,22,,,79001,159,10,{501=1;50021=18;59002=11;gold=1080000},,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},
122301,162,9,233,8,233,105,7,1169,1,,1,3,22,,,,162,10,{50021=14;59002=9;gold=700000},,,,,
122302,164,9,235,8,235,105,7,1180,1,,2,3,22,,,,164,10,{50021=14;59002=9;gold=820000},,,,,
122303,165,9,237,8,237,105,7,1192,1,,3,3,22,,,,165,10,{501=1;50021=16;59002=10;gold=960000},,,,,
122304,167,9,240,8,240,105,7,1204,1,,4,3,22,,,,167,10,{501=1;50021=16;59002=10;gold=1080000},<2;12>,{24=500;25=500},,,
122305,168,9,242,8,242,105,7,1216,1,,5,3,22,,,,168,10,{501=1;50021=18;59002=11;gold=1240000},,,,,
122306,170,9,244,8,244,105,7,1227,1,,6,3,22,,,,170,10,{501=1;50021=18;59002=11;gold=1360000},,,,,
122307,172,9,247,8,247,105,7,1239,1,,7,3,22,,,,172,10,{501=1;50021=20;59002=12;gold=1500000},,,,,
122308,173,9,249,8,249,105,7,1251,1,,8,3,22,,,79002,173,10,{222=1;501=1;50021=20;59002=12;gold=1620000},,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},
122401,176,9,252,8,252,120,7,1266,1,,1,4,22,,,,176,10,{50021=18;59002=11;gold=1060000},,,,,
122402,177,9,255,8,255,120,7,1279,1,,2,4,22,,,,177,10,{50021=18;59002=11;gold=1240000},,,,,
122403,179,9,257,8,257,120,7,1292,1,,3,4,22,,,,179,10,{501=1;50021=20;59002=12;gold=1440000},,,,,
