变量名,seq,attrType3,attrNum2,attrType2,attrNum3,attrNum1,attrType1,level
44080,44,8,18315,7,18315,30525,1,80
44081,44,8,18989,7,18989,31647,1,81
44082,44,8,19182,7,19182,31971,1,82
44083,44,8,19376,7,19376,32294,1,83
44084,44,8,19571,7,19571,32617,1,84
44085,44,8,19764,7,19764,32941,1,85
44086,44,8,20474,7,20474,34123,1,86
44087,44,8,20674,7,20674,34457,1,87
44088,44,8,20874,7,20874,34790,1,88
44089,44,8,21074,7,21074,35124,1,89
44090,44,8,21275,7,21275,35457,1,90
44091,44,8,22020,7,22020,36700,1,91
44092,44,8,22226,7,22226,37044,1,92
44093,44,8,22433,7,22433,37387,1,93
44094,44,8,22639,7,22639,37731,1,94
44095,44,8,22845,7,22845,38075,1,95
44096,44,8,23627,7,23627,39378,1,96
44097,44,8,23840,7,23840,39732,1,97
44098,44,8,24052,7,24052,40086,1,98
44099,44,8,24264,7,24264,40440,1,99
44100,44,8,24476,7,24476,40793,1,100
45001,45,8,3%,7,3%,300,22,1
45002,45,8,3.06%,7,3.06%,306,22,2
45003,45,8,3.12%,7,3.12%,312,22,3
45004,45,8,3.18%,7,3.18%,318,22,4
45005,45,8,3.24%,7,3.24%,324,22,5
45006,45,8,3.3%,7,3.3%,330,22,6
45007,45,8,3.36%,7,3.36%,336,22,7
45008,45,8,3.42%,7,3.42%,342,22,8
45009,45,8,3.48%,7,3.48%,348,22,9
45010,45,8,3.54%,7,3.54%,354,22,10
45011,45,8,3.6%,7,3.6%,360,22,11
45012,45,8,3.66%,7,3.66%,366,22,12
45013,45,8,3.72%,7,3.72%,372,22,13
45014,45,8,3.78%,7,3.78%,378,22,14
45015,45,8,3.84%,7,3.84%,384,22,15
45016,45,8,3.9%,7,3.9%,390,22,16
45017,45,8,3.96%,7,3.96%,396,22,17
45018,45,8,4.02%,7,4.02%,402,22,18
45019,45,8,4.08%,7,4.08%,408,22,19
45020,45,8,4.14%,7,4.14%,414,22,20
45021,45,8,4.2%,7,4.2%,420,22,21
45022,45,8,4.26%,7,4.26%,426,22,22
45023,45,8,4.32%,7,4.32%,432,22,23
45024,45,8,4.38%,7,4.38%,438,22,24
45025,45,8,4.44%,7,4.44%,444,22,25
45026,45,8,4.5%,7,4.5%,450,22,26
45027,45,8,4.56%,7,4.56%,456,22,27
45028,45,8,4.62%,7,4.62%,462,22,28
45029,45,8,4.68%,7,4.68%,468,22,29
45030,45,8,4.74%,7,4.74%,474,22,30
45031,45,8,4.8%,7,4.8%,480,22,31
45032,45,8,4.86%,7,4.86%,486,22,32
45033,45,8,4.92%,7,4.92%,492,22,33
45034,45,8,4.98%,7,4.98%,498,22,34
45035,45,8,5.04%,7,5.04%,504,22,35
45036,45,8,5.1%,7,5.1%,510,22,36
45037,45,8,5.16%,7,5.16%,516,22,37
45038,45,8,5.22%,7,5.22%,522,22,38
45039,45,8,5.28%,7,5.28%,528,22,39
45040,45,8,5.34%,7,5.34%,534,22,40
45041,45,8,5.4%,7,5.4%,540,22,41
45042,45,8,5.46%,7,5.46%,546,22,42
45043,45,8,5.52%,7,5.52%,552,22,43
45044,45,8,5.58%,7,5.58%,558,22,44
45045,45,8,5.64%,7,5.64%,564,22,45
45046,45,8,5.7%,7,5.7%,570,22,46
45047,45,8,5.76%,7,5.76%,576,22,47
45048,45,8,5.82%,7,5.82%,582,22,48
45049,45,8,5.88%,7,5.88%,588,22,49
45050,45,8,5.94%,7,5.94%,594,22,50
45051,45,8,6%,7,6%,600,22,51
45052,45,8,6.06%,7,6.06%,606,22,52
45053,45,8,6.12%,7,6.12%,612,22,53
45054,45,8,6.18%,7,6.18%,618,22,54
45055,45,8,6.24%,7,6.24%,624,22,55
45056,45,8,6.3%,7,6.3%,630,22,56
45057,45,8,6.36%,7,6.36%,636,22,57
45058,45,8,6.42%,7,6.42%,642,22,58
45059,45,8,6.48%,7,6.48%,648,22,59
45060,45,8,6.54%,7,6.54%,654,22,60
45061,45,8,6.6%,7,6.6%,660,22,61
45062,45,8,6.66%,7,6.66%,666,22,62
45063,45,8,6.72%,7,6.72%,672,22,63
45064,45,8,6.78%,7,6.78%,678,22,64
45065,45,8,6.84%,7,6.84%,684,22,65
45066,45,8,6.9%,7,6.9%,690,22,66
45067,45,8,6.96%,7,6.96%,696,22,67
45068,45,8,7.02%,7,7.02%,702,22,68
45069,45,8,7.08%,7,7.08%,708,22,69
45070,45,8,7.14%,7,7.14%,714,22,70
45071,45,8,7.2%,7,7.2%,720,22,71
45072,45,8,7.26%,7,7.26%,726,22,72
45073,45,8,7.32%,7,7.32%,732,22,73
45074,45,8,7.38%,7,7.38%,738,22,74
45075,45,8,7.44%,7,7.44%,744,22,75
45076,45,8,7.5%,7,7.5%,750,22,76
45077,45,8,7.56%,7,7.56%,756,22,77
45078,45,8,7.62%,7,7.62%,762,22,78
45079,45,8,7.68%,7,7.68%,768,22,79
45080,45,8,7.74%,7,7.74%,774,22,80
45081,45,8,7.8%,7,7.8%,780,22,81
45082,45,8,7.86%,7,7.86%,786,22,82
45083,45,8,7.92%,7,7.92%,792,22,83
45084,45,8,7.98%,7,7.98%,798,22,84
45085,45,8,8.04%,7,8.04%,804,22,85
45086,45,8,8.1%,7,8.1%,810,22,86
45087,45,8,8.16%,7,8.16%,816,22,87
45088,45,8,8.22%,7,8.22%,822,22,88
45089,45,8,8.28%,7,8.28%,828,22,89
45090,45,8,8.34%,7,8.34%,834,22,90
45091,45,8,8.4%,7,8.4%,840,22,91
45092,45,8,8.46%,7,8.46%,846,22,92
45093,45,8,8.52%,7,8.52%,852,22,93
45094,45,8,8.58%,7,8.58%,858,22,94
45095,45,8,8.64%,7,8.64%,864,22,95
45096,45,8,8.7%,7,8.7%,870,22,96
45097,45,8,8.76%,7,8.76%,876,22,97
45098,45,8,8.82%,7,8.82%,882,22,98
45099,45,8,8.88%,7,8.88%,888,22,99
45100,45,8,8.94%,7,8.94%,894,22,100
46001,46,,3%,1,,300,23,1
46002,46,,3.06%,1,,306,23,2
46003,46,,3.12%,1,,312,23,3
46004,46,,3.18%,1,,318,23,4
46005,46,,3.24%,1,,324,23,5
46006,46,,3.3%,1,,330,23,6
46007,46,,3.36%,1,,336,23,7
46008,46,,3.42%,1,,342,23,8
46009,46,,3.48%,1,,348,23,9
46010,46,,3.54%,1,,354,23,10
46011,46,,3.6%,1,,360,23,11
46012,46,,3.66%,1,,366,23,12
46013,46,,3.72%,1,,372,23,13
46014,46,,3.78%,1,,378,23,14
46015,46,,3.84%,1,,384,23,15
46016,46,,3.9%,1,,390,23,16
46017,46,,3.96%,1,,396,23,17
46018,46,,4.02%,1,,402,23,18
46019,46,,4.08%,1,,408,23,19
46020,46,,4.14%,1,,414,23,20
46021,46,,4.2%,1,,420,23,21
46022,46,,4.26%,1,,426,23,22
46023,46,,4.32%,1,,432,23,23
46024,46,,4.38%,1,,438,23,24
46025,46,,4.44%,1,,444,23,25
46026,46,,4.5%,1,,450,23,26
46027,46,,4.56%,1,,456,23,27
46028,46,,4.62%,1,,462,23,28
46029,46,,4.68%,1,,468,23,29
46030,46,,4.74%,1,,474,23,30
46031,46,,4.8%,1,,480,23,31
46032,46,,4.86%,1,,486,23,32
46033,46,,4.92%,1,,492,23,33
46034,46,,4.98%,1,,498,23,34
46035,46,,5.04%,1,,504,23,35
46036,46,,5.1%,1,,510,23,36
46037,46,,5.16%,1,,516,23,37
46038,46,,5.22%,1,,522,23,38
46039,46,,5.28%,1,,528,23,39
46040,46,,5.34%,1,,534,23,40
46041,46,,5.4%,1,,540,23,41
46042,46,,5.46%,1,,546,23,42
46043,46,,5.52%,1,,552,23,43
46044,46,,5.58%,1,,558,23,44
46045,46,,5.64%,1,,564,23,45
46046,46,,5.7%,1,,570,23,46
46047,46,,5.76%,1,,576,23,47
46048,46,,5.82%,1,,582,23,48
46049,46,,5.88%,1,,588,23,49
46050,46,,5.94%,1,,594,23,50
46051,46,,6%,1,,600,23,51
46052,46,,6.06%,1,,606,23,52
46053,46,,6.12%,1,,612,23,53
46054,46,,6.18%,1,,618,23,54
46055,46,,6.24%,1,,624,23,55
46056,46,,6.3%,1,,630,23,56
46057,46,,6.36%,1,,636,23,57
46058,46,,6.42%,1,,642,23,58
46059,46,,6.48%,1,,648,23,59
46060,46,,6.54%,1,,654,23,60
46061,46,,6.6%,1,,660,23,61
46062,46,,6.66%,1,,666,23,62
46063,46,,6.72%,1,,672,23,63
46064,46,,6.78%,1,,678,23,64
46065,46,,6.84%,1,,684,23,65
46066,46,,6.9%,1,,690,23,66
46067,46,,6.96%,1,,696,23,67
46068,46,,7.02%,1,,702,23,68
46069,46,,7.08%,1,,708,23,69
46070,46,,7.14%,1,,714,23,70
46071,46,,7.2%,1,,720,23,71
46072,46,,7.26%,1,,726,23,72
46073,46,,7.32%,1,,732,23,73
46074,46,,7.38%,1,,738,23,74
46075,46,,7.44%,1,,744,23,75
46076,46,,7.5%,1,,750,23,76
46077,46,,7.56%,1,,756,23,77
46078,46,,7.62%,1,,762,23,78
46079,46,,7.68%,1,,768,23,79
46080,46,,7.74%,1,,774,23,80
46081,46,,7.8%,1,,780,23,81
46082,46,,7.86%,1,,786,23,82
46083,46,,7.92%,1,,792,23,83
46084,46,,7.98%,1,,798,23,84
46085,46,,8.04%,1,,804,23,85
46086,46,,8.1%,1,,810,23,86
46087,46,,8.16%,1,,816,23,87
46088,46,,8.22%,1,,822,23,88
46089,46,,8.28%,1,,828,23,89
46090,46,,8.34%,1,,834,23,90
46091,46,,8.4%,1,,840,23,91
46092,46,,8.46%,1,,846,23,92
46093,46,,8.52%,1,,852,23,93
46094,46,,8.58%,1,,858,23,94
46095,46,,8.64%,1,,864,23,95
46096,46,,8.7%,1,,870,23,96
46097,46,,8.76%,1,,876,23,97
46098,46,,8.82%,1,,882,23,98
46099,46,,8.88%,1,,888,23,99
46100,46,,8.94%,1,,894,23,100
51001,51,,7700,8,,7700,7,1
51002,51,,7916,8,,7916,7,2
51003,51,,8131,8,,8131,7,3
51004,51,,8347,8,,8347,7,4
51005,51,,8562,8,,8562,7,5
51006,51,,8845,8,,8845,7,6
51007,51,,9074,8,,9074,7,7
51008,51,,9304,8,,9304,7,8
51009,51,,9533,8,,9533,7,9
51010,51,,9762,8,,9762,7,10
51011,51,,10126,8,,10126,7,11
51012,51,,10368,8,,10368,7,12
51013,51,,10611,8,,10611,7,13
51014,51,,10853,8,,10853,7,14
51015,51,,11096,8,,11096,7,15
51016,51,,11540,8,,11540,7,16
51017,51,,11796,8,,11796,7,17
51018,51,,12052,8,,12052,7,18
51019,51,,12308,8,,12308,7,19
51020,51,,12564,8,,12564,7,20
51021,51,,13090,8,,13090,7,21
51022,51,,13360,8,,13360,7,22
51023,51,,13629,8,,13629,7,23
51024,51,,13899,8,,13899,7,24
51025,51,,14168,8,,14168,7,25
51026,51,,14774,8,,14774,7,26
51027,51,,15057,8,,15057,7,27
51028,51,,15340,8,,15340,7,28
51029,51,,15623,8,,15623,7,29
51030,51,,15906,8,,15906,7,30
51031,51,,16594,8,,16594,7,31
51032,51,,16890,8,,16890,7,32
51033,51,,17186,8,,17186,7,33
51034,51,,17483,8,,17483,7,34
51035,51,,17779,8,,17779,7,35
51036,51,,18547,8,,18547,7,36
51037,51,,18857,8,,18857,7,37
51038,51,,19167,8,,19167,7,38
51039,51,,19477,8,,19477,7,39
51040,51,,19787,8,,19787,7,40
51041,51,,20636,8,,20636,7,41
51042,51,,20959,8,,20959,7,42
51043,51,,21283,8,,21283,7,43
51044,51,,21606,8,,21606,7,44
51045,51,,21930,8,,21930,7,45
51046,51,,22859,8,,22859,7,46
51047,51,,23196,8,,23196,7,47
51048,51,,23533,8,,23533,7,48
51049,51,,23870,8,,23870,7,49
51050,51,,24207,8,,24207,7,50
51051,51,,25218,8,,25218,7,51
51052,51,,25568,8,,25568,7,52
51053,51,,25918,8,,25918,7,53
51054,51,,26269,8,,26269,7,54
51055,51,,26619,8,,26619,7,55
51056,51,,27710,8,,27710,7,56
51057,51,,28074,8,,28074,7,57
51058,51,,28438,8,,28438,7,58
51059,51,,28802,8,,28802,7,59
51060,51,,29166,8,,29166,7,60
51061,51,,30338,8,,30338,7,61
51062,51,,30715,8,,30715,7,62
51063,51,,31093,8,,31093,7,63
51064,51,,31470,8,,31470,7,64
51065,51,,31847,8,,31847,7,65
51066,51,,33100,8,,33100,7,66
51067,51,,33491,8,,33491,7,67
51068,51,,33882,8,,33882,7,68
51069,51,,34273,8,,34273,7,69
51070,51,,34663,8,,34663,7,70
51071,51,,35998,8,,35998,7,71
51072,51,,36402,8,,36402,7,72
51073,51,,36806,8,,36806,7,73
51074,51,,37210,8,,37210,7,74
51075,51,,37615,8,,37615,7,75
51076,51,,39029,8,,39029,7,76
51077,51,,39447,8,,39447,7,77
51078,51,,39865,8,,39865,7,78
51079,51,,40283,8,,40283,7,79
51080,51,,40700,8,,40700,7,80
51081,51,,42196,8,,42196,7,81
51082,51,,42627,8,,42627,7,82
51083,51,,43058,8,,43058,7,83
51084,51,,43490,8,,43490,7,84
51085,51,,43921,8,,43921,7,85
51086,51,,45497,8,,45497,7,86
51087,51,,45942,8,,45942,7,87
51088,51,,46387,8,,46387,7,88
51089,51,,46831,8,,46831,7,89
51090,51,,47276,8,,47276,7,90
51091,51,,48934,8,,48934,7,91
51092,51,,49392,8,,49392,7,92
51093,51,,49850,8,,49850,7,93
51094,51,,50308,8,,50308,7,94
51095,51,,50766,8,,50766,7,95
51096,51,,52504,8,,52504,7,96
51097,51,,52976,8,,52976,7,97
51098,51,,53448,8,,53448,7,98
51099,51,,53919,8,,53919,7,99
51100,51,,54391,8,,54391,7,100
52001,52,,,,,38500,1,1
52002,52,,,,,39578,1,2
52003,52,,,,,40656,1,3
52004,52,,,,,41734,1,4
52005,52,,,,,42812,1,5
52006,52,,,,,44227,1,6
52007,52,,,,,45372,1,7
52008,52,,,,,46518,1,8
52009,52,,,,,47663,1,9
52010,52,,,,,48808,1,10
52011,52,,,,,50628,1,11
52012,52,,,,,51840,1,12
52013,52,,,,,53053,1,13
52014,52,,,,,54266,1,14
52015,52,,,,,55479,1,15
52016,52,,,,,57702,1,16
52017,52,,,,,58982,1,17
52018,52,,,,,60262,1,18
52019,52,,,,,61542,1,19
52020,52,,,,,62822,1,20
52021,52,,,,,65450,1,21
52022,52,,,,,66798,1,22
52023,52,,,,,68145,1,23
52024,52,,,,,69493,1,24
52025,52,,,,,70840,1,25
52026,52,,,,,73872,1,26
52027,52,,,,,75287,1,27
52028,52,,,,,76702,1,28
52029,52,,,,,78117,1,29
52030,52,,,,,79531,1,30
52031,52,,,,,82968,1,31
52032,52,,,,,84450,1,32
52033,52,,,,,85932,1,33
52034,52,,,,,87414,1,34
52035,52,,,,,88897,1,35
52036,52,,,,,92737,1,36
52037,52,,,,,94287,1,37
52038,52,,,,,95836,1,38
52039,52,,,,,97386,1,39
52040,52,,,,,98935,1,40
52041,52,,,,,103180,1,41
52042,52,,,,,104797,1,42
52043,52,,,,,106414,1,43
52044,52,,,,,108031,1,44
52045,52,,,,,109648,1,45
52046,52,,,,,114297,1,46
52047,52,,,,,115981,1,47
52048,52,,,,,117666,1,48
52049,52,,,,,119350,1,49
52050,52,,,,,121034,1,50
52051,52,,,,,126088,1,51
52052,52,,,,,127839,1,52
52053,52,,,,,129591,1,53
52054,52,,,,,131343,1,54
52055,52,,,,,133095,1,55
52056,52,,,,,138552,1,56
52057,52,,,,,140371,1,57
52058,52,,,,,142190,1,58
52059,52,,,,,144009,1,59
52060,52,,,,,145828,1,60
52061,52,,,,,151690,1,61
52062,52,,,,,153577,1,62
52063,52,,,,,155463,1,63
52064,52,,,,,157350,1,64
52065,52,,,,,159236,1,65
52066,52,,,,,165502,1,66
52067,52,,,,,167456,1,67
52068,52,,,,,169410,1,68
52069,52,,,,,171364,1,69
52070,52,,,,,173317,1,70
52071,52,,,,,179988,1,71
52072,52,,,,,182009,1,72
52073,52,,,,,184030,1,73
52074,52,,,,,186051,1,74
52075,52,,,,,188073,1,75
52076,52,,,,,195147,1,76
52077,52,,,,,197236,1,77
52078,52,,,,,199324,1,78
52079,52,,,,,201413,1,79
52080,52,,,,,203501,1,80
52081,52,,,,,210980,1,81
52082,52,,,,,213136,1,82
52083,52,,,,,215292,1,83
52084,52,,,,,217448,1,84
52085,52,,,,,219604,1,85
52086,52,,,,,227487,1,86
52087,52,,,,,229710,1,87
52088,52,,,,,231934,1,88
52089,52,,,,,234157,1,89
52090,52,,,,,236380,1,90
52091,52,,,,,244668,1,91
52092,52,,,,,246958,1,92
52093,52,,,,,249249,1,93
52094,52,,,,,251540,1,94
52095,52,,,,,253831,1,95
52096,52,,,,,262522,1,96
52097,52,,,,,264880,1,97
52098,52,,,,,267238,1,98
52099,52,,,,,269596,1,99
52100,52,,,,,271954,1,100
53001,53,10,6738,9,6738,9625,1,1
53002,53,10,6926,9,6926,9895,1,2
53003,53,10,7115,9,7115,10164,1,3
53004,53,10,7304,9,7304,10434,1,4
53005,53,10,7493,9,7493,10703,1,5
53006,53,10,7740,9,7740,11057,1,6
53007,53,10,7940,9,7940,11343,1,7
53008,53,10,8140,9,8140,11630,1,8
53009,53,10,8341,9,8341,11916,1,9
53010,53,10,8541,9,8541,12202,1,10
53011,53,10,8860,9,8860,12657,1,11
53012,53,10,9073,9,9073,12960,1,12
53013,53,10,9284,9,9284,13263,1,13
53014,53,10,9496,9,9496,13567,1,14
53015,53,10,9709,9,9709,13870,1,15
53016,53,10,10098,9,10098,14426,1,16
53017,53,10,10321,9,10321,14746,1,17
53018,53,10,10546,9,10546,15066,1,18
53019,53,10,10770,9,10770,15386,1,19
53020,53,10,10994,9,10994,15706,1,20
53021,53,10,11454,9,11454,16363,1,21
53022,53,10,11690,9,11690,16700,1,22
53023,53,10,11925,9,11925,17036,1,23
53024,53,10,12161,9,12161,17373,1,24
53025,53,10,12398,9,12398,17710,1,25
53026,53,10,12928,9,12928,18468,1,26
53027,53,10,13175,9,13175,18822,1,27
53028,53,10,13423,9,13423,19176,1,28
53029,53,10,13670,9,13670,19529,1,29
53030,53,10,13918,9,13918,19883,1,30
53031,53,10,14519,9,14519,20742,1,31
53032,53,10,14779,9,14779,21113,1,32
53033,53,10,15038,9,15038,21483,1,33
53034,53,10,15298,9,15298,21854,1,34
53035,53,10,15558,9,15558,22224,1,35
53036,53,10,16229,9,16229,23184,1,36
53037,53,10,16500,9,16500,23572,1,37
53038,53,10,16771,9,16771,23959,1,38
53039,53,10,17043,9,17043,24347,1,39
53040,53,10,17314,9,17314,24734,1,40
53041,53,10,18056,9,18056,25795,1,41
53042,53,10,18340,9,18340,26199,1,42
53043,53,10,18623,9,18623,26604,1,43
53044,53,10,18905,9,18905,27008,1,44
53045,53,10,19189,9,19189,27412,1,45
53046,53,10,20003,9,20003,28574,1,46
53047,53,10,20296,9,20296,28995,1,47
53048,53,10,20591,9,20591,29417,1,48
53049,53,10,20886,9,20886,29838,1,49
53050,53,10,21181,9,21181,30259,1,50
53051,53,10,22065,9,22065,31522,1,51
53052,53,10,22371,9,22371,31960,1,52
53053,53,10,22679,9,22679,32398,1,53
53054,53,10,22985,9,22985,32836,1,54
53055,53,10,23291,9,23291,33274,1,55
53056,53,10,24246,9,24246,34638,1,56
53057,53,10,24565,9,24565,35093,1,57
53058,53,10,24884,9,24884,35548,1,58
53059,53,10,25201,9,25201,36002,1,59
53060,53,10,25520,9,25520,36457,1,60
53061,53,10,26546,9,26546,37923,1,61
53062,53,10,26876,9,26876,38394,1,62
53063,53,10,27206,9,27206,38866,1,63
53064,53,10,27536,9,27536,39338,1,64
53065,53,10,27866,9,27866,39809,1,65
53066,53,10,28963,9,28963,41376,1,66
53067,53,10,29305,9,29305,41864,1,67
53068,53,10,29646,9,29646,42353,1,68
53069,53,10,29989,9,29989,42841,1,69
53070,53,10,30330,9,30330,43329,1,70
53071,53,10,31498,9,31498,44997,1,71
53072,53,10,31851,9,31851,45502,1,72
53073,53,10,32205,9,32205,46008,1,73
53074,53,10,32559,9,32559,46513,1,74
53075,53,10,32913,9,32913,47018,1,75
53076,53,10,34151,9,34151,48787,1,76
53077,53,10,34516,9,34516,49309,1,77
53078,53,10,34881,9,34881,49831,1,78
53079,53,10,35248,9,35248,50353,1,79
53080,53,10,35613,9,35613,50875,1,80
53081,53,10,36921,9,36921,52745,1,81
53082,53,10,37299,9,37299,53284,1,82
53083,53,10,37676,9,37676,53823,1,83
53084,53,10,38054,9,38054,54362,1,84
53085,53,10,38431,9,38431,54901,1,85
53086,53,10,39810,9,39810,56872,1,86
53087,53,10,40199,9,40199,57428,1,87
53088,53,10,40589,9,40589,57984,1,88
53089,53,10,40978,9,40978,58539,1,89
53090,53,10,41366,9,41366,59095,1,90
53091,53,10,42816,9,42816,61167,1,91
53092,53,10,43218,9,43218,61740,1,92
53093,53,10,43619,9,43619,62312,1,93
53094,53,10,44020,9,44020,62885,1,94
53095,53,10,44420,9,44420,63458,1,95
53096,53,10,45941,9,45941,65631,1,96
53097,53,10,46354,9,46354,66220,1,97
53098,53,10,46766,9,46766,66810,1,98
53099,53,10,47179,9,47179,67399,1,99
53100,53,10,47593,9,47593,67989,1,100
54001,54,8,5775,7,5775,9625,1,1
54002,54,8,5937,7,5937,9895,1,2
54003,54,8,6098,7,6098,10164,1,3
54004,54,8,6260,7,6260,10434,1,4
54005,54,8,6422,7,6422,10703,1,5
54006,54,8,6634,7,6634,11057,1,6
54007,54,8,6806,7,6806,11343,1,7
54008,54,8,6978,7,6978,11630,1,8
54009,54,8,7150,7,7150,11916,1,9
54010,54,8,7322,7,7322,12202,1,10
54011,54,8,7595,7,7595,12657,1,11
54012,54,8,7776,7,7776,12960,1,12
54013,54,8,7958,7,7958,13263,1,13
54014,54,8,8140,7,8140,13567,1,14
54015,54,8,8322,7,8322,13870,1,15
54016,54,8,8655,7,8655,14426,1,16
54017,54,8,8847,7,8847,14746,1,17
54018,54,8,9039,7,9039,15066,1,18
54019,54,8,9231,7,9231,15386,1,19
54020,54,8,9423,7,9423,15706,1,20
54021,54,8,9818,7,9818,16363,1,21
54022,54,8,10020,7,10020,16700,1,22
54023,54,8,10222,7,10222,17036,1,23
54024,54,8,10424,7,10424,17373,1,24
54025,54,8,10626,7,10626,17710,1,25
54026,54,8,11081,7,11081,18468,1,26
54027,54,8,11293,7,11293,18822,1,27
54028,54,8,11505,7,11505,19176,1,28
54029,54,8,11717,7,11717,19529,1,29
54030,54,8,11930,7,11930,19883,1,30
54031,54,8,12446,7,12446,20742,1,31
54032,54,8,12668,7,12668,21113,1,32
54033,54,8,12890,7,12890,21483,1,33
54034,54,8,13112,7,13112,21854,1,34
54035,54,8,13334,7,13334,22224,1,35
54036,54,8,13910,7,13910,23184,1,36
54037,54,8,14143,7,14143,23572,1,37
54038,54,8,14375,7,14375,23959,1,38
54039,54,8,14608,7,14608,24347,1,39
54040,54,8,14840,7,14840,24734,1,40
54041,54,8,15477,7,15477,25795,1,41
54042,54,8,15719,7,15719,26199,1,42
54043,54,8,15962,7,15962,26604,1,43
54044,54,8,16205,7,16205,27008,1,44
54045,54,8,16448,7,16448,27412,1,45
54046,54,8,17144,7,17144,28574,1,46
54047,54,8,17397,7,17397,28995,1,47
54048,54,8,17650,7,17650,29417,1,48
54049,54,8,17903,7,17903,29838,1,49
54050,54,8,18155,7,18155,30259,1,50
54051,54,8,18914,7,18914,31522,1,51
54052,54,8,19176,7,19176,31960,1,52
54053,54,8,19439,7,19439,32398,1,53
54054,54,8,19702,7,19702,32836,1,54
54055,54,8,19964,7,19964,33274,1,55
54056,54,8,20783,7,20783,34638,1,56
54057,54,8,21056,7,21056,35093,1,57
54058,54,8,21329,7,21329,35548,1,58
54059,54,8,21602,7,21602,36002,1,59
54060,54,8,21875,7,21875,36457,1,60
54061,54,8,22754,7,22754,37923,1,61
54062,54,8,23036,7,23036,38394,1,62
54063,54,8,23320,7,23320,38866,1,63
54064,54,8,23603,7,23603,39338,1,64
54065,54,8,23885,7,23885,39809,1,65
54066,54,8,24825,7,24825,41376,1,66
54067,54,8,25118,7,25118,41864,1,67
54068,54,8,25412,7,25412,42353,1,68
54069,54,8,25705,7,25705,42841,1,69
54070,54,8,25997,7,25997,43329,1,70
54071,54,8,26999,7,26999,44997,1,71
54072,54,8,27302,7,27302,45502,1,72
54073,54,8,27605,7,27605,46008,1,73
54074,54,8,27908,7,27908,46513,1,74
54075,54,8,28211,7,28211,47018,1,75
54076,54,8,29272,7,29272,48787,1,76
54077,54,8,29585,7,29585,49309,1,77
54078,54,8,29899,7,29899,49831,1,78
54079,54,8,30212,7,30212,50353,1,79
54080,54,8,30525,7,30525,50875,1,80
54081,54,8,31647,7,31647,52745,1,81
54082,54,8,31970,7,31970,53284,1,82
54083,54,8,32294,7,32294,53823,1,83
54084,54,8,32618,7,32618,54362,1,84
54085,54,8,32941,7,32941,54901,1,85
54086,54,8,34123,7,34123,56872,1,86
54087,54,8,34457,7,34457,57428,1,87
54088,54,8,34790,7,34790,57984,1,88
54089,54,8,35123,7,35123,58539,1,89
54090,54,8,35457,7,35457,59095,1,90
54091,54,8,36701,7,36701,61167,1,91
54092,54,8,37044,7,37044,61740,1,92
54093,54,8,37388,7,37388,62312,1,93
54094,54,8,37731,7,37731,62885,1,94
54095,54,8,38075,7,38075,63458,1,95
54096,54,8,39378,7,39378,65631,1,96
54097,54,8,39732,7,39732,66220,1,97
54098,54,8,40086,7,40086,66810,1,98
54099,54,8,40439,7,40439,67399,1,99
54100,54,8,40793,7,40793,67989,1,100
55001,55,8,5%,7,5%,500,22,1
55002,55,8,5.1%,7,5.1%,510,22,2
55003,55,8,5.2%,7,5.2%,520,22,3
55004,55,8,5.3%,7,5.3%,530,22,4
55005,55,8,5.4%,7,5.4%,540,22,5
55006,55,8,5.5%,7,5.5%,550,22,6
55007,55,8,5.6%,7,5.6%,560,22,7
55008,55,8,5.7%,7,5.7%,570,22,8
55009,55,8,5.8%,7,5.8%,580,22,9
55010,55,8,5.9%,7,5.9%,590,22,10
55011,55,8,6%,7,6%,600,22,11
55012,55,8,6.1%,7,6.1%,610,22,12
55013,55,8,6.2%,7,6.2%,620,22,13
55014,55,8,6.3%,7,6.3%,630,22,14
55015,55,8,6.4%,7,6.4%,640,22,15
55016,55,8,6.5%,7,6.5%,650,22,16
55017,55,8,6.6%,7,6.6%,660,22,17
55018,55,8,6.7%,7,6.7%,670,22,18
55019,55,8,6.8%,7,6.8%,680,22,19
55020,55,8,6.9%,7,6.9%,690,22,20
55021,55,8,7%,7,7%,700,22,21
55022,55,8,7.1%,7,7.1%,710,22,22
55023,55,8,7.2%,7,7.2%,720,22,23
55024,55,8,7.3%,7,7.3%,730,22,24
55025,55,8,7.4%,7,7.4%,740,22,25
55026,55,8,7.5%,7,7.5%,750,22,26
55027,55,8,7.6%,7,7.6%,760,22,27
55028,55,8,7.7%,7,7.7%,770,22,28
55029,55,8,7.8%,7,7.8%,780,22,29
55030,55,8,7.9%,7,7.9%,790,22,30
55031,55,8,8%,7,8%,800,22,31
55032,55,8,8.1%,7,8.1%,810,22,32
55033,55,8,8.2%,7,8.2%,820,22,33
55034,55,8,8.3%,7,8.3%,830,22,34
55035,55,8,8.4%,7,8.4%,840,22,35
55036,55,8,8.5%,7,8.5%,850,22,36
55037,55,8,8.6%,7,8.6%,860,22,37
55038,55,8,8.7%,7,8.7%,870,22,38
55039,55,8,8.8%,7,8.8%,880,22,39
55040,55,8,8.9%,7,8.9%,890,22,40
55041,55,8,9%,7,9%,900,22,41
55042,55,8,9.1%,7,9.1%,910,22,42
55043,55,8,9.2%,7,9.2%,920,22,43
55044,55,8,9.3%,7,9.3%,930,22,44
55045,55,8,9.4%,7,9.4%,940,22,45
